ID	211	212	132158	4129	4128	64902	314	2628	10993	8639	27232	6470	23464	26227	29958	6472	63826	29968	635	2731	1738	2593	5723	189	501	1757	55349	275	875	1491	51268	1610	DependentVariable
Instance1	6.25782276433	6.62667217267	7.798052338	9.957331028	13.1577646	5.862210374	5.85371405567	9.026455058	6.089906589	7.755991017	5.735529792	8.76112499033	7.582482852	12.65578567	6.220367054	11.06986277	7.964717919	7.0079780485	5.660645761	6.496418906	9.213761077	8.129591102	6.8824523015	6.299304767	11.42353215	5.319953181	7.224969077	9.241638294	6.810446719	6.85532877733	4.787133774	5.204582147	Control
Instance2	6.50209327333	5.892864764	7.441203595	9.304694199	11.8442763	5.636777762	5.95068599267	8.603905516	5.101199635	6.891604874	6.386384717	8.453784305	7.436713884	12.77884208	5.66874356	11.08348284	7.65682012	5.9778487825	6.052248095	6.464101029	8.711943205	8.42813357133	6.0263942185	5.823883874	11.38356241	5.761891089	8.888104795	9.99487707	8.506447554	6.49777358967	4.863209057	5.166927545	BRCA
Instance3	6.13966463567	5.783711998	7.713354077	9.175325691	10.08093113	5.084076226	5.416089505	9.372463054	5.760494586	5.697600956	5.079816751	8.899855734	8.862963612	13.27502674	5.211786158	11.92850738	8.096492639	6.847757283	4.235422182	6.559687298	8.729281802	8.92464260833	6.841161532	5.346612346	12.194507085	5.697600956	8.997010868	9.95192618	9.394034498	6.15085929833	5.42627419	5.672716149	BRCA
Instance4	6.50871709333	5.527611444	7.850001018	9.215327395	12.02630394	5.535750687	5.668788356	7.792629466	6.697492797	6.781428977	5.941641146	8.42552051167	9.155963663	13.31846094	5.1387403605	11.85055617	8.344163978	6.722817304	4.904979261	5.402254249	8.239194094	8.967772191	6.3196962635	6.281471652	12.319046675	5.980374532	8.839582623	10.47375676	7.306656707	5.33955328233	5.203995173	5.62000808	Control
Instance5	6.35649857967	5.54524183033	7.692111778	9.091145182	11.21616247	5.612950486	5.51591128333	9.035239766	5.245087973	6.491897679	6.38884014	9.12488666233	8.501480074	12.89557628	5.6939759985	11.61752958	7.647208586	6.329470978	4.590429601	7.14583314	9.505246433	8.718653029	6.079900202	5.878916116	11.80913255	5.963711807	9.219919401	9.501827795	9.156305043	6.903260024	5.364932404	5.111669081	BRCA
Instance6	6.484042018	5.54513028567	7.02741154	9.616108215	12.05151325	4.836948221	5.42458429367	9.719046985	8.097454264	6.680926028	6.08183558	8.99237067133	8.042262829	12.89668817	5.6940700435	11.4325551	7.590102562	5.778122528	5.380773813	5.980831476	10.04101607	8.09752828433	6.551114983	5.625863148	11.679923925	5.759695977	7.844095491	9.538005127	8.229877631	6.57183207333	5.226326687	5.346435058	BRCA
Instance7	6.54908244633	5.773175412	7.408968939	8.706030693	11.45071911	4.726030068	5.55495371667	8.706030693	7.704458964	5.197326058	6.464509503	7.471185463	8.588340915	12.71414467	5.9815317985	11.82899735	7.175976433	6.853418228	4.817637677	6.594254147	7.325532861	8.53822544467	6.3012408795	6.365014999	12.374971035	6.032327486	7.428153124	10.36063893	9.144563372	5.39060377367	5.733361967	5.068037933	BRCA
Instance8	6.53147889067	5.51910813	7.381458863	9.515168153	11.60131362	5.313437469	5.285641028	9.457525103	6.371999292	6.868270444	5.309895799	8.853062337	7.92617904	12.64120964	5.405182676	11.51777531	7.517750328	6.5733104545	4.749817907	6.534735237	9.130455455	8.60769696033	6.903192006	6.176228636	11.9777839	6.394296014	7.865827785	9.810254755	8.032653439	6.297973714	5.600664669	4.55165352	Control
Instance9	6.24282418167	5.231512805	7.100875508	9.690059592	10.5650833	5.520745364	5.59741862067	8.651824084	6.293246892	6.162699096	7.151552216	9.07889939367	9.15024304	12.88951828	5.680557752	12.04910329	7.689126371	5.980624115	4.980952113	7.873168967	9.439182162	8.928094109	7.052461004	6.092128797	12.239160505	5.771232765	8.739460925	9.78258103	7.646560735	6.71316500933	5.572973961	5.203995173	BRCA
