ID	716	713	712	715	714	DependentVariable
Instance1	11.452979635	11.58695951	9.493065415	8.4275444275	12.10196099	Control
Instance2	10.281570014	11.52103369	9.107570921	8.1681794175	11.70094695	BRCA
Instance3	9.0656610875	11.76843466	9.137228846	7.66975539825	11.93859466	BRCA
Instance4	8.3691132825	11.63953303	9.128942349	6.4755983955	11.41529827	Control
Instance5	9.912890601	11.58929079	9.096030618	8.47468736675	11.27819405	BRCA
Instance6	11.0768842915	10.7357001	7.73643766	8.7833907645	10.66068255	BRCA
Instance7	9.5784932405	10.93590557	8.355902877	6.93556862625	10.36292765	BRCA
Instance8	11.64558419	12.00461736	10.24459905	8.784989627	12.21264541	Control
Instance9	9.6121607825	11.21413864	8.92274875	8.102397265	11.43208526	BRCA
Instance10	9.2963027245	11.25995523	9.128046616	7.452973135	11.17484162	BRCA
Instance11	10.722396093	12.29067992	10.42491714	8.6908543205	11.93949851	BRCA
Instance12	10.9989298065	12.18670552	9.778192608	8.74075082525	12.2764444	Control
Instance13	10.931997676	11.8407859	9.674130959	8.549802914	12.2764444	Control
Instance14	10.4345328875	12.1278268	9.521183826	7.8958760305	12.23300553	BRCA
Instance15	10.481846613	11.82578773	9.220572483	8.507325823	11.74966846	BRCA
Instance16	10.1697156285	11.51777531	8.932112213	7.6698976835	11.73619062	BRCA
Instance17	9.3507208175	11.0083938	8.290607702	7.78074875825	11.31639767	BRCA
Instance18	9.9387440065	11.65066148	9.494236145	7.51695507925	11.88705885	BRCA
Instance19	10.2054917615	12.09904539	9.431989105	7.9804653435	12.17862448	BRCA
Instance20	10.7857803675	10.90995328	10.04412807	7.6711712305	12.22983432	BRCA
