ID	7846	347733	6950	10694	10382	7278	10383	5204	5203	10381	7277	84790	60	81027	7280	22948	5201	5202	10471	10575	10576	7411	908	84617	10574	7203	56604	113457	DependentVariable
Instance1	13.072443805	11.80723024	7.67941659933	12.04226139	5.398154738	5.37574431	11.65291678	13.04904063	6.490735075	6.801873633	7.482104333	13.41290062	14.7883179233	4.884855828	7.899660725	7.254464427	11.26326937	5.676529235	8.343664452	8.254179615	11.5968724	10.48739785	8.9592447695	10.718289445	10.9812337763	10.0866254	7.837046205	7.121780497	Control
Instance2	12.79617952	11.30388933	7.29204066367	11.86526555	5.696558124	5.34066129	11.40523204	12.847790325	6.303603253	6.528419434	8.517473661	13.20290364	13.8159086333	5.576228285	6.301135476	7.113666969	10.82319627	4.856999696	8.584681754	8.140089864	11.858053	10.3257361685	8.9431584325	9.998851935	10.6481488367	9.8405878055	7.418044703	5.6994159315	BRCA
Instance3	12.980355135	11.47795694	8.04052805067	12.70249961	5.088959125	5.122477305	11.56729791	13.2755461	6.259466112	7.261603975	8.770202293	13.54762602	14.49928798	5.283469238	6.615081971	8.132681099	10.8129396	5.703911357	8.744817969	9.132371922	12.19991163	10.2392944415	9.343737015	8.8367880875	11.2557058533	10.388260875	7.903823301	6.1586145725	BRCA
Instance4	12.245734715	11.48628211	7.230908781	11.77806492	6.555360353	5.545127619	11.48413324	13.03581095	5.673352364	7.465997159	8.99094148	12.27296951	11.1284900313	4.845002284	7.56639873	8.613449811	10.45670378	5.332538997	9.13733773	9.301536849	11.82848969	10.289399948	7.859724353	8.260153639	10.504393796	10.7645152945	7.021399564	6.995704449	Control
Instance5	12.856054365	10.56653005	8.353033346	12.14532727	6.418532045	5.185877691	11.38910174	13.066961605	6.158211409	7.103002192	9.298601687	13.71793344	14.66759481	5.418368122	5.806975681	7.892711475	10.93590557	5.876646629	7.883759979	8.801903231	11.67556248	10.14744157	9.308188236	9.4396665595	11.4055387167	10.5054885265	7.56287418	6.1552991135	BRCA
Instance6	13.77264423	11.40976762	8.60374328633	12.71973005	5.641409649	5.066316611	12.7347446	12.7573044	5.966713802	7.468056067	9.118098254	14.37348409	15.0760746733	5.144465785	8.22222873	7.900989228	10.70238075	5.413806667	6.974962666	8.510626838	12.65135565	10.571012835	9.9597487725	11.162534375	11.61878886	10.6424486845	8.074062668	6.307885276	BRCA
Instance7	11.906436665	11.53930922	6.74278970067	10.94417051	6.292326809	5.682019293	11.04525817	12.682447725	5.654644083	8.628446565	9.185154884	11.9684077	10.2940315303	5.315069158	6.365014999	7.720554015	10.31535936	4.888756945	7.219510091	8.921179767	11.02648906	10.1122009075	7.969467267	8.4261246795	10.186606225	9.9903845185	7.982781325	8.6539353945	BRCA
Instance8	13.058642555	11.6923846	7.93564784333	12.28120423	5.655646098	4.867045482	11.34927862	13.285191385	6.15689776	7.60485179	8.216698727	13.73376056	14.9143649833	5.826809832	5.532793245	7.128564388	11.14333556	5.069327579	8.278427533	9.027201837	11.89780776	10.51490702	9.243270425	10.304747614	11.0599195603	10.177963467	6.853313064	6.80397072	Control
Instance9	13.136039135	10.97179879	8.58884873467	12.56790862	5.46083367	5.758164072	12.26341894	13.458167915	6.678428044	7.156085921	9.111501597	13.88031822	15.0102008533	5.139562862	6.943455835	8.290757434	10.89144978	5.729968205	8.516213288	8.73811855	12.21350534	10.43795475	9.791248384	9.317154837	11.65663926	11.016366487	7.795310977	6.4255607725	BRCA
