@relation thedata

@attribute 1029 real
@attribute 1869 real
@attribute 25 real
@attribute 25885 real
@attribute 4193 real
@attribute 4609 real
@attribute 51082 real
@attribute 5290 real
@attribute 5294 real
@attribute 5295 real
@attribute 5879 real
@attribute 5925 real
@attribute 6909 real
@attribute 7157 real
@attribute 7291 real
@attribute 84172 real
@attribute 9533 real
@attribute DependentVariable {BRCA,Control}

@data
6.348705253,5.763286242,8.477645733,6.059945345,5.4774530015,11.83974258,11.24585035,6.685313404,6.299304767,7.0703331436,8.85850435833,8.976299993,8.901938716,8.333402628,10.6537276,7.330403606,9.5565740325,Control
5.79053164567,6.058322584,8.14341671633,5.810964386,5.63969746625,10.569760214,11.464696472,7.098719371,7.09127967,7.6111323212,9.23532012167,7.958452847,9.281368556,8.508984299,10.01097599,8.102501307,10.167654931,BRCA
5.34429371167,6.031886566,7.833762168,6.241654902,5.8602843415,11.54593261,11.549943721,6.212526175,6.323194968,7.448654099,9.280236709,8.409052632,7.079647778,9.660905593,8.583328329,7.9527385875,10.62316706,BRCA
5.62556244233,5.460424154,8.03563056533,5.963942952,5.5016593965,10.2570662725,11.93111194,5.584068992,6.299945779,7.6522265588,9.422761191,6.610216975,8.633432232,8.338826757,9.269968858,7.9984599765,10.513492295,Control
5.72645123933,6.053008806,7.73201711767,6.07093198,5.80954885825,11.50644256,11.566212065,7.405441727,7.300126299,7.950268865,9.29741101033,8.022008655,8.170251981,9.701150974,9.831466044,8.015862385,10.43283582,BRCA
5.244334811,5.770572224,8.347844869,6.340656284,5.889292139,12.17961768,10.8946986805,7.460253403,6.725540512,7.4183463498,9.14697742367,9.286795183,7.573990071,8.868576523,10.18772666,7.2078869845,10.116303033,BRCA
5.81224373133,6.146803484,8.06255483,6.00034443,5.78129302475,10.2032142635,11.312399139,6.662423158,7.476910459,8.3350079456,9.62804284167,8.555107826,9.562700886,8.315445233,9.164543144,8.7832744555,10.071555317,BRCA
6.476135957,5.920180882,8.098905571,6.238171237,5.3501390665,11.820520445,11.564517125,6.020263967,6.726903149,7.757716558,8.82865486733,9.023671978,7.939007789,8.92056956,11.15278253,6.9885442035,10.1825281605,Control
5.35894690833,5.598879718,7.97372860733,6.263509238,5.591806779,12.140966635,11.68681288,7.205282841,6.426437217,7.6719006758,9.29235500067,8.717951507,8.319695968,9.680166591,8.978768455,7.844957294,10.60652329,BRCA
5.788030138,5.672857555,7.55814684467,5.825538406,5.8421495495,9.975804059,11.1421601825,7.606018576,6.76752611,7.3060563712,9.23513699733,7.473200667,9.037369266,7.766597025,9.24062507,8.5009800015,9.9652216585,BRCA
5.712608247,6.357820835,7.96986133433,6.749605076,5.125223824,10.829470512,11.1655531365,6.657000843,6.847562044,6.9076540764,8.92818876867,6.142419181,8.276218788,8.06060289,11.49170796,7.420939128,10.3078102555,BRCA
5.99415791867,5.853877943,8.146903819,6.076073353,5.5617899825,11.023407075,11.340439262,6.822223857,6.739109305,7.509195938,8.97755484267,9.062316786,8.813357237,9.069960645,10.15470456,7.2235212355,10.1234981025,Control
5.68078141,5.687208569,8.347170397,5.937527571,5.7278366545,11.5313713,11.236048345,6.672535396,6.521369295,7.3656981534,8.882604615,8.997758931,9.29724939,8.376018051,11.10769786,7.0414556755,10.139819903,Control
5.986607541,6.099827094,7.81011906767,6.249592888,5.53215868525,9.689899517,11.49067027,4.904979261,5.09930704,7.1534205814,8.867882958,9.187897079,9.016439995,8.641980482,8.505832514,7.30090884,10.4328007225,BRCA
6.04954423267,5.927310565,8.02105507033,6.322338866,5.59239170375,10.043318064,11.49199224,5.472171943,6.107798352,7.0222287176,8.552349278,9.308988054,9.405216535,7.522171761,10.66366508,7.5037990705,9.977652487,BRCA
5.98239616367,6.0664182,7.80823708267,6.083219352,5.290656016,9.7187563365,11.89898438,4.944168843,6.07692847,6.9209080238,8.787767491,8.652093075,9.244388291,8.151525421,8.745019732,7.6144518565,10.631508046,BRCA
5.58848003267,6.240701309,7.965899745,5.809035744,5.601343453,9.654362623,11.748239575,5.538546893,5.439300032,6.8965544166,8.934366304,8.567082519,8.544675792,8.650083401,8.56474124,6.8204785685,10.3998119245,BRCA
6.30118840567,6.12918576,8.04487116667,6.160482208,5.51402988,10.1255478285,11.955401795,5.070616072,6.101508918,6.895239566,9.01840760867,8.774162024,8.698323652,8.873068105,10.11346907,7.3582236615,10.675982486,BRCA
5.94716203467,6.065072081,7.81628218733,6.2370719,5.597352566,9.668764921,12.062593435,5.353156751,5.379907907,7.0040046146,9.258466301,8.989423683,8.416735391,9.477151683,9.299872607,6.6423657785,10.504905595,BRCA
6.439666078,5.901899413,7.69239896833,5.636777762,5.2990189695,8.9745205145,11.95464399,5.027033758,5.039808741,7.4112322548,8.91017192567,9.119292054,7.915522581,7.632470217,10.88922276,6.9069378855,11.04747778,BRCA
