ID	843	841	3627	1147	7706	7124	3442	3441	3440	9140	9755	8772	80143	3439	8737	3576	5601	5602	3593	5600	9636	4214	5603	3592	3551	6885	3451	26007	3452	3443	3444	3445	3446	55593	3447	3448	3449	1654	9641	4790	4793	4792	3661	64135	8517	5599	1432	6300	5970	338376	8653	7189	7187	7186	10010	3456	1540	8717	23586	9474	5300	57506	56832	79132	340061	29110	3467	64343	3665	79671	54941	DependentVariable
Instance1	6.7438981715	5.6639776582	6.82947262	9.004698798	9.601752743	8.519696323	5.014814152	5.0543267795	6.044837379	9.671084998	6.461565904	9.964760013	6.586768964	5.354567863	9.943694688	9.6189422155	7.621649748	6.7523535558	4.636656248	7.4995792045	8.362076554	10.46146439	9.595220702	6.597386379	7.1307406325	9.487800372	4.835685705	6.921011149	6.078210195	5.201056716	5.4215640985	6.871070863	6.651271039	7.434463778	5.3506274835	5.658749018	4.703229265	8.7415024265	7.228436626	12.34771002	6.709066159	15.00532806	8.946146814	8.466179598	10.2072374	5.939777752	7.09994864525	6.752518218	8.69026092	5.098000085	5.309623002	7.37822060033	6.390259793	7.722570406	6.22848091175	5.011016147	7.3654834895	8.13891188267	8.060846036	8.752532121	11.96427598	6.8505075995	5.606154407	8.638129173	10.85219028	9.933381255	5.2763233895	9.01143772	7.73691741833	8.7276638535	8.069115572	Control
Instance2	6.1455111885	5.8528914586	7.632470217	8.974945912	9.970178212	7.177920594	5.061464353	5.327514764	5.478414715	9.841828705	6.833462944	10.15158143	7.086882265	5.219566658	10.07879165	6.7790147065	7.563421716	6.347242776	5.272407006	7.383968157	8.420129842	11.6627575	9.166697324	6.147057976	7.787354885	9.4310771815	5.488009811	7.532124306	5.862210374	5.291687581	4.9587270735	6.6842028225	5.563242994	7.345363384	4.9970528975	5.6106940585	4.964758163	9.039387436	7.843734423	12.34109771	6.373840507	13.91249272	9.581525964	8.35230956	10.39985497	5.0886580415	6.60639379225	6.478329262	8.669346719	5.466675485	5.110416751	7.05787236967	6.773076963	8.156008632	6.88744005475	4.332418168	8.114840209	7.57672874133	8.140089864	9.134683726	11.85473021	7.2066360335	5.002940155	8.553054333	10.91242928	9.982976156	5.5242167635	9.011647369	7.666754807	8.716314537	7.92222926	BRCA
Instance3	5.9215713865	5.7897319854	8.220428059	8.986710369	10.24606989	8.414834386	5.079816751	5.4573624	4.976605648	9.743867778	6.380249461	10.64474883	7.42982751	5.263044971	9.929872764	7.352992936	7.8060539105	5.84197348	5.379561399	7.0833900895	7.670304162	11.77105209	10.50005538	6.608332915	7.4532495275	8.9013859115	4.77953729	8.062911124	5.887958531	4.590579306	5.3621290075	6.8233511245	5.403788568	7.308842122	5.222586232	5.517492933	4.883878898	8.777778718	8.306085763	12.51631937	6.74855168667	14.51605303	9.456519276	8.650083401	10.04121461	5.6701097255	6.58493097	6.215392848	9.073024297	5.6278058185	5.332718001	7.01943370733	6.939435598	8.551997661	6.9167462225	4.538726271	7.260036814	7.91175192233	8.093075668	8.882277076	11.57041325	7.2623905925	5.469732364	8.753660627	10.44311479	9.744102689	5.4886177305	8.519362159	7.87360212033	8.980349785	7.103762836	BRCA
Instance4	5.9373595855	5.6257131728	7.309115066	8.742495656	9.69660295	8.370459788	4.808914358	5.2132995425	4.881923051	10.491083497	6.583162235	10.26616024	9.045262156	5.139460541	10.01119619	6.039562885	6.9189611885	6.4393043462	5.412113573	7.0038486335	8.437794848	12.00382718	10.578656	5.82808014	7.4011955135	8.417672848	4.542431156	8.46043657	5.89251929	5.233822166	5.3158143595	6.9777711105	5.332538997	8.571867453	4.8613276055	5.669162448	5.771893004	8.2622938975	8.656300723	12.26985874	6.91424652367	14.35403309	9.983528472	9.007497661	10.50969117	5.7758281875	6.0589973865	6.355796501	7.67194989	5.4843317215	4.910026549	6.46814411567	6.907494973	9.141437341	6.565928768	5.123512303	7.2451150405	7.18497456933	8.253966966	9.250008858	12.04715639	7.397313198	5.093191733	8.838164803	9.962643412	9.64111297	5.4293597895	8.812242398	7.80810919733	9.2931180215	6.496418906	Control
Instance5	6.4972158175	5.7767472574	7.736623688	8.684828488	9.459503918	6.675961001	5.301780818	5.2436498175	5.356153716	9.682649373	6.352798794	10.77308997	6.534579623	5.238033268	9.484878832	6.0044384665	8.1880407455	6.3743216144	4.805822905	6.931778481	8.442136029	11.72645885	11.00715715	6.568568473	7.5245616955	9.2133861525	5.256266489	7.870643868	5.429625378	4.656091707	5.2617446345	6.7136501485	4.805822905	7.128461284	5.503545594	6.0893232935	4.590429601	8.8517104375	7.862251644	12.37603319	6.52162721267	13.73047547	9.290572499	8.829493729	9.78258103	5.704258658	6.730522711	6.095297454	9.268495874	4.9230883935	4.889243844	7.059741909	6.41397111	8.106250323	6.97249185825	4.173910121	7.722415422	7.786651762	8.02800428	9.133926376	11.7240492	7.473634177	5.696975347	8.662188695	10.34647526	9.776844695	5.748401579	8.773519307	7.96197416633	8.426912504	7.433170463	BRCA
Instance6	6.8031073515	6.1557894346	7.593057023	9.33884841	8.855211976	6.320264091	5.582714993	5.401291859	5.30196368	8.8741707405	6.095772153	10.34100757	6.747357606	4.795989381	10.12499078	8.452055235	8.3174977465	6.511764621	4.790265497	7.4215310095	7.058265416	11.51112271	10.15284924	6.123713395	7.5689740425	9.9163703245	5.268482349	8.002535343	5.917677146	4.426911827	5.1754247695	6.6960949355	5.334685584	6.775778571	5.2199386105	5.0626553085	5.036295892	9.2852797445	7.763247437	12.87483063	6.160625593	13.77694807	8.952931307	8.589277669	10.54285319	6.517858181	6.87151716925	5.996451597	9.673230059	5.0794480765	4.790265497	7.331943975	6.536640138	7.922110302	6.9208517505	4.785303823	7.751930378	8.01981551	7.902316508	8.66705043	11.137683	6.95764412	5.788432048	8.942852506	11.1461265	10.23622984	5.6087648155	8.26615537	7.74172589367	8.486317763	6.987125066	BRCA
Instance7	6.137935364	5.645039366	6.750811228	8.17437786	9.08890821	6.423120638	5.041123858	5.7024927665	5.135259094	11.367458049	5.797798494	9.911339974	8.697819964	5.622938584	9.601752743	6.8963072275	6.747341416	5.495877927	5.328236218	6.239058915	9.093193797	12.26224618	9.662659976	5.850631456	7.550193916	8.575344218	4.73770262	7.803826191	6.029238215	4.165745758	5.327936796	6.8321013245	5.495384375	6.913221911	4.994868922	5.2920496255	5.183299167	8.1598654525	9.040817876	12.52075501	6.344653246	15.02279519	9.883896123	7.761021136	10.10111594	5.6011167705	6.362735412	6.107065996	7.262755244	4.9291132355	4.893618555	6.42166024533	7.026996771	8.283761058	6.742919028	5.019714421	7.783134872	6.84780819533	8.234603256	9.887083928	12.10354363	7.5213110635	4.948613986	8.048420289	10.48569377	9.349160193	5.901897331	8.74951845	7.47824938267	9.3604598275	6.276222714	BRCA
Instance8	6.421709888	6.1264922834	8.244793279	8.824657385	9.366596041	6.14308278	4.613868688	5.08118968	5.675118156	9.2310553065	6.187357641	10.36365325	5.93470004	5.093191733	9.671351374	7.9782570685	7.762308173	6.3190254744	5.256643908	6.487104221	8.216698727	10.99477083	10.21059864	7.117464214	7.4520617975	8.9471097785	5.256643908	8.326430751	6.138635948	4.538416354	5.2025205445	6.7420330795	6.06512595	7.283114115	5.43080309	5.2313520945	5.069327579	8.7277131945	7.068028862	12.20475003	6.20271008933	14.22362506	9.325693977	8.024697998	10.4077487	5.401013329	7.0975611175	6.332712967	9.194320487	5.337288131	5.256643908	7.018808194	6.309799758	7.748127633	6.86888345225	4.424648213	7.2149878085	8.008015864	8.166842364	8.648007989	11.85884755	6.2865110715	4.236919275	8.411575733	10.62715107	9.949994866	5.711883292	8.928748659	7.75431426067	8.247473683	7.809930674	Control
Instance9	6.147858132	5.8838277246	8.20808938	8.659854224	9.681370693	8.252974189	5.054860683	5.116365655	4.991194438	9.1135333825	6.624105008	10.67652155	6.207605557	4.805564985	9.108531726	8.04737784	8.3694050275	6.1710283688	4.809043025	6.9655385505	7.825469439	11.9611296	10.55937736	7.818711782	7.530604743	9.204869818	4.711787202	8.172253881	5.650485447	5.30196368	5.7092674115	6.707944973	5.474445169	7.22723356	5.2462827195	5.433238186	4.66791382	8.8331931765	8.034195249	12.42766909	6.496869675	14.37348409	9.246806572	9.516488535	9.861979055	5.8779809975	6.41978303225	6.387246745	9.012625324	5.194983347	5.218598349	7.05702786333	7.004223627	8.550151431	7.13853446775	4.440788181	7.290782642	7.927182045	7.862360143	8.826040853	11.66916423	7.3159539245	4.994139844	8.575786096	10.46181223	9.676706901	5.2507039275	9.023512585	7.81817800833	8.674745694	7.537997061	BRCA
