ID	3111	3112	941	942	940	3442	3441	3440	7253	7252	3439	3107	3106	3109	3108	3105	7038	3135	1081	3451	3452	3443	5551	3444	3445	3446	3447	3448	3002	3449	7173	3586	1493	3126	3127	3125	652614	3134	3133	3558	959	3113	958	3115	3117	3118	3119	355	356	3565	3567	3123	3122	DependentVariable
Instance1	8.653437275	6.986698549	4.757305356	6.79245448633	6.411176756	5.014814152	5.0543267795	6.044837379	5.26735173775	5.28356184	5.354567863	7.1758807525	13.44200721	11.71707458	12.53699151	13.37563667	5.232287804	7.607850191	6.069052954	4.835685705	6.078210195	5.201056716	7.168850407	5.4215640985	6.871070863	6.651271039	5.3506274835	5.658749018	7.102871006	4.703229265	6.6685211385	8.621509826	5.484014191	10.872628553	4.927435762	8.455307825	5.619861398	10.594465176	11.15733448	5.726430204	5.703219255	12.55918115	7.8256296225	7.781935242	11.54630621	5.298302041	9.05221557	6.109057762	5.714184545	5.0072306655	5.421372531	5.209464331	13.17461947	Control
Instance2	9.739840141	7.281144442	5.244897759	6.92323968	5.313618859	5.061464353	5.327514764	5.478414715	5.12714477225	5.210049084	5.219566658	7.231893633	13.43914135	12.24572955	12.64414927	13.47671849	4.828595108	7.383490734	5.157863534	5.488009811	5.862210374	5.291687581	7.806889715	4.9587270735	6.6842028225	5.563242994	4.9970528975	5.6106940585	6.93387098	4.964758163	6.6888767345	9.0225626735	5.88043173	11.272491057	4.805564985	10.05747773	6.633253641	10.634747645	11.8267889	5.368428976	5.355449107	13.34981755	7.1910294905	8.649032592	11.98934847	5.536838744	10.20167708	5.4568451785	6.1044474	4.7333277815	5.340579688	6.166218956	13.80159564	BRCA
Instance3	10.36525103	7.608404767	4.516306872	6.76904778167	6.037388399	5.079816751	5.4573624	4.976605648	5.25311714575	5.131148296	5.263044971	5.6473148935	13.62353635	12.12389031	12.41967063	13.104967985	5.024598103	7.409287238	5.186670157	4.77953729	5.887958531	4.590579306	7.415237106	5.3621290075	6.8233511245	5.403788568	5.222586232	5.517492933	5.829159022	4.883878898	5.1122915415	8.5481499285	5.912576056	11.203772912	5.616777635	9.645289663	5.59156816	10.52874487	10.78908143	5.465820435	6.511322251	13.42453443	7.2054038215	8.937801287	12.03603115	6.236545833	10.70468636	5.8381822935	6.144867877	5.313506773	5.7194123975	6.220528877	13.830710045	BRCA
Instance4	9.910005977	7.829676956	5.660003917	6.47797389533	5.706538322	4.808914358	5.2132995425	4.881923051	5.2294351005	4.42789603	5.139460541	6.083925915	13.074006	12.44264168	12.73729283	13.09890984	5.218404609	7.738820392	5.377480603	4.542431156	5.89251929	5.233822166	7.699192644	5.3158143595	6.9777711105	5.332538997	4.8613276055	5.669162448	6.431711224	5.771893004	5.858600793	8.7223001635	5.785276045	10.460565705	5.99820185	9.452334495	5.520195335	10.303546001	10.75721104	4.899672619	6.235732444	12.65253473	6.308850296	8.826152109	10.73799536	6.235732444	10.52975779	5.9473627115	6.331145921	5.4457486575	5.472305765	5.78869305	13.10958531	Control
Instance5	9.620316579	7.554207264	5.661216049	6.589569865	5.593959684	5.301780818	5.2436498175	5.356153716	5.29011469	5.259471408	5.238033268	5.467187666	13.54172225	11.97837451	12.54078076	13.79174456	5.166927545	8.192380514	5.971837379	5.256266489	5.429625378	4.656091707	7.469827229	5.2617446345	6.7136501485	4.805822905	5.503545594	6.0893232935	6.758893179	4.590429601	5.905474916	8.63491322	5.963328695	9.409379341	5.56971228	11.12211636	6.047784427	10.8504276905	11.55095369	5.536217098	6.303968491	13.40746897	7.0635894335	8.252229158	11.62550351	5.561716584	9.840864894	6.4964374115	6.16425895	4.9685946665	5.0515537875	12.58150432	13.67035693	BRCA
Instance6	9.126537434	7.231847873	5.443615974	7.12296279167	6.062214149	5.582714993	5.401291859	5.30196368	5.26283404375	5.694818396	4.795989381	7.3842858505	14.1577113	11.80634431	12.60891324	13.645184875	5.197915751	7.716066843	6.058214335	5.268482349	5.917677146	4.426911827	7.152236984	5.1754247695	6.6960949355	5.334685584	5.2199386105	5.0626553085	6.172733142	5.036295892	6.1225401635	8.5984358945	5.52411756033	9.4130184875	13.23175973	10.51325413	5.541879718	10.5095484925	11.36882578	5.032554093	5.453691444	12.82188064	7.223262653	7.960568361	11.3294966	5.78110476	6.358348455	6.60785894	5.609260937	4.916242232	5.1215765945	12.50251243	13.80707185	BRCA
Instance7	9.037218243	8.219678124	4.932168974	7.111896621	6.314112464	5.041123858	5.7024927665	5.135259094	5.30911797575	5.507803557	5.622938584	6.46426733	12.24154982	12.38541089	13.03029388	12.91617066	4.920902135	7.509777231	6.35799673	4.73770262	6.029238215	4.165745758	7.574141491	5.327936796	6.8321013245	5.495384375	4.994868922	5.2920496255	6.853313064	5.183299167	5.87122828	9.1479749325	5.33689169033	8.787562717	11.67464041	9.4537342	5.564234295	9.4125106255	10.42231215	4.759703782	5.665201768	11.51045032	6.3213830765	8.154072682	9.519577839	5.920240442	7.503032882	5.6801733885	5.032113243	5.173542303	5.2625027255	10.54658128	12.56767587	BRCA
Instance8	9.091403071	7.56483756	5.212093857	6.889955486	5.651777341	4.613868688	5.08118968	5.675118156	5.23118966225	5.464350722	5.093191733	6.750056149	12.95796723	12.15504123	12.60023009	13.284951405	5.719191142	7.405718266	5.887897624	5.256643908	6.138635948	4.538416354	6.635867278	5.2025205445	6.7420330795	6.06512595	5.43080309	5.2313520945	6.796724685	5.069327579	5.673265489	8.2346108605	5.84346610967	10.614422057	5.464350722	9.770623066	5.66903474	10.2140968565	11.15889068	4.823508981	6.597423627	13.04549694	7.3111102725	7.851001152	12.09119909	5.651777341	8.982538116	6.0495207925	5.582112807	5.2313828535	5.5434679	11.59208337	13.646442645	Control
Instance9	9.779514641	7.754087662	5.028581582	6.54146572467	5.802975918	5.054860683	5.116365655	4.991194438	5.620966668	5.197719213	4.805564985	7.621467235	13.95556321	11.79378019	12.23971048	14.251632585	5.32446073	8.100269585	5.841225451	4.711787202	5.650485447	5.30196368	6.731764076	5.7092674115	6.707944973	5.474445169	5.2462827195	5.433238186	6.011904408	4.66791382	6.2420282615	8.326192676	6.130189912	9.5314758395	12.95548196	10.89786457	5.503993644	11.184447875	11.03869289	5.307438771	5.849756153	13.32090986	7.191795379	7.884523325	12.05538931	5.841225451	9.306774385	6.337979385	6.069858551	4.865162184	5.272333773	12.10466109	13.92629211	BRCA
