ID	1457	3725	6722	3265	5599	5781	5894	6464	2002	5604	3479	5921	5290	3480	2885	5595	3667	2353	5294	5295	6654	DependentVariable
Instance1	7.90764269433	14.72492149	11.90369558	7.4423513115	5.939777752	11.64123906	10.11570732	9.15105029633	9.719046985	10.49127719	7.6246849295	7.65896220633	6.685313404	7.634903824	9.4954151895	11.634256725	10.10813927	14.72004222	6.299304767	7.0703331436	8.001564595	Control
Instance2	7.803043395	14.11502538	12.0948349	7.8897640555	5.0886580415	11.64123906	10.34726733	8.42779587067	9.192268846	9.559434991	6.947135646	7.532686946	7.098719371	7.713354077	9.5539178325	11.27623323	10.01141636	13.75148289	7.09127967	7.6111323212	7.481398095	BRCA
Instance3	7.94848537033	14.41297137	11.66204091	7.856102429	5.6701097255	11.37070935	10.45388564	8.45925672733	9.676230874	9.65317699	5.9026635435	7.43491518133	6.212526175	7.935549803	9.480270588	11.198356615	9.532322378	14.33042537	6.323194968	7.448654099	7.228580927	BRCA
Instance4	7.444988463	14.08054111	11.78440594	8.398114105	5.7758281875	11.77608148	10.09500831	7.73867912133	9.684192438	9.580847928	6.5710894325	7.53095120333	5.584068992	7.68113495	9.432546201	11.274247985	9.129946971	12.01436934	6.299945779	7.6522265588	6.648325671	Control
Instance5	8.520100527	13.43392773	11.30524968	7.697637374	5.704258658	11.54684638	10.22872886	8.10318445333	9.981439248	9.966174165	7.739494752	7.41149949233	7.405441727	7.919550328	9.66718229	11.21839075	9.959676393	12.40857396	7.300126299	7.950268865	7.634958261	BRCA
Instance6	8.51193804167	13.80946823	12.47196608	7.3388634815	6.517858181	11.95147243	10.624983	8.70127661067	9.979768545	10.23164154	7.375850429	7.47462674233	7.460253403	9.087722135	9.9164802245	11.07534033	10.00182726	13.96600025	6.725540512	7.4183463498	8.19601328	BRCA
Instance7	7.90176327133	13.91249272	11.85634588	7.9742866725	5.6011167705	12.03524768	9.961088297	8.36198243367	9.212867878	8.977681421	10.349737175	7.49866828033	6.662423158	7.203154957	9.167523377	11.151396135	8.873183485	10.44201071	7.476910459	8.3350079456	7.292025067	BRCA
Instance8	8.330459995	13.96294256	11.58622772	7.7095138065	5.401013329	11.28411575	10.12277013	8.53051419067	9.290572499	10.00443156	7.733044401	7.22554449667	6.020263967	7.320803087	9.1611827995	11.40345044	10.47490271	14.08516788	6.726903149	7.757716558	7.787382059	Control
Instance9	8.343961905	14.44356588	11.78440594	7.94496816	5.8779809975	11.64347756	9.9831294	8.16926655967	10.01823535	9.452231522	7.2965384015	7.130488018	7.205282841	7.809255459	9.3657406255	10.99057863	9.964760013	14.82357723	6.426437217	7.6719006758	6.878728789	BRCA
