@relation thedata

@attribute 10979 real
@attribute 2316 real
@attribute 2318 real
@attribute 29780 real
@attribute 3611 real
@attribute 3688 real
@attribute 3987 real
@attribute 54751 real
@attribute 55679 real
@attribute 55742 real
@attribute 5829 real
@attribute 6251 real
@attribute 7016 real
@attribute 7408 real
@attribute 87 real
@attribute 9459 real
@attribute DependentVariable {BRCA,Control}

@data
13.29995283,6.434382719,10.03037096,7.588343194,8.706811056,9.30169669467,7.73805929625,6.56155762067,9.174601867,9.148261195,7.441203595,8.0942418955,10.52922583,6.6644604375,13.43392773,12.79680929,Control
12.84903075,7.041826475,9.846027482,7.28383606833,8.56643237367,8.828078384,7.47673416025,7.242536388,9.059994085,8.505356175,7.229350286,8.3595523285,10.34852377,6.203672825,13.88775422,11.91536041,BRCA
11.55059663,6.436091549,8.848717702,7.022008067,8.49808310333,8.9042892375,7.6012206465,6.79297824367,8.180407884,8.417938067,7.347468842,8.100182463,9.686457248,6.7713309535,13.69550076,12.27822446,BRCA
12.53699151,7.187354857,8.931846371,7.695852468,8.39571149633,8.75186424133,7.0685073695,6.932325552,9.236840051,8.482405766,7.84508404,7.5542637515,9.998485053,6.103628909,14.12961268,12.44726543,Control
12.07463999,6.618976867,9.129734513,7.28067780767,8.774503078,9.13491446,7.42133422075,7.06655669033,8.514271341,8.940035402,7.615006311,8.2362917725,10.21187039,6.057294721,13.52549699,11.8295207,BRCA
13.13392329,7.057101267,11.29154789,6.70927865733,8.73156550233,9.489530799,7.72332656275,7.10065790233,9.05429304,8.999958525,7.335951076,8.314512766,10.58047084,7.116007336,13.39262134,12.2142175,BRCA
12.83066776,7.088102166,10.486594,7.15209887667,8.62679562667,9.251714595,7.42176172425,7.21986498033,9.215466945,8.46082561,7.91692611,7.5074043375,9.903219502,6.299870208,14.57543497,11.65213254,BRCA
12.70456839,6.218786615,10.17570583,7.08404147667,8.74415936267,9.23773095817,7.2699998775,6.57843699467,8.31106838,8.859644363,7.737283051,8.336829639,9.847378872,6.4861257565,12.86342169,12.04345466,Control
11.75528414,7.099140334,9.241453583,7.36338618067,8.66388044333,9.05065703483,7.40772288175,6.63934962667,8.486142286,8.409720941,7.766232595,8.1064268125,9.504442192,6.5383195555,13.11510467,11.90965135,BRCA
12.69228318,6.678428044,8.418043517,7.61845463133,8.554638965,9.06946628383,7.167907187,6.53580973933,9.0557848,8.36377462,7.647892114,7.9099256295,10.21155408,6.534855973,13.75810714,12.55918115,BRCA
12.84903075,7.734474443,10.53926573,7.822800366,9.40332627233,8.5429645305,7.22057016625,6.66048252667,8.818774784,8.332440676,8.041222615,8.4558593375,10.48746854,6.5887322845,13.03513077,11.72288448,BRCA
12.81545941,6.791101418,8.589961115,7.29766567533,8.60858406967,9.18007328783,7.64769739425,6.46118012367,8.258001948,8.457258896,6.876459007,8.199623271,9.862149581,6.7371296105,12.83735302,12.22228482,Control
13.19976669,6.942165885,9.809149576,7.61768483233,8.520584948,9.52376826383,7.50871717175,6.430207564,9.37294183,9.387490242,7.126500894,8.310136175,10.63654785,6.718725316,13.26600764,12.61931219,Control
12.17497101,7.997872605,8.7918394,7.69773771667,8.21723165,9.15082053767,6.464830401,6.86755184433,10.3180516,8.941151163,7.476667486,7.204264068,10.69211442,6.7621099375,12.95175557,11.94088626,BRCA
12.99983714,6.644509312,9.82851779,7.16098177933,8.042345746,9.44121959,7.1746260675,6.82381971833,8.879047979,9.53849991,7.061023135,7.279872819,9.992241287,6.2955968625,14.01689273,12.3148028,BRCA
11.79117929,7.739546258,7.533760189,7.592514389,8.22753304633,8.933464829,6.490382524,6.75783748567,9.769565608,9.314470591,7.18631515,7.2056935755,10.20705738,6.659793857,14.08845827,12.08741818,BRCA
11.55940591,7.555933317,7.750290152,7.452072065,8.19772229467,9.05192720867,6.27430718175,6.77476150833,9.436337353,9.045460121,7.089003169,7.105827548,10.39442548,6.898751441,12.37349196,12.09712198,BRCA
12.16626519,7.173629982,8.2984305,7.66137055767,8.017382097,9.04214245483,6.81103189025,6.71516333767,8.999578066,9.68371449,6.949625755,7.572332063,10.01897944,6.595533991,12.98137289,12.0234322,BRCA
11.12068843,7.16772202,8.273260753,7.79891486567,8.237219623,9.0875921835,6.40367044325,6.79850261767,9.677226824,9.036723879,6.913790365,7.0038715805,10.2945062,7.180584067,12.46971692,11.6799266,BRCA
11.43638507,5.233438728,9.067609897,7.704845537,7.945908924,8.1006439875,7.1542203755,7.098050179,10.37626138,9.56076325,7.767226277,7.6086583715,10.85788793,6.739366998,14.46865842,12.42398457,BRCA
