ID	1548	1549	10	7498	9	1544	1553	DependentVariable
Instance1	5.667190506	5.6868600275	5.040904755	6.350767395	6.01355275933	5.147928634	5.0553050655	Control
Instance2	5.039150733	4.899988218	5.40668228	7.94301456	5.56362304467	4.98710623	5.1448679035	BRCA
Instance3	5.033215116	5.100882184	5.042218873	8.714658623	5.812739593	4.747402994	5.6510240955	BRCA
Instance4	5.229406468	6.203983216	5.171138007	7.607850191	5.668606374	5.677798027	5.6412953675	Control
Instance5	5.130324729	5.4139593525	4.841735742	13.38150649	5.690988062	4.841735742	5.841531388	BRCA
Instance6	5.234397132	5.495975867	5.51191964	7.77185443	5.88016416333	5.040904755	5.4400429355	BRCA
Instance7	4.948613986	5.8328492495	5.384059522	8.239337323	5.28149094933	4.981180512	5.3621893625	BRCA
Instance8	5.273526379	5.5246541575	5.193979903	6.94866253	6.31143885267	5.273526379	5.520568082	Control
Instance9	5.391468086	5.2493603095	5.126612849	6.74994022	5.92515507033	5.241850906	5.724689425	BRCA
Instance10	6.009890885	5.8300379875	5.616189503	7.084333057	6.076831094	5.542111953	5.267633249	BRCA
Instance11	4.990967619	5.125667049	4.766345274	7.831198166	5.59756765567	4.547045185	5.277469767	BRCA
Instance12	5.328415757	5.647965995	6.230458223	7.178966366	5.98111396533	5.255511354	5.087437039	Control
Instance13	5.6098519	5.4313222975	5.193979903	7.619781863	6.240619254	5.249645622	5.5021896915	Control
Instance14	5.580003175	5.04733699	5.115003321	7.434004992	6.11869875933	5.109999067	5.40722417	BRCA
Instance15	4.981066318	5.171509486	4.657664267	8.328238603	6.11353796633	4.619453945	5.6716993555	BRCA
Instance16	5.43205013	5.4155975425	5.039150733	7.646560735	6.13728807533	4.134646682	5.3663148385	BRCA
Instance17	5.233246971	5.159732007	5.704879743	7.580147605	6.99759945233	5.176533465	5.5671360405	BRCA
Instance18	5.442621133	5.580144506	5.051166787	6.923657663	5.705763801	4.931459981	5.401148199	BRCA
Instance19	4.833536883	5.03208028	4.927198693	7.386080459	6.76224953633	4.878003385	5.2443677925	BRCA
Instance20	4.941119518	5.4017644025	4.726302606	9.459309233	5.84167830667	5.113545539	5.51746625	BRCA
