ID	4331	387332	138474	6873	2071	6874	404672	54457	6872	2068	51616	11036	8148	6908	2957	2959	2958	83860	6882	6883	27097	6884	9569	129685	6880	6881	2966	2965	10629	6879	2963	1022	2962	2961	6875	391766	2960	6878	391767	6877	2969	2968	902	2967	9519	DependentVariable
Instance1	6.69676284	6.499212576	8.70009385	9.401989375	10.0776573	9.687087433	11.76843466	4.82618143	8.164904587	8.220113618	6.6127565385	5.58989341567	11.067621249	9.808393548	6.19672199167	10.27876338	10.74598122	5.78133339	6.021097265	9.785191339	6.655755735	7.3903396625	7.2978568355	6.335160685	6.350618223	10.89144978	5.474931823	6.107234293	9.469917065	9.723687019	10.64948099	9.361681261	10.15511583	11.58443655	5.911039136	4.32218064	8.647639314	7.834513538	5.135464327	7.971286497	6.433226421	10.43957668	8.45525079	8.439499644	9.636294324	Control
Instance2	7.086882265	6.149854428	8.70070944	8.674016666	10.50841903	9.75485875	11.42258795	5.376786337	9.135722787	8.497094498	6.133521147	5.32516439533	10.927848791	10.0579109	6.546755609	10.07359638	10.36236061	5.698956585	5.428620839	8.631014334	6.407219399	7.7342694025	7.2614054765	6.247410596	5.5164426775	11.18055585	5.210049084	6.586162299	9.968674397	9.3715867	10.72254311	9.155780297	10.98225228	11.41027128	5.99820185	5.171138007	8.485226676	7.4807953015	5.049534115	8.225979952	6.62829341333	9.94572954	7.832012647	8.965352223	9.793587511	BRCA
Instance3	6.839081327	6.18913825	8.870434945	9.194856021	10.71269919	10.16084871	11.10966436	5.375570566	8.307388572	8.892012333	6.1871825865	5.31746838167	11.6406879065	10.09283678	6.85562510067	10.18842847	10.38640712	5.922108668	6.095402957	9.210172782	6.2661368015	7.1818242975	7.6308077415	6.02776959	6.070670496	11.29154789	5.664561948	6.582656103	10.15068061	9.54781568	11.17512864	9.394656215	11.02694718	11.23391938	5.458620899	5.935819934	8.561241279	7.773135859	5.321216715	7.588473151	6.36448228633	10.27514127	7.667131787	8.580466923	9.605924446	BRCA
Instance4	7.265055029	6.421312202	7.508450689	7.179165475	10.43052602	9.991097026	10.92851118	5.30196368	7.892431063	8.85164062	5.2927129485	5.36508820467	11.2332337385	9.728779829	7.05714631167	9.386358915	9.683346055	5.8168539945	5.504788206	8.173203811	6.5191292045	6.6136457995	7.640595871	6.0275058555	5.5449805545	11.70539708	6.002540089	6.970019164	9.953964008	9.089398258	10.8849167	9.99050151	11.21644291	11.44938612	5.540408023	5.291135005	8.088365735	7.639337982	4.778486368	7.816841466	6.040781317	10.44466839	7.517316273	7.704562712	9.757740483	Control
Instance5	6.867961695	6.513771507	8.150561104	8.557943363	9.889641277	9.595509779	11.16600002	5.256266489	9.091903594	8.312657375	6.2450122525	5.28913285833	10.781920283	9.633676921	6.393300929	9.659657526	10.39839664	5.455665247	5.757564188	8.913428843	6.4733543425	6.9668096915	7.3683650125	6.2864786115	6.3218157935	11.62333067	5.206341637	7.045217151	9.562443321	10.0593009	11.02198648	9.627078354	11.01557728	11.1371034	5.931866956	5.361953639	8.460968914	8.0452593375	5.218210843	7.773437814	6.45588652833	9.47543003	8.195898639	8.732388881	9.347389459	BRCA
Instance6	6.499332184	6.242417322	8.677967226	9.982822895	10.75975321	9.783674007	10.07218659	4.380593055	8.460644928	8.645353223	6.7568002865	5.38053266133	10.9703156195	9.121838552	6.12875716333	9.681765982	9.709023968	5.630118186	5.868397398	8.850359642	6.8117697295	7.645528089	7.317720561	5.914756806	6.2796543925	10.35756331	5.527329405	6.922969386	9.384881469	10.6623838	10.94132297	9.01498366	10.5362572	11.27072181	6.364489812	5.098043929	7.788752789	7.6045245685	4.562658614	7.327600078	6.49626316133	9.72642302	8.0884774495	8.769772669	8.92645992	BRCA
Instance7	5.895672973	6.518854253	7.762898766	6.73488275	10.0173308	9.802294663	10.65628209	4.998433881	8.2889014185	8.838495753	5.7575884925	5.93568483167	10.243072639	9.568545732	6.77246409467	8.997272028	9.240762195	5.968728958	6.035630095	8.121094588	5.257653132	8.751271778	7.704376689	5.674208699	5.775584767	11.63838852	6.082580853	6.719438847	10.55829421	8.651653698	10.21664921	9.547121611	10.47933595	11.2607492	6.512547399	4.276931831	8.020564879	7.182653392	5.375918034	6.78836312	6.931555936	9.822443813	7.0980443305	8.357575234	9.93000957	BRCA
Instance8	6.573196985	6.292694913	8.95170808	9.65317699	10.17798975	10.18512356	11.81753744	5.190033289	7.303212255	7.900747773	6.766150223	5.64948124567	10.791864304	10.09936791	5.942053216	10.31245505	10.89094843	5.5478878755	5.884604788	10.02000108	6.4026015675	7.054603226	7.12232642	6.035238114	6.626526383	11.14770754	5.520745364	6.479895483	9.636443876	9.735361871	11.07640162	9.825825817	10.18342483	11.43055462	5.265109838	5.193979903	8.703844	7.53936133	5.334149236	7.705565218	6.87997315833	9.751904322	8.2150115435	8.78938784	9.558607795	Control
Instance9	7.327824597	6.501722262	8.105412415	9.185390311	10.24019539	9.845200356	11.67867508	5.604153814	8.2507507325	8.755431019	6.6654624235	5.34465693133	11.35890583	10.068557	6.17643489533	10.03037096	10.61564829	5.611897413	6.153507065	9.368168734	6.711536986	6.561836431	7.413776869	6.107042165	6.85104186	10.8507848	5.082799703	7.1126508515	9.992039425	10.0442852	11.32848436	10.15470456	10.89238744	11.12137181	6.522546714	4.517251297	8.446185008	7.940330264	4.827579315	7.581748786	6.547632341	9.751444107	8.2231503775	8.620110863	9.564340594	BRCA
