ID	5747	5728	5164	6464	2309	5170	9564	1027	3611	207	5290	3688	2885	356	5595	5295	6654	5594	DependentVariable
Instance1	9.55016911	10.48283344	8.058886194	9.15105029633	8.65713445933	7.1007852408	8.887952536	9.994983337	8.706811056	9.746089281	6.685313404	9.30169669467	9.4954151895	5.714184545	11.634256725	7.0703331436	8.001564595	8.27215776867	Control
Instance2	9.45642471	10.32512022	7.765768643	8.42779587067	8.61943654367	7.4312568682	8.931846371	9.7467670155	8.56643237367	9.68028616833	7.098719371	8.828078384	9.5539178325	6.1044474	11.27623323	7.6111323212	7.481398095	7.85669691467	BRCA
Instance3	8.9981409465	10.4297627	7.82918539	8.45925672733	8.11911474133	7.2445861642	9.151968584	9.760065891	8.49808310333	9.69256516467	6.212526175	8.9042892375	9.480270588	6.144867877	11.198356615	7.448654099	7.228580927	8.11094053067	BRCA
Instance4	9.0133211855	10.18190731	8.226570092	7.73867912133	7.89001782067	6.9971733014	8.943878208	9.344181055	8.39571149633	9.98949733167	5.584068992	8.75186424133	9.432546201	6.331145921	11.274247985	7.6522265588	6.648325671	7.98209816267	Control
Instance5	9.0250253645	10.27256013	7.822700078	8.10318445333	8.43841214667	7.3395574808	8.86238252	10.049946495	8.774503078	9.506100771	7.405441727	9.13491446	9.66718229	6.16425895	11.21839075	7.950268865	7.634958261	7.82991936767	BRCA
Instance6	9.420287121	10.16250498	7.408162266	8.70127661067	8.37121987433	7.3955993004	9.615648544	9.5007422985	8.73156550233	9.688092646	7.460253403	9.489530799	9.9164802245	5.609260937	11.07534033	7.4183463498	8.19601328	8.18650002	BRCA
Instance7	8.8796586	10.31455241	7.933839821	8.36198243367	8.43731510867	7.3536038904	9.176011741	9.015559992	8.62679562667	10.0480993307	6.662423158	9.251714595	9.167523377	5.032113243	11.151396135	8.3350079456	7.292025067	8.451561107	BRCA
Instance8	9.585335464	10.71573921	7.4513783	8.53051419067	8.18545797233	7.0445753338	8.83089633	10.6232973005	8.74415936267	9.436876068	6.020263967	9.23773095817	9.1611827995	5.582112807	11.40345044	7.757716558	7.787382059	8.171538624	Control
Instance9	9.2675642675	10.36365325	7.72431112	8.16926655967	8.21589430233	7.1591884674	8.641980482	10.059640231	8.66388044333	9.58057105933	7.205282841	9.05065703483	9.3657406255	6.069858551	10.99057863	7.6719006758	6.878728789	7.91861634733	BRCA
Instance10	8.984597332	9.653830832	7.754388358	8.39504068233	8.183937528	7.3339069032	8.799282532	9.9202580165	8.554638965	9.75364579767	7.606018576	9.06946628383	9.70078824	5.434637608	11.551814785	7.3060563712	7.4960371	7.74245236133	BRCA
Instance11	8.7160245685	9.658595819	7.718860121	8.62624266567	7.53120278467	6.4696508394	9.630226677	10.1640382545	9.40332627233	9.592833039	6.657000843	8.5429645305	9.153599552	6.110410879	11.573459625	6.9076540764	6.507481989	8.06297051567	BRCA
Instance12	9.5799510855	10.53537772	7.599952116	8.601359139	8.066354955	7.150559257	8.536335742	10.0441681905	8.60858406967	9.66262953467	6.822223857	9.18007328783	9.5256586835	5.613687265	11.32136754	7.509195938	8.512524314	8.197304519	Control
Instance13	9.807955308	10.73844933	7.878788361	8.523978557	8.55696415067	7.2121520398	8.699521377	9.813364775	8.520584948	9.935713008	6.672535396	9.52376826383	9.597360232	5.647898183	11.488573795	7.3656981534	8.640083234	8.151507585	Control
Instance14	9.6749751715	9.656380672	7.414814438	9.16094315833	8.37001555233	6.5523992454	9.481880707	8.716991196	8.21723165	10.2127518167	4.904979261	9.15082053767	9.06038523	5.601853411	11.695521545	7.1534205814	7.7584583	8.08129530567	BRCA
Instance15	9.2641454985	10.45510657	7.647100631	8.789516499	8.055316251	6.8318493608	9.246806572	8.4863279555	8.042345746	10.3303371883	5.472171943	9.44121959	9.5800955565	5.964982644	11.206231375	7.0222287176	7.8511886	7.95451796533	BRCA
Instance16	9.278094081	9.799419701	7.810926842	8.419142242	8.15187039433	6.9033787788	9.273365013	8.9933055285	8.22753304633	10.0295226957	4.944168843	8.933464829	9.0393998015	6.072969298	11.49634678	6.9209080238	7.192690117	8.00665617633	BRCA
Instance17	9.5786882385	9.411691645	7.680255999	8.58330978467	8.307619148	6.5092008916	9.479871756	8.896381156	8.19772229467	10.1231177773	5.538546893	9.05192720867	8.9731778835	5.974650478	11.796022585	6.8965544166	7.688986551	7.86577453733	BRCA
Instance18	9.21652246	9.922525358	7.295863332	8.49027171233	8.00178394967	6.667640262	9.229474442	8.753016755	8.017382097	10.182290716	5.070616072	9.04214245483	8.9213733295	5.963191597	11.46459896	6.895239566	7.192172276	8.01917131267	BRCA
Instance19	9.337026401	9.905613067	7.299393782	8.95843216133	8.114935638	6.6051129444	9.510275173	9.089847459	8.237219623	10.3257906717	5.353156751	9.0875921835	9.111304808	6.180213143	11.5411915	7.0040046146	7.574595656	7.890844983	BRCA
Instance20	9.6546657745	9.850777208	8.926163377	8.67313689733	7.80541527933	6.5489813434	10.04737654	8.921795507	7.945908924	10.2867156497	5.027033758	8.1006439875	10.2970447	5.606894664	12.52079595	7.4112322548	8.480033951	8.742530249	BRCA
