ID	1571	1577	1573	1576	151056	50487	57016	1544	1562	123745	246	8681	8398	30814	8399	5320	5321	64816	5322	84647	64600	391013	26279	1559	81579	1557	1558	1551	5319	DependentVariable
Instance1	6.68951277	6.026142315	8.877100909	5.081735071	6.013356873	5.790192895	4.62091844	5.147928634	5.831251023	5.2037195755	5.37412784925	9.970178212	5.9973155525	5.346435058	5.934641074	9.972804328	5.689167221	5.1516093565	6.31084507	5.901658111	5.516024013	5.110416751	7.445801364	5.45451419	6.001133	5.011016147	6.137611747	5.264922245	5.368428976	Control
Instance2	8.113873832	6.015254046	8.259591602	5.119990277	6.225646687	5.821079567	5.201056716	4.98710623	4.888269882	5.420625092	5.577022994	10.89604874	6.074195938	4.937593039	6.353195907	6.6596432	5.663779561	5.3758344395	5.804719114	5.899424146	5.714802736	5.398154738	8.180387697	5.214524337	5.644873832	4.771900633	5.899424146	5.501288856	5.473633714	BRCA
Instance3	7.258945501	5.190428437	9.02903948	4.806596392	6.783656769	6.193580184	5.249645622	4.747402994	5.135874705	5.4820486345	5.614205901	10.58594865	6.225222865	4.838713892	6.403868968	5.760494586	5.682862067	4.715631588	5.173838258	6.376000002	5.329313116	5.515393331	7.6220252555	5.112503363	6.257770271	4.525994391	5.960124324	5.245658467	6.004058206	BRCA
Instance4	7.334946144	5.203995173	9.036723879	5.584068992	6.183293584	5.759562832	4.899672619	5.677798027	5.460424154	5.275502987	5.96373969625	11.09339134	6.512188232	4.904979261	6.816507311	6.594776658	5.460424154	5.1616151485	5.108536217	5.863140121	5.193979903	5.499695432	8.477277703	5.144669712	5.574564199	4.92244912	5.633294061	5.402254249	5.432467779	Control
Instance5	6.64810992	5.567432314	8.962217233	5.197326058	6.391506215	9.731989781	5.358792935	4.841735742	4.714811949	5.416694716	5.51572054725	9.802112873	6.518443469	5.541492575	5.925412759	8.905673654	5.599028548	5.041888608	5.902080364	5.504788206	5.182107523	5.228252321	7.8127938485	5.494584616	5.989826604	5.200272115	6.060539901	5.588723066	5.83744581	BRCA
Instance6	7.022259953	6.100931012	9.238041109	5.342529189	6.20653151	5.353244986	5.563776856	5.040904755	5.377480603	5.506526572	5.4809338375	10.25398074	6.07383167	5.156043878	6.064587171	7.21972788	6.376000002	4.9272180185	6.024591871	5.093825554	5.334685584	4.985513237	6.8315434305	4.519748404	6.394896188	5.861342069	5.679488016	5.028139516	5.14017664	BRCA
Instance7	8.564912682	5.646674804	8.813172827	4.649642211	5.205168882	7.230263367	5.046808884	4.981180512	4.342031665	5.7231049945	5.674207278	10.63491565	6.0879165975	5.438302209	7.988231821	6.139659422	5.333433796	5.4155921825	4.77796061	5.626739362	5.201056716	5.014814152	8.4336189565	5.219373048	6.165867356	4.904497645	6.488889022	5.072332275	5.014814152	BRCA
Instance8	7.459003511	5.517599514	9.291090747	5.364932404	6.389055329	6.068354407	4.783733416	5.273526379	5.506693372	5.852605391	5.72015854525	10.04775483	5.8864404035	5.023045997	6.918538669	7.542337622	5.891304496	5.2353643615	5.887897624	6.001358226	5.354038858	4.867045482	7.178770695	4.607083101	5.392842236	6.007201809	6.190817922	4.846005888	5.517599514	Control
Instance9	6.695997726	6.274732813	11.09023172	5.835425946	6.383147516	5.563776856	5.244897759	5.241850906	4.948613986	5.0692057385	5.40560073425	10.06457475	5.700402949	4.742156708	6.077249008	5.818908863	5.847816088	5.3230765195	5.781235931	5.956585975	5.39361462	5.05203679	7.320817348	5.352274105	6.058214335	5.287261033	6.337091664	5.686368332	5.801553978	BRCA
Instance10	7.517947124	5.970169897	9.540709807	4.854508448	6.088741207	5.741744206	5.308713308	5.542111953	5.408721412	5.5754035815	5.52141876625	10.95951862	5.8513197535	5.665486041	6.746114963	5.822354928	5.838328613	5.4861945155	5.215689515	5.748737112	5.091923254	5.570775033	8.1503973525	5.32446073	6.023594275	5.246228736	6.152087694	5.787909903	5.308713308	BRCA
Instance11	6.949129628	6.427778475	8.524229367	5.083225336	6.530878866	5.236694705	5.849005469	4.547045185	5.404469963	5.07159617	5.4146325085	10.53462901	5.870386066	4.990967619	5.920180882	7.31944887	6.313976471	4.942571063	6.366720539	6.522938973	5.515077886	5.007208117	7.672602519	4.541969328	6.698083445	5.224977213	5.967866753	4.990967619	5.028581582	BRCA
Instance12	7.158612528	5.532793245	10.8133766	4.32324994	6.162699096	5.693634181	5.526155885	5.255511354	5.321036278	5.661461823	5.70580212025	10.19872162	6.093682064	5.110416751	6.470053303	6.461320332	5.476714818	5.330975331	5.733904229	5.67215039	5.130530665	5.440463287	7.4082496475	4.124871089	6.358392415	5.555211263	5.955133321	5.432467779	5.352274105	Control
Instance13	7.435526765	5.939585825	8.307076831	5.346257748	6.431669443	5.140994603	4.694341356	5.249645622	5.100463921	5.677618038	5.4286061575	10.34930366	6.2344696845	5.51854399	6.023816023	8.973741217	5.605339686	4.572181593	5.748871259	5.612950486	5.190823476	5.014814152	7.5105573045	4.542585892	6.190817922	4.642152489	6.252481536	5.968097233	4.748208435	Control
Instance14	7.982196629	5.652064272	10.70965705	5.172738766	6.397807774	6.000795094	5.287815095	5.109999067	5.481404906	5.251839337	6.16056405275	11.86074569	6.6836249165	4.643595993	6.880995006	5.998088995	5.276507133	5.115486711	5.90527342	5.576606219	5.470546015	5.196047562	6.91471303	4.081589455	5.427447991	5.354567863	7.119696279	5.831124321	4.988243006	BRCA
Instance15	8.248557517	5.297201735	10.0173308	4.981066318	7.088314217	6.518854253	5.678079829	4.619453945	5.307438771	4.738973163	5.410516385	11.20858205	6.1187618665	5.027807878	6.2085325	5.670168482	5.421737703	5.082368334	6.805328332	5.627687994	5.139153532	5.229790979	6.907104035	4.911105817	5.403021612	5.472171943	7.055936178	5.537460123	5.528267534	BRCA
Instance16	7.924457909	4.816870089	10.27372018	4.816870089	6.357908785	6.647750264	5.539477758	4.134646682	5.097833303	5.294109989	5.7229967475	11.52169626	6.234057094	5.304521308	7.276545808	5.511128997	4.909306588	5.5729777865	5.859106883	5.826873374	5.276693226	5.16953547	7.043698385	5.258529523	5.301049141	5.06588596	6.735729052	5.829222461	5.602001935	BRCA
Instance17	7.879431812	5.603041174	10.30245361	5.666764579	6.704530075	6.080237268	5.449900755	5.176533465	4.949548063	5.079366726	7.99739673375	11.69911488	6.549194233	5.07383228	6.930799789	5.771893004	5.034316149	5.153023985	5.985791427	5.533727829	5.307438771	5.547674422	7.1263689325	5.31868854	5.726293954	5.10518698	7.053766063	5.249456007	5.782022708	BRCA
Instance18	7.718586173	5.50716927	10.91737229	5.391639926	6.59831728	6.415746521	5.259471408	4.931459981	5.682019293	5.501397992	6.1132642345	10.51325413	6.1807120225	5.172938736	7.362340844	6.263978634	5.172938736	4.7671928475	6.615670554	5.705018031	4.555946662	5.094670216	6.7347825315	5.08524538	4.91887665	5.297385178	6.909896458	5.666480557	5.456815387	BRCA
