@relation thedata

@attribute 142 real
@attribute 1676 real
@attribute 1677 real
@attribute 3725 real
@attribute 397 real
@attribute 4000 real
@attribute 4001 real
@attribute 4214 real
@attribute 5058 real
@attribute 5062 real
@attribute 5591 real
@attribute 5599 real
@attribute 5925 real
@attribute 6416 real
@attribute 6709 real
@attribute 6885 real
@attribute 7124 real
@attribute 7132 real
@attribute 7186 real
@attribute 835 real
@attribute 836 real
@attribute 841 real
@attribute 84823 real
@attribute 8567 real
@attribute 8717 real
@attribute 8737 real
@attribute 8738 real
@attribute 8772 real
@attribute 9530 real
@attribute DependentVariable {BRCA,Control}

@data
11.18453773,9.322972846,6.6317994995,14.72492149,13.44437567,12.31771434,6.882035048,10.46146439,9.037678125,8.225782395,7.43044094167,5.939777752,8.976299993,8.585478725,11.51681803,9.487800372,8.519696323,12.08918571,7.722570406,9.44396110067,7.931813168,5.6639776582,9.662295026,7.116015366,8.13891188267,9.943694688,9.362930698,9.964760013,7.2304857115,Control
11.26378871,9.80430441433,7.037503494,14.11502538,13.78998546,12.217337305,6.871477523,11.6627575,9.447476465,8.658878356,7.29190135533,5.0886580415,7.958452847,8.106593131,11.61680165,9.4310771815,7.177920594,12.001308,8.156008632,9.59367275233,8.1988449165,5.8528914586,10.0981575,7.74148482733,7.57672874133,10.07879165,9.090609419,10.15158143,7.646662423,BRCA
11.73450229,9.66722047133,7.119152491,14.41297137,13.68697704,11.331478295,8.311181937,11.77105209,9.822754492,7.83784169,7.406676876,5.6701097255,8.409052632,8.6701660175,11.15088665,8.9013859115,8.414834386,11.63162057,8.551997661,9.81162458833,8.03923302,5.7897319854,10.50723497,7.60716707633,7.91175192233,9.929872764,9.298601687,10.64474883,7.1997887055,BRCA
11.93178472,9.39768029933,6.902136378,14.08054111,13.58717103,11.69631911,7.009719816,12.00382718,10.03852848,7.70770520067,7.03988827733,5.7758281875,6.610216975,8.231806127,11.40622376,8.417672848,8.370459788,11.41027128,9.141437341,9.195121863,8.049352819,5.6257131728,10.52922583,7.643247099,7.18497456933,10.01119619,8.62348019,10.26616024,7.656293033,Control
11.53892866,9.67330697167,6.377025189,13.43392773,13.44437567,11.649666395,7.701481697,11.72645885,9.507874464,8.07563913267,7.50186736,5.704258658,8.022008655,8.6043275615,11.3294966,9.2133861525,6.675961001,11.76197512,8.106250323,9.85869289633,8.040914571,5.7767472574,10.00237241,7.03658997967,7.786651762,9.484878832,9.466495147,10.77308997,7.499193841,BRCA
11.81694975,8.89733260433,6.7462971645,13.80946823,13.37131522,13.55168753,8.182134999,11.51112271,9.3312535,8.35808952433,7.78387541633,6.517858181,9.286795183,8.9337864765,11.64258438,9.9163703245,6.320264091,11.96720294,7.922110302,9.51142641433,8.276164252,6.1557894346,10.18974462,7.72956807533,8.01981551,10.12499078,8.628446565,10.34100757,6.775472276,BRCA
11.90133466,9.97309623267,6.2881816415,13.91249272,14.13459319,11.981065665,6.263978634,12.26224618,9.354305108,8.02893851733,7.50204637833,5.6011167705,8.555107826,8.457614913,12.25692522,8.575344218,6.423120638,11.42772678,8.283761058,9.82838490033,8.3070644095,5.645039366,10.66644619,7.55563767233,6.84780819533,9.601752743,8.837881072,9.911339974,8.589382972,BRCA
11.30662298,9.03718650233,6.5533661775,13.96294256,13.66928817,11.76167965,7.289814009,10.99477083,8.901176988,7.68379282967,7.251948296,5.401013329,9.023671978,8.519260169,11.0691579,8.9471097785,6.14308278,11.92850738,7.748127633,9.748394655,8.3666695385,6.1264922834,9.773436423,7.298685249,8.008015864,9.671351374,9.898586698,10.36365325,6.780637691,Control
11.83486615,9.358422347,6.632880865,14.44356588,13.44910353,11.84304893,8.453076263,11.9611296,9.625618044,7.77701585767,7.97532141333,5.8779809975,8.717951507,8.505661469,11.08036472,9.204869818,8.252974189,11.36056745,8.550151431,9.64715749033,8.288078818,5.8838277246,10.11872735,7.501859479,7.927182045,9.108531726,9.154932713,10.67652155,7.2078722295,BRCA
11.43905962,9.70737187733,6.6695634235,13.15952927,13.80946823,11.98689852,6.789276463,11.43790563,9.599773923,7.95022355167,7.25249120567,5.5839936855,7.473200667,8.616861979,11.3345919,8.9430429875,6.105390642,11.57911804,8.509301078,9.22325478167,7.806017873,5.7581840748,9.72319211,7.606251351,7.73106613,9.863923404,8.914057031,10.1525514,7.8772033795,BRCA
