ID	64399	8321	10297	8322	8323	8643	8324	8325	51176	8326	89780	1857	7484	7483	1856	7976	7482	1855	7481	7480	6608	8312	8313	80326	54361	6932	6934	6469	7471	2932	7476	7477	7478	7479	7472	7473	7474	1499	7475	27148	11211	81029	7855	2735	83439	652	51684	324	650	2736	2737	5727	7157	51384	2535	DependentVariable
Instance1	5.186551462	8.4127934705	5.492342928	12.92825655	6.628121512	5.127232159	9.781251189	8.129954133	7.5908954075	7.522230622	5.019047182	9.401989375	5.361953639	6.21830228	9.243210363	8.286605263	6.293385	6.255785137	8.050720878	5.568040657	7.53572469	7.9896357	10.43185304	6.221109164	6.536989745	5.303029586	9.499816557	5.768456458	5.105815554	10.00381342	5.461406798	5.96163024	5.1257211795	4.195262102	6.801873633	7.070982613	6.978971021	6.94578590514	6.035630095	10.59236386	6.106961344	6.958304858	7.552824933	7.232999148	9.014572276	7.513696958	5.422410676	4.172021977	9.874758982	7.431374588	9.83034927	7.71697568	8.333402628	6.0174776375	8.156868221	Control
Instance2	5.104157411	7.970974812	5.349976695	11.95883643	6.469157955	5.22439848	9.9445751115	8.674016666	7.9480842695	7.524935635	5.629656239	9.575728848	4.998208198	5.703911357	9.534955073	10.23351816	6.3775425145	6.33859375367	6.954781196	5.853378958	8.178840509	8.095297936	10.36063893	5.899424146	6.708673956	5.5473183655	10.1669919	5.61353994	5.044843524	10.79867858	5.488009811	6.5420415765	5.3490236965	4.107208013	6.015254046	7.58331058	8.003125914	6.96887473943	6.017928169	11.01404508	6.301135476	6.24364539	6.443942775	7.277522502	9.552203712	7.28736730967	5.874189107	5.814301269	8.461460134	7.931344923	10.72311933	8.485226676	8.508984299	6.386601371	9.139008401	BRCA
Instance3	5.0795493445	8.9020220415	5.773740066	10.66919979	6.461893267	5.042218873	10.3791014185	9.326666054	8.5167067915	7.582708643	5.098043929	9.888302279	5.832137623	5.403788568	9.673698244	9.746254447	5.94640926	6.47447631133	5.371568663	5.14017664	8.941760064	8.60625187	9.981439248	6.289378595	6.94477391	5.2594447425	9.596027176	6.18913825	5.430127385	10.42204403	5.228252321	6.2859438955	5.597986393	4.596993252	6.16058305	7.909009687	8.217486565	7.126093946	5.375570566	11.34894542	6.174432011	7.481342095	5.784511344	7.091808574	9.290572499	6.67579258533	6.666405549	5.788040457	7.020066336	7.247787805	10.70667324	8.548167949	9.660905593	6.2636479175	8.941760064	BRCA
Instance4	5.403702224	8.301028863	6.327333135	11.24400418	5.651059765	5.391983545	10.4243668365	9.130687109	8.468887702	8.287101846	4.932877618	8.627005886	5.259471408	5.884360575	9.844427681	9.135068667	6.525127691	5.97755783033	6.583162235	5.931571523	8.976493329	8.148918672	10.32215382	6.480229268	9.607256848	5.361841212	10.09834176	5.129088497	4.65909244	11.11828268	4.97385375	6.3290375325	5.2926478335	5.357737827	6.340211188	8.31872483	6.034364988	6.25068708814	6.848156962	11.62609927	6.848156962	7.099714536	5.994246645	6.848156962	9.512108899	6.87085903867	5.863140121	5.072117861	7.454260475	6.943573046	10.25669849	8.9807973	8.338826757	6.557150138	8.857282118	Control
Instance5	5.0083331755	8.160096299	5.84386532	11.24903656	7.072805548	5.384232247	10.218524836	9.079885486	6.8894093365	7.458244852	5.305251227	8.875635041	4.665926218	5.65593226	9.333972157	9.68543261	6.3892088105	6.38015555967	6.019930513	5.305251227	7.892711475	8.3176887345	9.681155435	6.502915818	6.628559001	5.7593689035	10.14243933	6.009890885	5.580832327	10.40311354	5.108327117	6.528179593	5.31991114	5.218210843	6.29655434	7.647208586	7.516174992	7.18244667671	5.939585825	10.22215524	5.971837379	6.7795235205	6.805650779	6.837442263	9.488543691	6.834550255	6.042212717	5.687908393	7.394079193	8.012179127	10.24783886	7.782082724	9.701150974	6.141871814	8.899010276	BRCA
Instance6	5.1215840525	8.8413044935	5.37052286	11.81385744	7.764773957	4.727392239	10.2149243505	8.003378941	8.097828749	8.27508986	5.925887445	9.799419701	4.963718308	6.147821182	9.168196442	9.687454914	6.322112195	7.01539003567	7.179961635	4.851513263	7.968884369	8.878606654	9.288341906	6.149651232	6.314610999	5.46848766233	8.429543916	6.26810275	5.331285345	9.953578497	5.316879984	6.7096565605	5.522063219	4.985513237	6.649547651	7.076257446	7.323192435	7.271366378	6.202961886	10.81089715	6.004058206	6.7122212035	6.2694125	7.539955806	8.234483507	6.66611098567	6.314610999	5.770572224	8.045051277	7.619194955	9.644000959	7.808161583	8.868576523	5.981941758	8.597597398	BRCA
Instance7	5.5491283855	7.9387998355	6.579810423	9.729417293	6.085982922	5.22439848	10.7153715	9.196074082	8.8341510175	7.542028015	5.544509535	8.541049291	5.297201735	5.507803557	9.649157865	9.356848698	7.6792712795	5.675294266	6.156291057	5.614644516	9.00775693	8.0529570665	10.53694681	6.460337629	10.10422562	5.8858777265	11.59635064	6.101508918	5.246418775	12.02630394	5.560264997	6.005130752	5.255997126	5.388199225	8.60580462	8.658881899	5.887288406	6.587592285	6.268944869	12.10196099	5.328236218	7.350022204	5.910919251	7.900989228	9.001071145	7.068686977	5.69405225	5.801553978	7.310160874	9.683889902	10.87489706	9.382883972	8.315445233	6.181744451	10.67558245	BRCA
Instance8	5.06995083	9.4795098715	5.281894103	11.56819616	6.861958852	5.833339995	10.168160634	8.942852506	8.155621054	7.021149678	5.431465218	9.42208113	4.636656248	5.920180882	9.307952776	8.882827291	6.0879494895	6.27415792233	7.075909955	6.028906829	8.200139826	7.9479377265	10.6073352	5.917199751	8.009312352	5.48916194417	9.218358063	6.082846929	4.835559392	9.584981814	6.007201809	5.6952999385	5.5709618885	5.154424477	7.44476877	7.059834177	7.743893804	7.12159637657	5.682019293	10.6577385	6.001358226	6.8666681815	5.78751817	7.606499831	8.191603516	7.67043700767	5.709505183	6.180461809	9.143294637	7.688427138	9.495266002	6.919939268	8.92056956	5.639734946	8.944537203	Control
Instance9	5.1077719705	9.2720875485	5.034426206	10.63456176	7.375346026	5.346612346	10.3979483055	8.239957816	7.9414165605	8.065471505	5.706952669	9.166176345	5.338434442	5.735529792	9.0839188	8.876978171	6.2086577505	6.39219749433	5.998653184	5.508596024	8.523063126	8.183861137	10.1138532	6.150616157	8.103682692	5.40220329333	9.080831598	6.40165233	5.524354632	9.460251675	4.778749175	5.4468612975	5.548760095	5.250403832	6.476183696	7.258003273	7.196481948	7.27824373014	6.479825221	11.00102128	6.167925508	7.1606421125	6.388711011	7.120059311	9.202332696	7.07698836933	6.11956952	5.838328613	7.508510113	7.229254138	9.445501764	7.892544524	9.680166591	6.289543783	8.612961657	BRCA
