ID	3725	6772	6773	10990	7297	5533	3727	3726	2209	8878	8600	4689	4688	6688	3551	3690	6885	3552	1385	3716	207	208	55423	11006	1513	10000	2215	4791	4790	2212	4792	2214	2213	23533	1436	1435	5971	1432	6300	5970	10326	8651	7042	7189	7040	7186	2274	23118	9020	9021	7048	7046	695	814	29760	140885	799	11025	11024	3937	5336	11027	54209	11026	10288	4773	4772	3932	10859	1147	7124	126014	9103	27035	5601	5602	5600	5603	5604	5609	10379	5608	23547	8061	4982	7132	7305	2885	5595	5879	5594	8517	7006	5599	2355	2354	9846	3460	3458	3459	3456	6850	8792	3454	3455	1540	3553	3554	79168	8503	5468	5532	5530	5290	5291	5293	4286	50508	10454	2534	54	2353	5294	1535	5295	1536	5296	DependentVariable
Instance1	14.72492149	10.31346778	12.53522562	8.0675517905	11.21515091	9.584314798	15.0419763	13.29472201	5.801622311	11.86434298	5.287180517	7.084004619	6.062322099	6.737828577	7.1307406325	6.147515948	9.487800372	5.428620839	10.707890538	11.04382723	9.746089281	7.466690585	6.484828414	6.281733445	12.3398473	6.02664600925	6.129473518	6.613275006	12.34771002	7.22509133975	15.00532806	5.498515035	6.512039405	6.033979735	11.73619062	6.605429502	7.241175503	7.09994864525	6.752518218	8.69026092	5.516024013	7.881528695	6.78103548	7.37822060033	5.682300273	7.722570406	8.7906868055	6.0750662075	7.12458953	11.0274017595	11.1277065827	6.451380618	7.342077169	5.12403454	4.418782743	10.958471399	6.502239591	11.056545451	5.261729425	5.934641074	10.98014335	6.026142315	5.745513828	5.542955783	6.079540698	5.358259724	6.1646303325	5.69019779725	8.9828136075	9.004698798	8.519696323	6.71454028	5.182504847	5.456130064	7.621649748	6.7523535558	7.4995792045	9.595220702	10.49127719	7.887344199	11.22269547	5.85530403967	5.558582385	6.363789264	6.548787718	12.08918571	11.29220962	9.4954151895	11.634256725	8.85850435833	8.27215776867	10.2072374	6.104761882	5.939777752	6.567960352	14.62729222	7.279378527	12.74323457	5.676529235	12.80095353	5.011016147	9.65740828	5.201056716	10.63096808	7.809368095	7.3654834895	9.000106455	6.981713185	4.7586010265	6.660285205	8.93507003425	11.8054921	7.181967161	6.685313404	7.339184439	8.467616885	6.77978384933	5.30196368	6.76556701167	9.2289642325	9.048814559	14.72004222	6.299304767	11.74370273	7.0703331436	8.6137905	11.7240492	Control
Instance2	14.11502538	10.329653278	12.61090263	8.2393361595	11.36612562	9.028818534	14.41536846	11.60772112	5.8698563925	11.85143099	5.16192182033	7.37690658433	6.157756819	6.58422901	7.787354885	5.52873637	9.4310771815	5.19062597	11.4528809893	9.540845393	9.68028616833	6.43012268	6.65147713967	5.9984922675	11.90213211	5.94776533325	6.441791117	6.847355026	12.34109771	7.2482562735	13.91249272	5.5359696935	6.218007435	6.539395847	12.06323168	6.17163056667	7.433003499	6.60639379225	6.478329262	8.669346719	5.023156917	7.815256994	6.166218956	7.05787236967	5.101199635	8.156008632	8.855877293	6.2352424805	7.618204007	8.2708191325	10.8486273113	6.425850025	7.365668755	5.020239923	4.856999696	10.5766137675	5.808134829	11.4102469255	5.214524337	5.991981649	10.64134532	5.636777762	5.244897759	5.317703668	6.1529327755	5.287134046	6.4733698555	5.74326863275	9.426780971	8.974945912	7.177920594	6.963744744	4.937593039	5.45845126133	7.563421716	6.347242776	7.383968157	9.166697324	9.559434991	7.798165773	11.34727825	6.054235957	5.205755379	6.25432535	6.935404128	12.001308	11.09923621	9.5539178325	11.27623323	9.23532012167	7.85669691467	10.39985497	5.355449107	5.0886580415	5.789606185	14.35837925	6.75604817167	12.42907592	5.277995204	12.18834321	4.332418168	9.946928611	5.023156917	9.979593509	8.22740948767	8.114840209	8.25032344	6.464101029	5.220397206	6.249592888	7.4485840305	11.54241539	7.328338472	7.098719371	6.741201091	8.699078855	6.23895994067	5.081308998	6.67949367567	8.8907159655	9.302502487	13.75148289	7.09127967	11.683929	7.6111323212	8.233069724	12.12504541	BRCA
Instance3	14.41297137	10.0589241477	12.55918115	6.2495575975	11.54144891	8.789730168	14.1577113	12.04226139	5.9364032425	11.48104019	5.30365937867	6.32466975733	5.48205062	6.465370539	7.4532495275	5.194176951	8.9013859115	5.173838258	10.8440250817	10.145837	9.69256516467	6.416760061	6.86307926	6.2043051465	10.19377825	5.52044016575	6.208711893	6.882157689	12.51631937	7.21481773975	14.51605303	5.65446729	5.654806936	5.844744204	11.61514235	5.75855648167	7.897121091	6.58493097	6.215392848	9.073024297	5.622938584	8.073848511	5.995434345	7.01943370733	5.014814152	8.551997661	8.588845678	6.077757674	7.363480204	7.3755804475	10.3325384797	6.18913825	7.320667722	4.850435434	4.383188881	11.38025436	5.383800396	10.9914119495	5.312711681	5.992548231	10.4984955	6.281193427	6.338161975	5.1410633245	6.0241564655	5.0508794315	6.05907682475	5.8326297955	9.7129532905	8.986710369	8.414834386	7.2336776735	4.742291468	5.324955624	7.8060539105	5.84197348	7.0833900895	10.50005538	9.65317699	8.166013814	11.03013967	6.35618041933	5.7913656	6.153101673	6.58736921	11.63162057	11.52544754	9.480270588	11.198356615	9.280236709	8.11094053067	10.04121461	5.942638389	5.6701097255	6.066687273	14.49643721	6.93694906167	12.45547628	5.336114869	12.87602003	4.538726271	9.791985416	4.823508981	10.38077249	7.940102688	7.260036814	8.349592102	5.697600956	5.4062163905	6.638439986	6.11098909	11.24175993	7.238491368	6.212526175	6.813047234	9.063247518	5.66192300333	4.713300367	7.13302304567	8.275073194	8.795634758	14.33042537	6.323194968	11.98210419	7.448654099	8.100729512	12.67203307	BRCA
Instance4	14.08054111	10.100698262	12.6473067	7.1560263045	11.88081762	8.74769044	13.83149977	10.23813036	5.703920468	11.88601099	6.604528472	6.37622909033	5.402254249	7.2741529695	7.4011955135	5.254944744	8.417672848	5.28559757	11.337274206	7.64196344	9.98949733167	5.863140121	7.00024685333	5.867967022	9.876916366	5.58777326775	6.5427937845	7.43686989633	12.26985874	6.670983197	14.35403309	5.8400894345	5.74940585733	5.341462114	11.64987825	5.97830915367	8.770202293	6.0589973865	6.355796501	7.67194989	5.899786645	7.239410274	5.797150007	6.46814411567	4.808914358	9.141437341	8.3903344645	6.211699109	7.782574222	7.026021961	9.576518828	5.673352364	7.813125618	4.9603811275	4.802724808	11.093196936	5.123512303	10.9870745245	5.01682082	5.651059765	10.35580562	5.530298057	6.931745467	5.4058317415	5.7007649085	4.8161306655	5.969107067	6.064440107	9.8622596925	8.742495656	8.370459788	7.101359239	5.238988625	5.667332183	6.9189611885	6.4393043462	7.0038486335	10.578656	9.580847928	8.473463378	10.29060673	6.36100294267	5.000914074	5.989826604	5.846751073	11.41027128	11.0196222	9.432546201	11.274247985	9.422761191	7.98209816267	10.50969117	6.217042247	5.7758281875	5.945918559	13.61228456	6.46109575667	12.02845184	5.464840793	11.98345514	5.123512303	9.638916035	5.994246645	10.35310853	7.87064467467	7.2451150405	7.718260793	6.135766351	5.5325394365	7.411068419	7.46197597825	11.56978693	6.422323287	5.584068992	6.506054132	8.649598507	5.15529064333	5.166927545	7.27747024367	8.08464112175	8.538519855	12.01436934	6.299945779	11.27567948	7.6522265588	7.635393681	12.52623397	Control
Instance5	13.43392773	10.5729125313	11.94781234	6.959943752	10.88698849	9.157246578	14.21113545	10.88615784	6.255067907	11.85273637	5.68712048833	6.38665324667	5.513025813	7.1398516745	7.5245616955	5.476714818	9.2133861525	5.488491912	11.0490871027	10.16184396	9.506100771	6.860966288	7.07500935333	6.502956314	11.37070935	5.87271996825	6.2006426915	6.867992672	12.37603319	6.89687530375	13.73047547	5.6339076525	5.98301973567	6.042212717	11.53476504	6.018804739	7.689895136	6.730522711	6.095297454	9.268495874	5.894824582	7.553593058	6.737352562	7.059741909	4.828848945	8.106250323	8.8276403965	6.0872080685	7.444230413	7.3291673985	10.893048167	6.53056679	7.547899223	4.957250341	5.03343539	10.636090239	5.435804628	10.583423818	5.796890531	6.058214335	10.43232295	5.256266489	6.951433713	5.167994376	5.3550006135	5.183721743	6.17905477475	5.91669616975	9.5252391865	8.684828488	6.675961001	7.222656094	5.283839608	5.602233833	8.1880407455	6.3743216144	6.931778481	11.00715715	9.966174165	8.264326623	11.4461297	5.979395943	5.155031965	5.94146509	9.93285737	11.76197512	11.24231983	9.66718229	11.21839075	9.29741101033	7.82991936767	9.78258103	5.60541377	5.704258658	6.053008806	12.19911107	6.887249348	12.34109771	5.115211455	12.38876812	4.173910121	10.27897821	5.607338636	9.757607158	7.929238	7.722415422	7.361595391	6.5434229	4.7917159145	6.561483187	7.63750692775	11.00452968	7.7125980515	7.405441727	6.944393257	8.565760069	6.26453381967	4.720021333	6.68095800667	8.34620788925	9.028003503	12.40857396	7.300126299	12.01615373	7.950268865	8.895212575	11.96427598	BRCA
Instance6	13.80946823	10.5815088053	12.27296951	7.789093679	11.4712435	9.836169177	14.99984525	12.46600514	5.8559405745	12.01436934	5.3367727	6.65231352133	6.327872022	7.2403934885	7.5689740425	6.672712173	9.9163703245	5.388199225	10.8002004453	11.74013292	9.688092646	7.477052175	6.58785765767	6.837400198	12.30387856	6.0241266485	6.5984499465	6.82836121733	12.87483063	7.541032529	13.77694807	5.190440571	6.31612803667	5.759695977	12.2610269	6.35738866467	7.935019336	6.87151716925	5.996451597	9.673230059	5.044843524	7.175178069	7.238598499	7.331943975	5.321216715	7.922110302	9.19254458925	6.15580083	8.197856947	9.896606441	11.242027743	6.537921615	8.067624097	4.630667642	5.628052686	11.0045926235	6.177524808	11.6682034305	5.700170054	6.58079041	10.6767992	7.424861481	6.974962666	6.281582726	6.0066072935	6.0739409315	7.79825655525	5.66966000725	9.492921015	9.33884841	6.320264091	7.25285655	4.292184127	5.441141662	8.3174977465	6.511764621	7.4215310095	10.15284924	10.23164154	7.443878302	11.2250027	5.98125183967	5.815070224	8.31464116	9.020550208	11.96720294	11.07544591	9.9164802245	11.07534033	9.14697742367	8.18650002	10.54285319	5.984481833	6.517858181	7.375823846	14.93557532	6.99431926867	12.38431166	5.298302041	12.80568549	4.785303823	9.943244144	5.770572224	9.823908995	7.605095112	7.751930378	8.525208673	6.777719287	5.195296561	6.446881172	7.81438962725	11.73619062	7.745704965	7.460253403	7.80732453	8.146264608	6.52594554267	5.053014917	6.273083892	8.716652398	10.9925633	13.96600025	6.725540512	11.23756269	7.4183463498	8.8976497	12.02694363	BRCA
Instance7	13.91249272	11.3817422673	12.97428108	6.612498674	12.03158587	7.747456426	13.82374193	9.069739167	5.8137488125	12.18094263	6.29531715333	6.24259464333	5.865430938	7.835014566	7.550193916	5.418536788	8.575344218	4.765549899	11.1354255073	8.66980731	10.0480993307	6.742953157	7.64867622433	6.1410953865	12.66642048	5.88751933675	6.7376724395	7.129972705	12.52075501	6.69929235425	15.02279519	5.6035564115	5.49544892467	5.942169184	12.17054643	5.61686352333	7.900989228	6.362735412	6.107065996	7.262755244	6.246365924	8.110210699	6.518854253	6.42166024533	4.73770262	8.283761058	8.9625472835	6.572961414	6.740661566	5.7802057775	10.2865973123	7.387675143	6.816347305	5.102706884	4.93712219	10.7572486395	5.259377247	11.680149	5.438302209	5.634383622	10.27409306	6.259748559	6.70162226	4.841080935	5.940036413	5.0860843655	5.88961529475	5.862304229	9.9479149185	8.17437786	6.423120638	7.4083082775	4.93712219	5.647702538	6.747341416	5.495877927	6.239058915	9.662659976	8.977681421	8.963388234	11.04040637	6.79660585167	5.705709271	5.931571523	6.393867165	11.42772678	10.62899024	9.167523377	11.151396135	9.62804284167	8.451561107	10.10111594	5.486079796	5.6011167705	5.978259278	11.78244144	6.87652633267	11.41436827	5.213941395	11.02951865	5.019714421	10.45584633	5.602595877	10.06898685	7.981856473	7.783134872	5.250782787	5.672857555	5.438953678	6.282259665	6.58294122425	11.41213066	6.5896621115	6.662423158	5.996847001	8.302457433	5.49151255567	4.828595108	6.779059113	8.39165280725	9.848568613	10.44201071	7.476910459	11.30262766	8.3350079456	8.034470399	13.11366653	BRCA
Instance8	13.96294256	9.76574384767	12.63536109	8.402390667	11.23283777	9.508320259	14.40318784	11.77234975	5.5469070515	11.976813	5.82923102367	7.06335765467	5.688328124	6.7954426655	7.4520617975	5.838328613	8.9471097785	5.193979903	10.258386433	10.70365297	9.436876068	6.689303092	6.567183293	6.5950417355	12.80741335	5.55851851825	6.3709421115	6.370347138	12.20475003	7.71369658525	14.22362506	5.677099914	7.22104467367	6.015923042	12.13760287	6.48155647233	7.43417184	7.0975611175	6.332712967	9.194320487	5.309895799	8.096110446	7.822174254	7.018808194	5.167931151	7.748127633	8.936135811	6.095394251	7.797176966	7.6450219565	10.851322655	6.018039483	7.356058229	4.781675766	5.139460541	10.909664813	5.748602952	10.880379219	5.72261032	6.601032076	10.75653988	6.190817922	5.651777341	5.020969316	5.9949255555	5.2291868665	5.9603886785	5.88068915225	9.378084094	8.824657385	6.14308278	7.192224382	4.801431976	5.30575194567	7.762308173	6.3190254744	6.487104221	10.21059864	10.00443156	8.267911597	10.97105152	5.93944441167	5.524589705	6.040898593	5.920180882	11.92850738	11.58443655	9.1611827995	11.40345044	8.82865486733	8.171538624	10.4077487	5.844744204	5.401013329	5.741879005	13.25344278	6.62165844533	12.74323457	5.989996857	12.97619003	4.424648213	9.498226492	4.928146734	10.23539234	7.96078966267	7.2149878085	7.134583224	6.218786615	4.988282291	6.094030827	7.6793740555	11.39154181	7.480559564	6.020263967	7.162847292	8.452633655	6.58788563667	4.703782956	7.020737198	8.80415305075	9.358629843	14.08516788	6.726903149	12.67483341	7.757716558	9.039344827	12.07897478	Control
Instance9	14.44356588	9.956344037	12.13627672	6.3430392485	10.99013608	9.212004536	14.90075929	12.78039731	6.1451870755	12.02771607	6.35086134333	6.363214653	5.612065855	6.829637695	7.530604743	5.40668228	9.204869818	5.872096916	10.6759547673	10.41875948	9.58057105933	6.500527718	6.80364086367	6.270786646	11.68974045	5.650041658	5.946229943	7.15645079333	12.42766909	7.555325194	14.37348409	5.8288154675	5.95571488033	5.978888461	11.25779165	6.453235114	8.260238737	6.41978303225	6.387246745	9.012625324	5.749206573	7.009607858	6.303694572	7.05702786333	5.46083367	8.550151431	8.699592048	6.3311955985	7.392491577	9.4489620645	10.487156052	6.385953509	7.635901506	4.710335668	4.805564985	11.1590909	6.1022441	10.111906483	5.132999605	6.332533963	10.57213676	6.332533963	6.721034659	5.057863959	5.579266946	5.2554434645	6.02825469225	5.81485113325	9.4103163935	8.659854224	8.252974189	7.0854608135	5.071045314	5.55736987167	8.3694050275	6.1710283688	6.9655385505	10.55937736	9.452231522	8.382668468	11.12186714	6.398579306	5.244897759	5.6227922	6.341457111	11.36056745	11.09196277	9.3657406255	10.99057863	9.29235500067	7.91861634733	9.861979055	6.225020007	5.8779809975	5.843237218	14.56106625	6.82311795433	12.50251243	5.178725843	12.64577331	4.440788181	9.427680085	5.66505961	9.976772145	7.51860466567	7.290782642	9.153147365	6.279801496	5.3777185465	6.225020007	7.19239552375	10.77439198	7.5245411315	7.205282841	7.428655643	8.407417683	6.26089478967	5.022380297	6.649348596	8.0162301535	9.877403442	14.82357723	6.426437217	12.25622352	7.6719006758	8.726934326	12.20624983	BRCA
