@relation thedata

@attribute 10083 real
@attribute 30851 real
@attribute 3303 real
@attribute 3458 real
@attribute 3459 real
@attribute 3460 real
@attribute 3551 real
@attribute 3717 real
@attribute 4790 real
@attribute 4792 real
@attribute 5925 real
@attribute 5970 real
@attribute 7124 real
@attribute 7132 real
@attribute 7133 real
@attribute 7157 real
@attribute 7490 real
@attribute 8825 real
@attribute 9093 real
@attribute DependentVariable {BRCA,Control}

@data
5.3197182775,11.52028732,11.35464901,5.676529235,12.80095353,12.74323457,7.1307406325,8.378404463,12.34771002,15.00532806,8.976299993,8.69026092,8.519696323,12.08918571,8.084942721,8.333402628,5.312351562,6.11239324,11.15202194,Control
4.5060054005,11.26326937,11.57740772,5.277995204,12.18834321,12.42907592,7.787354885,7.325982508,12.34109771,13.91249272,7.958452847,8.669346719,7.177920594,12.001308,7.532124306,8.508984299,5.4964828325,5.745244896,11.13168997,BRCA
5.1307304685,11.55392216,12.42106423,5.336114869,12.87602003,12.45547628,7.4532495275,7.458490947,12.51631937,14.51605303,8.409052632,9.073024297,8.414834386,11.63162057,7.074920481,9.660905593,5.6797536565,5.76368461,11.65369613,BRCA
4.857463372,11.29536446,11.27393851,5.464840793,11.98345514,12.02845184,7.4011955135,6.114997467,12.26985874,14.35403309,6.610216975,7.67194989,8.370459788,11.41027128,8.059386544,8.338826757,5.8000799745,5.880263851,11.6604752,Control
4.936735894,11.52400552,11.18505522,5.115211455,12.38876812,12.34109771,7.5245616955,7.364180901,12.37603319,13.73047547,8.022008655,9.268495874,6.675961001,11.76197512,7.497654525,9.701150974,5.4476025105,5.221114603,10.99477083,BRCA
4.826296499,11.28585604,12.41355925,5.298302041,12.80568549,12.38431166,7.5689740425,8.052107626,12.87483063,13.77694807,9.286795183,9.673230059,6.320264091,11.96720294,8.260238737,8.868576523,5.2851890695,5.579852369,11.08076443,BRCA
5.3267777635,10.31638934,10.45145612,5.213941395,11.02951865,11.41436827,7.550193916,6.705498046,12.52075501,15.02279519,8.555107826,7.262755244,6.423120638,11.42772678,7.800739973,8.315445233,6.044457654,6.302735442,11.07296681,BRCA
5.5350727315,11.75448264,11.62774602,5.989996857,12.97619003,12.74323457,7.4520617975,8.158535374,12.20475003,14.22362506,9.023671978,9.194320487,6.14308278,11.92850738,7.711014946,8.92056956,5.719841561,6.936287895,11.11027794,Control
5.4577338525,11.61680165,11.58210918,5.178725843,12.64577331,12.50251243,7.530604743,7.011789475,12.42766909,14.37348409,8.717951507,9.012625324,8.252974189,11.36056745,7.59152445,9.680166591,5.6138747855,5.749206573,11.33541843,BRCA
5.0045453235,11.21374538,11.97407764,5.114586962,11.9984636,12.42457843,7.6541093245,7.088605737,12.09766027,13.54172225,7.473200667,8.33670864,6.105390642,11.57911804,7.286837552,7.766597025,5.5998594035,6.608000179,11.13026184,BRCA
4.904060035,11.74013292,12.01315176,5.77657203,12.41466417,12.60891324,7.53597724,7.660782339,12.2590489,13.43573605,6.142419181,8.687254178,6.992205122,11.97837451,7.427399015,8.06060289,5.7756454395,5.338612717,11.27871096,BRCA
5.3932248925,11.24502395,11.48354892,4.921497326,12.95548196,12.64414927,7.4402145165,7.948076801,12.38541089,14.39776555,9.062316786,8.875473781,7.871691396,11.79193625,8.409445169,9.069960645,5.74259707,6.99342281,11.40194094,Control
5.2319544585,11.6557522,10.45621094,5.303243061,12.80254267,12.68837278,7.3412959795,7.573687183,12.24889125,14.10537413,8.997758931,8.978067698,6.162699096,11.70928645,8.577788631,8.376018051,5.6548814275,6.05273717,11.30621853,Control
5.845397232,11.63567744,9.138598914,5.196047562,12.62053951,12.40526256,7.5914915015,8.115591386,12.29388695,14.13459319,9.187897079,9.226388785,5.841225451,12.32501877,8.171178205,8.641980482,5.962606125,7.140602614,11.2456925,BRCA
5.192152336,11.68222884,8.07586835,4.702259784,13.13233509,12.69883927,7.946295334,8.41854957,12.41257918,13.98232431,9.308988054,8.761435816,5.923868951,12.15610687,8.792953849,7.522171761,6.4541897075,5.909299837,11.67556248,BRCA
5.069744095,11.7987959,8.892854791,5.131765663,12.57561022,12.56946885,7.791459439,7.821265561,12.40655986,13.70909946,8.652093075,8.629266563,7.264445239,12.03603115,7.964515778,8.151525421,5.8964535155,6.550635693,11.32409911,BRCA
5.300374126,11.28585604,8.651124474,4.923400286,12.51861757,12.48307013,7.9501379685,8.145615208,12.32574401,13.58466312,8.567082519,9.515749664,6.665268844,11.81753744,7.885637086,8.650083401,5.4584362695,6.849064522,11.28654637,BRCA
4.937682746,11.56532836,8.163449829,5.568952692,12.89900003,12.67768778,7.5558305855,7.912322211,12.39966386,13.75810714,8.774162024,8.496794995,7.183985468,11.86989657,7.911723223,8.873068105,5.41910219,6.793834528,11.49113672,BRCA
5.487175559,11.36819283,8.047588997,5.682019293,12.30040269,12.87339418,7.8335949455,8.111841355,12.00382718,12.88068749,8.989423683,9.61434228,6.778573689,12.24889125,7.553957774,9.477151683,6.0657427315,6.504386511,11.31492605,BRCA
4.925080074,12.63275562,9.159127807,4.96556642,12.44065386,12.55918115,7.9784806655,6.034420016,12.05629403,10.54750216,9.119292054,9.315772892,5.97155002,12.56790862,8.530075742,7.632470217,5.8726193165,5.101619875,11.30621853,BRCA
