ID	5330	23236	115	112	5579	5331	5578	5332	486	2099	56302	482	483	480	481	5582	8218	6546	5745	10059	3816	476	3817	478	477	1759	161	163	160	9365	1785	5613	8766	7421	624	1175	1173	26052	5566	2776	5567	5568	2778	793	1211	1212	1213	490	23439	DependentVariable
Instance1	7.476788978	6.8772890085	8.748277668	10.327292123	6.21136540967	5.876585242	8.688181342	6.9141724395	5.76249236625	9.730640433	5.0987344495	8.881298397	8.1654550638	5.171511767	11.0075662667	5.313256056	6.538701534	5.57418573	9.900180431	8.502232942	6.455167425	11.74617161	5.9062493325	6.305838886	7.573838635	7.342077169	8.768731126	10.066436801	6.55015525567	7.633596724	8.5364472205	8.2742311235	12.67947906	6.343234747	6.38362276	12.243005895	11.2613104	7.223376994	6.36946717	9.668318219	5.4829326402	5.48205062	8.533866741	4.816742118	9.38372377367	8.8823458495	6.414182583	5.612179357	4.840477407	Control
Instance2	7.453231788	6.8906417385	8.080472632	10.2384186075	6.479820979	6.036839159	9.433471275	7.100683958	5.667460738	9.000521984	4.8903169875	8.993477034	7.6774776296	5.404814027	11.0786587633	5.115003321	6.4061365835	5.754895016	8.951110652	8.31725291133	6.205652149	11.7601478967	5.4387071075	6.107327595	8.499737407	7.359664193	8.850844048	9.799591711	6.33747983233	7.811296214	9.195826915	8.137035193	12.53965448	6.3245857785	6.706189056	12.07866152	10.94792585	5.473633714	6.0929297895	8.930930318	5.5428379012	5.804719114	8.84345400733	4.576912188	9.53175688367	8.8609266685	6.386384717	5.65607024067	4.708480413	BRCA
Instance3	7.462177348	6.771545835	8.026856932	9.769915947	5.889051372	5.98687237	8.48506563	6.8982166245	5.53236536425	9.997137528	5.2146916735	8.935534242	7.590935683	5.6687672635	11.3381346567	5.434470814	6.0362348345	5.062004299	7.791685689	8.45455741033	6.289378595	12.3780996267	5.992551558	6.059188284	5.72110688	6.524977004	8.769293322	10.195515158	6.42725820467	6.608332915	8.9856132425	9.1235010805	12.30490464	6.884468334	5.942638389	12.3965886	11.162174555	5.687068563	5.9034588485	9.213384421	5.4641368762	5.527329405	9.29076107	4.389044303	9.71986458233	8.8352614895	6.314475052	6.23649684267	4.991874681	BRCA
Instance4	7.601141445	7.226006717	8.120096744	10.3820872935	6.312672729	6.1476177	9.211511834	7.2768077175	5.29784002825	9.721262049	5.0645220095	9.524248408	7.1937672274	4.908661704	9.415136053	5.36790503	5.5664947465	5.21345543	9.329135442	7.454084458	6.661924586	12.0413844233	5.910663737	6.037388399	5.460424154	7.107533897	8.891161787	9.818157181	6.79699623533	6.901473714	9.120304698	9.2078924525	12.20624983	6.1999161555	6.221350881	12.07110544	11.27700269	5.949658216	6.323322532	7.435526765	5.1156792046	5.655216748	8.629147321	5.224205518	9.798891922	8.6118201585	6.015142517	5.84054187167	5.229406468	Control
Instance5	6.773076963	6.848015995	8.28785217	9.671974648	7.50900425433	5.887775801	8.977409535	6.6548276045	5.411301389	9.81640816	5.2699973315	8.886703411	7.6579137982	5.407338246	11.0671163433	5.333791561	6.1128985555	5.111669081	8.247323644	8.38896554267	6.474724508	12.0522698633	5.216894442	6.192791506	7.181900437	6.807004269	8.282904386	9.7827240025	7.262440087	6.573689312	8.683910162	8.5157239865	12.33362227	6.927952887	5.305251227	12.28154315	11.397832345	6.512152304	6.52394041	9.924501194	5.466218321	6.407145055	9.35589447533	4.727936746	9.756818775	8.599359637	6.41397111	5.83725275933	5.636197729	BRCA
Instance6	7.658927519	6.727722821	8.529822044	9.753034207	6.98490046733	5.94872421	8.467749328	6.9752829565	5.25698314425	9.336507187	4.9696848015	8.792953849	8.0926699198	5.3785945915	12.1145166367	4.940884687	6.2551336345	5.256643908	7.919550328	9.190298211	5.911578492	12.5635974	5.661171684	6.2181085	6.847624679	6.791752628	8.762399584	9.9980316435	6.667704523	7.784080438	8.5819029505	8.0343196725	12.82636383	6.2610566815	6.359842333	11.928151635	11.12104221	6.336020558	5.9174340255	10.54993411	5.6759717936	5.625863148	9.078168623	4.812512701	9.413046261	8.8915464885	7.03100122	6.112848442	4.721662605	BRCA
Instance7	6.111350232	7.4861886795	8.167494826	9.1297731835	6.81582852467	5.48205062	9.024558716	6.945356743	5.3340312765	9.281762644	5.346285988	8.710342497	7.77673562	5.4209960565	8.83242227333	5.832707292	6.0576423685	5.442621133	9.904710301	7.92566220867	8.736453621	10.9018499343	5.5239906985	7.481256805	5.682019293	8.1487195	8.058737407	9.5811370385	6.39423566067	8.090034492	9.112055634	8.079817226	12.5708958	6.337816405	6.869350546	12.367794435	11.202937405	5.583918611	6.330484187	7.39744174	5.5322651396	6.430289978	8.46320594233	4.708480413	9.730725188	8.9956657065	5.952340119	6.13374709867	4.567828407	BRCA
Instance8	6.898937271	6.719520862	8.80888466	9.643814388	6.87117032933	6.202570157	8.419813926	6.5861642735	5.71394497725	10.02441981	4.9191464955	8.934251932	8.060705661	5.8222575895	11.6829085233	5.495064524	5.454934456	5.190033289	9.284477768	8.14126364833	7.266742334	11.77433084	5.198197182	6.47143593	7.766961362	7.145425585	8.695994791	9.7220428385	6.734569732	7.648431512	8.241658674	8.116304847	12.57347448	6.4083723705	6.483538193	12.456368675	11.388759195	6.144765931	5.9718598575	9.665460782	5.3094441946	5.233822166	8.875123686	5.064162066	9.89617905533	8.823776494	6.394296014	6.107408106	4.908346081	Control
Instance9	7.321975714	6.995146243	8.17986074	9.557649091	6.13414385767	5.352274105	8.419971893	7.024481502	5.4692828215	9.758015427	5.90647556	9.169130251	7.891337482	6.229757997	11.8796742633	5.606746643	5.9226264655	5.287261033	7.940975873	8.32379091533	6.585116999	12.3698481033	5.7207588525	5.838328613	8.920911903	6.93699452	8.773379189	10.274861495	6.84260002933	6.995713808	8.4047203115	9.095386554	12.36089516	6.73166799	6.247648082	12.5301635	11.31699387	6.422910471	6.3825279205	9.303998235	5.291675395	5.844493149	9.29028807333	5.316518	10.0363647903	9.3589978265	6.61574411	6.202317279	5.221694654	BRCA
