ID	3265	114	805	5894	1742	801	27330	2893	109	107	2902	2903	814	2904	815	2905	816	2906	817	818	2892	2891	5170	5567	5923	5924	2890	1385	4747	6196	6197	808	84254	88	6195	5594	DependentVariable
Instance1	7.4423513115	5.645450388	13.59313376	10.11570732	8.85288926	13.11037161	7.366412106	5.5268992665	12.63069834	8.2081635635	6.288309337	5.73309076	5.12403454	5.765475903	4.967873236	5.84424205	6.3931703428	5.451055498	6.71763387475	8.533227316	5.65513866233	6.607852271	7.1007852408	5.4829326402	5.609342323	6.338429429	5.716930037	10.707890538	5.07383228	7.65857270567	6.52702968625	12.33572539	5.627745625	6.68951277	6.75911088	8.27215776867	Control
Instance2	7.8897640555	5.65593226	13.5121695	10.34726733	8.71258815	12.75620088	6.20906888	5.961336328	13.03258307	6.3425008425	6.079541724	5.420053896	5.020239923	5.287261033	5.03365563	5.934994833	6.9553527598	5.066101302	6.8818081325	8.715636586	6.16242031433	6.469157955	7.4312568682	5.5428379012	5.4226454465	5.667687262	5.301232095	11.4528809893	4.732013908	7.51923145167	6.64235424625	12.47764072	5.8617849835	6.68426165	6.746992115	7.85669691467	BRCA
Instance3	7.856102429	6.0290173	13.47944813	10.45388564	8.943878208	12.13760287	6.385953509	6.2019214455	12.19349773	7.5711783515	6.23418041267	6.089429956	4.850435434	5.469732364	5.935819934	5.79507289	8.109608713	5.387682411	6.405921396	8.2596790005	5.696743084	5.777427112	7.2445861642	5.4641368762	5.6524911955	5.321216715	5.633294061	10.8440250817	4.971786376	7.197314467	6.2422901355	12.54827894	5.651922249	6.570846646	7.136685014	8.11094053067	BRCA
Instance4	8.398114105	5.876032641	13.35270561	10.09500831	8.818774784	12.20536419	5.838328613	5.6256915225	12.23565236	7.0913602235	6.45691638667	5.327517838	4.9603811275	4.645326303	5.198898037	6.340211188	8.725184586	4.736756024	6.1456479	7.7082282335	5.966949493	7.10371039	6.9971733014	5.1156792046	5.626407627	5.182703468	5.123512303	11.337274206	4.984374307	6.97936211167	6.33404855075	12.76004735	5.6077019775	7.162091995	7.5978930125	7.98209816267	Control
Instance5	7.697637374	5.824138541	13.37889296	10.22872886	8.419687541	12.34682957	6.471354636	5.8154103955	12.7347446	7.084991265	6.003456948	5.588723066	4.957250341	5.518229233	5.062220221	5.778741634	6.9100805066	5.206341637	7.045711086	8.3252183155	5.66733930533	6.060539901	7.3395574808	5.466218321	5.523825652	5.527485802	5.692518737	11.0490871027	4.885099957	7.28840672033	6.76922237325	12.45248586	5.959320298	6.308617188	7.021079646	7.82991936767	BRCA
Instance6	7.3388634815	6.352798794	13.71343219	10.624983	7.431102924	13.11510467	7.104889949	5.8435199845	12.65857307	6.50402659	6.12810835567	5.70895367	4.630667642	4.569953748	5.093825554	6.064587171	6.3166102882	4.512547026	7.03324440275	8.4054699995	5.683423462	5.684966848	7.3955993004	5.6759717936	5.1523846775	6.134996739	5.665201768	10.8002004453	5.925887445	7.361977291	7.19245125	12.66384721	5.8127258035	6.448203566	7.5246001185	8.18650002	BRCA
Instance7	7.9742866725	5.779661087	13.29267684	9.961088297	9.772562477	12.34260121	6.745442819	6.4131823975	13.34505663	6.201503818	6.32230220733	5.832707292	5.102706884	5.188253784	5.754494213	5.472984221	9.356122659	5.072332275	6.55286557675	7.7168387545	6.088857852	8.097585943	7.3536038904	5.5322651396	5.1035551	5.414821571	5.396614413	11.1354255073	4.77796061	7.46619594767	6.5621458705	12.61750082	5.779055132	6.401567006	6.923040761	8.451561107	BRCA
Instance8	7.7095138065	5.862458365	13.44200721	10.12277013	8.983991943	12.57155186	7.289814009	6.194061703	12.39966386	7.6188571805	6.325284749	5.54798282	4.781675766	5.185481295	5.619127766	6.498295252	7.580338669	4.93252334	6.064234489	8.729778512	5.83994640733	5.682019293	7.0445753338	5.3094441946	5.4833273435	5.745379368	4.93252334	10.258386433	4.888756945	7.49696018667	6.575528975	12.74796537	5.259453925	6.884418198	6.824884907	8.171538624	Control
Instance9	7.94496816	5.813403636	13.70458133	9.9831294	8.939638805	12.3148028	6.640032041	6.1480274795	12.05932765	8.092918242	6.57114183333	6.068139401	4.710335668	5.511603435	5.662925563	6.179665925	7.4789113804	5.172938736	6.4879534175	8.057131251	5.61594119867	6.672888927	7.1591884674	5.291675395	5.3404876065	5.589022814	5.422242462	10.6759547673	5.620154746	6.894570391	6.443440984	12.4865699	5.7038311865	6.341457111	7.242305488	7.91861634733	BRCA
