ID	781	782	1351	783	29796	1350	784	785	786	486	59283	6262	59285	59284	488	7169	7168	482	483	480	481	1349	1346	1347	341947	1345	55799	1340	776	1329	6546	6548	775	7137	778	1327	476	9254	779	170712	478	477	7134	7381	1339	10479	7171	70	1337	7388	93589	7386	7170	7385	7384	10369	10975	10368	27089	4634	7139	4633	125965	84701	9377	27091	27092	440567	1537	4625	4624	23439	DependentVariable
Instance1	5.865059701	5.4117729285	13.20290364	5.3368584114	9.285060279	14.26291555	9.864136271	5.448689612	5.011016147	5.76249236625	5.3692492615	5.689167221	5.22586149433	4.375364145	10.368230238	11.3200844737	10.7606885695	8.881298397	8.1654550638	5.171511767	11.0075662667	10.45921159	12.63704035	13.32746778	5.676529235	13.34981755	6.584590977	12.84571551	5.857677033	13.16637029	5.57418573	11.49398064	7.11619091	5.415835761	5.536217098	14.49088818	11.74617161	6.4084029945	5.682300273	4.393448036	6.305838886	7.573838635	5.88497103	8.005113529	4.532839823	6.545895082	8.757333882	5.114586962	11.73774813	10.047759677	6.1618602465	13.10298289	8.551446864	9.140447083	10.82290958	4.762364039	7.747456426	4.549507972	13.32090986	6.213741562	5.810189583	5.711516483	5.712322815	8.465138966	12.41833894	5.221505148	5.776177206	12.18834321	12.14165544	5.243565552	5.838895843	4.840477407	Control
Instance2	5.545359333	5.5176274975	13.03363813	5.5997153768	8.72671111967	14.08054111	10.03404273	5.473504824	5.31868854	5.667460738	5.804434171	6.017928169	5.33626726667	4.833916319	9.85838642367	10.9542193057	10.8437529417	8.993477034	7.6774776296	5.404814027	11.0786587633	10.20351353	11.41213066	13.21419392	5.282820861	13.29472201	6.408334517	12.35583566	6.190817922	13.08801473	5.754895016	11.84250171	6.780445033	4.783471516	5.545359333	14.39776555	11.7601478967	6.3285160135	5.571533663	4.27633458	6.107327595	8.499737407	7.987379316	7.6557243485	5.250024776	6.15260990867	9.015786907	5.372787809	11.75034492	9.828224401	6.645545604	12.81938184	8.3909202865	8.916537197	11.09023172	4.73770262	7.201293545	5.718917257	13.12983363	5.718917257	6.661106123	5.8271941275	5.9607216135	8.072268123	12.38307791	5.39061120433	5.827572151	12.44389288	12.45867582	5.652207716	6.343279559	4.708480413	BRCA
Instance3	5.190428437	5.14158408425	13.21631242	5.5487285326	9.110259363	14.12961268	10.64948099	5.23877014933	5.81083589	5.53236536425	5.658621215	5.664561948	5.50458097767	4.823508981	10.260641451	10.8169845653	10.6795467515	8.935534242	7.590935683	5.6687672635	11.3381346567	10.1371324	10.77472553	13.40015501	5.407702206	13.19114487	6.077035324	12.73346456	6.360369215	13.25798962	5.062004299	12.09766027	6.671085011	5.511128997	6.225935832	14.46406102	12.3780996267	6.69622707	5.135874705	5.236886004	6.059188284	5.72110688	6.212526175	7.555905996	4.95444207	6.26585468	8.8210862905	5.102250005	11.90502978	10.2591473	6.054275354	13.04549694	8.202635757	9.184070187	11.21588197	4.790265497	7.509005213	4.883878898	13.29995283	5.194176951	6.349868869	5.407860596	5.53846836	6.360369215	12.60350703	5.10116542067	5.766735111	12.47906411	12.49390804	5.730783436	5.960124324	4.991874681	BRCA
Instance4	4.868898162	5.2051637345	13.41920247	5.542221699	9.04317350067	14.21563464	10.47438056	4.97237215433	5.139460541	5.29784002825	5.792078748	5.432467779	5.49952783867	4.633172663	9.32155651667	11.0245892	10.8893700808	9.524248408	7.1937672274	4.908661704	9.415136053	10.41142654	11.47047854	13.11936595	5.082373945	13.7606441	5.99820185	12.4375493	6.966479856	13.11754819	5.21345543	12.00568429	6.621982704	5.842043069	5.515077886	14.81202536	12.0413844233	6.642795088	5.397812585	4.938534277	6.037388399	5.460424154	5.427950757	7.6266591185	5.088111112	6.13184417267	8.6333340425	5.000914074	12.10791023	10.1840151705	6.0660792465	12.71111204	8.255885214	9.177899811	11.42258795	5.264171629	7.408841599	5.682019293	13.08056861	5.402254249	6.3175692745	5.8881516615	6.1389764825	7.021399564	13.00646289	5.82159641667	6.472573571	13.04201932	12.95175557	5.558352786	6.086407617	5.229406468	Control
Instance5	5.326799101	5.29047116175	13.14975193	5.3915724186	9.10905419467	14.17756905	9.820243246	5.53760820333	4.894103816	5.411301389	5.4208254045	5.601110562	5.69946011467	4.993460669	9.71733403867	10.789338705	10.459756376	8.886703411	7.6579137982	5.407338246	11.0671163433	10.48635768	11.35464901	13.19781415	5.824138541	13.03363813	6.091970181	12.41617348	6.091970181	13.31043176	5.111669081	11.58443655	6.262194115	5.333791561	5.375136114	14.80269307	12.0522698633	6.5955976525	5.60541377	5.057679059	6.192791506	7.181900437	5.671725924	7.9209228735	4.854508448	6.36299230167	9.579962393	5.163107462	12.04429858	10.272590527	5.640752968	13.01183005	8.591755777	9.920282552	11.28988649	5.115211455	7.342610577	5.321306925	13.10298289	6.04931016	5.779557801	5.573662743	5.416685269	6.730915444	12.41967063	5.41723232867	5.804912672	12.67483341	12.65135565	5.415666779	5.663921845	5.636197729	BRCA
Instance6	5.81083589	5.646294817	11.91354778	5.1447686846	7.75971465667	12.88542666	9.840207941	5.13786996667	6.172733142	5.25698314425	5.4203052295	5.437137209	5.59735468067	4.82223464	10.680999606	11.082793754	11.3057112285	8.792953849	8.0926699198	5.3785945915	12.1145166367	9.108283416	9.628928997	12.06924173	5.080669653	12.35583566	5.861342069	11.47712595	5.840847932	11.92269971	5.256643908	11.98277091	6.244178877	5.440131024	5.895309438	14.33991264	12.5635974	6.3549356545	6.156543881	5.294814856	6.2181085	6.847624679	6.670376976	7.080451259	4.686379597	6.59709544033	10.48044771	5.551217027	10.92031584	9.1399697385	6.21006023	13.0474759	8.79338396825	9.505246433	11.21588197	4.314057196	6.956176112	5.202134845	11.82192354	5.080669653	6.039265318	5.8595748445	5.3623194655	6.228631729	11.80723024	5.55476490833	5.643936437	11.51317502	12.06323168	5.70895367	5.831124321	4.721662605	BRCA
Instance7	4.682592971	5.162567732	12.78522262	5.2238573746	8.69641745333	13.77286407	10.87936138	5.515181188	5.717889727	5.3340312765	5.8276077135	5.375918034	5.71698393233	5.096779711	9.43648997933	11.2325257193	11.1163730825	8.710342497	7.77673562	5.4209960565	8.83242227333	9.950483405	11.35550818	12.67483341	5.003839723	13.19976669	7.78313105	11.96210624	7.11691865	12.63422915	5.442621133	12.46971692	6.679695168	5.618834209	5.48205062	14.88287635	10.9018499343	7.0119988995	5.579701547	4.948613986	7.481256805	5.682019293	6.305154876	7.0333324975	5.213941395	6.639951247	9.8272360555	5.51191964	11.34599024	10.1715746905	5.518387553	12.35836419	8.655670398	8.334218666	10.58354379	4.927198693	6.773076963	5.733361967	13.02719506	5.971607496	5.858800482	6.2923220485	5.72173469	6.417182159	12.56946885	5.47886285067	5.907137786	13.16228672	12.63069834	5.768721099	6.190768548	4.567828407	BRCA
Instance8	5.427112717	5.48819416525	13.43573605	5.5835800438	9.416761553	14.39776555	10.26782285	5.85287407833	6.329935892	5.71394497725	5.7489685045	5.563776856	5.19045183567	4.668481241	10.2767326833	11.1456085957	10.941522653	8.934251932	8.060705661	5.8222575895	11.6829085233	10.61564829	11.77876926	13.51553049	5.376959934	13.36098494	6.504465965	12.98372673	6.444274162	13.46969908	5.190033289	11.41027128	6.842353879	5.460424154	5.435637968	14.67256817	11.77433084	6.497368881	5.088959125	4.649642211	6.47143593	7.766961362	5.397641479	7.8770741765	5.069327579	6.32282679833	9.4119268115	6.335216707	11.80723024	10.48781148	6.2996600505	13.00956452	8.511988679	9.041851538	10.73861188	5.057679059	7.422655866	5.487205952	13.37355718	6.070610035	5.645809962	5.3157706865	5.133989524	8.228615647	12.3915122	5.31204636867	5.917199751	12.41257918	12.09587508	5.252108349	6.091811548	4.908346081	Control
Instance9	5.290029217	5.14878192175	13.23175973	5.4135094614	8.81700115467	13.99263349	10.02337358	5.00355489367	5.321757891	5.4692828215	5.395905033	5.253432694	5.74966114533	4.847259412	9.858911688	11.0319901213	10.6386604935	9.169130251	7.891337482	6.229757997	11.8796742633	10.68230579	10.8264931	13.21419392	5.326799101	13.25344278	6.460992839	12.65578567	6.015254046	13.37610779	5.287261033	11.72159494	6.535201976	6.388711011	5.915706872	14.81202536	12.3698481033	6.4613233895	5.264922245	4.772164642	5.838328613	8.920911903	5.857863615	8.241908736	5.041342928	6.43072445467	9.219853705	4.786611159	11.88448737	10.3686758525	6.36859746	13.14975193	8.567214441	10.10111594	11.42903544	4.897254041	7.337356807	5.484791683	13.05207472	5.809035744	6.076985225	5.5998750555	5.6564835585	6.607778312	12.77884208	5.461312063	5.83074415	12.63536109	12.6014308	5.130118764	5.826809832	5.221694654	BRCA
