@relation thedata

@attribute 10053 real
@attribute 10113 real
@attribute 10427 real
@attribute 10484 real
@attribute 10618 real
@attribute 10717 real
@attribute 10802 real
@attribute 11316 real
@attribute 1174 real
@attribute 1176 real
@attribute 1211 real
@attribute 1213 real
@attribute 130340 real
@attribute 1314 real
@attribute 1315 real
@attribute 1362 real
@attribute 1522 real
@attribute 152503 real
@attribute 162 real
@attribute 164 real
@attribute 1777 real
@attribute 1785 real
@attribute 22818 real
@attribute 22820 real
@attribute 22872 real
@attribute 23431 real
@attribute 23557 real
@attribute 2495 real
@attribute 2512 real
@attribute 2580 real
@attribute 25977 real
@attribute 26258 real
@attribute 2647 real
@attribute 27131 real
@attribute 2799 real
@attribute 286451 real
@attribute 3312 real
@attribute 3482 real
@attribute 372 real
@attribute 375 real
@attribute 388552 real
@attribute 4074 real
@attribute 408 real
@attribute 4952 real
@attribute 51128 real
@attribute 51429 real
@attribute 5286 real
@attribute 54885 real
@attribute 55330 real
@attribute 55738 real
@attribute 5878 real
@attribute 6272 real
@attribute 6456 real
@attribute 6643 real
@attribute 6810 real
@attribute 6844 real
@attribute 6845 real
@attribute 7037 real
@attribute 7163 real
@attribute 7164 real
@attribute 81567 real
@attribute 8301 real
@attribute 84062 real
@attribute 8546 real
@attribute 8673 real
@attribute 8729 real
@attribute 8773 real
@attribute 8775 real
@attribute 8905 real
@attribute 8907 real
@attribute 9026 real
@attribute 9276 real
@attribute 9632 real
@attribute 9685 real
@attribute 9698 real
@attribute 9829 real
@attribute 9871 real
@attribute DependentVariable {BRCA,Control}

@data
6.316422399,9.041851538,6.7046497975,6.117901784,10.15596963,10.88129775,5.851693612,11.54431096,9.26705535167,9.05980666,9.85483690933,6.419459359,4.756771821,12.02547364,10.75691093,10.04584194,11.68448358,10.58930965,9.257837879,9.5168692105,10.96031353,9.1949958385,11.48849306,11.53830428,9.80168366733,8.21023436,6.991610063,11.44400817,14.68436356,6.9445924974,10.0250638,10.364519325,10.97903948,8.5413047315,13.17957018,11.08348284,13.60992767,11.27518768,12.03215778,9.06733291667,4.832651143,9.860280449,10.109849668,9.248703493,7.803610284,4.956069723,5.449405582,5.487631312,9.604947496,9.50373666,10.0050885235,10.64364002,5.06782288,11.31092814,10.87614109,10.98552909,9.636443876,11.31639767,6.807683278,8.7026855,7.921488241,8.115696672,7.37875676033,11.35816506,12.89271362,9.642061229,7.23019654,7.457013745,10.33356066,11.16338255,7.446199781,11.32122928,9.8372498535,10.22014284,11.765891495,5.0758588525,7.39008537,BRCA
6.431878337,8.207808835,7.11756177817,6.5242439965,10.92251957,10.27030734,6.53263304,10.76652715,9.69184985067,10.13669328,9.569893126,6.409565428,4.472233581,12.20870084,11.23522461,11.05952041,11.81532136,10.7953865,8.9872279575,10.19841748,10.98367433,8.5476373445,11.08706186,11.01901053,9.99470860367,8.23663746,6.436299805,11.23370072,14.39249665,6.6129043944,10.56852647,10.74790804,10.51584792,9.072360235,13.48222565,11.95442182,13.09917276,12.11959782,11.98934847,9.15885341667,5.361953639,10.70937274,9.640584923,9.554365986,8.431124864,5.062651968,8.020912072,6.0868111295,9.93067493,7.9399211375,10.599784445,10.83920007,5.687768455,11.03215615,10.4246495,10.45871961,10.54580458,11.01447057,7.12803777433,9.004909845,8.3476764898,8.7699624305,7.13748712667,11.30576268,12.79374357,9.023353173,8.148758187,6.900326828,10.89679642,10.74490974,7.57417011167,11.45443311,9.307883741,11.35948893,12.51934277,5.2943137015,7.546163524,Control
6.63379854,8.576390928,7.1363841355,6.758193439,11.12792359,10.36908504,6.015923042,10.77725033,9.28684863667,10.195010266,9.627951807,6.279569377,4.84450022,12.11775357,11.06573943,10.93358022,11.84476863,10.9783031,8.753653774,10.024973187,11.03275882,8.3848366715,11.2370368,10.78405837,9.86962144833,8.763694672,6.863136635,11.11641563,14.744149875,6.7945944922,10.45289528,10.42115776,10.55979796,9.1260822025,13.79334119,11.7044031,12.982725195,12.12951334,11.90654314,9.02863103533,5.238988625,10.35134816,9.901873931,9.5625485535,7.87933236833,5.221887952,7.96091582,5.95086576225,9.388921983,7.9029496665,10.60361192,11.61175117,5.890331925,11.17866503,10.57487757,10.57581366,10.27876338,10.82104072,7.06723012567,9.03277375267,8.1657876912,8.8033119045,6.848811596,11.39128671,12.87602003,9.333972157,7.93339756,7.528221864,10.68847001,11.24631027,7.95805751733,11.41706941,9.482210917,11.42649031,12.45071447,5.6127336765,6.79103628,Control
7.373781141,8.874874659,6.96116454667,6.725626211,11.26946293,10.91608679,5.91013976,11.16358054,9.33566540233,9.902782676,9.64490915967,5.404810541,4.537176254,12.16288073,11.58990637,10.59962956,11.97837451,9.22753239,8.6211251185,10.391341055,10.51017103,9.416925594,11.75625619,10.71381632,9.455113779,8.709033072,7.06199519,8.847011233,14.72867953,6.8973506204,10.82046044,10.269538065,10.36365325,8.9327850945,13.07191821,11.19715849,13.20710406,11.88529801,12.12152875,9.44034213133,5.109999067,10.82495499,9.8300454095,9.8746000765,7.571114731,4.945808121,7.312272913,5.91714763425,9.734451845,9.531655345,10.825323535,11.20603466,5.451879748,10.85845918,10.58872895,11.2546007,9.835292949,10.22917365,7.58591050667,9.75564061667,7.6400490788,8.3977368885,7.24514078867,11.49325267,13.34055118,9.956354783,7.399433275,7.78560143,9.9893415805,10.29486801,8.29146554717,11.68974045,9.5654921645,11.50889917,12.71375525,5.2550378035,5.068037933,BRCA
7.092337284,9.191664504,6.89304706733,7.346118296,11.24671405,11.20683445,5.412113573,10.6096102,9.00847069033,10.097963631,9.48345944067,5.649336125,5.133205159,12.14356347,11.65104845,11.3273142,11.01404508,10.05045787,8.8722285685,10.328791413,10.29860136,8.868771014,11.88284182,11.12745936,10.639687886,8.844361426,7.448903273,9.695698581,14.841479225,6.7962606444,10.72853303,10.531678125,9.457976471,9.2090271075,13.57024711,10.96350865,13.766019795,12.73346456,12.09904539,9.602992126,4.452906757,10.96622084,8.889154228,9.66111062,7.662994498,5.337721125,7.806776963,6.05474921875,9.837052761,9.5964393685,9.9954801685,11.21588197,5.65306808,11.12295109,10.3872045,9.127737169,10.57043948,11.15055986,7.25007364,9.78684642633,8.8344638618,8.1405585885,6.756834723,11.49398064,12.34480084,9.251175332,7.0688260285,6.743087843,10.547288835,10.9316131,7.54934640133,12.07584355,9.5335342315,11.46383867,12.7375105,5.601035346,5.877014897,BRCA
7.36527506,9.281014944,6.76489421133,6.3882314955,11.10029786,10.88595582,6.053008806,10.86331608,9.42551392833,9.9433715555,9.94364617567,5.641409649,5.13566953,12.28676141,11.43905962,10.69826214,12.20536419,9.666615087,8.6234186075,9.9920795695,10.97151861,9.1366061965,11.6449965,10.60252748,9.29805232867,9.222071035,7.122572104,9.421265976,14.714528035,6.8591619628,10.75081188,10.252464965,10.39134057,9.0674283275,13.07861622,11.29613059,12.883636945,11.89117053,11.92203438,9.52585421467,5.264922245,10.48499683,9.941840869,9.68450985,7.34603514267,5.201056716,7.103893941,5.85612713725,10.03284165,9.1121465045,10.5184733555,11.05382767,6.123713395,10.68798822,10.46528353,10.96223109,9.73909332,10.63242753,7.263188699,9.31916740233,7.7410713376,8.207360111,7.23142391333,11.25679855,13.54473631,9.590110341,7.2112778015,7.455452834,10.004387079,10.35399067,7.68080362883,11.36999819,9.532287049,11.23932421,12.76043222,5.5073635195,5.221114603,BRCA
7.666474566,8.910778468,6.721584142,6.1348840765,11.31449844,10.92822987,5.173738339,11.40648093,9.53980030333,9.88647426,9.67715489467,5.38008113,4.246268135,12.31303756,11.55629063,10.9278115,12.30040269,8.966845087,8.4299409675,10.2517578225,11.10966436,9.2374373105,12.03215778,10.48897012,9.15217523433,8.990643721,6.899994664,9.090457252,14.7820859,7.0377544792,11.00248122,10.177366465,10.503672,8.8739535345,13.34981755,11.42560159,12.77225221,11.92126273,12.1278268,9.454326801,5.510812619,10.35787117,9.3717364625,9.9414472575,7.56706898767,4.818404856,6.776041872,5.81139014575,9.778964625,9.3760633305,10.946702515,11.42710081,5.176533465,10.85352421,10.53077724,11.18913904,9.698696475,10.28837619,7.55285705367,9.182619485,7.785414589,8.0875975575,7.258735166,11.52942337,13.49883304,9.975214277,7.21093826,7.840024324,9.535486731,10.18746996,7.90597697083,11.66436963,9.6942152805,11.38382052,12.700157325,5.550743254,5.337899487,BRCA
7.234963788,9.161296382,6.69324179867,6.320594691,11.20603466,10.74598122,5.537770712,11.334840655,9.72918895967,10.092969905,9.99687892667,5.643287114,4.969831133,12.63872105,11.79461296,10.87936138,12.26909023,9.367327993,8.78501656,9.982431016,10.81594784,8.935554787,11.89067669,10.79113869,9.34012159467,8.819397657,7.542337622,10.13161943,14.636576345,6.7649567882,10.80500644,10.21705584,10.76919343,9.2978774095,13.15138292,11.55255397,13.08508924,12.08048622,12.14433968,9.73109120033,5.159378163,9.933182054,9.4348840965,9.768108396,7.74813468167,5.070616072,7.300583933,5.6915826005,10.15718937,8.753912209,10.5701737835,11.03306523,5.890331925,10.79624673,10.46377241,10.57996904,10.14832758,10.92191923,7.455714065,9.631204005,8.023876207,8.1875848215,7.033573647,11.63162057,13.37355718,9.485125458,7.0332426015,7.60119717,9.9858277755,10.50080233,7.44566747433,11.85055617,9.6144007695,11.37964115,12.649081675,5.345749019,5.741339733,BRCA
7.661780101,9.098625049,6.78411452767,6.603254762,11.06244102,10.4297627,4.875302424,11.65082772,9.978300195,10.2303468425,9.89082105633,5.491220776,5.22439848,12.2590489,11.83833739,10.44156469,12.71693524,8.949579524,8.794173399,10.259069865,11.06573943,9.3932304675,12.33906368,11.11718547,9.28541737333,8.741467934,7.120759188,9.752130192,14.2953732,6.8324793686,10.90870806,10.152257815,10.56803712,9.3327711715,12.9979954,11.0317393,13.231075175,11.80634431,12.18834321,9.70770383567,5.19062597,10.93414071,9.436631347,10.0085810415,7.88041309033,5.355449107,6.918538669,5.86397981425,9.817519786,9.346038452,11.277500065,11.20603466,5.745513828,10.85294906,10.31313278,11.18170219,10.05646198,10.66477195,7.57219870933,10.0537479587,8.285302837,8.467686926,7.21175692533,11.50843622,13.52549699,10.09896674,7.591008587,7.791685689,9.725842908,9.995463717,7.7596338505,11.98839011,9.5006677375,11.32848436,12.41783465,5.5494141275,5.825411201,BRCA
6.989880165,9.950483405,6.82544710667,6.7372086465,11.86292605,11.13833598,4.522411849,11.484636695,9.693328964,10.23132083,10.178458256,5.430127385,5.222467693,11.90436283,10.88635983,11.13679749,10.95483991,9.353373539,9.109970228,9.9030958315,8.109048547,9.5858234835,11.57537865,11.08036472,7.71190506767,8.825707034,7.794921249,9.00719629,14.706530255,6.9809677456,8.530075742,9.4869654295,10.757061,9.4726373615,11.67059663,11.02198648,11.966247995,12.36678126,11.96905199,10.165604926,5.676811285,11.23348204,9.935070682,9.3665018675,7.486697622,5.167730486,7.159924617,5.7112578205,8.659104967,9.479346166,11.112297965,11.76843466,5.088959125,8.498640938,11.24502395,7.975462708,8.751017701,7.048353701,6.982446635,8.14877068267,7.654760343,5.4444662925,7.084637005,11.80488133,13.95070399,9.788408852,7.0042366535,7.900053365,8.875494207,12.15241487,7.475463967,11.7674087,10.169600467,11.62609927,12.756045975,5.5789852085,5.886130184,BRCA
