@relation thedata

@attribute 11182 real
@attribute 154091 real
@attribute 155184 real
@attribute 29988 real
@attribute 56606 real
@attribute 6513 real
@attribute 6514 real
@attribute 6515 real
@attribute 6517 real
@attribute 6518 real
@attribute 66035 real
@attribute 81031 real
@attribute DependentVariable {BRCA,Control}

@data
6.922498552,8.790251655,4.972246049,10.62563148,6.29722834833,8.66464383,5.583993803,12.16931758,5.689167221,8.379801934,6.98130382425,8.294360192,Control
6.511440859,7.937140034,5.10518698,10.45470056,6.377668927,10.69176121,4.472869269,11.62934992,5.667687262,6.816347305,7.06582258375,7.6277610105,BRCA
5.92077637,7.790154807,4.997530935,10.66108355,6.96420242433,9.826628375,4.910026549,9.970178212,5.690704299,6.761953818,7.2942256675,8.4136452525,BRCA
6.635867278,7.067491166,4.410788833,10.78687017,6.32275632667,9.749233029,5.470383322,10.28488803,5.801553978,7.138991368,7.089594169,7.3911685565,Control
6.32067026,8.484542105,4.997982479,10.06652016,6.984509024,9.520845097,4.327000131,10.13846417,5.981630781,6.615780886,7.35765897575,8.1011415635,BRCA
6.138226355,8.192984556,4.569953748,10.18842847,6.876219611,11.12792359,4.925775462,12.45384813,5.889480387,8.73811855,6.81445758325,8.2961958475,BRCA
6.032327486,6.579810423,5.606746643,10.75523626,6.26588569733,10.06394142,5.323740468,10.8936127,6.082580853,6.531268867,6.73949764525,7.2311004805,BRCA
7.138325884,9.14804506,4.607083101,10.33946621,6.948572356,9.624905607,4.795729695,11.38319952,5.931807875,6.868270444,7.11273270475,9.2461400085,Control
6.366327132,8.151525421,5.233246971,9.846936382,6.54045026533,9.281942267,4.920187583,11.4905076,5.950124992,7.027217996,7.0342070535,8.538371432,BRCA
6.54404145,7.822700078,4.993460669,10.83660293,6.05532912033,9.610619386,5.190230876,10.32699711,6.047566334,6.734103713,7.1030434315,8.1645804415,BRCA
7.112181766,8.703506626,4.901363214,10.56738599,6.25783365533,8.421603203,4.674142501,11.92978186,5.641698649,8.413195399,6.52191263025,8.2914619575,BRCA
7.097508418,8.413650273,4.894346386,10.11530417,6.264616355,9.886283826,4.835433068,10.11027486,6.239651629,7.637278986,7.0241231425,8.7927744885,Control
6.760856726,8.404546734,4.392949938,10.56208048,6.38388428733,9.442757511,4.951647528,11.10530635,6.314792241,8.636643764,6.9902049315,8.1569540115,Control
7.107193859,7.947653191,5.037614213,10.74199802,6.81155186533,10.45321433,4.482788153,10.39534164,6.070449036,8.702935506,6.98886315025,8.7951450085,BRCA
6.8430452,9.084051721,4.526932284,11.10564356,6.602516137,9.296882447,5.251351034,10.70167275,5.764082867,7.837282788,6.7293739365,9.5610645835,BRCA
6.440292493,8.35411836,5.243946308,10.80850192,6.492926079,9.92732654,5.01168711,9.89030271,5.997919695,8.823320364,6.89510295925,8.728690661,BRCA
6.389915763,7.908033966,4.299723531,10.68917271,6.64485398767,10.69010738,5.07383228,11.8471671,5.903768142,7.542724538,7.202620301,9.12874548,BRCA
6.986072764,9.098072313,4.74013387,10.66999253,6.909262677,10.22045122,5.503993644,11.16113206,5.835804886,7.662759375,7.00879998525,9.6365289855,BRCA
6.660285205,8.693731851,5.01915841,10.33465909,7.05628867667,10.03270048,5.122477305,10.78342824,5.706331104,7.836115267,7.121479017,9.6261758335,BRCA
8.272211173,9.077110201,4.726302606,11.79340834,7.062981326,10.67176022,5.255700175,9.119292054,5.398154738,7.747456426,6.84228464,6.19424942,BRCA
