@relation thedata

@attribute 103910 real
@attribute 10398 real
@attribute 10507 real
@attribute 2064 real
@attribute 23365 real
@attribute 27289 real
@attribute 2909 real
@attribute 387 real
@attribute 388 real
@attribute 389 real
@attribute 391 real
@attribute 3984 real
@attribute 3985 real
@attribute 4233 real
@attribute 4627 real
@attribute 4628 real
@attribute 4629 real
@attribute 4637 real
@attribute 5364 real
@attribute 5788 real
@attribute 5879 real
@attribute 5880 real
@attribute 6093 real
@attribute 6237 real
@attribute 79784 real
@attribute 9475 real
@attribute 971 real
@attribute 9826 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
14.03142469,10.72822025,9.675666492,7.90862600467,8.942471345,8.99900014,6.0243245845,12.37603319,11.16530919,11.607128575,11.03947449,5.7690473375,7.48015195375,5.899182429,13.84907197,12.31353576,11.859787502,14.868615505,10.18060575,5.552770925,8.85850435833,9.146785748,8.331209336,12.60891324,6.6041713605,12.232557025,6.402675817,7.02290830967,7.16387589625,Control
13.80179072,9.548582816,10.23200147,7.97213650833,8.967342365,7.013074525,6.0833748875,12.57624761,9.494571179,11.60688604,11.22221848,5.7228877405,7.04414112975,6.1044474,13.891569195,12.32990291,11.7927582935,14.59427939,10.67951553,5.761736804,9.23532012167,9.807552605,8.399610251,11.94269603,6.866593426,12.3160764435,6.70134502,7.21726232233,7.17118701125,BRCA
13.81715158,9.435315409,10.79032021,8.06895283033,8.842775487,6.547670085,6.0641228325,12.07257321,10.24168562,11.497233195,11.18703979,5.848293342,7.639806064,6.482691508,13.75032302,12.21133327,11.4736056545,14.413290725,11.11027794,5.7813974245,9.280236709,10.53833958,7.854652002,10.99298809,7.252554095,11.8573344895,6.930799789,7.14763954633,7.03238297825,BRCA
13.78998546,9.043272158,10.28757997,8.41389790167,9.400581223,6.800741793,6.1512488005,12.17972416,10.0879405,11.84688205,11.14549296,6.1942824925,6.702714714,5.838328613,13.398875435,12.44819383,11.1017827755,14.56683268,11.73344556,5.1671536775,9.422761191,10.65628209,7.179165475,11.64851725,7.4843837605,11.581178851,6.886736462,8.05055294367,6.55593589375,Control
13.67776426,10.0568683025,10.69375725,8.097692024,8.361144506,6.289378595,5.818949264,12.74633592,10.24151283,11.36166858,11.3005472,6.176314587,7.4804961735,5.978202066,13.566495775,11.66819594,11.680388844,14.451392145,10.44517037,5.93158530625,9.29741101033,10.3594479,7.894031227,11.70655442,7.138752583,12.51727103,6.830740585,7.28998991667,6.99171327025,BRCA
13.64479198,9.557260625,10.15177801,8.12132754867,8.091899625,8.157600995,6.0353176455,13.08540943,10.19762251,11.20450541,10.87489706,5.789661595,8.0424994905,6.638801971,13.77629719,12.24985722,12.2208822595,14.462546585,10.69259831,5.9022013445,9.14697742367,10.47450477,9.001704532,10.98249473,6.2151359165,12.441328291,6.505895394,7.03831259267,7.00999639125,BRCA
13.62992806,9.327601013,10.50005538,8.122738224,10.10617723,5.873451033,5.345324928,12.27941189,10.04482137,12.025628865,11.15029011,5.703437493,6.7482112955,6.272028439,13.078923755,13.26439572,10.8769208985,14.708214475,11.76843466,5.875906139,9.62804284167,10.71717755,8.073955593,11.28199972,7.036584491,12.1160117875,6.387160565,8.002113911,7.10702874775,BRCA
14.24390588,10.733250805,9.87752231,7.79389694967,8.742748263,6.202570157,5.7781221845,11.89259415,10.54158093,11.645811195,10.93858741,5.9416429115,7.16849511,5.651777341,13.50930683,12.50318977,11.915951494,14.759152975,10.21608532,5.4118146555,8.82865486733,10.03012262,7.856831861,11.76088636,6.29045958,11.963258885,6.555820468,6.58638857667,7.09973287325,Control
13.90556143,9.845799635,10.4711725,8.019000875,8.532863482,7.567844162,5.778107276,12.60350703,10.79666855,11.648237295,10.9376315,5.8969290325,7.59178176025,5.995038554,13.72048011,11.88931963,11.5757785155,14.71451116,10.87189776,5.575716739,9.29235500067,10.26043183,7.307431087,11.27294773,6.7521916105,12.3255748965,6.282027941,6.90880436167,7.18183415025,BRCA
13.62353635,10.378351527,10.53077724,7.913761785,9.242210154,6.835675032,5.859276261,12.28213433,9.779978297,11.888048855,10.97255645,5.715837508,7.183120778,5.819036642,13.491597765,12.33696264,11.822357845,14.68063948,11.05900997,5.35829187075,9.23513699733,9.886672502,7.897680799,11.87114877,7.1195038055,12.275687156,6.735255184,7.28371304933,7.09000222,BRCA
13.79334119,10.0373552035,10.25654518,7.93639420467,8.584390499,6.484948231,6.131166869,12.64120964,10.01228971,11.85577302,11.49713719,6.0195573385,6.75268801025,6.179665925,13.418254445,12.46042141,10.442008333,14.82748272,10.63543271,5.0602911245,8.92818876867,10.24211452,6.841316277,12.20145783,6.745340205,12.123539839,6.894548369,7.160270403,6.604948967,BRCA
