@relation thedata

@attribute 107 real
@attribute 109 real
@attribute 114 real
@attribute 1385 real
@attribute 1742 real
@attribute 27330 real
@attribute 2902 real
@attribute 2903 real
@attribute 2904 real
@attribute 2905 real
@attribute 2906 real
@attribute 3265 real
@attribute 4747 real
@attribute 5170 real
@attribute 5567 real
@attribute 5594 real
@attribute 5894 real
@attribute 5923 real
@attribute 5924 real
@attribute 6195 real
@attribute 6196 real
@attribute 6197 real
@attribute 801 real
@attribute 805 real
@attribute 808 real
@attribute 814 real
@attribute 815 real
@attribute 816 real
@attribute 817 real
@attribute 818 real
@attribute 84254 real
@attribute 88 real
@attribute DependentVariable {BRCA,Control}

@data
6.45574924,12.17610621,6.134894093,11.005151922,8.91139283,6.920832557,6.37665759367,6.065341406,5.735529792,5.659219053,4.924350826,8.198599078,5.438302209,6.4696508394,5.0578073466,8.06297051567,10.23292486,5.583897325,5.97637008,7.288835508,7.09722914933,5.9896451145,12.72208073,13.38150649,12.59449147,4.650608089,4.893133131,6.6343243228,6.093509969,8.432536035,6.0893288935,6.631326684,BRCA
6.928720816,12.72821502,6.137304345,10.78322175,8.491693915,6.945300803,6.09051144533,6.024591871,4.932877618,6.199285243,4.553801017,7.4409667175,5.243375136,7.150559257,5.3421536938,8.197304519,10.11618835,5.5747635905,6.060161576,7.194930658,7.64534915633,6.67480979075,12.77087865,13.60583775,12.7232493,4.9725463575,5.487045126,7.4279636484,6.32819879025,8.398001158,5.7435779185,6.454961876,Control
6.6365159435,12.31128435,6.679413681,10.4041484903,8.626522298,6.861989859,6.40003173433,5.582263377,5.790388412,6.000006339,5.510179653,7.6537280945,5.290950766,7.2121520398,5.4913025734,8.151507585,10.13087976,5.521682415,6.038980014,6.833435745,7.42531964067,6.649787867,12.97797754,13.47298527,12.52742331,4.8612079925,5.032994809,6.2234283246,6.3057024235,8.5689651635,5.7069975805,6.8430452,Control
7.5681815995,12.08630553,5.930152602,10.5074705227,9.406067387,7.369796071,6.431251972,5.715352018,5.818269799,5.932280461,4.877021802,8.1909422715,4.904979261,6.5523992454,5.4387987878,8.08129530567,10.76657469,5.56154535,5.831124321,7.428771926,7.18948982933,6.13687965425,12.99135537,12.16391545,13.2860567,5.0582051015,5.825792781,7.3891393726,5.77084102,8.8803822835,5.8873922785,6.722606479,BRCA
8.248473233,12.52742331,5.826428522,9.90083481867,9.826628375,6.866664227,6.06765298567,6.307980018,5.917259434,6.073504957,5.805041697,7.2806843915,5.706262025,6.8318493608,5.8117429202,7.95451796533,10.37973064,5.528030344,5.884360575,7.665607022,7.22974910533,6.3478008495,13.22427159,12.44601199,13.16228672,4.8425685345,6.622202397,7.102716789,6.31097129675,9.045054579,5.721831073,6.837126844,BRCA
7.7603213985,11.98243759,5.809164401,10.2584479883,9.589941868,6.69947225,6.69733073267,5.976599205,5.710400941,5.61707161,4.936651187,8.539009948,5.971837379,6.9033787788,5.3283454926,8.00665617633,10.55366796,5.453869559,5.870618247,7.3860315285,7.40587247233,6.2124689205,12.53522562,12.2076581,13.15138292,4.860483971,5.504788206,6.7947153724,6.125065043,8.936266678,5.2690494515,6.741740415,BRCA
8.9607456695,11.37035382,5.495384375,10.0323493423,9.255879016,6.758893179,6.463463362,5.773740066,5.738640345,6.60526143,5.015929312,8.146852134,5.434304001,6.5092008916,5.4065428568,7.86577453733,10.73881029,5.543498061,5.76368461,7.6297769445,7.49295514767,6.1028603775,12.56790862,12.15610687,13.15138292,5.241351489,5.487527549,7.080579106,5.8364187005,9.0825127945,6.0391019495,6.544698369,BRCA
8.247227253,12.05450776,5.626885346,9.692770319,9.489206292,7.095505484,6.33787006533,5.872835683,6.20007038,6.015700078,5.255511354,8.041917075,5.43213367,6.667640262,5.5295343186,8.01917131267,10.51457134,5.552209158,5.682019293,7.5643569095,6.76555037667,6.0448145055,12.61931219,12.43207997,13.08540943,5.350576023,5.612213331,7.7021154506,5.76965114525,8.845940063,5.6947053315,6.651845045,BRCA
9.5775018565,11.82446468,5.584068992,9.570767933,9.71030757,6.985560555,6.217912006,6.126297286,6.252954533,6.426353347,5.057462456,7.888636145,5.592614939,6.6051129444,5.4814391052,7.890844983,10.54450111,5.896924055,5.711089607,7.519177108,7.20381425033,6.08165818225,12.52524557,12.39881323,13.04201932,4.804413236,5.718300827,7.6402182504,5.6454289565,9.010547562,6.028891133,6.556203785,BRCA
6.364286878,8.501728854,5.980260273,10.2933462963,10.15138482,7.167521326,7.094015865,5.408721412,5.64689077,5.606894664,4.632300425,8.85628218,4.990286948,6.5489813434,5.1210123436,8.742530249,5.97155002,5.5821846775,5.980260273,7.7140739065,7.04919297067,6.424485401,12.50816376,8.929717871,10.82365605,4.9212815895,4.953976689,6.6682021408,6.17753520375,9.6265515845,5.422689693,6.264447878,BRCA
