ID	55746	23511	10209	10799	8672	10482	23279	79902	4927	4928	54913	1973	8668	8669	1974	10921	59343	1975	1977	11097	53371	6612	1978	6613	8021	51367	4686	4116	22985	1982	1983	79897	51095	1981	7175	7341	6607	6606	26986	23636	79760	79023	7514	9984	22794	1917	1915	7329	8761	55110	9883	5042	51808	55520	9775	84321	10940	9631	3837	8563	79833	140886	8663	8662	8661	10419	10284	8667	8666	8665	8664	10289	10073	22916	10605	129401	10189	7919	56000	10248	60528	84305	25929	80145	55998	65110	91181	340529	9972	56001	23225	5411	55916	9818	79228	96764	57122	23165	54960	9688	5976	138716	3646	65109	10762	55706	10460	50628	26019	51068	57510	253314	9669	11171	645974	11102	8487	9470	29107	348995	8890	8892	10775	8894	8893	8480	5905	9939	387082	1967	1968	1965	9086	11218	1964	8086	5901	5903	10556	10557	57187	10250	81929	1207	11260	DependentVariable
Instance1	10.70099474	8.948514067	14.24390588	9.85347375	10.7267442	11.226533645	9.944646595	10.73828676	10.65747949	6.766641794	7.628119461	14.29545473	12.33286882	8.84018084	13.91614961	9.9478443525	8.982198901	13.591191	5.3832028615	9.6648727675	8.4982454305	12.64577331	6.891088384	10.1568355475	10.56852647	7.4251328305	8.059859689	9.727453002	10.41903875	12.2348785333	8.30208090125	11.9938814	6.32248125467	8.34459771725	10.73458709	4.9693604125	6.007076085	5.39742070667	10.9912300055	9.4780677085	5.428358565	10.87230572	11.18170219	9.075466531	11.09023172	7.776319726	14.8276686267	7.4173524025	11.611359465	6.563925064	9.1153257685	5.2511340125	8.7262823525	7.170879281	12.09587508	8.171176798	6.064694943	7.400200831	11.46908991	10.274235865	9.147091136	6.26114165567	6.537496642	11.6039443047	10.15199993	9.954801649	10.37012098	12.71275703	12.79847895	12.96993872	13.0474759	9.625197931	9.933919621	7.88145338567	6.04631108567	7.2678836785	7.68568542933	8.02146517	5.599623716	9.354900115	9.231737869	9.371407008	8.502256127	11.84681953	5.155031965	9.5939845215	4.884855828	4.997982479	9.744439113	5.4664291925	6.645049976	9.984810456	6.499212576	6.03436478667	8.970279295	8.028322059	9.872136606	10.53897001	8.2841342705	10.32181006	9.278752093	8.04341861633	14.31196895	8.6072752645	6.28022878033	7.789437666	5.831251023	10.56955686	9.05976734675	8.711630966	7.653635326	5.720012484	9.226388785	9.253800886	5.2794211715	5.26866948	8.8988118145	9.766347163	11.19155758	8.3668938445	9.40475260767	9.98739233	6.88643164	8.011871746	10.257176	7.571167906	10.70560671	6.253994582	5.213358218	10.92212743	12.54698855	9.04464761	4.858381292	6.21830228	7.491517143	7.158562039	10.31245505	5.945099216	5.8711181705	6.9737390255	8.123895386	12.08138533	8.61174871767	11.39128671	8.8577207195	Control
Instance2	10.79163118	9.07757757	13.49883304	9.537097584	11.00071151	11.19105737	10.06496539	10.96132689	9.904401726	6.824600342	7.819989237	14.23655206	11.92850738	8.44588509	13.78053775	10.093905887	9.251183243	13.51771248	5.478418359	9.4416045875	8.242744387	12.76915812	6.950471695	10.186038678	10.58008449	7.3236144045	8.25492364	9.831165155	10.56521899	11.7613965703	7.8618298665	12.22921997	6.34800394167	8.3610623935	10.82235197	5.1691702795	5.720736808	5.32178127867	11.6021332365	9.602807458	5.27872929	10.78405837	11.36961249	9.576229762	10.88785292	7.631179102	15.0971201433	7.68690227025	11.51172395	7.099981891	9.331495089	7.054091398	9.1487491565	7.459597857	11.99675603	8.0272802282	5.989031828	7.6631158415	11.81218745	10.336066875	8.649032592	5.928874487	6.529625831	11.8650927	10.55192478	10.218497415	10.0042911	12.63872105	13.14121392	12.90873886	13.53466038	9.946226836	10.151677561	7.51004890567	5.69345466567	7.1869489675	7.68395159167	8.08183988167	5.817246707	9.769929197	9.185817698	9.647665788	7.293612175	11.61973409	4.893618555	10.0213074375	5.402083668	5.385785842	9.026662535	5.440245509	7.623298306	10.68490005	6.864251544	5.56283592867	9.183908962	7.355551793	10.16400217	10.4051391	8.523391028	10.48239483	9.595365248	7.937574122	14.40827668	8.471305704	6.28489948567	7.515426104	6.107327595	11.03430052	9.11674605625	8.0047373045	7.669542599	5.911818141	9.627078354	9.672293232	5.3964208525	5.473633714	8.418159714	9.849698742	11.54310931	8.921735544	9.410315636	10.26509376	6.93387098	8.206820391	10.52792683	7.305644941	10.62072869	6.615927983	5.492262803	10.63522863	12.41355925	9.062600116	4.8337286515	5.989031828	7.52201113033	6.991610063	9.706824548	5.044843524	5.817819303	7.2001450275	8.2598331225	12.49828211	7.884970577	11.78825759	7.7464412295	BRCA
Instance3	10.97348951	9.349613594	13.53124563	10.35787117	10.38165681	11.074124375	10.10125057	10.8492802	10.74842792	6.87867607	7.459720794	14.42653276	12.42339047	9.000521984	13.86848405	10.401239976	9.3331255345	13.78998546	5.231526198	9.7955411235	8.419646614	13.01334802	7.435172523	10.4504185035	10.85124954	7.690498457	8.146621018	10.11027486	10.69680263	11.8319624857	7.572178161	12.29242381	6.063206207	8.390530265	10.77184043	5.011064519	5.7851846285	5.45068488467	12.0063066285	9.9134145385	5.427422033	11.02156667	11.3442156	9.527448232	11.20290453	9.022833232	14.8456499633	7.53909213425	12.12506547	7.16277178	9.184940914	5.6344003205	8.8381371785	7.656319607	12.25537394	8.667852416	6.436091549	7.834746884	11.93520936	10.62141897	9.550160511	5.62007706467	6.8058617365	12.26400334	10.43144566	10.5992301	10.34945848	13.11936595	13.24869779	13.41290062	13.93643461	9.997652699	10.37435185	7.94825784867	6.19618315167	7.5858335005	8.10018244867	8.462695802	5.819930778	9.866042932	9.221769032	9.681155435	8.268461442	11.92672973	5.784511344	9.6126171985	4.959319531	4.795989381	9.755547386	5.551739303	7.919118257	10.14979827	6.36768175	5.945402415	9.457643088	7.853186531	10.14873431	10.93899899	8.463818148	10.63133194	9.86772705	8.46995531067	14.41536846	8.3376210945	6.48209168833	7.745608994	6.215392848	11.51045032	8.93385020075	8.4696633605	8.400240246	5.682862067	9.549554206	9.414194279	5.012497479	5.710676447	8.2055480525	9.93170563	11.38105635	9.1231107235	9.605456086	10.36162065	7.222073073	8.451284404	10.81229788	7.90182937733	11.18028854	6.58267313	5.36790503	10.90549628	12.58650212	8.757715954	4.75084557	6.343279559	7.46186956433	7.628593402	10.34072947	5.90202005	5.825746156	7.0570003855	8.264176152	12.36549278	8.57418991167	12.16828986	8.663762513	BRCA
Instance4	10.74842792	9.614162807	13.11183912	10.64114433	10.32699711	11.207780225	9.560920839	10.67254493	10.67862239	6.97341843633	7.904244921	14.24390588	11.52315285	7.56044963	14.02134875	9.583438812	8.643761511	12.77497238	5.0419966805	8.725553334	8.422447157	12.71834242	7.499688706	9.831887659	10.75691093	7.3543973215	8.803470139	9.921722365	10.99592277	11.3368228093	7.1905176805	12.43390104	6.34606957167	8.382971217	10.82887651	5.3339551165	5.9529139315	5.487377579	12.00629626	9.7641065265	5.427275131	10.77639419	11.04568478	9.460420635	10.87464543	9.98456483	14.73717871	7.529579315	11.394681955	7.679024567	9.5489799265	4.7446070775	9.5983797315	7.063182369	12.25102085	7.9364525028	6.201639374	7.5634028845	11.55940591	11.348099135	8.92187152	5.037189104	7.3949852685	12.24473759	10.82735881	10.8737791	9.807693467	12.93836212	13.53768073	12.58650212	13.85125179	9.383856072	10.58836907	7.58612819967	6.11967147233	6.0686045945	6.61701775967	8.00043084733	5.59724157	9.824123869	9.515749664	9.616108215	7.181105347	11.63680824	5.499695432	9.723568799	5.229406468	5.397812585	8.789559014	5.20367027075	8.215849806	10.59667922	7.480146195	5.71183285833	9.235015638	7.947726236	10.51689201	10.4760984	9.044417966	10.62174996	10.18277954	8.37950884233	14.62098412	8.629813818	6.13564318433	7.329305548	7.275242521	10.98367433	9.08285713625	7.5222292315	8.410643336	5.927488357	9.93756918	10.05145066	5.5876613385	5.291135005	7.6146781735	10.51117475	11.29042226	8.954544083	9.76511732567	9.869682949	7.485348582	8.088365735	11.22557215	7.11799945933	11.51729675	5.664988526	5.077041333	10.30716697	12.32689017	9.881236778	4.8761420865	5.36790503	7.40046677867	7.810926842	9.043848309	5.082373945	5.895009396	6.6838958985	9.331473502	12.21133327	7.144783444	12.17369752	6.905965615	Control
Instance5	10.51270618	8.571526197	13.62353635	9.513140888	9.919660793	10.67384732	9.716228343	10.55491043	10.38135939	6.60734282267	8.046116026	14.56668795	12.22131078	9.098072313	13.82037647	10.4211467505	8.9409084355	13.67421216	5.609549966	9.273737981	8.644246817	12.61421528	7.662759375	10.9076009455	10.44585319	7.105012235	8.173353743	10.03996125	10.53746137	11.7855214223	7.5496504275	11.94269603	6.18048376267	8.19236132175	10.12116474	5.2165393865	5.43116504	5.86777327	12.39124224	9.8283234625	5.2527386625	10.58989012	11.24345683	9.226485123	10.83822324	7.303783316	14.5769831767	7.432067006	12.1385056	7.240507832	8.7499691525	6.026545699	9.481102987	7.687237663	11.9611296	8.6026996762	6.236976265	7.9042128665	11.89363345	10.490489	8.658658796	5.707770743	6.4189299225	12.0634002333	10.64364002	10.44217613	10.14559503	13.13613647	13.41082367	13.47298527	13.43573605	10.2392289	10.221315975	7.93509094333	6.265154688	7.5611171875	8.20578410567	8.346503279	5.707781006	9.023671978	8.561546791	9.313904007	8.137965979	11.7820728	5.380600673	9.7952021605	5.119575355	5.200272115	9.278322331	5.5143490055	7.766050346	10.89717067	7.036726196	5.86548072367	9.26465437	7.146520627	9.863230401	10.45025788	8.4413575155	10.26227726	9.450129265	8.36745897033	14.42029878	8.2900423145	6.61995662867	7.537647698	6.489491255	10.77722677	9.1160161345	8.8473867365	7.740271759	5.957921126	9.327744125	10.09782183	5.064982833	5.066101302	8.486584658	9.888302279	11.17080781	8.713297444	9.437464555	10.08429722	7.334164045	8.132963791	10.49650957	7.382879181	10.86373739	6.268757774	5.712603517	10.4297627	12.61750082	9.021133451	4.8330043915	5.931866956	7.92156834767	7.41187347	10.46214465	6.183690582	5.9201518925	7.0554510695	8.5968144445	12.07125127	8.52278816767	11.93257475	8.3259724125	BRCA
Instance6	11.02951865	8.935534242	14.12251745	9.670532829	10.19944265	11.466639725	10.68029603	10.93414071	10.79163118	7.501134809	7.619194955	14.91431039	12.12322914	9.768664506	14.14434519	10.73015353	10.0126002245	13.99263349	5.428588795	9.6473876935	9.349364842	12.93429355	6.493499734	10.1086106235	10.38522909	6.816828475	8.315298042	9.265615706	10.10676612	12.9583260133	8.06943447975	11.10921707	6.29704653767	8.41952105375	10.79624673	5.429177349	5.88478683	5.624743402	12.125769055	9.647092859	5.6032496725	10.38787223	11.78440594	9.580259098	11.10639627	6.912892703	14.7960459567	7.5750145435	12.204183885	7.281051685	9.0253311545	5.2254820515	8.8815487895	7.855088237	12.5708958	8.5528444284	6.69797923	7.9929258645	11.72223985	10.298429575	7.956508477	5.71107648667	6.5841513705	12.5611553533	10.49374317	10.4341634	10.0541434	12.6048903	12.69961914	13.0689563	13.53466038	9.731989781	9.633795492	8.084937371	6.35876999667	8.0406116585	7.83899154967	8.37482626667	6.072433441	8.447456382	9.268332116	8.930486858	8.566416689	11.25129616	5.256643908	9.1200587415	4.748745084	4.968564562	10.41359385	5.44782371	7.441390364	10.97683637	6.873632127	6.181169694	9.007014035	7.780443188	10.58354379	10.89604874	8.0149448155	11.03904603	9.24711525	7.151232249	14.39263877	8.2818032125	6.74734580867	8.201880241	6.552827093	11.57672774	8.0391192035	9.810941747	7.632724666	5.665201768	9.461459559	10.26730203	5.519708742	5.68215979	8.326186141	9.052976298	11.41027128	8.490716209	9.678652418	10.4004902	7.267397975	8.582933341	10.37781545	7.42526526267	11.45168263	7.302047389	5.291135005	10.96132689	12.56435203	9.234303192	5.0880076165	6.418700692	7.66904226933	6.875169162	11.35299256	6.835359227	5.73213611	6.932139675	8.283767317	12.34904213	9.264684213	11.60957135	9.322388421	BRCA
Instance7	10.09962433	9.235907197	11.88331926	11.08527678	11.68087826	10.814425035	10.5411695	10.12172813	10.10297665	6.583680554	7.521936293	14.04737959	11.11355354	7.170228349	14.06996075	8.942353879	8.142046672	12.001308	5.593019755	7.963427229	7.9662791415	12.20355304	6.682577247	10.0791182635	10.19220376	7.165147834	9.040817876	9.632550476	10.82076955	11.71130042	7.39038211675	12.3196976	6.29434225567	8.41313930575	10.55979796	5.2314903635	5.5122503205	5.460626855	12.074281625	9.597454927	5.164362489	10.55491043	10.95483991	9.107923944	10.06753558	12.06169868	14.55579721	7.46234084275	10.567586025	7.970653989	10.0248169055	4.394128048	9.1659985255	5.725748823	12.14165544	7.0675963694	5.572140279	8.244454268	11.26783731	10.83546701	8.740068382	5.89168560767	8.469538924	11.7620672513	11.32464765	10.231911355	9.093193797	11.729846	13.08056861	11.81348272	13.46667112	8.335882847	10.178739565	7.31864934033	6.55318815333	6.0253561645	6.63745606467	8.21606717533	6.64810992	9.405376108	8.604721047	9.813909876	6.685313404	10.83409988	5.634383622	9.411887806	6.009555025	5.422410676	8.090034492	5.38761108675	7.649114461	9.946928611	7.825278619	5.96643391133	8.793913049	8.371843197	10.09372163	10.09113158	9.0307694225	10.74125232	9.533198854	7.952151201	14.81202536	8.229011899	6.971693019	7.024311713	6.601923498	10.67230625	8.96348677675	7.0242177065	7.248831584	5.913853554	10.50898594	9.677900683	5.725767403	5.560264997	7.3591739365	10.17182765	11.56894428	9.0898110315	9.52974179933	10.30631839	7.192172276	7.481256805	11.08484843	6.680431951	11.4461297	7.141854563	4.668481241	9.285732293	11.89363345	10.27966894	4.959874672	6.44340411	7.812048658	7.580354917	9.805502513	5.28356184	5.8770395295	5.742507539	9.855868157	12.38193096	7.412940477	11.31587145	6.2098758835	BRCA
Instance8	10.71490255	8.527976511	13.68255687	9.922785491	9.889405521	11.090430125	10.05901354	10.87818911	10.71990666	6.84616120133	7.617285854	14.1393823	12.08048622	8.833563055	14.02580012	9.933206313	8.853922601	13.63630348	5.2934412195	10.2476641185	8.654195741	12.68694261	6.606446392	10.725045413	10.23748518	7.142671571	8.714478327	10.21330509	10.40879176	12.1820561233	7.63530847525	12.24154982	5.80679883533	8.26782455825	10.63068602	5.31864344	6.069778112	5.391609704	11.5678588975	9.7110048545	5.2181818955	11.19977372	10.88698849	8.997758931	10.77683624	8.001254944	14.7432709367	7.27672814675	11.580740355	6.761953818	8.5971275445	5.181009304	8.16422841	6.826424947	12.07956321	8.714465447	6.52701216	7.847019682	11.54144891	10.200360435	9.838999467	5.79542948467	6.5946992415	11.4081303207	10.02146624	10.15162717	10.08386525	12.89557628	13.0381217	13.35753005	13.42972648	10.32614888	10.25074087	8.28694858433	6.154861901	8.0799720185	8.09826930367	8.24244967567	5.083438106	9.381565189	8.545004145	9.499477756	8.422412911	12.07225833	4.771372469	9.2694835815	5.517599514	5.163308771	9.660094472	5.591610224	7.04734514	10.31245505	6.728638646	5.60097907267	9.09475144	7.588060825	10.10831572	10.49296002	8.013202792	10.09936791	9.514083353	8.38834323733	14.29890208	8.661250497	6.54759325767	8.139169045	5.641409649	10.72694212	8.74168823325	9.108114731	7.462300066	5.052688948	9.10411458	9.751904322	5.3636775435	5.206732344	9.053493894	10.15313434	11.26326937	8.391776024	9.558063798	10.55403266	6.969073124	7.476667486	10.27966894	7.88850129767	10.59585913	6.187357641	5.472009433	10.93087057	12.82346582	8.729128822	4.5779635745	5.582112807	7.684917063	6.930592839	10.51975691	5.455829609	5.8160326775	6.672338797	8.0784174825	11.78748237	8.57418226267	11.98561971	8.573804033	Control
Instance9	11.14957584	8.757432619	13.87385551	10.08968919	9.859092563	11.18344409	9.760949066	10.81621191	10.92822987	6.846979965	8.231294544	14.99189227	12.5506675	9.282324614	13.85986526	10.567171401	8.868180195	13.77286407	5.6159439165	9.6269068455	9.104528772	12.88542666	7.327824597	10.9300892905	10.45696041	7.589291748	8.472326439	10.18746996	10.52975779	12.0049971767	7.991473406	11.89182747	6.20333543833	8.44736918625	10.65349026	5.5442474735	6.0459546495	5.49068751467	12.282941865	10.2074034015	5.1391524905	11.04774441	11.39833769	9.278438496	11.09109172	8.661565351	14.3506539833	7.75647313325	11.866985815	7.173030276	8.651042911	5.5441124715	8.789662224	7.30286993	12.10791023	8.7632397942	6.72267478	7.605598727	12.03029651	10.74005521	9.600089973	5.729697179	6.9115197875	12.4028457067	10.68061031	10.72126079	10.35482269	13.15952927	13.50983997	13.57316849	13.68255687	10.09852599	10.44289549	8.102910264	6.23632496733	8.1950312805	8.44827411533	8.41246886433	5.751417692	9.25106287	9.101877951	9.720834695	8.651824084	12.12695617	5.197719213	9.5471092955	5.404129306	5.54798282	9.775001605	5.475941117	7.909294774	10.64134532	7.347402401	6.13996439133	9.275869075	7.829026784	10.40557791	10.94214079	8.483786426	10.39839664	9.455286695	8.552463753	14.72492149	8.428272906	6.375129507	8.115019095	7.037110716	11.15503025	8.81316320925	9.328782097	7.918268636	5.041342928	9.095325232	9.971723565	5.4350278075	5.364932404	8.7701061745	10.39985497	11.31562243	8.726991346	9.49577716333	9.837261744	7.781525491	8.36573313	10.51763522	7.356748726	11.09993968	6.638729582	5.244897759	10.78010524	12.62461163	8.943233566	5.393167433	6.271841744	7.66442430367	7.685311433	10.97507253	6.048874401	5.8953553685	7.1330705885	8.501899967	12.02464979	8.92060182067	12.15346979	8.5371178365	BRCA
