ID	8881	90293	55236	10401	330	9246	5371	331	8925	8924	64682	27339	27338	63893	9040	92912	4214	9354	672	4193	3093	51619	22888	55958	51366	7337	64326	54926	26259	4591	10477	51434	51433	134111	8554	57154	7327	10273	9886	7326	8945	7329	7328	8651	118424	6500	7189	23291	7332	378884	10277	7334	23295	9978	1643	23327	9021	6477	1642	55070	9616	329	148581	65264	7318	7428	7317	389898	51588	326	26272	23624	7319	996	10075	7320	997	7321	9039	7324	7325	7322	991	7323	83737	55585	10393	25898	55284	11059	23759	6921	9690	51465	51529	6923	10055	10054	23221	8065	84447	9817	5071	6502	9063	9820	55294	8454	8453	8452	8451	89910	8450	29882	55120	29945	64750	8697	868	867	4734	22954	51343	140739	9320	25847	26232	11060	26091	11065	246184	8916	57448	1161	4281	DependentVariable
Instance1	11.5864322767	7.9439611295	7.582482852	7.951053173	9.50184663267	9.16661408367	6.53944071629	5.599623716	10.4422907	9.815455799	7.6853955185	10.10757709	7.265085459	8.505554669	11.97755909	10.37757418	10.46146439	8.317888675	5.98817485275	5.4774530015	7.079153752	9.643766526	6.9933556925	10.56613044	9.479038635	9.04679776467	8.911967117	6.099511534	6.60487279433	6.742368068	6.68811223329	7.891633541	11.62074231	4.991737166	10.90219441	6.402697489	8.168933155	10.564153555	5.627057093	9.643597994	6.7640108625	7.4173524025	7.8410361325	7.881528695	6.045485786	8.3326087685	7.37822060033	7.85186237925	9.4225815325	5.114586962	9.277729746	10.72598418	8.302274634	10.96486087	6.645049976	10.36406381	11.0274017595	8.9173161605	9.28863507075	8.8178669655	8.051878169	10.1203149015	6.064694943	7.9245052235	10.34600979	9.33255960233	8.8295793645	4.816742118	11.0799649	7.89069978533	6.57599009767	6.283741817	8.5776806445	6.396138612	9.12366951	6.770304206	8.977123283	4.932168974	7.2537352705	10.0092425685	11.62550351	7.81449217633	7.553861805	9.04886255525	9.694671783	9.289875449	9.513027356	6.4584560415	6.963022552	8.822008536	5.59953846533	10.4289609365	10.2282606065	10.39884818	7.3510422728	10.7153314145	12.33120955	6.3034206	6.95704725	10.40879176	8.5670648495	8.770233385	5.7475167035	8.34029139833	6.65121338575	6.569556123	7.557410212	8.851515697	10.38915837	6.165314669	8.41478984433	6.924993942	8.491596928	6.6515261255	6.73117087	10.89969322	6.52916161	10.18559438	11.07481734	7.886226753	7.01542935667	9.087834821	7.295978093	10.90529319	9.587637423	12.15020274	9.584681225	6.92885934667	7.473480085	5.946718082	11.33438519	7.951694331	8.058060912	5.98923741275	8.19216598967	Control
Instance2	11.6338743833	8.103124226	7.71767835	8.436358762	9.90022641533	9.14256735367	6.38494067629	6.29655434	10.38291338	9.929872764	7.2170541915	10.00589157	7.587381598	9.54390236	11.86184501	10.52528127	11.6627575	8.59117741	5.98222220675	5.63969746625	7.1489847855	9.280156639	6.889009379	10.71902535	9.346211361	8.79833671167	9.11655921633	6.063509009	6.59113613667	6.35455952733	6.67843026971	6.84856387	12.19704319	5.145679041	11.37070935	6.6651319955	8.1677456045	10.3637143	5.6759326035	9.048665422	6.8141713125	7.68690227025	7.9292376395	7.815256994	6.1546632055	8.2971822775	7.05787236967	7.7012832345	8.6630126225	5.101199635	9.325879453	10.74964553	8.563407107	10.89468537	6.494940064	10.79075191	8.2708191325	9.233151983	9.382637282	8.6671905735	7.86542819433	9.6275956935	6.502239591	7.8274503985	10.80480483	10.2124164527	8.439583434	4.95444207	11.73219511	8.13069520333	6.71436669267	6.845117176	8.110683428	6.157756819	8.984141518	7.187750739	8.975526388	5.03365563	6.742178128	9.6892558675	11.33417845	7.88469464667	8.329169717	8.64025604375	10.01210111	9.488543691	8.972521155	6.505620855	6.7622747545	8.414531497	5.92315269333	10.312101354	9.6410241145	11.33112984	7.3426400302	10.392543967	12.2764444	5.98658799	7.365668755	10.40449794	8.615444781	8.499656515	6.150422189	7.753678639	6.560420666	6.478329262	7.9259525615	9.109152314	10.08429722	5.859479655	8.48631951	6.839868676	8.254613967	6.7379607485	6.8856854245	11.39527989	6.186416987	10.26616024	11.53262879	7.645116667	6.462662046	8.892012333	6.853313064	10.66444309	9.645739987	12.40071944	9.728286664	6.65021850067	7.24534701533	6.04174069825	11.40859261	7.665018072	9.231161842	5.671599723	7.885620188	BRCA
Instance3	11.5702330533	8.5788058095	7.745608994	8.70369695	10.2655236773	9.11265070267	6.26871611786	6.416760061	10.61404749	10.11233561	7.912831347	10.52528127	7.737289074	9.288785994	11.91354778	10.31178269	11.77105209	8.496655206	5.7519684745	5.8602843415	7.143284807	9.323393222	7.0845768835	11.04074197	9.4494249875	9.19561450233	9.076053647	6.119621392	6.975738791	6.90401792333	6.628254935	7.808660365	12.09904539	4.877674567	10.72311933	6.310344814	7.8726560675	10.59591118	5.42993783025	9.415353585	6.8509701385	7.53909213425	7.5349665345	8.073848511	6.53578262325	8.6127798505	7.01943370733	7.78868036775	8.348423455	5.011016147	9.381283981	10.73861188	9.006284785	11.00293473	6.857020303	11.50205123	7.3755804475	8.94483761725	9.370427593	9.043534414	8.11331698767	9.7717912665	5.84800395	7.70892800625	10.49325532	10.3401601237	8.752805189	5.438967501	11.75935364	8.13462044233	6.21633692333	8.115760429	8.077414868	5.844744204	9.601938408	6.605928091	9.204339515	5.717135739	7.3776182085	9.963199446	10.85687312	7.71670846233	9.925235871	8.9246383145	9.838483491	9.682240186	9.108133102	7.0652904225	7.012407097	8.742104066	5.79473177367	10.168662834	9.9780282995	10.92977641	7.224976819	10.539595686	12.47414328	6.147414189	7.306383297	10.22215524	8.649519756	8.67532211433	5.767940105	7.893025841	6.5704686045	6.999862275	7.9194651015	8.792189283	10.16040756	5.932280461	8.676459545	6.735119764	8.525535024	6.869178129	7.277530094	11.3989816	6.382672115	10.57151592	10.22614155	7.644869593	6.823822501	9.469540644	7.486435083	10.325896	9.350100012	12.28574906	9.266400712	6.70239896633	7.49369070267	6.74908509625	11.2089234	7.64086152	8.607821417	5.76207503975	8.056745364	BRCA
Instance4	11.5606470833	7.8119879685	7.815256994	9.028169309	10.2724422663	8.463351463	6.11509249814	5.989826604	9.800411017	10.05257523	7.4581159765	10.79412363	7.7197057665	9.956532662	12.10963326	10.81763547	12.00382718	8.327486542	6.35824610575	5.5016593965	7.2846248305	9.529748305	7.585329182	9.804663915	9.3056554	9.35244853267	9.22604407833	6.625895559	7.17480525133	5.97392991333	6.69335634429	5.73024	12.48456748	4.723357537	10.37355608	6.363957719	8.018287434	10.57278923	5.3329926715	8.2986193415	6.6247603795	7.529579315	7.7326132025	7.239410274	6.34044413925	8.522296209	6.46814411567	7.4104157105	8.834039366	4.927909782	9.544288856	10.8590069	8.569714298	11.11718547	6.866076894	11.50205123	7.026021961	9.07097934775	9.1882839575	8.2478604605	7.93939094533	9.477837206	5.833276737	7.57986077175	11.15959405	9.744029807	8.6874090235	5.171138007	12.23639105	8.647731717	6.43171383433	7.935328799	7.721528698	6.551443438	9.097493028	5.927488357	9.24955267	5.249456007	6.846648049	9.0746207545	10.98200978	8.52365689267	10.17005684	8.3639902815	9.975966561	9.835174498	8.316825834	6.518957182	6.5667860355	8.2573132635	5.437532102	10.050980994	9.340860395	11.06078055	7.4878570166	10.7255934155	12.32769025	6.671191186	7.815256994	9.90843808	8.2544381055	8.07880165867	5.166541835	7.88025638267	6.3630153585	6.753287377	7.82524806925	9.609927196	9.52215539	5.884360575	8.61834041667	7.445265536	8.021716204	6.6715156405	6.813241995	11.32897515	6.090118375	10.65722043	10.63957159	7.1870936865	6.15026695567	8.497553614	7.958945778	11.05050869	9.448297599	12.16828986	9.413057256	6.91125590067	6.986373825	7.33950241175	11.41853536	5.520195335	9.192268846	5.44909299075	6.953139257	Control
Instance5	11.5806475867	8.0689014235	8.139169045	7.935814963	9.404843943	9.29704051133	6.37815762857	6.56544914	9.983841951	9.813909876	7.543913831	10.57043948	7.289963114	9.522278016	11.93079102	10.34471787	11.72645885	9.025244178	5.846463069	5.80954885825	7.4340821195	9.65317699	7.0510707495	10.80793066	9.4507429465	9.094381644	9.10345924067	5.682581197	7.08205131367	6.80374943933	6.71327095057	7.219219655	12.22983432	5.2730830625	11.37439849	6.1748846505	7.765149941	10.70681758	5.724912538	9.4567783015	6.936615278	7.432067006	8.265213708	7.553593058	6.16887493575	8.478964386	7.059741909	7.7034571775	8.4836091865	5.092134744	10.01714982	10.67589996	9.062600116	11.46239505	6.134329409	11.42322901	7.3291673985	8.87112144175	9.2360283925	8.8416981055	8.144370129	9.3861165135	6.546783071	8.0308540895	10.3343183	10.3190386777	9.023850881	5.301780818	11.36056745	8.12672757067	6.656603432	7.248072547	7.743292592	6.249545485	9.274157466	7.380398561	9.07661596	4.615340623	7.6108019145	10.1134177805	11.10769786	7.90936397667	9.350851427	8.531981883	9.816688146	9.25822512	9.237891778	6.707401449	6.5251491875	8.1842999665	5.93814949667	10.4151315645	9.4567077085	11.22708057	7.161221794	10.3104713005	12.18094263	6.289378595	7.125881269	10.60627128	9.01967766	8.818310988	5.9769749115	7.56329023367	6.41933454025	6.824675979	8.10743541975	9.330659861	10.01630727	5.887775801	8.465489011	7.060077453	8.632920517	6.6164296375	7.2177793145	10.88402951	6.410201693	10.28274128	11.04264453	7.59092276	6.679779752	9.428585838	6.960584469	10.95182765	9.749023471	12.22502371	9.294495039	6.727062106	7.19426626333	6.54666819075	11.07799751	7.96636287	8.945766523	5.729943951	8.40374029567	BRCA
Instance6	12.1339918167	8.695534136	8.408713055	8.319853998	9.51612918533	9.014950705	6.34072112443	6.091917306	10.67109897	9.759147978	7.8529284555	10.50744312	7.629468025	8.649131418	11.54630621	10.75842751	11.51112271	9.39668565	5.8408213995	5.889292139	7.4848037715	8.864867955	6.763733646	11.22961513	10.018924592	9.16705569067	9.270363986	6.188742749	6.68666105033	7.24421941133	6.64983244814	8.677068719	12.44988381	4.7664686065	10.65722043	6.4138825345	7.581808483	10.369906095	5.156932939	9.7291083195	6.691972956	7.5750145435	9.127378779	7.175178069	6.67529479325	8.648627771	7.331943975	7.82878580175	8.586858316	5.197915751	9.275193989	11.50955249	8.135954363	10.11198692	6.41193939	10.58546987	9.896606441	9.0628002675	9.695129357	8.7052967805	8.020713291	10.3317089185	5.706262025	8.25068440975	10.14135395	9.405990297	8.7302784115	4.692947918	10.95801997	8.06320772333	6.82668008467	6.849127091	8.1061062915	5.767794645	8.094514685	7.47856968	8.935799405	5.499695432	7.8630190855	9.996990863	10.88810796	7.64135601667	8.530563498	9.22160397925	9.302856582	10.09113158	8.639323636	6.9285875365	7.071373931	8.4674110015	6.068461391	9.588315391	10.052680139	11.29042226	6.776792448	9.581731624	12.4925881	6.942664411	6.732544377	10.21839405	8.573643372	9.07187749467	6.4893079575	7.44991218067	6.92715903975	6.567428036	7.445350942	9.684319572	10.3670273	6.78103548	8.69550353333	7.176649708	9.093031217	7.342223526	6.8694877505	11.46972335	6.888411832	10.50260587	10.56036654	7.9410335545	6.563089468	8.989303042	7.058265416	10.19694666	10.09463892	12.35101106	9.441326359	6.96845789967	7.71252975667	6.3652003555	10.65984455	8.702805674	8.682653285	6.00430999675	8.46022881533	BRCA
Instance7	11.5145750067	9.1899438355	8.416059765	8.944200421	10.4052109017	8.70819219233	6.08571496271	6.731933742	8.534916724	9.92433417	7.163018361	11.05704424	7.591690576	10.83920007	12.22616388	11.10966436	12.26224618	7.408968939	5.961989724	5.78129302475	7.414582427	9.463954014	6.942026787	10.21866952	9.216124575	9.055783682	9.25945486167	5.946152572	7.682855422	5.37455940833	6.65795056514	6.019930513	12.4173608	5.479665553	11.18913904	6.663246393	8.051921689	9.8418881525	4.78261009125	9.011395007	6.403455599	7.46234084275	8.6749302785	8.110210699	6.45037774225	8.47178547	6.42166024533	7.5817404885	8.4746182345	5.192698437	9.712381316	11.06222513	9.256232945	11.10530635	5.460260315	10.57043948	5.7802057775	9.71197758525	9.70044005225	6.9404072535	7.82938742933	10.214895946	5.579701547	8.34918962425	11.43117909	10.4100445637	8.7490013315	5.434554214	12.2142175	8.18669030633	6.41593133067	7.922823903	7.323197826	6.731933742	8.363566578	6.601923498	7.995782871	5.178725843	8.310654127	9.4235422705	11.39318948	9.37924404067	10.62301752	8.2964469305	10.52922583	10.23494347	8.078179001	5.973016234	6.4200624265	8.178043483	5.20562717533	9.6829248285	8.650124362	11.62416272	7.6351415802	10.68291734	12.04827069	6.165867356	7.41168284	9.956354783	8.392556334	7.824653603	5.017212395	8.50044386867	7.0513847665	6.812501835	8.1363201345	8.84970309	9.689771386	5.36650691	8.01699249233	5.591119307	8.0038435175	6.3666374985	5.8008289045	11.09109172	6.77840942	10.71047093	11.8442763	7.242328474	6.036274479	8.283761058	7.179513849	11.52882293	9.640760601	12.13981521	9.085353696	6.98974233567	7.45785246567	7.3058340285	11.9938814	5.292976103	9.8173479	5.31781740375	7.307209865	BRCA
Instance8	11.6136895433	8.893839238	7.924992273	8.72546095	9.25162105967	9.62078642667	6.37995857	6.140988854	10.11636057	9.79752419	7.6369717535	10.09063551	7.2108847805	8.180532206	12.02968073	10.39664254	10.99477083	8.590438399	5.8897078505	5.3501390665	7.2769768175	9.31002259	7.01714181	10.90148185	9.228035609	9.30301380867	8.84709218133	6.2950853	6.75943819533	6.68663832133	6.792877453	8.520992932	11.89117053	4.96209183	10.70292179	6.1008280115	7.4258984885	10.480230545	5.294110241	9.8630108645	6.8512917035	7.27672814675	7.952007993	8.096110446	6.4025842805	8.7601337405	7.018808194	7.91805861725	8.5530484945	5.167931151	9.073606794	10.55937736	8.282394772	11.15845524	6.299625309	10.42231215	7.6450219565	9.0030756685	9.079293666	8.9392234685	8.69021486033	10.0771995225	6.091811548	7.9879545315	10.35421112	9.52576590667	8.725375453	5.277995204	10.91468805	7.68082322267	6.801520642	6.962234136	8.292459472	6.353195907	9.057451034	6.501961052	8.756123553	5.07383228	7.9299585725	10.53697429	11.26511118	7.65760771033	8.015193578	9.076772582	9.644366059	9.374121771	9.549015053	6.7475536965	7.004187269	8.9466262475	6.20886654667	10.350985893	9.933560278	10.20323209	7.4572438276	10.9364970335	12.33120955	6.138635948	6.724313038	10.22638544	8.566909824	8.47148382167	5.844305507	7.73968605067	6.713056329	6.094030827	7.473068679	8.496295686	10.07020855	6.222848625	8.75905363033	7.001805408	8.588868621	6.652433483	7.4490315075	11.09993968	6.508710401	10.24516082	10.57075254	7.794277783	6.88825139067	9.216237264	6.683068735	10.93386418	9.382883972	11.83642135	9.327744125	6.991021337	7.65677226367	6.26826666075	11.6188926	8.050149476	8.458161657	6.4364185585	7.989685844	Control
Instance9	11.79353655	8.567706092	7.842619252	8.134145359	9.76997316367	9.230206302	6.23936458629	6.79103628	10.09627409	9.862637793	7.3916087785	10.66888523	7.548171009	8.724037246	11.98561971	10.49079602	11.9611296	9.05331578	6.432318605	5.591806779	7.3245778285	9.319317118	7.132122796	11.03612228	9.863525112	9.188918239	9.08132747167	6.11956952	6.65236220033	6.710508299	6.46212343029	8.017366771	12.38250455	4.7246100745	10.74842792	6.3467928815	8.3037027215	10.79881458	5.26648411425	9.6349224305	6.6180162235	7.75647313325	8.0325076705	7.009607858	6.67273495225	8.403286026	7.05702786333	7.159765952	8.685207922	5.72533984	10.13828816	10.86554405	8.396092175	11.16113206	6.653207393	11.31960737	9.4489620645	8.66360591525	9.197656891	8.6055741085	8.05414870167	9.6996756995	6.098564439	8.13357477175	10.37973064	10.2091877753	9.220050829	4.876039551	11.11828268	8.09054456533	6.88155112467	7.674829818	8.3079687095	5.835425946	9.529616553	6.80536058	9.897543398	5.247558487	7.726976369	10.4854444445	10.84003064	7.73500103767	9.716982805	8.8458484785	9.350597316	9.923045577	9.367327993	6.8634955485	6.7938059775	8.3504420235	6.02339317333	10.3065809345	9.750649672	10.84149381	7.1618852434	10.318720793	12.15911615	7.032985515	6.945066652	10.29527565	8.707033011	8.72046732167	6.2171886225	8.04826253967	6.6239874905	6.757693768	7.5782527675	9.363686411	10.11027486	6.131862746	8.82094804867	7.277987361	8.676463397	7.1812092455	6.8969961515	10.99477083	5.91379373	10.48357425	10.50876069	7.465168109	6.64891377433	9.270663911	6.850721692	10.46916384	9.981439248	12.36769602	9.704855164	6.63675277667	7.84680102367	6.96663888775	11.1161313	7.578374814	8.771812245	6.10800944	8.39379024967	BRCA
