ID	3265	1869	5894	1956	3845	1029	1026	1950	1890	7422	369	7424	7423	5228	3576	595	2064	4313	4312	5605	9252	673	4318	5604	4193	1019	2277	5925	11186	2261	1871	7157	1870	4893	5595	23604	1613	1612	4609	7057	5594	999	DependentVariable
Instance1	7.4423513115	5.763286242	10.11570732	7.05035509475	6.8286116825	6.348705253	11.459753229	6.141397664	9.860836446	7.08564090233	10.17550624	9.443410392	8.8083963125	7.337356807	9.6189422155	13.0689563	7.90862600467	8.066467478	5.564691589	11.44994835	7.256578464	6.513534664	9.56076325	10.49127719	5.4774530015	10.36475876	7.754822588	8.976299993	8.5107990045	7.167255083	9.274157466	8.333402628	7.6916757	8.74899041	11.634256725	8.177296349	8.494436737	7.94930311	11.83974258	12.26985874	8.27215776867	12.00989343	Control
Instance2	7.8897640555	6.058322584	10.34726733	6.79791370075	6.4300637355	5.79053164567	8.288611166	6.795134192	9.977156661	7.023588809	10.06599536	9.009213574	8.23353032775	6.82419862	6.7790147065	12.87039849	7.97213650833	7.536346549	5.101199635	11.52169626	7.931104142	5.99820185	7.593057023	9.559434991	5.63969746625	10.22717101	6.908275894	7.958452847	8.2120641115	6.9461560065	9.646289192	8.508984299	6.931656836	8.474680533	11.27623323	7.817609069	9.010151211	7.752700304	10.569760214	10.93386418	7.85669691467	12.20475003	BRCA
Instance3	7.856102429	6.031886566	10.45388564	6.80402066425	6.720661627	5.34429371167	8.320702773	7.503172055	10.2657529545	6.75117246167	10.30533535	7.8667243	7.88874526025	6.956176112	7.352992936	13.5121695	8.06895283033	7.29489898	5.507645012	11.72288448	7.428122563	6.84843868	6.995431166	9.65317699	5.8602843415	11.04936549	6.679659985	8.409052632	8.25614472725	6.6484163275	9.837470696	9.660905593	8.360672771	8.690112479	11.198356615	8.065713832	8.950957612	7.704562712	11.54593261	11.57272404	8.11094053067	12.80365393	BRCA
Instance4	8.398114105	5.460424154	10.09500831	6.3257817405	6.243898751	5.62556244233	8.2000896335	7.0134654	10.657609778	6.94236106367	10.35265071	7.365974887	8.17641032425	6.708398067	6.039562885	13.61588998	8.41389790167	7.162091995	5.139460541	11.42772678	7.4437513505	6.723630657	8.784504903	9.580847928	5.5016593965	10.81911353	7.242795702	6.610216975	7.706411731	6.9962006475	10.27390663	8.338826757	8.162745192	8.847629866	11.274247985	8.842476947	9.266119565	6.424087011	10.2570662725	10.57445661	7.98209816267	12.55838012	Control
Instance5	7.697637374	6.053008806	10.22872886	6.78190965925	6.8833304115	5.72645123933	7.875076566	8.466587485	10.316016191	6.83736035933	10.14697308	8.127879732	8.01692324775	6.877901039	6.0044384665	13.04549694	8.097692024	7.447457544	5.607338636	11.8471671	7.794648318	6.818713579	6.844709294	9.966174165	5.80954885825	10.92385505	7.521936293	8.022008655	8.491725675	6.6243939125	9.962375907	9.701150974	7.617800091	8.770532686	11.21839075	7.742648173	8.718559525	7.197317764	11.50644256	11.52882293	7.82991936767	12.44726543	BRCA
Instance6	7.3388634815	5.770572224	10.624983	7.10041818325	7.019536675	5.244334811	10.112371314	7.455781587	10.967936619	7.082736173	10.77106872	9.187897079	8.12685081175	7.22195228	8.452055235	13.37610779	8.12132754867	7.385001972	5.476714818	11.5852209	7.69743404	6.520033725	12.98742218	10.23164154	5.889292139	10.4760984	6.599024363	9.286795183	8.81448842075	6.5237362205	10.05069253	8.868576523	7.123969084	9.445243095	11.07534033	7.043577249	9.92775616	8.193933255	12.17961768	13.7210223	8.18650002	13.02343475	BRCA
Instance7	7.9742866725	6.146803484	9.961088297	6.9842760015	6.6232326	5.81224373133	7.8281740715	6.973327498	10.3060923515	7.03127811267	10.66411416	6.397508323	8.14953963675	6.423120638	6.8963072275	13.46367638	8.122738224	8.102055909	4.981180512	11.16076662	7.844629794	6.949071249	12.37149904	8.977681421	5.78129302475	10.77554879	9.51243487	8.555107826	7.02710407225	7.0034241525	11.29154789	8.315445233	7.972134198	9.358008891	11.151396135	7.6823997	8.488313278	5.903165591	10.2032142635	11.00370783	8.451561107	11.40859261	BRCA
Instance8	7.7095138065	5.920180882	10.12277013	6.998917209	7.0670465565	6.476135957	9.436657679	6.405231362	9.5796796905	6.954021827	10.26119615	9.548258938	8.4693634895	7.343365902	7.9782570685	12.73729283	7.79389694967	9.011647369	5.252108349	11.28922369	7.921844917	6.880413479	8.410155706	10.00443156	5.3501390665	10.6537276	7.809930674	9.023671978	8.40755840775	6.4604834375	9.654399345	8.92056956	6.945271536	8.993477034	11.40345044	7.662492366	8.297651272	8.007981913	11.820520445	12.27296951	8.171538624	12.40979539	Control
Instance9	7.94496816	5.598879718	9.9831294	6.85070537275	6.5497902615	5.35894690833	8.6840196725	7.872399588	10.768548368	6.49244811067	10.30631839	8.37240925	8.011936497	7.110460145	8.04737784	13.81715158	8.019000875	7.691134781	5.192205263	11.82274022	7.9904688245	6.894518054	12.56435203	9.452231522	5.591806779	11.33166731	7.477558187	8.717951507	8.46002883475	6.785049226	10.12192882	9.680166591	8.258590913	8.769533015	10.99057863	8.019759068	9.080631767	7.706946844	12.140966635	11.58397843	7.91861634733	12.47414328	BRCA
