ID	29796	805	8883	4698	4697	801	487	5535	489	5533	9451	488	5534	374291	6868	25825	539	341947	4311	1329	3710	55851	4035	1327	348	10476	63928	4696	4694	824	54539	4023	823	317	3028	51107	27089	513	51806	2597	22926	3416	518	102	517	516	515	514	9377	8851	2081	2776	440567	23621	498	810	322	522	54205	6389	808	56901	23385	842	5330	1351	841	1350	840	23236	5331	5332	7124	6263	8772	6392	6390	6391	1349	572	1346	1347	1345	2902	506	2903	2904	1340	776	637	2905	509	2906	775	4842	778	779	170712	836	7132	7381	1339	5595	1337	7388	7386	7385	5594	7384	4709	4707	4708	4705	3708	4706	3709	2932	5664	4704	5663	4701	4702	10975	4731	125965	84701	3553	126328	4728	4716	4137	6622	4717	4718	4729	4719	4724	4712	4723	4713	4726	4714	51079	4725	4720	5532	4722	4710	4711	351	5530	1020	1537	355	55967	163688	11261	DependentVariable
Instance1	9.285060279	13.59313376	8.09723253667	5.162704759	12.83066776	13.11037161	5.21451269367	5.326799101	6.201923574	9.584314798	7.067383603	10.368230238	11.95847307	11.74966846	9.1095367405	7.861653876	12.77666852	5.676529235	7.6892916965	13.16637029	11.35799469	7.85418446	9.123255645	14.49088818	12.94803322	12.87397544	5.580455499	12.47123454	13.94018008	8.739789996	12.23392978	11.99463462	11.2551704	7.460673902	9.5386068505	9.8034507165	13.32090986	10.3211821975	9.095911979	12.6844159467	10.30423184	8.011871746	7.6455704	6.952976683	9.04743022933	9.0890942835	11.1889300945	14.53323483	12.41833894	6.04568802	7.4700325605	9.668318219	12.18834321	6.5074008895	13.983564915	7.680836167	5.30656307933	12.1297958413	8.464342681	11.154907255	12.33572539	10.03662391	12.35200901	7.924560768	7.476788978	13.20290364	5.6639776582	14.26291555	7.083131785	6.8772890085	5.876585242	6.9141724395	8.519696323	7.266367548	9.964760013	9.760229732	12.2142175	10.3568056905	10.45921159	7.546352606	12.63704035	13.32746778	13.34981755	6.288309337	14.10537413	5.73309076	5.765475903	12.84571551	5.857677033	7.03937931067	5.84424205	11.685966525	5.451055498	7.11619091	5.166124157	5.536217098	5.682300273	4.393448036	7.931813168	12.08918571	8.005113529	4.532839823	11.634256725	11.73774813	10.047759677	13.10298289	9.140447083	8.27215776867	10.82290958	11.50437774	6.915404749	12.52524557	9.172372188	10.99802289	11.31449844	9.844635599	10.00381342	9.287368939	10.97053395	5.97550771	10.53560858	12.31128435	7.747456426	6.698858381	5.712322815	8.465138966	9.000106455	12.30758799	12.01315176	11.17866503	6.8173136115	8.5571265625	9.853185215	6.473832056	11.81116605	7.519559841	12.11865571	10.868720825	11.79340834	12.68048706	5.558582385	13.40746897	11.92269971	13.26439572	7.237929634	11.8054921	11.90894245	4.6430482585	12.73839215	11.9658466467	7.181967161	7.99887404	12.14165544	6.109057762	11.93317805	5.118745153	8.635084252	Control
Instance2	8.72671111967	13.5121695	8.19332307067	4.752897783	13.13613647	12.75620088	5.07406475433	4.255773643	6.903734634	9.028818534	6.909956444	9.85838642367	11.93616504	11.92604216	9.726639909	8.275109557	12.73729283	5.282820861	7.31126824525	13.08801473	12.08864757	8.007365293	9.105660483	14.39776555	12.2590489	12.640765835	6.026363672	12.01315176	13.57945564	8.297078042	12.17902899	11.04153957	11.68974045	7.8219347	9.2834099565	10.373161202	13.12983363	10.4687279095	6.451092084	12.91939868	10.41378687	6.858171036	6.42341482	6.551718396	8.62615923033	8.966919649	10.7533367175	14.38765928	12.38307791	5.680653031	7.345177712	8.930930318	12.44389288	6.5373628825	13.633194415	7.335080175	5.615303208	11.5972909247	8.779925425	10.560368665	12.47764072	9.080831598	12.3915122	7.7506065195	7.453231788	13.03363813	5.8528914586	14.08054111	6.56812056767	6.8906417385	6.036839159	7.100683958	7.177920594	8.307384266	10.15158143	9.655696684	12.08367055	9.82763426	10.20351353	7.48196166867	11.41213066	13.21419392	13.29472201	6.079541724	14.03142469	5.420053896	5.287261033	12.35583566	6.190817922	7.36277768733	5.934994833	11.31086287	5.066101302	6.780445033	5.323740468	5.545359333	5.571533663	4.27633458	8.1988449165	12.001308	7.6557243485	5.250024776	11.27623323	11.75034492	9.828224401	12.81938184	8.916537197	7.85669691467	11.09023172	11.290161035	6.241654902	12.01512763	8.807499938	10.75503384	11.35464901	9.525335383	10.79867858	8.958634886	11.25078414	5.96330215025	10.95861817	12.26689494	7.201293545	6.7583558515	5.9607216135	8.072268123	8.25032344	12.40591135	11.966264	11.24502395	7.21451483	8.0174695385	9.841761329	5.34066129	11.66377168	7.56639873	12.11321645	10.446391725	12.16189092	12.3953307	5.376786337	13.37889296	11.97597342	13.09148337	6.541797943	11.54241539	12.23093318	5.571452547	11.95778233	11.649140144	7.328338472	7.779327238	12.45867582	5.4568451785	11.30927755	5.98658799	8.66542575	BRCA
Instance3	9.110259363	13.47944813	8.346269965	5.019269629	13.04989878	12.13760287	5.44803807833	4.77953729	6.4085077895	8.789730168	6.687134631	10.260641451	11.74088764	11.91738897	9.5152483625	7.699061694	12.87894279	5.407702206	7.1595196325	13.25798962	12.01135666	8.046293407	7.580562199	14.46406102	12.39966386	12.85481221	5.379561399	12.36194933	13.73047547	7.742008106	12.69740967	9.774869866	11.88601099	7.4969355985	9.487225827	10.55788277	13.29995283	10.9218766735	8.606850376	13.45214513	10.43762494	7.359795947	7.243747912	7.0333591205	9.142056952	9.426876389	11.2753944315	14.35403309	12.60350703	7.4153883445	7.2167941	9.213384421	12.47906411	6.1701616435	14.029586485	10.35235277	5.66915998033	11.6402777847	8.42928237	10.883063585	12.54827894	7.44226163	12.49206041	8.1061247785	7.462177348	13.21631242	5.7897319854	14.12961268	6.742243195	6.771545835	5.98687237	6.8982166245	8.414834386	7.505535937	10.64474883	9.385178158	12.2091488	10.11292087	10.1371324	7.496409352	10.77472553	13.40015501	13.19114487	6.23418041267	14.11030021	6.089429956	5.469732364	12.73346456	6.360369215	7.39390802233	5.79507289	11.717807085	5.387682411	6.671085011	4.795989381	6.225935832	5.135874705	5.236886004	8.03923302	11.63162057	7.555905996	4.95444207	11.198356615	11.90502978	10.2591473	13.04549694	9.184070187	8.11094053067	11.21588197	11.365204705	6.391935766	12.4670082	9.2501880275	11.137683	10.98733883	10.74066222	10.42204403	8.766965673	11.20858205	5.86020366425	10.80248428	12.35836419	7.509005213	6.794213641	5.53846836	6.360369215	8.349592102	12.44601199	11.88820491	11.31755975	7.15698446525	8.3998243755	10.01421619	5.730783436	11.77876926	7.64800001	12.10196099	10.754477035	12.20870084	12.59087361	5.511128997	13.34055118	11.85634588	13.14975193	6.970252957	11.24175993	12.12850358	5.0795625235	12.53699151	12.4078111433	7.238491368	8.635084252	12.49390804	5.8381822935	11.44400817	5.757030749	8.278880489	BRCA
Instance4	9.04317350067	13.35270561	8.12542018667	4.645326303	13.21631242	12.20536419	5.544400339	4.978894894	5.756546821	8.74769044	6.551443438	9.32155651667	11.09993968	12.27401999	8.928652119	8.5390261985	12.40979539	5.082373945	7.121281416	13.11754819	11.97218475	8.565864767	7.937346047	14.81202536	12.63275562	12.720596415	5.229406468	12.20235811	13.64744159	8.249778486	12.82483353	10.80850192	11.65213254	7.949551686	9.6834352055	10.6562416645	13.08056861	11.059274278	9.664661106	13.3430374267	10.18974462	7.043795946	6.985560555	5.7280342095	8.338180901	9.5876830275	9.8478629965	14.1577113	13.00646289	6.299205049	7.334936986	7.435526765	13.04201932	5.9713351665	13.77472078	9.938977155	5.10730057167	11.2059051243	8.584211958	10.4176076465	12.76004735	7.894546664	12.29564706	7.389583129	7.601141445	13.41920247	5.6257131728	14.21563464	6.02132500833	7.226006717	6.1476177	7.2768077175	8.370459788	7.994100412	10.26616024	9.478800518	11.84868564	10.43563763	10.41142654	7.166098701	11.47047854	13.11936595	13.7606441	6.45691638667	14.31938813	5.327517838	4.645326303	12.4375493	6.966479856	7.22347936333	6.340211188	11.128273753	4.736756024	6.621982704	4.71357532	5.515077886	5.397812585	4.938534277	8.049352819	11.41027128	7.6266591185	5.088111112	11.274247985	12.10791023	10.1840151705	12.71111204	9.177899811	7.98209816267	11.42258795	11.4332353	5.937586419	12.38876812	9.26298826	10.00164081	11.53999494	9.439182162	11.11828268	8.721959205	11.44205205	5.477997281	11.44094715	12.45835798	7.408841599	6.2328353235	6.1389764825	7.021399564	7.718260793	12.53119874	12.2754728	11.86027624	7.49441041925	6.492356725	9.812386363	6.427443278	11.97837451	7.632470217	12.07584355	10.377605685	12.2610269	12.83735302	5.754627826	13.66590217	12.32890637	12.98945487	6.629251419	11.56978693	12.71973005	5.6883117935	12.08543106	10.201329695	6.422323287	8.620477476	12.95175557	5.9473627115	10.90509007	6.492979261	8.829493729	Control
Instance5	9.10905419467	13.37889296	8.483988357	5.406342144	13.00320258	12.34682957	5.409370693	4.801431976	5.967628998	9.157246578	7.300126299	9.71733403867	11.83833739	11.51317502	9.618544825	8.3191570845	12.92639149	5.824138541	6.94375899425	13.31043176	11.58766984	8.24340147	8.885087083	14.80269307	12.48048484	12.71776517	5.458948931	12.09712198	13.57024711	7.584306987	12.62645517	11.76903417	11.8267889	7.4088003525	9.9618498765	10.5270256435	13.10298289	11.082240056	6.345898074	13.5577100067	10.79813582	7.238789546	6.954606736	6.822262411	8.93725613167	9.1200590525	11.2912167495	14.35403309	12.41967063	6.3360334255	7.498148666	9.924501194	12.67483341	6.645901756	13.85275845	7.089109133	5.283580623	11.4772791987	8.435838088	10.730971655	12.45248586	8.467484429	12.07584355	7.637528126	6.773076963	13.14975193	5.7767472574	14.17756905	6.82370193433	6.848015995	5.887775801	6.6548276045	6.675961001	6.940992201	10.77308997	10.07437602	12.12695617	9.776279834	10.48635768	7.33013335533	11.35464901	13.19781415	13.03363813	6.003456948	13.84737503	5.588723066	5.518229233	12.41617348	6.091970181	7.344893544	5.778741634	11.91258345	5.206341637	6.262194115	5.336650487	5.375136114	5.60541377	5.057679059	8.040914571	11.76197512	7.9209228735	4.854508448	11.21839075	12.04429858	10.272590527	13.01183005	9.920282552	7.82991936767	11.28988649	11.14646843	5.658790765	12.51631937	9.7073308025	10.864964	11.46565582	9.689574849	10.40311354	8.682355131	11.56274102	5.78268625175	10.95259222	12.25622352	7.342610577	7.3627640425	5.416685269	6.730915444	7.361595391	12.36089516	11.81753744	11.75296609	7.351626188	8.611281705	9.793587511	5.892154959	11.77465953	8.042591161	12.09766027	10.454074535	11.86184501	12.55220564	5.846249617	13.27043919	11.99074406	13.1577646	6.747726834	11.00452968	12.30321003	5.2010194865	12.36451643	12.0988692	7.7125980515	8.40571707	12.65135565	6.4964374115	11.2564654	4.93618003	9.132211242	BRCA
Instance6	7.75971465667	13.71343219	8.942363715	5.011016147	12.28769659	13.11510467	5.35639246467	5.048989481	6.18973244	9.836169177	7.289468224	10.680999606	12.08138533	10.63715491	9.5847414925	7.843835145	12.10567621	5.080669653	7.497677271	11.92269971	12.06588572	7.116710762	7.680572483	14.33991264	12.61931219	11.653660515	5.749206573	10.25848981	12.00076422	8.175725588	11.00228078	11.72497433	12.36339568	7.755466278	9.082578669	10.36141071	11.82192354	10.1505943325	5.930448326	13.38763503	10.46360129	7.834172564	6.750811228	7.6416424515	8.29081277467	8.3656568455	11.363759995	13.2409799	11.80723024	5.9774255455	7.793673412	10.54993411	11.51317502	6.838811795	14.31302729	5.996451597	5.610494028	10.774702254	9.008765532	11.431973905	12.66384721	6.882768745	12.40979539	8.5459358775	7.658927519	11.91354778	6.1557894346	12.88542666	7.27989135267	6.727722821	5.94872421	6.9752829565	6.320264091	7.94892365	10.34100757	10.37262599	11.61592857	9.6268401555	9.108283416	6.96976629	9.628928997	12.06924173	12.35583566	6.12810835567	14.52934516	5.70895367	4.569953748	11.47712595	5.840847932	7.41519809933	6.064587171	11.73231746	4.512547026	6.244178877	5.377480603	5.895309438	6.156543881	5.294814856	8.276164252	11.96720294	7.080451259	4.686379597	11.07534033	10.92031584	9.1399697385	13.0474759	9.505246433	8.18650002	11.21588197	9.679239065	5.76368461	10.62174996	9.4854659265	11.45443311	10.60376104	9.814991395	9.953578497	9.2630948055	11.2089234	6.565515535	9.298074671	11.43055462	6.956176112	7.2728509035	5.3623194655	6.228631729	8.525208673	11.02068851	10.81892586	10.21278244	6.67599706925	8.227412349	8.829152778	6.225357483	11.09488611	7.801871815	10.88635983	9.1345567295	12.14165544	11.27294773	5.230079295	12.75033439	10.67206752	11.45329393	6.802099894	11.73619062	11.69911488	5.26565597	12.02547364	12.9202460033	7.745704965	7.79902435	12.06323168	6.60785894	9.818031326	5.660645761	8.695716467	BRCA
Instance7	8.69641745333	13.29267684	8.05657788067	5.273339877	13.58212966	12.34260121	5.20944767433	5.077041333	6.2602490325	7.747456426	5.765011707	9.43648997933	11.2413041	12.18670552	9.7491525045	8.566307315	12.52393564	5.003839723	6.73102008975	12.63422915	12.23463043	8.304922952	8.340875026	14.88287635	13.52549699	12.20205989	5.183299167	12.13262834	12.86051578	8.429386994	11.82848969	9.421602612	11.27204377	7.5815822955	8.781723747	10.053243219	13.02719506	10.690890371	9.276724119	12.7194158033	10.69680263	7.868145216	6.833336437	6.132364763	8.12664691067	9.5476322395	9.697606209	14.24390588	12.56946885	7.29976454	7.344295108	7.39744174	13.16228672	6.4103025485	12.945584275	10.40794251	5.42633822	10.1261326663	6.998198677	9.616722269	12.61750082	7.960568361	12.22777395	6.9179834015	6.111350232	12.78522262	5.645039366	13.77286407	5.90453458933	7.4861886795	5.48205062	6.945356743	6.423120638	9.210598979	9.911339974	9.020376578	11.15682591	10.1547483045	9.950483405	6.54175895867	11.35550818	12.67483341	13.19976669	6.32230220733	14.07822256	5.832707292	5.188253784	11.96210624	7.11691865	6.55666256233	5.472984221	10.84558985	5.072332275	6.679695168	4.85650179	5.48205062	5.579701547	4.948613986	8.3070644095	11.42772678	7.0333324975	5.213941395	11.151396135	11.34599024	10.1715746905	12.35836419	8.334218666	8.451561107	10.58354379	10.864450265	5.532793245	11.71243039	9.214595809	9.557684409	12.12389031	7.511675823	12.02630394	8.2969169135	11.6964048	5.6355146775	11.23283777	12.2610269	6.773076963	6.080205989	5.72173469	6.417182159	5.250782787	11.93616504	12.64987931	11.96427598	7.564407717	7.261649019	10.07411507	5.964751666	11.80723024	7.643587688	11.37897501	9.2419689165	11.24026381	12.29564706	4.85650179	13.80581744	12.31403378	12.96626215	6.893972281	11.41213066	12.63275562	5.159732007	11.2910039	10.4435345687	6.5896621115	7.838134167	12.63069834	5.6801733885	9.838077671	5.548136995	7.344808806	BRCA
Instance8	9.416761553	13.44200721	8.45049467833	4.93252334	13.04382794	12.57155186	5.27433675933	4.963487128	6.092267507	9.508320259	6.96728715	10.2767326833	11.67233485	12.01512763	9.077068497	8.011864545	12.88385376	5.376959934	7.606380097	13.46969908	11.37383049	8.14845259	8.502872693	14.67256817	13.17700839	12.789315205	5.064162066	12.42766909	13.89601165	8.449727594	12.53699151	10.32819838	11.60505131	7.645327129	9.874625987	10.2539369065	13.37355718	10.5801794285	9.164543144	12.9823389233	10.46823993	7.985772397	7.293956968	7.5259738165	9.008053269	9.1446292285	11.45045999	14.37721665	12.3915122	6.3994026335	7.5030418035	9.665460782	12.41257918	6.3899776625	13.864364595	9.572823899	5.708719799	12.080021226	8.819732939	11.06002129	12.74796537	9.691682951	12.51068142	8.3320404855	6.898937271	13.43573605	6.1264922834	14.39776555	6.55264887533	6.719520862	6.202570157	6.5861642735	6.14308278	7.30286993	10.36365325	9.999683363	12.40276968	10.123027836	10.61564829	7.84441516067	11.77876926	13.51553049	13.36098494	6.325284749	14.12961268	5.54798282	5.185481295	12.98372673	6.444274162	7.116277725	6.498295252	11.733869245	4.93252334	6.842353879	4.759970032	5.435637968	5.088959125	4.649642211	8.3666695385	11.92850738	7.8770741765	5.069327579	11.40345044	11.80723024	10.48781148	13.00956452	9.041851538	8.171538624	10.73861188	11.646882	6.742953157	12.5801856	9.662430478	10.66388964	11.26946293	9.583290187	9.584981814	8.3767629335	10.86690047	6.26570107825	10.67427198	12.54269462	7.422655866	7.021810128	5.133989524	8.228615647	7.134583224	12.69546762	11.80267601	10.95861817	6.99225089775	8.4874289205	10.07904508	6.350634813	11.5225547	7.336464439	12.30206775	11.03260789	11.68503795	12.6125864	4.661088802	13.51771248	11.7987959	13.59822064	6.112601751	11.39154181	12.06834846	5.2096583685	12.93429355	12.6471257533	7.480559564	8.301794677	12.09587508	6.0495207925	12.00076422	5.655646098	8.7216983	Control
Instance9	8.81700115467	13.70458133	8.517580236	5.117810604	13.11037161	12.3148028	5.12132283167	5.391468086	6.099231096	9.212004536	7.100087051	9.858911688	11.67233485	11.64626856	8.7968379665	8.300661159	12.93836212	5.326799101	7.26687456825	13.37610779	11.74966846	8.126008927	8.075614354	14.81202536	12.16093036	12.679139745	5.668822064	11.86370244	13.47298527	7.692966108	12.71834242	9.424439853	11.85690996	7.8288732835	9.7309651275	10.6600607145	13.05207472	11.047339227	9.148261195	13.7230500567	10.51584792	7.434463778	7.128461284	7.0702006145	9.026888465	9.383435194	11.694903535	13.85629375	12.77884208	6.62911232	7.147648479	9.303998235	12.63536109	6.416859169	14.25910679	8.367000914	5.71889902467	11.7450460007	8.738583034	11.04452459	12.4865699	8.024060772	11.97218475	7.7930385845	7.321975714	13.23175973	5.8838277246	13.99263349	6.74719066733	6.995146243	5.352274105	7.024481502	8.252974189	7.685311433	10.67652155	10.32819838	12.33572539	10.0813852025	10.68230579	7.80894971567	10.8264931	13.21419392	13.25344278	6.57114183333	14.47325803	6.068139401	5.511603435	12.65578567	6.015254046	7.61039616467	6.179665925	12.0666688	5.172938736	6.535201976	4.88668579	5.915706872	5.264922245	4.772164642	8.288078818	11.36056745	8.241908736	5.041342928	10.99057863	11.88448737	10.3686758525	13.14975193	10.10111594	7.91861634733	11.42903544	11.43046727	5.577437325	12.47906411	10.1084788385	10.78521972	11.45792732	10.67301333	9.460251675	8.676345731	11.63413504	5.95599859375	10.70754056	12.48048484	7.337356807	7.4207540845	5.6564835585	6.607778312	9.153147365	12.3377697	11.99463462	11.53391627	7.636424019	8.077623596	9.694384497	6.346430072	11.84647188	7.647658312	12.20536419	10.485047375	12.46365343	12.43809276	5.338434442	13.29995283	12.21264541	13.34981755	7.089426976	10.77439198	12.45867582	5.311489257	12.44819383	12.45525794	7.5245411315	8.878166757	12.6014308	6.337979385	11.37964115	5.375570566	8.761435816	BRCA
