ID	5436	5437	4331	5435	51497	6829	5438	25920	5439	2071	6827	1025	2068	11198	7469	5440	6749	6921	6924	6923	5441	4686	2966	2965	1022	2963	2962	9150	22916	6917	7936	5431	904	5430	5433	5432	2968	902	2967	8178	DependentVariable
Instance1	11.06244102	10.33896506	6.69676284	12.07353083	10.76402632	10.94111386	11.03306523	8.71481121475	7.484019523	10.0776573	10.68956587	10.30035288	8.220113618	11.66916423	7.416293235	6.365977347	8.188701494	10.4289609365	8.711943205	10.7153314145	9.950818724	8.059859689	5.474931823	6.107234293	9.361681261	10.64948099	10.15511583	7.07162794567	7.88145338567	7.69516215867	8.551430581	9.502643438	8.433503159	11.4871292	9.588630847	9.734545643	10.43957668	8.45525079	8.439499644	8.691587488	Control
Instance2	11.20928598	11.03103278	7.086882265	12.14356347	10.981471505	11.76903417	11.31379869	8.54949965075	6.750074255	10.50841903	10.52231943	10.56172258	8.497094498	12.03723816	7.799979524	6.504704302	7.769806651	10.312101354	8.029730494	10.392543967	8.536044277	8.25492364	5.210049084	6.586162299	9.155780297	10.72254311	10.98225228	7.14929121367	7.51004890567	7.36046158267	8.601288997	9.076489033	9.433126963	11.94573106	9.975440003	9.498501844	9.94572954	7.832012647	8.965352223	8.949243917	BRCA
Instance3	11.27344029	11.02625388	6.839081327	12.38193096	11.4799612	11.62135377	11.43055462	8.83819816225	6.90941648	10.71269919	10.91737229	10.31397736	8.892012333	12.09587508	7.395536545	6.401780305	8.791424313	10.168662834	8.294288896	10.539595686	8.618450775	8.146621018	5.664561948	6.582656103	9.394656215	11.17512864	11.02694718	7.175120268	7.94825784867	7.362647587	8.859830691	9.480992671	8.897861429	11.65775177	9.936402792	9.55547611	10.27514127	7.667131787	8.580466923	8.748277668	BRCA
Instance4	11.08706186	11.73846187	7.265055029	12.34948589	11.162653415	11.83833739	11.62261253	8.54354174375	7.827852559	10.43052602	10.6002268	10.11489441	8.85164062	11.91142767	8.236482005	6.648325671	8.93233371	10.050980994	8.539198683	10.7255934155	8.674016666	8.803470139	6.002540089	6.970019164	9.99050151	10.8849167	11.21644291	7.27769495633	7.58612819967	6.74089657333	9.18800839	8.607368346	9.092513451	11.94385185	9.42569906	9.5760667495	10.44466839	7.517316273	7.704562712	8.908123216	Control
Instance5	11.3442156	10.79386361	6.867961695	12.13760287	11.113912375	11.44205205	11.5269639	8.9363143475	6.693630261	9.889641277	11.07640162	10.36619136	8.312657375	11.71011775	7.400753782	6.908516092	8.444405271	10.4151315645	8.305675466	10.3104713005	7.919118257	8.173353743	5.206341637	7.045217151	9.627078354	11.02198648	11.01557728	7.32058660367	7.93509094333	7.74437634867	8.729783122	9.566592153	9.376755481	11.82274022	9.787507202	9.5036457565	9.47543003	8.195898639	8.732388881	9.057451034	BRCA
Instance6	10.31037169	9.875964751	6.499332184	10.92233559	11.29505313	10.73293927	9.599160216	9.0391301595	6.361510132	10.75975321	10.71201129	10.67791364	8.645353223	11.93079102	7.048816858	5.738505243	8.557780662	9.588315391	8.740220206	9.581731624	7.686957644	8.315298042	5.527329405	6.922969386	9.01498366	10.94132297	10.5362572	7.207519942	8.084937371	8.590482648	8.627160965	10.07813116	8.602996767	11.63953303	10.20626383	9.9366689445	9.72642302	8.0884774495	8.769772669	9.741758161	BRCA
Instance7	10.67974863	11.62683849	5.895672973	12.15346979	10.41509076	11.538548	11.33246195	8.4061443345	6.933398915	10.0173308	10.00748325	9.739662964	8.838495753	11.45963412	8.210952703	6.973327498	8.369075052	9.6829248285	8.772975245	10.68291734	8.661565351	9.040817876	6.082580853	6.719438847	9.547121611	10.21664921	10.47933595	6.984358523	7.31864934033	7.92873725133	9.768523916	7.728874776	10.2758862	11.94707994	8.931979298	9.310331427	9.822443813	7.0980443305	8.357575234	9.0923747	BRCA
Instance8	11.18055585	11.02111204	6.573196985	12.42339047	10.834701835	10.35421112	11.33541843	8.39148310675	5.975453214	10.17798975	11.09785784	10.24684186	7.900747773	11.51973221	7.431291005	7.098982487	8.226413547	10.350985893	8.573761846	10.9364970335	8.961436038	8.714478327	5.520745364	6.479895483	9.825825817	11.07640162	10.18342483	7.330917413	8.28694858433	8.33785800367	8.793457915	9.579754867	7.901456932	11.36417449	9.659501442	9.9425822725	9.751904322	8.2150115435	8.78938784	9.038034948	Control
Instance9	11.62550351	11.34089896	7.327824597	12.19349773	11.46096842	11.14107911	11.31701417	8.71152100125	6.260971855	10.24019539	11.08076443	10.28488803	8.755431019	11.99166543	7.772382418	6.517673816	8.725588759	10.3065809345	8.368507689	10.318720793	8.771812245	8.472326439	5.082799703	7.1126508515	10.15470456	11.32848436	10.89238744	7.209285101	8.102910264	7.93997874133	8.608754849	9.777995431	8.77081346	11.48468963	9.969027107	9.5458512545	9.751444107	8.2231503775	8.620110863	9.048433146	BRCA
Instance10	11.31223081	11.14633337	6.996504912	12.31595909	11.153986715	11.61281105	11.64258438	8.611721355	6.154418781	10.10676612	10.88991099	10.52792683	8.379801934	11.83281498	7.845993534	6.645878602	8.733287497	10.0572264215	8.208735647	10.3885563575	9.146391192	8.368136601	5.287630431	7.07342704	9.154553037	10.59878323	10.67333141	7.13411305333	7.503244585	7.448378636	8.919117419	8.832954179	9.602588049	12.0199261	9.532570767	9.4451757265	10.12301596	8.1149854775	8.305344864	8.699295794	BRCA
Instance11	11.4744083	11.13855038	7.173305173	12.18094263	11.162488095	11.63348356	11.42772678	9.11777579	6.402078871	10.65722043	10.82924727	10.73155687	9.204131621	11.87223249	7.76437589	6.755291951	8.845098843	9.846082676	8.498431517	11.111514089	9.66947024	8.627160965	5.171538364	6.858718118	9.6014742	10.90796116	10.79666855	7.37892838867	7.79970309167	6.49976480333	9.036799417	9.486624446	8.27137096	11.4243108	9.720120732	9.636870305	10.34768534	8.174296834	7.676452764	9.162423509	BRCA
Instance12	11.48188533	11.28537059	7.443588263	12.08367055	11.23150106	10.64202486	11.28199972	8.51521500375	6.104971499	10.16944939	10.92743375	10.13087976	7.815256994	11.62609927	7.03452697	6.326074949	7.763645816	10.610476212	8.119526238	10.5738760075	8.91062109	8.94526175	5.37574431	6.7861813475	9.65659519	10.82131183	10.27729935	7.05079206433	8.12538379433	7.895663993	8.360672771	9.811543731	8.203569621	11.55629063	9.578863787	9.355641581	9.399502844	8.4740299995	8.933248873	8.767076337	Control
Instance13	11.16768802	10.97608812	7.108370574	12.19128143	10.74113891	10.7304916	11.15088665	8.4743960065	6.382499203	10.08514084	10.93958309	10.32564307	8.343586732	11.5343468	7.487359976	6.547978484	8.062452471	10.636314754	8.81079744	10.616399227	9.180550154	8.413100175	4.988697465	6.421656707	9.597587563	10.75314175	10.38624004	7.08224194833	7.94777078533	7.77843482767	8.259214953	9.493665908	8.296848686	11.66558698	9.601752743	9.6358129485	9.933941823	8.5940360615	8.832795987	8.575275572	Control
Instance14	11.36217961	11.73219511	5.771628945	12.38074251	11.25158137	11.65493594	11.33051934	8.676235756	6.185178351	10.93024227	11.21259383	10.82965558	9.167193021	12.20536419	8.246623189	6.114268757	8.140013152	9.795833979	8.115591386	10.516066184	9.410849402	8.634194938	5.292792099	5.456076664	9.617614907	10.26546887	10.41629907	7.432896607	7.86579001867	7.36587860467	8.455040631	9.214775128	7.970941527	12.19128143	9.330368553	9.9907375325	10.39216207	7.1655308455	8.194979796	8.966845087	BRCA
Instance15	10.87659774	11.25995523	5.902683368	11.50362218	11.382138615	11.02462046	10.16197619	8.44966380175	6.723562401	11.10864878	10.76657469	10.50534045	9.101470918	12.15837941	7.784227701	6.092128797	8.337634305	9.285516308	8.81729638	10.302435602	8.426475613	8.7754466	4.788047896	5.544020716	10.07000053	10.46916384	10.04182378	7.17593437867	7.92189120167	7.46873679533	8.782311189	9.426286314	7.520699455	11.14770754	9.259561518	9.683055312	10.23091542	7.126664761	8.73696091	9.257317784	BRCA
Instance16	11.53262879	11.67585684	6.196042028	12.54548466	11.451104685	11.65981099	11.68597092	8.47928568075	6.764676316	10.88769302	11.69812525	10.61911518	9.228344402	12.16931758	8.11647539	6.016480301	8.315298042	9.9734791535	8.384234542	10.480290843	9.227195422	8.217813694	5.258529523	5.44209646	10.12919321	10.49127719	10.80422	7.13802204433	7.704054153	6.82128937267	8.763263105	9.136613813	7.877132455	11.96009799	9.374426115	10.0054039915	10.54330281	7.207971487	8.461204311	9.096966204	BRCA
Instance17	11.56134298	11.58990637	6.101719008	12.57220763	11.184368605	11.81532136	11.74803988	8.7950772585	7.461215696	10.61346285	11.53538974	10.980761	9.230129219	12.11775357	8.441762661	6.083857569	8.191603516	9.902222107	8.149392911	10.222187605	9.319763063	8.266787858	5.533727829	5.5223939415	10.19591385	10.32819838	10.86526952	7.21968344067	8.021174851	7.21432997467	8.718842038	9.151492997	7.754388358	12.44988381	9.560027603	10.266338858	10.42417183	7.3753302775	8.260097569	9.213761077	BRCA
Instance18	11.72083647	11.66436963	5.913853554	12.69228318	11.366034325	11.36612562	11.77806492	8.33016453525	6.773307786	10.55979796	11.49745034	10.42177586	9.21184032	12.10354363	8.231294544	6.67359573	8.216941185	10.219585132	8.419813926	10.5831067445	9.38991153	8.794043061	5.358089615	5.5364636575	10.21780056	10.85319669	10.72254311	7.37319981933	7.97594459867	7.189610274	8.958930467	9.14242692	7.504284952	11.89363345	9.353875227	10.1308165865	10.32995358	7.5514060975	8.26545228	8.813172827	BRCA
Instance19	11.67615115	11.62683849	5.669530862	12.51339458	11.360219095	11.71081731	11.8267889	8.99918270825	6.977855527	10.83660293	11.62333067	10.24730484	8.758440706	12.13627672	8.537219493	6.104132849	8.01368714	9.968129813	7.970452678	10.777725243	9.598481115	8.485971282	5.286429541	5.15457292	10.13564553	10.60533161	10.84822018	7.40786895833	8.11810553467	7.41929702967	8.344585666	9.583727381	7.606111137	12.2142175	9.517335308	10.185310385	10.54869216	7.2303432025	8.169525606	8.849890707	BRCA
Instance20	11.40065415	11.67585684	5.781235931	12.94317143	9.3596569505	11.1581191	7.91898414	8.80146232775	6.337002435	10.83158062	11.51581946	10.7116199	9.785984134	11.65291678	9.532570767	7.371212794	9.001704532	8.596813159	9.57788249	11.464866038	9.391867114	8.170802781	5.052688948	5.321608753	8.777182254	6.387591412	11.03013967	7.68656767567	7.85652075367	7.05964141433	10.49423086	9.797410704	8.633341407	12.06768485	9.443980125	10.509973745	10.32910148	7.3442798615	8.512346531	9.920167156	BRCA
