@relation thedata

@attribute 10053 real
@attribute 10197 real
@attribute 10213 real
@attribute 1025 real
@attribute 10762 real
@attribute 11097 real
@attribute 11168 real
@attribute 1173 real
@attribute 1174 real
@attribute 1175 real
@attribute 129401 real
@attribute 130340 real
@attribute 160 real
@attribute 161 real
@attribute 162 real
@attribute 163 real
@attribute 164 real
@attribute 1794 real
@attribute 23165 real
@attribute 23225 real
@attribute 23279 real
@attribute 23511 real
@attribute 23636 real
@attribute 2534 real
@attribute 291 real
@attribute 292 real
@attribute 3055 real
@attribute 3105 real
@attribute 3159 real
@attribute 348995 real
@attribute 375 real
@attribute 3836 real
@attribute 3837 real
@attribute 3932 real
@attribute 4869 real
@attribute 4927 real
@attribute 4928 real
@attribute 5062 real
@attribute 51606 real
@attribute 53371 real
@attribute 5478 real
@attribute 55690 real
@attribute 55746 real
@attribute 567 real
@attribute 5682 real
@attribute 5683 real
@attribute 5684 real
@attribute 5685 real
@attribute 5686 real
@attribute 5687 real
@attribute 5688 real
@attribute 5689 real
@attribute 5690 real
@attribute 5691 real
@attribute 5692 real
@attribute 5693 real
@attribute 5694 real
@attribute 5695 real
@attribute 5696 real
@attribute 5698 real
@attribute 5699 real
@attribute 5700 real
@attribute 5701 real
@attribute 5702 real
@attribute 5704 real
@attribute 5705 real
@attribute 5706 real
@attribute 5707 real
@attribute 5708 real
@attribute 5709 real
@attribute 5710 real
@attribute 5711 real
@attribute 57122 real
@attribute 5713 real
@attribute 5714 real
@attribute 5715 real
@attribute 5716 real
@attribute 5717 real
@attribute 5718 real
@attribute 5719 real
@attribute 5720 real
@attribute 5721 real
@attribute 5879 real
@attribute 5901 real
@attribute 5902 real
@attribute 5903 real
@attribute 5905 real
@attribute 60489 real
@attribute 6500 real
@attribute 6921 real
@attribute 6923 real
@attribute 7175 real
@attribute 7314 real
@attribute 7514 real
@attribute 79023 real
@attribute 79902 real
@attribute 8021 real
@attribute 8065 real
@attribute 8086 real
@attribute 81929 real
@attribute 8480 real
@attribute 8815 real
@attribute 8905 real
@attribute 8907 real
@attribute 8945 real
@attribute 904 real
@attribute 919 real
@attribute 920 real
@attribute 926 real
@attribute 940 real
@attribute 9491 real
@attribute 9631 real
@attribute 9688 real
@attribute 9818 real
@attribute 9844 real
@attribute 9861 real
@attribute 9883 real
@attribute 9972 real
@attribute 9978 real
@attribute DependentVariable {BRCA,Control}

@data
6.316422399,9.590603746,9.461459559,10.73155687,6.713243056,9.4877935725,7.605371464,11.92263071,9.26705535167,12.64530423,6.9314624695,4.756771821,6.86276355833,10.25415499,9.257837879,10.58430262,9.5168692105,9.570406539,10.46181223,8.006874612,9.292000111,9.222372974,9.818578763,8.9502413505,10.951797305,12.76703924,8.517650813,13.99568036,6.38211057075,8.5542168845,9.06733291667,7.988004536,11.56894428,5.790786971,9.700715981,10.52622073,6.452684887,7.58494976267,7.8660149395,8.677037688,6.961915926,9.070551089,11.22708057,13.518945185,8.18064090833,9.242120816,9.4774367275,11.046464365,11.8759414,11.9258899,6.615670554,13.37355718,12.12322914,13.12486126,12.67639685,11.92020965,13.04382794,13.41920247,9.25143050475,7.916556046,12.78963253,13.33363132,11.87114877,12.05268701,8.97602061,11.66819594,8.0982242125,10.69342622,11.39453251,9.223954101,10.334183228,8.449521268,10.38269998,11.40579844,11.11880178,7.723969969,8.28615040767,7.705910749,7.531306061,8.11485924,10.00021257,11.21259383,8.92818876867,9.35588024,10.50080989,6.309345038,11.32592956,8.3198497035,8.5155267275,9.846082676,11.111514089,11.08759894,14.083072915,10.74006345,10.79887295,11.31587145,10.79293283,9.957508785,7.81250003,7.77724799867,7.52460701833,10.3215282325,10.33356066,11.16338255,6.3808690505,8.27137096,9.612806537,7.572626574,5.80278982125,6.661853347,8.556797319,7.428802086,10.75081188,5.61092011767,6.6268178435,10.577858394,8.4298445465,8.687254178,11.01901053,BRCA
6.431878337,9.630875787,9.340262451,10.13087976,6.56370622733,9.7897153685,7.1270590685,11.128931665,9.69184985067,12.60422171,7.588864934,4.472233581,6.71727477633,8.237462291,8.9872279575,9.755693129,10.19841748,9.92928102,10.56036654,6.914777148,10.07094309,8.291356205,9.6679097305,8.477755757,11.175192465,13.46969908,8.257342021,13.610250215,6.3892589255,8.440677237,9.15885341667,8.412867378,11.94944384,5.852877388,9.5163306405,10.70804518,6.67226088033,7.93261710267,8.6339683625,8.874233892,7.502913581,8.800771414,10.75721104,13.557786165,8.88005368833,8.998534812,9.685313076,10.93362771,11.69988051,12.17366339,6.566895523,13.2409799,11.90740908,12.75717127,12.32501877,11.88081762,12.91282298,12.99983714,8.9507337465,8.0106371615,12.35836419,13.13233509,11.80634431,11.23443143,9.57487227933,11.25407804,8.328537455,10.1126777,10.89883964,8.2669635,9.951140842,8.627881407,10.46760584,11.46972335,11.17235267,7.889977115,9.09427385867,7.292669322,7.6724419354,7.2086747845,9.521496672,10.83234438,8.97755484267,10.61193798,10.1735444895,5.967636237,10.72897086,8.6719945435,8.653065744,10.610476212,10.5738760075,10.3976482,14.491124715,11.19671294,11.00516506,10.59236386,10.39442548,10.45696041,6.716651865,8.399936504,7.41438813233,10.2336133355,10.89679642,10.74490974,6.557225406,8.203569621,9.0080471655,8.062317545,5.49613054325,6.267072826,8.8019921295,7.696636917,10.262932,6.038152094,6.9140683525,10.984879545,9.0057770885,9.755547386,11.44340995,Control
6.63379854,9.672739215,9.242734159,10.32564307,6.89339379867,9.609644114,6.9687704325,11.33856239,9.28684863667,12.232026325,7.385858514,4.84450022,6.46909773,8.860746456,8.753653774,9.932349272,10.024973187,9.62228117,10.41307283,6.873816658,9.900180431,8.473788053,9.4793664585,8.5293685075,11.40096386,13.22888561,8.01368714,13.593208165,6.37843963825,8.230366588,9.02863103533,8.292967048,11.66819594,5.8050524925,9.19819804,10.61564829,7.06776618533,7.94302709167,8.1405981925,8.692426296,7.155352377,8.733134941,10.94214079,13.670150835,8.880792656,8.571298649,9.488075207,10.770072085,11.27473356,11.58132609,6.84768731,13.35753005,12.10354363,12.82346582,12.43809276,11.78564057,13.01841933,12.87339418,8.77483141125,8.169821621,12.3181333,13.33363132,11.76992885,11.44205205,9.456908841,10.8264931,8.1168607075,10.54158093,10.91120492,8.351912203,9.852050299,8.923848251,10.38657417,11.4091179,11.40466276,8.335592591,8.72173289,7.777684566,7.6721130478,7.338070516,9.3721657175,10.70265129,8.882604615,10.31149038,9.990578388,5.768456458,10.82015126,8.5799207955,8.538210579,10.636314754,10.616399227,10.64055928,14.375350355,11.01182496,10.93858741,10.61251863,10.56377331,10.03551433,7.454877335,8.58775546467,7.808609232,10.063203401,10.68847001,11.24631027,6.93128269,8.296848686,9.0364114565,7.324655646,5.296929424,5.612950486,8.5966959745,7.6335652745,10.17277787,5.883568509,7.1753295385,10.736331835,9.0490950775,9.838321965,10.8843253,Control
7.373781141,10.282808745,8.091145926,10.82965558,6.44285074967,10.2684293485,5.505770615,11.5430778,9.33566540233,12.295427595,7.491036185,4.537176254,7.27423223467,9.196639699,8.6211251185,9.892658644,10.391341055,9.762390812,10.86107549,8.21182884,10.42441069,9.476443016,9.335713559,8.5706565075,11.268357885,13.38809538,7.770335388,13.781224835,6.35932295825,8.021123619,9.44034213133,7.939933417,10.73701092,5.77734798875,8.9256569325,10.43185304,7.528050522,7.87233796567,7.9498758835,6.8058868985,7.155352377,9.511051455,11.03306523,12.81564983,8.614266504,8.292046787,8.213074375,10.077107125,11.14309317,11.1392085065,7.183985468,13.17957018,11.79600727,12.72020477,12.80254267,11.524772,12.86518429,12.87039849,8.788515201,7.9034055435,12.37045183,13.19318117,11.43412272,11.54053263,9.322948958,10.41271832,7.960534248,11.0443909,11.29922535,8.940387841,10.2376439163,9.276660153,10.54450111,11.35629255,11.05474016,8.03524054,9.00997914267,7.454322173,7.4564646934,7.503212916,9.968680969,11.5968724,8.867882958,10.9243451,8.9802119075,5.434637608,11.45582051,8.7657029235,8.7809175425,9.795833979,10.516066184,10.89528011,14.38538722,11.16381336,10.89425716,11.27673526,10.96223109,9.496375025,7.996531569,8.719877213,7.666812025,10.6845027725,9.9893415805,10.29486801,6.967238401,7.970941527,9.450971204,7.340030607,5.90477998125,5.532169853,8.8688822105,7.1694392885,10.50921116,5.727254593,7.1232832355,10.333964758,8.702210454,9.944778348,9.547965054,BRCA
7.092337284,9.666771214,8.212011301,10.50534045,6.41251149567,10.660615195,6.0927948205,11.404659965,9.00847069033,11.998817005,7.382495772,5.133205159,6.75646800033,9.011787117,8.8722285685,10.24021594,10.328791413,10.19006883,10.85219028,8.521110748,10.5411695,9.123074542,8.8546680655,8.93480514275,10.658433445,13.27273406,8.530173307,13.433996985,6.381131619,7.91332957,9.602992126,8.037507317,10.71515145,5.62585714825,7.8498316605,10.38874414,7.19143122567,7.52928093467,8.23277633,7.0921794195,7.355331548,8.660897184,11.05830992,13.30181616,8.50801697,8.531830892,8.0503769725,10.29108096,11.01772728,11.09673553,5.822864756,12.85150121,11.26201864,12.28120423,11.92203438,11.38801744,12.36194933,12.6125864,8.44802842625,7.367289616,11.92850738,13.36098494,11.43208526,11.91738897,9.004298777,10.43684194,8.0551081435,10.17550624,11.29559693,8.424944257,9.77420149833,9.598322922,10.54330281,11.23866464,10.7304916,7.876150279,9.159078751,7.252431567,7.5603097212,7.143702287,9.463868115,10.74539725,8.552349278,10.39647129,9.178354028,5.197719213,11.46815322,8.8057408125,8.470445127,9.285516308,10.302435602,11.52630619,14.256090485,11.20355006,11.12353964,11.11778287,10.51325413,9.484632162,7.680255999,8.831702571,7.806351836,9.0684387455,10.547288835,10.9316131,6.908983272,7.520699455,9.327483072,7.504284952,5.789491762,6.086301455,9.062980137,7.2985705445,10.7777528,5.908306372,6.8599616575,9.9233879005,9.5844076055,9.793246096,8.9294146,BRCA
7.36527506,10.03856784,8.383219488,10.61911518,6.11022297267,10.3128701505,5.979998412,11.477235945,9.42551392833,12.48822538,7.640236619,5.13566953,6.66660139867,8.779753104,8.6234186075,9.7839005965,9.9920795695,9.673075436,10.8300717,8.312317023,10.07411507,9.088471,9.390792679,8.1157153055,11.498670605,13.6099244,7.938934301,13.626376885,6.719372043,7.941049802,9.52585421467,7.574595656,11.06374916,5.6869878525,9.002245156,10.35884378,6.997489341,7.75599573933,8.14022945,6.950345721,6.980656926,8.972320105,11.09848962,12.56634018,8.870571599,8.181178507,8.260593436,10.244801125,11.54370625,11.215516436,7.014302633,13.41920247,12.04827069,12.84191128,12.98742218,12.03524768,12.9597684,13.10574654,8.6298253915,7.570979119,12.59087361,13.25089354,11.35888208,11.75880629,8.89299942433,10.38522909,8.127320089,10.64225055,11.13429814,8.831276461,10.1945770437,9.400581223,10.28660429,11.11250811,11.1794428,8.181178507,9.17779723033,7.440414751,7.6894287584,7.332220609,10.138422425,11.40689869,8.787767491,10.36660939,9.3849187865,4.778749175,11.05567579,8.5188288935,8.661565791,9.9734791535,10.480290843,10.65863127,14.371791605,10.83660293,11.37070935,11.33541843,10.86526952,8.804204546,7.87986062,8.39322552767,8.077182341,10.5871247625,10.004387079,10.35399067,7.011914339,7.877132455,10.315147335,7.060753003,5.631564046,5.476714818,8.8336966435,7.335258382,10.76039169,5.65225244667,6.84468812825,10.325118734,9.0653599655,9.540516092,9.70200863,BRCA
7.666474566,10.0152804485,8.022646788,10.980761,6.34199734433,10.175807248,5.578392418,11.64898438,9.53980030333,12.57559811,7.5408424895,4.246268135,7.03721285533,8.796575955,8.4299409675,10.1155569995,10.2517578225,9.158989008,10.97955044,8.68863596,10.54993411,9.313099074,9.282241073,7.9997957695,11.41652081,13.6548665,7.346449741,13.695659585,6.701246896,8.0620596875,9.454326801,7.548477325,10.72897086,5.8591069415,8.5020297825,10.52622073,7.12570578567,7.607699735,8.496289159,6.673638385,7.170228349,9.491818594,11.01303318,12.144835935,8.944399701,8.371668982,8.1084162645,10.031682247,11.28199972,11.2757608715,7.150486375,13.23568448,11.88149458,12.89900003,12.91025583,11.71972476,13.06490613,13.00770101,8.54955897875,7.910165262,12.07353083,13.17478142,11.34861214,11.51681803,9.17260576333,9.750766068,8.2623984705,10.77919838,11.15202194,9.203617871,10.196065935,9.362470505,10.7780979,11.19567996,10.95100801,8.480246059,9.14382359133,7.505535937,7.2649298594,7.3202222285,9.985059859,11.21935325,8.934366304,10.42231215,9.3910323505,5.049425205,11.16548507,8.6659174725,8.8643007825,9.902222107,10.222187605,10.9232534,14.532993875,10.88216751,11.23955693,11.26378871,10.91921737,9.449169865,7.79246679,8.36016220033,7.96397256133,10.8127182905,9.535486731,10.18746996,7.212498348,7.754388358,11.79381229,7.078260574,5.3692760385,5.331822758,8.870272829,7.4610238715,10.55686073,5.540239002,6.9181225215,10.3559830305,9.131055831,10.00201369,9.439930137,BRCA
7.234963788,10.19683679,8.509835486,10.42177586,6.342114179,10.077023151,6.0505218535,11.679222855,9.72918895967,12.93325679,7.5258128505,4.969831133,7.03850006433,8.467861387,8.78501656,10.015151113,9.982431016,9.781442144,11.07201887,8.612961657,10.31880295,9.744775458,9.51464464,8.34669283075,10.95046968,13.82374193,7.752282163,13.715587005,6.5114709255,8.0192290835,9.73109120033,7.936109529,11.29880451,5.8570988385,9.0511419985,10.87563823,6.915254259,7.474927603,7.9477070375,7.0380508525,7.479903767,9.122000391,10.99992623,12.588316835,8.806744591,8.591598196,8.317625592,10.359469555,11.55392216,11.3260081805,6.878146348,13.36856584,12.14106624,13.1007987,12.76637057,12.24753009,13.35514394,13.34320241,8.913108555,8.501987071,12.41466417,13.34505663,11.63567744,11.90133466,8.92405041767,10.31271881,8.2782737305,10.63522863,11.1794428,8.741956615,10.2603164373,9.630012754,10.49748292,11.51777531,11.18505522,8.085394281,9.109153747,7.656498381,7.6894317488,7.4457350635,9.932881007,11.61805062,9.01840760867,10.78613914,9.6266742225,5.562403668,11.15959405,8.866767315,8.5207602765,10.219585132,10.5831067445,10.93235154,14.528822965,11.01303318,11.2211885,10.85440892,10.73881029,9.622921717,7.763878152,8.67060928633,7.91466323133,10.7534207375,9.9858277755,10.50080233,6.794849191,7.504284952,8.947881972,7.628739198,5.21904962825,6.282074289,8.81904828,7.4277826515,10.54623399,5.702195218,6.778661368,10.421853277,9.1480814945,9.734062262,10.07000053,BRCA
7.661780101,10.22396564,8.244412747,10.24730484,6.41663102767,10.3100047505,5.8075645545,11.832561885,9.978300195,13.038551,7.7309844595,5.22439848,7.691036477,8.989622364,8.794173399,10.2426173285,10.259069865,9.185390311,10.50876069,8.807082076,10.32054705,9.511130543,9.4055344625,8.21665827025,11.315994715,13.62684124,7.679376512,13.47010462,6.84454953275,8.015208768,9.70770383567,8.104626434,10.90909074,5.677996665,7.6466642485,10.62776211,7.283181094,7.58342234833,8.656037124,6.998502507,7.362866814,9.987875473,10.96869939,12.15051721,8.95256539667,8.520521573,8.308170906,10.11792223,11.30388933,11.399220835,6.95239509,13.21954598,11.82101269,12.86051578,12.88385376,12.26795863,13.08056861,13.25089354,8.3669006075,7.643972117,11.93257475,13.13233509,11.60772112,11.48849306,9.66285448533,9.958574872,8.184550345,10.82382918,11.34028702,9.149125411,10.3938326523,9.077110201,10.34930366,11.61752958,10.87818911,7.830675431,9.19832628067,7.566208434,7.3888732006,7.349538107,9.7076462655,11.45443311,9.258466301,11.08411429,9.742944362,4.958159726,11.28106518,9.09628205,8.6142271055,9.968129813,10.777725243,10.68460862,14.343984755,10.84878354,10.93189375,11.12692078,10.93816836,9.194856021,7.697282321,8.803648797,7.92980596633,11.184336351,9.725842908,9.995463717,7.0478061705,7.606111137,8.294422198,7.524289246,5.78586773725,5.672857555,8.8903112945,7.330975552,10.44034522,5.87472931033,7.167397711,10.54491829,8.6367287865,9.672500978,9.702554146,BRCA
6.989880165,9.204907435,8.671807401,10.7116199,6.11201536833,10.3490182955,5.7507205385,11.897134165,9.693328964,11.51611697,6.28713931,5.222467693,6.77316165767,8.608754849,9.109970228,10.40685262,9.9030958315,10.03284165,11.27762466,7.57557919,9.36270062,9.319763063,9.262046048,7.74146486825,11.805276675,11.10343226,8.999578066,11.559473305,6.6080392425,8.145928049,10.165604926,7.653850253,11.02648906,5.6576825155,8.2650345465,6.319586888,7.292038499,7.32187888267,8.4670382595,6.458489395,6.454756297,9.001704532,11.17748823,10.699221435,8.68873067867,7.915522581,7.80319951,9.5161275375,11.4763312,9.5418326785,8.340140655,12.68048706,12.45159499,13.00161496,12.52245777,11.19346855,10.15177801,10.61739655,8.68547243025,8.2761462235,10.47506236,13.83149977,10.79459886,12.20190804,8.796986519,6.600325977,7.061064784,10.62937509,11.49398064,9.371014877,9.88560113,10.15739466,11.35464901,11.90579323,11.89968368,8.667644801,9.038342853,8.081351779,7.204767331,8.07120391,10.046635579,11.5343468,8.91017192567,10.29619385,9.3806308365,5.212385731,11.87820241,9.1185198655,8.737638612,8.596813159,11.464866038,11.59799678,14.572620915,10.00966108,11.53100625,11.49963678,10.64868139,5.953737396,8.105084975,8.30560416167,8.33272210267,9.8206417045,8.875494207,12.15241487,7.585967543,8.633341407,7.8549590105,7.818200484,5.51724706675,5.762422735,8.157832757,7.842926264,10.78233917,6.35908817467,6.929857108,8.4163495475,9.357835757,9.785984134,7.250253703,BRCA
