@relation thedata

@attribute 116379 real
@attribute 3587 real
@attribute 3716 real
@attribute 3717 real
@attribute 3718 real
@attribute 50616 real
@attribute 58985 real
@attribute 6772 real
@attribute 6773 real
@attribute 6774 real
@attribute 6775 real
@attribute 6776 real
@attribute 6777 real
@attribute 6778 real
@attribute 7297 real
@attribute 9021 real
@attribute DependentVariable {BRCA,Control}

@data
5.235352665,7.802986618,11.04382723,8.378404463,4.963024656,5.04458157,6.761687933,10.31346778,12.53522562,11.45883824,8.010809379,11.46083484,9.961088297,9.701471572,11.21515091,11.0274017595,Control
5.659307528,7.871937763,9.540845393,7.325982508,5.442455259,4.8107185305,5.905574287,10.329653278,12.61090263,11.6077021567,8.022133529,11.3989816,10.15001415,10.00164081,11.36612562,8.2708191325,BRCA
6.16446423433,7.778259714,10.145837,7.458490947,5.531000265,5.2432749695,6.243750589,10.0589241477,12.55918115,11.5512263767,8.172253881,12.10466109,10.28344757,10.53976977,11.54144891,7.3755804475,BRCA
5.97009012667,7.332352418,7.64196344,6.114997467,5.259471408,5.175012505,6.777620669,10.100698262,12.6473067,10.720960379,7.177023614,11.96551025,10.10956988,10.64202486,11.88081762,7.026021961,Control
5.62132280267,7.52089585,10.16184396,7.364180901,5.426609659,4.9985118905,6.515467746,10.5729125313,11.94781234,11.54329104,7.543266046,11.9164133,9.833894617,10.10887108,10.88698849,7.3291673985,BRCA
5.12031954533,7.793426314,11.74013292,8.052107626,5.36773034,5.193546508,5.835678584,10.5815088053,12.27296951,11.6186680667,7.740271759,11.1888517,10.29596436,10.45090222,11.4712435,9.896606441,BRCA
5.594327155,6.279290785,8.66980731,6.705498046,5.891547537,5.118180721,5.804783636,11.3817422673,12.97428108,10.620682972,6.888624921,10.72234672,9.214514093,10.14295619,12.03158587,5.7802057775,BRCA
5.372623134,8.374019108,10.70365297,8.158535374,4.806596392,5.027922145,5.42266296,9.76574384767,12.63536109,11.4495990067,8.219823303,10.75261086,9.788616845,10.54158093,11.23283777,7.6450219565,Control
5.68420607367,7.701239091,10.41875948,7.011789475,5.157459364,4.702222926,5.993510911,9.956344037,12.13627672,11.6033707233,7.272352474,11.94573106,9.93285737,10.145837,10.99013608,9.4489620645,BRCA
5.39843497867,7.468178286,9.172928193,7.088605737,5.735326697,4.962893835,5.880692411,10.3519697093,12.70613234,11.0351359567,8.06708625,11.45097165,9.955468697,10.21491439,11.51681803,6.113514114,BRCA
5.74478709867,8.389040939,8.551815066,7.660782339,5.372961888,5.0351291955,5.894218283,9.93530678933,12.59315889,11.0871946533,8.344585666,11.89929188,9.998485053,9.880571175,11.57353372,8.428162592,BRCA
5.965516109,7.956610113,10.93235154,7.948076801,5.313437469,5.061106772,6.006865322,10.334999682,12.46365343,11.5050606867,8.075467283,11.36056745,9.562147541,9.486775264,11.18554156,7.659912536,Control
5.56130708767,8.155578645,11.03036559,7.573687183,4.716458988,4.877013149,5.641987591,10.3450320487,12.47764072,11.3647894967,7.959250151,11.68668229,10.15541314,10.12558819,11.45329393,9.4494594225,Control
5.580041369,7.991239976,10.52922583,8.115591386,5.186075849,5.360159203,6.965037136,10.6552894147,12.9500565,11.2640425267,8.81259539,11.50045491,10.12611757,10.54330281,12.30980751,6.8479689485,BRCA
6.10106694367,8.873391145,10.46394351,8.41854957,5.421737703,5.1638606505,6.242607864,10.5797653207,13.32349748,11.33747121,8.167494826,11.31253714,10.35359929,10.22614155,12.32769025,6.4126082015,BRCA
5.41197633267,7.816649501,9.622015717,7.821265561,5.43205013,4.7626403935,6.817371035,9.828262008,12.60628034,11.2932842667,8.580165392,11.50810934,9.873298423,9.612141036,12.03792277,7.429058111,BRCA
5.64072070367,7.555703296,10.1691111,8.145615208,5.476876799,4.736861219,6.640357473,9.85565975467,12.75033439,11.21401799,8.398830385,11.37712933,10.15087731,10.13755512,12.05450776,9.7280918095,BRCA
5.94107326433,7.799348209,9.546605663,7.912322211,5.35439155,5.183299868,6.149549624,10.041403703,12.56283634,11.2249138333,8.123579715,12.16093036,10.23716846,10.09760788,11.744773,7.153443505,BRCA
6.16033784467,7.652183735,10.84149381,8.111841355,5.16642548,4.616341271,6.2694125,9.72583582933,12.61931219,11.46263687,8.305595673,11.77876926,10.29197677,10.19263222,11.59290561,7.1130336775,BRCA
5.681426146,8.912530956,9.58528234,6.034420016,4.953976689,5.1951870755,6.831690829,8.84918642867,12.4925881,11.7207938433,8.189751835,11.62476132,10.5038757,10.74747575,12.55486108,7.5735238625,BRCA
