@relation thedata

@attribute 107 real
@attribute 1759 real
@attribute 23236 real
@attribute 2778 real
@attribute 2782 real
@attribute 2792 real
@attribute 408 real
@attribute 5594 real
@attribute 5595 real
@attribute 5604 real
@attribute 5605 real
@attribute 5894 real
@attribute DependentVariable {BRCA,Control}

@data
8.2081635635,7.342077169,6.8772890085,8.533866741,13.02719506,5.028139516,9.851239619,8.27215776867,11.634256725,10.49127719,11.44994835,10.11570732,Control
6.3425008425,7.359664193,6.8906417385,8.84345400733,13.00956452,5.682862067,9.618220979,7.85669691467,11.27623323,9.559434991,11.52169626,10.34726733,BRCA
7.5711783515,6.524977004,6.771545835,9.29076107,12.9979954,4.963487128,9.7593120705,8.11094053067,11.198356615,9.65317699,11.72288448,10.45388564,BRCA
7.0913602235,7.107533897,7.226006717,8.629147321,13.11510467,5.29683478,9.832294359,7.98209816267,11.274247985,9.580847928,11.42772678,10.09500831,Control
7.084991265,6.807004269,6.848015995,9.35589447533,12.87743566,5.536217098,9.575311034,7.82991936767,11.21839075,9.966174165,11.8471671,10.22872886,BRCA
6.50402659,6.791752628,6.727722821,9.078168623,12.98372673,5.717272857,9.761911373,8.18650002,11.07534033,10.23164154,11.5852209,10.624983,BRCA
6.201503818,8.1487195,7.4861886795,8.46320594233,12.64120964,5.442621133,9.6377944955,8.451561107,11.151396135,8.977681421,11.16076662,9.961088297,BRCA
7.6188571805,7.145425585,6.719520862,8.875123686,12.98945487,5.865554662,9.620566341,8.171538624,11.40345044,10.00443156,11.28922369,10.12277013,Control
8.092918242,6.93699452,6.995146243,9.29028807333,12.96993872,5.659076304,9.651217869,7.91861634733,10.99057863,9.452231522,11.82274022,9.9831294,BRCA
7.599297253,6.908516092,6.432879816,8.55731348,13.02126635,4.958159726,10.120159067,7.74245236133,11.551814785,9.69476318,11.64681981,10.28660429,BRCA
6.45574924,7.877868648,6.4844860445,8.86041017833,13.00161496,5.704879743,10.109849668,8.06297051567,11.573459625,9.736317839,11.94944384,10.23292486,BRCA
6.928720816,6.690211478,6.6696596965,9.172881566,13.04989878,5.291135005,9.640584923,8.197304519,11.32136754,9.990983614,11.38105635,10.11618835,Control
6.6365159435,7.501819524,6.8308282135,8.796592193,13.26893746,5.465820435,9.901873931,8.151507585,11.488573795,10.29596436,11.33166731,10.13087976,Control
7.5681815995,8.200483173,6.0566410755,8.711268495,13.29995283,5.973617732,9.8300454095,8.08129530567,11.695521545,10.01433476,11.29445435,10.76657469,BRCA
8.248473233,8.152856641,6.1713175965,9.207844615,13.17700839,6.049636893,8.889154228,7.95451796533,11.206231375,9.712540381,11.28106518,10.37973064,BRCA
7.7603213985,7.584306987,6.211869299,8.61201467833,13.33363132,5.732683853,9.941840869,8.00665617633,11.49634678,9.812386363,11.36168902,10.55366796,BRCA
8.9607456695,8.014301064,5.8868527975,8.82288182267,13.36856584,5.542111953,9.3717364625,7.86577453733,11.796022585,9.916141133,11.42163372,10.73881029,BRCA
8.247227253,7.535860745,6.0972822555,9.12620744833,13.36355512,5.655216748,9.4348840965,8.01917131267,11.46459896,10.0322459,11.31587145,10.51457134,BRCA
9.5775018565,8.126718829,6.0356141115,9.14021016267,13.29267684,6.118635505,9.436631347,7.890844983,11.5411915,9.833428205,11.57272404,10.54450111,BRCA
6.364286878,7.719014193,5.0579964415,8.17602958933,13.38150649,5.537615426,9.935070682,8.742530249,12.52079595,9.724718956,11.3119244,5.97155002,BRCA
