ID	7027	9241	7124	151449	3625	3626	1311	3624	7060	387	1387	6093	3397	3398	6198	6199	8454	5934	5595	4088	3400	5933	4089	4838	4086	4609	4087	5594	64750	57154	2033	353500	8200	6500	8646	7042	7040	3458	1030	5516	5515	5518	3399	4090	9978	10468	5308	5519	269	7048	268	10637	4052	7046	4093	4092	7044	4091	7043	9475	392255	659	657	658	93	92	90	652	1875	1874	130399	650	655	6667	656	653	9372	654	9765	7059	1634	7058	83729	7057	DependentVariable
Instance1	10.489828235	5.40889121	8.519696323	5.778610236	11.02431225	5.298302041	6.580149725	4.830371028	10.48083592	12.37603319	9.174412855	8.331209336	9.2391820155	11.38003925	10.80480483	9.8141439395	8.851515697	10.97507253	11.634256725	10.68629503	5.831251023	6.5887453015	11.0532575	5.739045575	6.297786825	11.83974258	6.170533443	8.27215776867	6.52916161	6.402697489	9.886672502	5.197719213	6.088105148	8.3326087685	6.903222467	6.78103548	5.682300273	5.676529235	8.76644567233	8.82094285433	11.688477345	12.47196608	12.13627672	7.478649014	10.96486087	8.8171847375	5.746189633	8.486261975	5.155031965	11.1277065827	5.250214317	5.313256056	5.468416068	6.451380618	6.299304767	8.020993819	8.774277353	10.29378807	9.289875449	12.232557025	5.376052055	10.1311116235	8.5823426965	4.980952113	6.194762393	7.936704043	10.80286793	7.513696958	7.966708936	9.734451845	6.05431195	9.874758982	6.736879227	10.08912308	6.461565904	6.343235137	6.50467181975	7.685013514	7.5876708755	7.42286607	13.0983883867	12.52245777	5.980374532	12.26985874	Control
Instance2	10.46698639	5.044843524	7.177920594	4.532217038	10.89238744	4.845755052	6.455126318	5.110416751	10.06394142	12.57624761	9.719195242	8.399610251	10.103569789	11.311422045	10.83272413	9.498162056	9.109152314	10.52975779	11.27623323	10.45921159	5.76593995	6.071126036	10.8409276	5.733836457	5.751168929	10.569760214	6.372627633	7.85669691467	6.186416987	6.6651319955	10.41990782	4.73770262	6.095824888	8.2971822775	7.239410274	6.166218956	5.101199635	5.277995204	7.79328062833	8.45745837133	11.725137905	12.56790862	12.40276968	7.607341239	10.89468537	8.954405289	5.28956229125	7.037171767	5.115003321	10.8486273113	5.672079654	5.355449107	5.392376659	6.425850025	6.619490502	6.874066659	6.553211207	8.72948575	9.578863787	12.3160764435	5.072365989	9.7848910335	8.571041576	5.659433149	6.909956444	8.034034491	10.82412563	7.28736730967	8.058372139	9.822077285	5.69321599	8.461460134	6.483780011	10.32795428	6.94063991	6.13986403	5.884258418	7.106173262	7.461008264	7.995118605	11.6500180677	12.34365079	5.002940155	10.93386418	BRCA
Instance3	10.89809876	5.527329405	8.414834386	5.241660263	10.7059911	5.144669712	5.9784309	5.543349912	7.589503452	12.07257321	9.441990946	7.854652002	7.3818422615	10.796031782	10.9243451	10.2425466365	8.792189283	10.83866841	11.198356615	10.2807653	5.019269629	6.3904238705	11.02832761	5.885764236	5.5584550985	11.54593261	6.60179747	8.11094053067	6.382672115	6.310344814	9.740911174	4.806596392	5.304521308	8.6127798505	6.129803967	5.995434345	5.014814152	5.336114869	6.37685407567	8.297715334	11.639330205	12.66850837	9.906853448	7.405227856	11.00293473	8.888694448	5.53171569775	6.469405549	5.165119293	10.3325384797	6.066687273	5.014814152	5.8390473745	6.18913825	6.75375536	7.3666631265	6.127019947	7.831594052	9.330514214	11.8573344895	5.5106219845	9.6634058985	8.407784981	5.395243853	6.147414189	7.9828480745	10.4568321	6.67579258533	8.872275583	9.687682355	4.915295312	7.020066336	7.260169478	10.30951646	6.590104667	6.319135243	6.2420233145	6.236545833	7.6835335995	7.538307535	10.0235637707	10.98935922	5.028581582	11.57272404	BRCA
Instance4	10.14224707	5.259471408	8.370459788	5.520195335	10.86064494	5.646026713	5.574564199	5.734852697	9.131690517	12.17972416	9.0089772035	7.179165475	8.410983053	10.168262644	11.19937192	9.9489026305	9.609927196	9.155963663	11.274247985	10.1682337	5.7109519	5.8400655215	10.65863127	6.209020126	5.4625331405	10.2570662725	6.7426452755	7.98209816267	6.090118375	6.363957719	9.510601559	5.04506203	5.814301269	8.522296209	6.345986754	5.797150007	4.808914358	5.464840793	6.92119697233	7.178084026	11.80875598	12.57347448	9.987211109	7.55044712233	11.11718547	8.561105048	5.2600632335	7.27396389367	5.337364334	9.576518828	5.568952692	4.95653443	5.082782685	5.673352364	5.332538997	6.9710928515	6.499372051	8.379336261	10.06419075	11.581178851	4.9308523835	9.326698683	7.6727645325	4.893861206	8.097454264	7.426312345	10.62860528	6.87085903867	7.56044963	9.569096629	4.881923051	7.454260475	7.957045617	9.80247643	6.225261069	6.20496783	5.95039492675	6.797081494	7.524133206	8.938859983	9.11805311867	9.335111797	5.919585149	10.57445661	Control
Instance5	10.17761519	5.170937787	6.675961001	4.932168974	11.34089896	5.022158329	4.911705061	5.580832327	8.822746975	12.74633592	9.6688997565	7.894031227	8.8155474485	11.53256217	10.47933595	9.731993461	9.330659861	10.64154628	11.21839075	9.769929197	6.195107022	5.9923901825	11.06244102	6.150362292	6.198952203	11.50644256	6.7719424625	7.82991936767	6.410201693	6.1748846505	10.27748534	4.953045476	6.276874062	8.478964386	5.897247233	6.737352562	4.828848945	5.115211455	7.13000493333	8.52183209933	11.458095575	12.75620088	10.68877508	7.26080348767	11.46239505	8.9518916835	5.3791823495	7.069555338	5.703911357	10.893048167	5.833150213	5.07693448	5.789545021	6.53056679	6.452451811	7.680109502	9.478214032	8.040674833	9.272076349	12.51727103	5.8437803145	9.8175461675	8.508974928	5.938174768	7.134480548	8.0940690835	10.87516208	6.834550255	8.421603203	9.953272925	6.136074081	7.394079193	6.198401453	10.75902287	6.720624337	5.714253246	5.8131269045	7.043467888	7.528706719	7.773437814	11.7341596207	11.03947449	5.166927545	11.52882293	BRCA
Instance6	10.807258755	5.190230876	6.320264091	5.668112917	10.6953025	5.688048317	6.947055725	5.057462456	9.753910816	13.08540943	9.509274839	9.001704532	10.8585866615	11.34467853	11.22643043	10.1743432895	9.684319572	11.31449844	11.07534033	10.22471354	6.220722332	6.522425026	11.60575973	6.001696	6.053096214	12.17961768	6.996606232	8.18650002	6.888411832	6.4138825345	9.934575887	5.053014917	5.597911946	8.648627771	6.603185402	7.238598499	5.321216715	5.298302041	7.51817774933	9.370871616	12.40345346	12.86342169	11.73219511	7.585370759	10.11198692	8.7193164795	5.613667902	7.561705909	4.925775462	11.242027743	5.123098393	4.827579315	5.904373398	6.537921615	6.114685208	7.8158328445	6.371476641	8.808434225	9.540317507	12.441328291	5.116172203	10.271540317	8.4792351485	5.194176951	6.055559693	7.7825811355	11.32767209	6.66611098567	8.990643721	9.77568481	5.738505243	8.045051277	6.579810423	9.923045577	6.485028763	6.265901564	6.6184581815	7.013074525	8.219535351	7.73696186	12.9446565733	11.93520936	5.617292053	13.7210223	BRCA
Instance7	10.526885685	5.883749862	6.423120638	5.499615714	10.87230572	5.634383622	7.793962719	5.092134744	9.65525393	12.27941189	9.006275549	8.073955593	7.0962085175	9.9148295945	11.68974045	9.6883434395	8.84970309	8.685713418	11.151396135	10.43082915	5.396614413	6.099787242	10.12003731	6.640935836	5.7353492055	10.2032142635	6.786368352	8.451561107	6.77840942	6.663246393	10.17277787	5.464677455	4.726030068	8.47178547	8.363566578	6.518854253	4.73770262	5.213941395	6.73216024933	7.46461112133	12.072677105	12.04072818	9.097124272	7.89978607267	11.10530635	9.2661788365	5.22611515975	6.68902141267	5.292976103	10.2865973123	6.200609914	5.410418489	5.229567969	7.387675143	7.014135225	6.7548444665	5.495384375	8.462605665	11.79415195	12.1160117875	5.1594508185	8.7818437545	8.0618741435	5.28356184	7.586316505	8.0410224655	11.4325551	7.068686977	7.344808806	9.957893248	5.268482349	7.310160874	8.391824767	10.3743606	7.859629707	6.146803484	6.09198690775	6.107065996	7.404060382	8.850844048	10.8942485987	11.90965135	4.998433881	11.00370783	BRCA
Instance8	10.77234512	5.047681518	6.14308278	5.57856988	10.66779926	5.911578492	6.616552979	5.018602184	10.38358581	11.89259415	8.7304792815	7.856831861	9.213346379	11.352464415	10.38915837	9.8900263955	8.496295686	11.2456925	11.40345044	10.42491714	6.046639068	6.370537735	10.90767581	5.826809832	6.232795818	11.820520445	6.47982421	8.171538624	6.508710401	6.1008280115	9.744439113	5.216465777	5.30196368	8.7601337405	7.250253703	7.822174254	5.167931151	5.989996857	7.338088569	9.17209626933	11.932399345	12.30526243	11.95582434	7.20703029167	11.15845524	8.879105568	5.444090161	7.08180120033	4.862217354	10.851322655	6.290853455	4.38285986	6.22768203	6.018039483	5.72261032	7.370300644	6.465897452	9.008163257	10.56613044	11.963258885	5.520362529	9.5541105935	8.637779877	4.867045482	5.796890531	7.86818067	11.08987103	7.67043700767	9.027201837	9.817791564	5.513657531	9.143294637	7.211745052	10.1003079	5.455829609	5.982771878	6.40859148925	7.367853991	7.954271066	8.207967411	13.74749354	12.83574159	5.261917434	12.27296951	Control
Instance9	10.885151175	5.536838744	8.252974189	5.250403832	10.53205419	5.721517065	5.61353994	5.506534704	8.896847871	12.60350703	9.1075112315	7.307431087	8.5510287015	11.33553691	10.83540327	10.173879045	9.363686411	10.61025923	10.99057863	10.30035288	6.379383241	6.41500878	11.18856429	5.855623029	5.61176227	12.140966635	6.895004248	7.91861634733	5.91379373	6.3467928815	9.125801619	5.151586144	5.768456458	8.403286026	6.42886733	6.303694572	5.46083367	5.178725843	6.35641451967	8.63116965933	11.55756824	12.62816419	10.57522277	7.504069362	11.16113206	8.118658184	5.386029074	6.71771492967	5.807490973	10.487156052	5.589022814	5.329851264	5.552756468	6.385953509	6.010282623	7.417844963	6.229881685	7.712460152	9.938499406	12.3255748965	5.637164407	9.9864415825	8.057482499	5.684405873	6.413801909	8.031317203	10.67206752	7.07698836933	8.953848047	9.438246646	5.703150026	7.508510113	6.987125066	10.31961599	6.608591658	6.112810233	6.235374841	6.682998532	7.6612310845	8.343475697	11.97808938	11.17704903	5.777032522	11.58397843	BRCA
