ID	6714	3265	10253	5894	10252	1956	6464	5604	867	81848	1950	5921	2885	5595	10251	5787	6654	5594	DependentVariable
Instance1	6.75911734333	7.4423513115	11.15623181	10.11570732	11.389792088	7.05035509475	9.15105029633	10.49127719	7.886226753	7.907168998	6.141397664	7.65896220633	9.4954151895	11.634256725	5.831251023	9.640760601	8.001564595	8.27215776867	Control
Instance2	6.586005659	7.8897640555	11.35175104	10.34726733	10.2026241403	6.79791370075	8.42779587067	9.559434991	7.645116667	7.416433525	6.795134192	7.532686946	9.5539178325	11.27623323	5.859479655	8.597597398	7.481398095	7.85669691467	BRCA
Instance3	7.22912163867	7.856102429	10.6650141	10.45388564	10.0214506843	6.80402066425	8.45925672733	9.65317699	7.644869593	7.1446309805	7.503172055	7.43491518133	9.480270588	11.198356615	5.29242402	7.156085921	7.228580927	8.11094053067	BRCA
Instance4	6.91032494133	8.398114105	11.15342712	10.09500831	9.6289469735	6.3257817405	7.73867912133	9.580847928	7.1870936865	7.2858411675	7.0134654	7.53095120333	9.432546201	11.274247985	5.510021369	6.369340517	6.648325671	7.98209816267	Control
Instance5	6.72839437467	7.697637374	11.03904603	10.22872886	10.4028997455	6.78190965925	8.10318445333	9.966174165	7.59092276	6.839750579	8.466587485	7.41149949233	9.66718229	11.21839075	5.473471368	7.789437666	7.634958261	7.82991936767	BRCA
Instance6	6.38912935567	7.3388634815	10.84257057	10.624983	10.21478133	7.10041818325	8.70127661067	10.23164154	7.9410335545	7.035901707	7.455781587	7.47462674233	9.9164802245	11.07534033	5.612213331	8.91139283	8.19601328	8.18650002	BRCA
Instance7	7.54701473933	7.9742866725	12.16491644	9.961088297	10.644420728	6.9842760015	8.36198243367	8.977681421	7.242328474	7.936086041	6.973327498	7.49866828033	9.167523377	11.151396135	5.183299167	6.156291057	7.292025067	8.451561107	BRCA
Instance8	7.00963552967	7.7095138065	11.21259383	10.12277013	11.1180831728	6.998917209	8.53051419067	10.00443156	7.794277783	7.375334233	6.405231362	7.22554449667	9.1611827995	11.40345044	5.57856988	8.872275583	7.787382059	8.171538624	Control
Instance9	6.85674479767	7.94496816	11.48188533	9.9831294	10.2109400455	6.85070537275	8.16926655967	9.452231522	7.465168109	7.394975752	7.872399588	7.130488018	9.3657406255	10.99057863	5.484791683	7.921887229	6.878728789	7.91861634733	BRCA
Instance10	6.973025285	8.148239231	10.52013519	10.28660429	10.0361446377	6.30061577025	8.39504068233	9.69476318	7.356733999	7.0549238465	6.79717879	7.57770823567	9.70078824	11.551814785	5.622938584	7.336866073	7.4960371	7.74245236133	BRCA
Instance11	6.89592443067	8.198599078	10.70754056	10.23292486	9.91082835525	6.71360662325	8.62624266567	9.736317839	7.2106038955	6.933049396	6.522938973	7.015802299	9.153599552	11.573459625	5.842357415	7.749938335	6.507481989	8.06297051567	BRCA
Instance12	6.98144085767	7.4409667175	11.41782366	10.11618835	10.7503090317	6.904091352	8.601359139	9.990983614	7.629598074	7.426267508	6.776897268	7.32636290633	9.5256586835	11.32136754	5.636487775	9.105424774	8.512524314	8.197304519	Control
Instance13	6.75905554167	7.6537280945	11.08650467	10.13087976	10.834512485	6.94855824675	8.523978557	10.29596436	7.831098703	7.6453916355	6.832703733	7.56845758133	9.597360232	11.488573795	5.445769113	9.440475292	8.640083234	8.151507585	Control
Instance14	6.82951290367	8.1909422715	9.032060281	10.76657469	9.91120362775	6.51319229175	9.16094315833	10.01433476	7.6569001255	7.5763443215	6.0664182	7.163410176	9.06038523	11.695521545	5.504788206	9.252961701	7.7584583	8.08129530567	BRCA
Instance15	6.91208436433	7.2806843915	9.971579881	10.37973064	10.4194250085	6.77269984975	8.789516499	9.712540381	7.4253885415	7.798621454	6.807100898	7.512671056	9.5800955565	11.206231375	5.631549051	8.921038401	7.8511886	7.95451796533	BRCA
Instance16	7.22720437133	8.539009948	9.575549233	10.55366796	10.3049029555	6.93725355825	8.419142242	9.812386363	7.3873031035	7.0335294675	6.406592471	7.44853876433	9.0393998015	11.49634678	5.946971318	7.623298306	7.192690117	8.00665617633	BRCA
Instance17	7.35444662233	8.146852134	8.886962465	10.73881029	10.352799976	6.51560473275	8.58330978467	9.916141133	7.3616846765	7.3756202315	6.185475721	7.34638663767	8.9731778835	11.796022585	5.682862067	8.020564879	7.688986551	7.86577453733	BRCA
Instance18	7.03736704367	8.041917075	9.631304912	10.51457134	10.3224160293	6.4814821935	8.49027171233	10.0322459	7.483879687	8.118464505	6.300403471	7.14949232	8.9213733295	11.46459896	5.55275458	7.818200484	7.192172276	8.01917131267	BRCA
Instance19	7.07743364033	7.888636145	9.169875611	10.54450111	10.0732683505	6.70888373325	8.95843216133	9.833428205	7.1213821535	7.6768300015	6.672075676	7.19533388633	9.111304808	11.5411915	5.406001929	8.220597345	7.574595656	7.890844983	BRCA
Instance20	6.94510312533	8.85628218	5.666764579	5.97155002	9.67787002425	7.023639895	8.67313689733	9.724718956	7.328773567	7.3967137045	6.877625017	6.53442220433	10.2970447	12.52079595	5.484469475	8.538180321	8.480033951	8.742530249	BRCA
