@relation thedata

@attribute 10376 real
@attribute 10381 real
@attribute 10382 real
@attribute 10383 real
@attribute 10574 real
@attribute 10575 real
@attribute 10576 real
@attribute 10694 real
@attribute 113457 real
@attribute 22948 real
@attribute 347733 real
@attribute 56604 real
@attribute 6950 real
@attribute 7203 real
@attribute 7277 real
@attribute 7278 real
@attribute 7280 real
@attribute 7846 real
@attribute 81027 real
@attribute 84617 real
@attribute 84790 real
@attribute 908 real
@attribute DependentVariable {BRCA,Control}

@data
14.1941174,6.801873633,5.398154738,11.65291678,10.9812337763,8.254179615,11.5968724,12.04226139,7.121780497,7.254464427,11.80723024,7.837046205,7.67941659933,10.0866254,7.482104333,5.37574431,7.899660725,13.072443805,4.884855828,10.718289445,13.41290062,8.9592447695,Control
14.25434036,6.528419434,5.696558124,11.40523204,10.6481488367,8.140089864,11.858053,11.86526555,5.6994159315,7.113666969,11.30388933,7.418044703,7.29204066367,9.8405878055,8.517473661,5.34066129,6.301135476,12.79617952,5.576228285,9.998851935,13.20290364,8.9431584325,BRCA
14.23655206,7.261603975,5.088959125,11.56729791,11.2557058533,9.132371922,12.19991163,12.70249961,6.1586145725,8.132681099,11.47795694,7.903823301,8.04052805067,10.388260875,8.770202293,5.122477305,6.615081971,12.980355135,5.283469238,8.8367880875,13.54762602,9.343737015,BRCA
14.29545473,7.465997159,6.555360353,11.48413324,10.504393796,9.301536849,11.82848969,11.77806492,6.995704449,8.613449811,11.48628211,7.021399564,7.230908781,10.7645152945,8.99094148,5.545127619,7.56639873,12.245734715,4.845002284,8.260153639,12.27296951,7.859724353,Control
14.25942553,7.103002192,6.418532045,11.38910174,11.4055387167,8.801903231,11.67556248,12.14532727,6.1552991135,7.892711475,10.56653005,7.56287418,8.353033346,10.5054885265,9.298601687,5.185877691,5.806975681,12.856054365,5.418368122,9.4396665595,13.71793344,9.308188236,BRCA
14.5197155,7.468056067,5.641409649,12.7347446,11.61878886,8.510626838,12.65135565,12.71973005,6.307885276,7.900989228,11.40976762,8.074062668,8.60374328633,10.6424486845,9.118098254,5.066316611,8.22222873,13.77264423,5.144465785,11.162534375,14.37348409,9.9597487725,BRCA
14.39263877,8.628446565,6.292326809,11.04525817,10.186606225,8.921179767,11.02648906,10.94417051,8.6539353945,7.720554015,11.53930922,7.982781325,6.74278970067,9.9903845185,9.185154884,5.682019293,6.365014999,11.906436665,5.315069158,8.4261246795,11.9684077,7.969467267,BRCA
14.07409548,7.60485179,5.655646098,11.34927862,11.0599195603,9.027201837,11.89780776,12.28120423,6.80397072,7.128564388,11.6923846,6.853313064,7.93564784333,10.177963467,8.216698727,4.867045482,5.532793245,13.058642555,5.826809832,10.304747614,13.73376056,9.243270425,Control
14.40827668,7.156085921,5.46083367,12.26341894,11.65663926,8.73811855,12.21350534,12.56790862,6.4255607725,8.290757434,10.97179879,7.795310977,8.58884873467,11.016366487,9.111501597,5.758164072,6.943455835,13.136039135,5.139562862,9.317154837,13.88031822,9.791248384,BRCA
14.08845827,6.659179352,6.198941611,11.53000404,10.870456453,8.527663806,11.38382052,11.86723251,5.636546836,8.105307642,11.08816233,7.646128672,7.54642909467,10.2734501545,8.819932474,4.715635629,7.250680065,12.487072675,5.211996552,9.4820278265,12.98742218,8.6080424065,BRCA
