ID	7518	675	4361	672	4683	5893	55775	3014	7158	3981	3978	472	6117	5888	7520	2547	10111	6119	6118	5591	9656	DependentVariable
Instance1	5.081735071	4.757305356	7.21711226567	5.98817485275	7.67254028567	5.2123828815	7.96753589867	7.8736305755	9.243864886	5.79541874633	8.306085763	7.15912118675	10.83471386	6.922699549	9.908633222	11.102244477	7.5850123165	10.66108355	11.61752958	7.43044094167	8.994142056	Control
Instance2	4.759304314	5.415666779	7.36313658733	5.98222220675	7.49895584667	5.1608846735	8.74069999733	7.8908509875	8.8184233	5.73390055067	9.214775128	7.09089637525	10.800436875	7.553437762	9.347167964	10.979063953	7.1208131195	10.48441034	11.88379655	7.29190135533	9.649157865	BRCA
Instance3	4.707652488	5.679910204	7.251834494	5.7519684745	7.77270160333	5.1338950195	9.19179848	8.4900776405	9.388921983	6.067924063	9.862320087	7.165383526	11.330452225	7.45197832433	10.39899511	11.344617395	7.28927811	10.72737618	12.02968073	7.406676876	9.181985278	BRCA
Instance4	4.59311789	5.377480603	7.25113540867	6.35824610575	7.808745052	5.704772863	9.22739987233	8.530230259	8.791530131	5.688306841	9.825110289	6.962212015	11.057611095	7.72103170467	9.101877951	11.217717136	6.9248886435	10.83441597	12.38193096	7.03988827733	9.584831527	Control
Instance5	4.583830504	5.60541377	7.277262479	5.846463069	7.50920137	5.2778736865	8.515262432	8.185466732	8.748604735	5.96365757867	8.767556421	7.2431584955	10.93374845	7.573134545	10.37139037	11.22178646	7.5737548545	10.45090222	11.96009799	7.50186736	9.030143702	BRCA
Instance6	4.83277771	5.006983802	7.601319597	5.8408213995	7.46595288633	5.5738565485	8.25762728233	7.6042942415	9.759697278	5.914014792	9.430484502	7.08122523275	11.641461875	7.302284244	10.79813582	11.53243099	7.3259269905	9.132050545	11.54965727	7.78387541633	9.323393222	BRCA
Instance7	4.202973577	5.46859248	6.93887945233	5.961989724	8.02999223933	5.569630608	8.558902733	8.160140768	8.440081308	6.09141939833	8.95908991	6.392001616	10.3458464955	8.00726663667	8.744658219	10.8579926505	6.9757173555	10.38702135	12.52245777	7.50204637833	9.160433125	BRCA
Instance8	4.846005888	5.018602184	7.404848849	5.8897078505	7.671411069	5.5221871125	8.08036081667	7.787027341	9.622747882	5.72950169833	9.111501597	7.21389689	11.06229666	7.04465982233	10.28617686	11.191873825	6.8899599365	10.88785292	11.90810746	7.251948296	8.655487008	Control
Instance9	4.854508448	4.897254041	7.61606197033	6.432318605	7.800748506	5.139450051	8.69808566267	8.5057825605	9.426642744	5.85664665967	9.394248914	7.14878397875	11.49735519	7.40702966467	10.4297627	11.506838215	7.148445982	10.77226531	11.92126273	7.97532141333	9.032239399	BRCA
