@relation thedata

@attribute 10174 real
@attribute 103910 real
@attribute 10398 real
@attribute 10580 real
@attribute 140465 real
@attribute 25802 real
@attribute 3672 real
@attribute 3693 real
@attribute 4629 real
@attribute 4637 real
@attribute 4638 real
@attribute 5829 real
@attribute 59 real
@attribute 7094 real
@attribute 7168 real
@attribute 7169 real
@attribute 7170 real
@attribute 7171 real
@attribute 72 real
@attribute 7414 real
@attribute 800 real
@attribute 801 real
@attribute 805 real
@attribute 808 real
@attribute DependentVariable {BRCA,Control}

@data
7.119931801,14.03142469,10.72822025,8.994564082,11.32080071,10.04796267,9.101017795,9.367661926,11.859787502,14.868615505,9.50331156833,7.441203595,15.02279519,10.9484368,10.7606885695,11.3200844737,8.551446864,8.757333882,14.38765928,9.67691596567,11.2450586233,13.11037161,13.59313376,12.33572539,Control
7.13044371333,13.80179072,9.548582816,8.100563197,11.56193958,9.514507509,7.86511636,8.9984705876,11.7927582935,14.59427939,9.09094023867,7.229350286,14.94179249,10.35004996,10.8437529417,10.9542193057,8.3909202865,9.015786907,14.0020375,9.12675963167,11.403229736,12.75620088,13.5121695,12.47764072,BRCA
7.09047041767,13.81715158,9.435315409,7.1405365504,12.00748646,8.845553657,7.148936963,8.9288106782,11.4736056545,14.413290725,9.01551201767,7.347468842,14.89141327,10.20981921,10.6795467515,10.8169845653,8.202635757,8.8210862905,13.29267684,9.01275273233,10.47620303,12.13760287,13.47944813,12.54827894,BRCA
6.97751386833,13.78998546,9.043272158,7.201491944,12.05268701,8.926874977,6.516492413,8.7802292424,11.1017827755,14.56683268,8.53219426233,7.84508404,14.70323068,10.43742988,10.8893700808,11.0245892,8.255885214,8.6333340425,13.51771248,8.737483073,10.5142211923,12.20536419,13.35270561,12.76004735,Control
7.20943796133,13.67776426,10.0568683025,7.8104902422,11.66436963,9.10528726,7.441058314,8.7950599632,11.680388844,14.451392145,9.705586173,7.615006311,14.95604237,9.987545106,10.459756376,10.789338705,8.591755777,9.579962393,13.17957018,8.90807702667,10.6963708347,12.34682957,13.37889296,12.45248586,BRCA
7.22763307867,13.64479198,9.557260625,8.3400575382,10.29885335,8.951576959,7.98845907,9.5481835408,12.2208822595,14.462546585,9.68830932967,7.335951076,14.89547873,10.55627639,11.3057112285,11.082793754,8.79338396825,10.48044771,14.31938813,9.82544504333,11.428301141,13.11510467,13.71343219,12.66384721,BRCA
7.194498493,13.62992806,9.327601013,8.0118703498,12.36769602,8.765767711,7.580354917,9.0012339544,10.8769208985,14.708214475,9.12043218767,7.91692611,15.15765011,10.32302692,11.1163730825,11.2325257193,8.655670398,9.8272360555,14.34873163,9.11190392067,11.57135522,12.34260121,13.29267684,12.61750082,BRCA
7.19884295767,14.24390588,10.733250805,7.7903724246,11.72569442,9.571942743,7.865827785,9.3423966262,11.915951494,14.759152975,9.486682492,7.737283051,14.9176553,10.49035982,10.941522653,11.1456085957,8.511988679,9.4119268115,13.94623879,9.380750741,10.8162912597,12.57155186,13.44200721,12.74796537,Control
7.03476044633,13.90556143,9.845799635,7.4007412088,11.64987825,8.981610894,7.418993406,9.0837101736,11.5757785155,14.71451116,9.58901573033,7.766232595,14.65508011,9.984080577,10.6386604935,11.0319901213,8.567214441,9.219853705,14.00655359,9.253283331,10.5621855343,12.3148028,13.70458133,12.4865699,BRCA
6.99793746067,13.62353635,10.378351527,8.4197805262,11.74892461,9.311567328,7.512564929,9.0993783712,11.822357845,14.68063948,9.227921381,7.647892114,15.06752912,10.50808719,10.533686007,11.1507329307,8.55357916875,8.3579595805,13.88031822,8.70731128767,10.8838964373,12.71572616,13.30755735,12.57561022,BRCA
7.313404379,13.79334119,10.0373552035,7.5504822584,12.0344036,9.50399023,7.438794191,9.3432531832,10.442008333,14.82748272,7.787443455,8.041222615,14.67256817,10.87277127,9.88643559125,10.8663142153,8.14991065875,8.6792865875,12.97965657,8.53835121633,10.22336532,12.72208073,13.38150649,12.59449147,BRCA
7.272560148,14.10537413,10.1639710175,8.1476291228,11.08816233,8.841895402,8.342898175,9.1030013012,11.0416377135,14.908272875,9.08050051933,6.876459007,14.57158262,10.38874414,10.9294668905,10.7443180253,8.73769372025,8.9256586835,12.96993872,9.27988523833,10.5429152553,12.77087865,13.60583775,12.7232493,Control
7.44672221833,13.98232431,10.946193935,8.8774995654,10.97417815,9.321195924,9.099519506,9.264973204,12.082478885,14.93364114,9.62072910933,7.126500894,14.95162692,11.16338255,11.019862551,10.863317372,8.558364343,9.108718644,14.27762815,9.66705962233,10.9719932943,12.97797754,13.47298527,12.52742331,Control
7.20817756167,14.23143385,11.29332234,7.3821503136,11.20436651,10.21012981,7.626842693,8.9157987572,12.26098652,14.99771485,8.49734289867,7.476667486,14.80269307,11.32350252,11.668166385,11.839286923,8.691522632,9.452240307,14.57970693,9.297521207,10.1113292353,12.99135537,12.16391545,13.2860567,BRCA
6.80555270033,14.37348409,9.1132523685,7.6246008544,11.03757117,8.726082847,9.408383416,9.5286912742,10.9654154825,14.68663905,8.274334497,7.061023135,14.94673156,10.42478333,11.0824738953,11.3370554173,8.76242275175,9.093992636,14.01211384,9.499998977,10.5806095157,13.22427159,12.44601199,13.16228672,BRCA
7.24111647833,14.39263877,11.388335305,7.2938077718,11.64933041,10.32494027,8.035817876,9.0036360266,12.892175915,14.951050205,9.17804262733,7.18631515,14.78933242,10.80365511,11.24112042,11.6527771493,8.22567514475,8.7915050135,14.77756767,9.31806579233,10.7464890027,12.53522562,12.2076581,13.15138292,BRCA
7.420383338,14.46406102,10.903625415,6.9875415226,11.58929079,9.662659976,7.332867062,8.7783750024,11.993800445,15.00329297,8.42402514667,7.089003169,14.67555382,10.88922276,11.7031788,11.5798136547,8.4383729065,9.2281732355,14.11502538,9.088854201,9.46103177967,12.56790862,12.15610687,13.15138292,BRCA
7.19545900367,14.66897057,10.646117668,7.4064339474,11.88149458,9.148464586,8.062681816,8.9391305352,11.8896793435,14.97262993,7.96689849,6.949625755,14.33991264,10.80905688,11.0087055223,11.6818543507,8.355463477,9.049490708,14.46865842,9.11794216067,9.41031929367,12.61931219,12.43207997,13.08540943,BRCA
7.504677055,14.86491883,10.97209831,7.1050746354,11.60457421,9.58056532,7.660960561,8.8864068374,11.9101965635,14.68731091,8.16545528467,6.913790365,14.01689273,10.86047424,11.0814620137,11.5843368553,8.656668116,10.105311776,14.40318784,8.755771008,9.440756648,12.52524557,12.39881323,13.04201932,BRCA
7.097699977,14.41536846,10.95522331,7.298894726,11.72339443,10.46303925,8.462247785,8.7607050838,12.541835795,14.994120685,8.01304877233,7.767226277,14.54282634,11.58959862,10.1139746693,11.1863083643,8.7992173875,8.59949739,14.12586144,9.11742445167,10.0920061403,12.50816376,8.929717871,10.82365605,BRCA
