ID	4208	7471	4879	4878	9241	2932	2626	1499	8646	7042	4633	6927	7040	8321	1386	4090	7049	7048	7046	1482	7043	4091	659	657	5981	90	324	652	6885	650	1855	655	653	27302	8312	4089	4086	DependentVariable
Instance1	9.521659876	5.105815554	5.052688948	5.938998052	5.40889121	10.00381342	5.036735466	6.94578590514	6.903222467	6.78103548	5.711516483	5.122684364	5.682300273	8.4127934705	8.727649179	7.478649014	13.61588998	11.1277065827	6.451380618	4.549507972	9.289875449	10.29378807	10.1311116235	8.5823426965	8.7287213215	10.80286793	4.172021977	7.513696958	9.487800372	9.874758982	6.255785137	6.736879227	6.343235137	4.118858592	7.9896357	11.0532575	6.297786825	Control
Instance2	10.58265505	5.044843524	5.452044542	5.282820861	5.044843524	10.79867858	5.250024776	6.96887473943	7.239410274	6.166218956	5.8271941275	5.428620839	5.101199635	7.970974812	7.390558334	7.607341239	13.27753228	10.8486273113	6.425850025	5.101199635	9.578863787	8.72948575	9.7848910335	8.571041576	8.46553658	10.82412563	5.814301269	7.28736730967	9.4310771815	8.461460134	6.33859375367	6.483780011	6.13986403	4.228121093	8.095297936	10.8409276	5.751168929	BRCA
Instance3	9.044121624	5.430127385	5.503993644	5.395243853	5.527329405	10.42204403	5.232671547	7.126093946	6.129803967	5.995434345	5.407860596	5.531000265	5.014814152	8.9020220415	7.432878264	7.405227856	13.27273406	10.3325384797	6.18913825	4.694341356	9.330514214	7.831594052	9.6634058985	8.407784981	8.908217113	10.4568321	5.788040457	6.67579258533	8.9013859115	7.020066336	6.47447631133	7.260169478	6.319135243	4.806596392	8.60625187	11.02832761	5.5584550985	BRCA
Instance4	9.709937252	4.65909244	5.123512303	4.694202049	5.259471408	11.11828268	5.438135838	6.25068708814	6.345986754	5.797150007	5.8881516615	5.119160314	4.808914358	8.301028863	6.4694836	7.55044712233	13.48535138	9.576518828	5.673352364	5.28559757	10.06419075	8.379336261	9.326698683	7.6727645325	8.594608411	10.62860528	5.072117861	6.87085903867	8.417672848	7.454260475	5.97755783033	7.957045617	6.20496783	5.134643221	8.148918672	10.65863127	5.4625331405	Control
Instance5	10.17606751	5.580832327	5.330568483	5.406342144	5.170937787	10.40311354	5.014814152	7.18244667671	5.897247233	6.737352562	5.573662743	5.308895293	4.828848945	8.160096299	7.558059277	7.26080348767	13.88775422	10.893048167	6.53056679	5.265859966	9.272076349	8.040674833	9.8175461675	8.508974928	8.8095545205	10.87516208	5.687908393	6.834550255	9.2133861525	7.394079193	6.38015555967	6.198401453	5.714253246	4.739053821	8.3176887345	11.06244102	6.198952203	BRCA
Instance6	9.550766562	5.331285345	5.283098773	5.093825554	5.190230876	9.953578497	5.028139516	7.271366378	6.603185402	7.238598499	5.8595748445	5.614718124	5.321216715	8.8413044935	8.61053686	7.585370759	13.60583775	11.242027743	6.537921615	4.289098871	9.540317507	8.808434225	10.271540317	8.4792351485	8.81729114	11.32767209	5.770572224	6.66611098567	9.9163703245	8.045051277	7.01539003567	6.579810423	6.265901564	4.644749743	8.878606654	11.60575973	6.053096214	BRCA
Instance7	10.64474883	5.246418775	5.567888595	5.192698437	5.883749862	12.02630394	5.69405225	6.587592285	8.363566578	6.518854253	6.2923220485	4.783209568	4.73770262	7.9387998355	6.689582656	7.89978607267	13.53124563	10.2865973123	7.387675143	5.595303176	11.79415195	8.462605665	8.7818437545	8.0618741435	7.738491062	11.4325551	5.801553978	7.068686977	8.575344218	7.310160874	5.675294266	8.391824767	6.146803484	5.333433796	8.0529570665	10.12003731	5.7353492055	BRCA
Instance8	8.670303166	4.835559392	4.993234206	5.380600673	5.047681518	9.584981814	5.69600164	7.12159637657	7.250253703	7.822174254	5.3157706865	5.297935366	5.167931151	9.4795098715	8.441575941	7.20703029167	13.02719506	10.851322655	6.018039483	5.540872931	10.56613044	9.008163257	9.5541105935	8.637779877	8.303306849	11.08987103	6.180461809	7.67043700767	8.9471097785	9.143294637	6.27415792233	7.211745052	5.982771878	5.135259094	7.9479377265	10.90767581	6.232795818	Control
Instance9	8.626175475	5.524354632	5.916960994	5.375570566	5.536838744	9.460251675	5.186273979	7.27824373014	6.42886733	6.303694572	5.5998750555	5.789736585	5.46083367	9.2720875485	7.598929252	7.504069362	13.58466312	10.487156052	6.385953509	4.422209488	9.938499406	7.712460152	9.9864415825	8.057482499	8.9257842175	10.67206752	5.838328613	7.07698836933	9.204869818	7.508510113	6.39219749433	6.987125066	6.112810233	4.958159726	8.183861137	11.18856429	5.61176227	BRCA
Instance10	9.596921694	5.488652576	5.574866903	5.127025752	5.072117861	11.10846093	5.364757352	6.66799436186	6.192002396	6.274406692	5.354306944	5.813403636	5.062004299	8.0537247955	6.79980331	7.276058684	12.86713494	10.2302503277	6.276734513	4.848011004	9.642061229	8.777182254	9.6895849865	8.0163828715	8.7210455935	10.37973064	4.883390185	7.39845840867	8.9430429875	7.890965121	5.868546834	6.560107813	6.110306469	4.688758955	8.1695430465	10.84298691	5.7562274145	BRCA
Instance11	8.155224442	4.502465777	5.69300685	5.015706349	5.411605257	9.583290187	5.851693612	6.27534299943	7.860530081	5.609704182	5.6062123695	5.500173644	6.147057976	7.80882705	7.29034405	7.57372050833	12.77497238	10.3983485903	6.183690582	4.714125067	10.31728008	8.828216731	9.0752219975	7.2726858475	8.906142604	10.80422	5.8736971	7.17009913333	8.596587527	8.088683742	6.03305001167	6.735729052	6.273707613	4.700180125	7.921745226	10.75143132	5.5667765405	BRCA
Instance12	9.539333865	5.123305363	5.503198645	5.675400482	5.537304804	9.857779317	4.809043025	7.131665281	7.058130098	7.247787805	5.9466090825	5.156448444	5.382071697	8.782406804	8.450346395	7.223891404	13.17478142	10.9433576167	6.995289824	4.482147215	9.979768545	9.240493895	10.0702361925	8.7102219965	8.716427139	10.93958309	5.697670451	7.341639651	9.0816140535	8.309091044	6.30310518733	6.923033642	6.597498119	5.038053386	7.4731272815	11.09442761	6.184934847	Control
Instance13	9.778192608	5.48205062	5.637792259	5.704879743	5.303243061	9.894916689	5.355272902	7.29151062114	6.804263746	7.420152085	5.9101431505	4.963024656	5.502084908	7.9823760225	8.394260237	7.16686091433	12.95548196	10.957163474	6.460910954	5.092980397	9.655880007	9.769077925	9.8986916225	8.534461138	8.7854943965	10.76657469	5.394901009	7.33129016133	9.1999885685	9.107714755	6.204755088	6.197910224	6.360632583	5.655216748	7.895531788	10.65306923	6.061562625	Control
Instance14	8.108238405	5.325000691	5.748602952	5.535906174	4.796249019	9.243632862	5.004514032	6.59111954886	7.620295212	7.131628387	5.800664414	5.259094728	5.115003321	8.0231768845	8.687726581	6.72125698433	12.58797677	10.7426136877	6.352798794	4.783733416	10.35287964	8.007981913	9.0926313435	7.9614682495	8.3847614075	9.193310434	5.915766617	7.24568246767	8.733092931	7.609328588	6.600485567	6.738636546	7.192690117	5.119782831	8.398572355	10.79459886	6.041468016	BRCA
Instance15	9.473467881	4.750622	5.185877691	5.089806641	5.778741634	10.71182636	4.842992979	6.82356085529	7.603517165	7.112546695	5.7139169485	5.412113573	4.924350826	8.5428355785	8.685117683	6.98485725167	12.79680929	10.852317469	6.43304759	5.782415936	11.69149721	9.846603446	9.495501805	8.249942971	8.774283818	10.64247621	6.201639374	7.16445774867	9.2660120735	8.263446592	6.03520188333	7.603517165	6.619197019	4.772692515	7.751475952	10.92510768	5.468044869	BRCA
Instance16	9.134080446	5.371568663	5.589622123	5.355449107	4.917445181	9.940739781	4.789744015	6.36337954043	7.591674041	6.735729052	5.5237693225	5.610959302	5.605710071	8.131757636	8.420129842	6.70434970267	12.45867582	10.211321263	6.665126693	4.719200007	10.24482795	8.79952539	8.7521347965	7.848071539	8.604510827	9.640936796	5.650485447	7.61991132467	8.692934023	7.328699888	6.205131597	6.239651629	5.999780902	4.789744015	8.3398054485	10.7377039	5.8286824875	BRCA
Instance17	8.150027916	5.45517205	5.389232297	4.624723041	4.867169068	9.388491534	4.880699299	6.422985035	7.173629982	7.229566594	5.190018454	5.510812619	5.66449084	8.32681881	8.480952861	6.63005786033	12.62301161	9.906558606	6.174232248	4.241696687	10.86671119	8.077484859	8.8012097345	7.869307774	8.409953035	9.35588024	5.742822246	7.772924616	8.4734774435	6.745241114	6.59718884033	5.951407848	6.030121539	5.208879341	8.4801333975	10.63715491	5.887443023	BRCA
Instance18	8.700336649	5.334685584	5.597688522	5.406342144	4.586084011	9.946226836	4.969831133	6.66300284714	7.226896522	6.535085305	5.6144802065	5.58151037	5.37574431	8.796076253	8.212765231	7.04481850333	12.58278655	10.012841776	6.817882628	5.620154746	10.95634187	8.68863596	8.9579104795	7.948509431	8.640800583	9.866514374	5.127954352	7.18743774533	8.580432115	7.982909641	6.141437552	7.503907458	6.246698445	5.114586962	8.154137598	10.67427198	5.8287233865	BRCA
Instance19	7.013297895	5.522472662	5.920419107	5.362129031	5.170937787	9.355059844	5.14395584	6.42648938771	7.539083426	6.862206886	5.5293512445	5.503198645	5.19062597	9.042138984	8.550709395	6.50057578767	12.59652762	10.0676639323	6.449607283	7.474600562	10.24378721	7.232279709	8.9323789515	7.8887175285	8.518554874	9.389298521	5.838328613	7.71971376633	8.5357374825	6.848970663	6.72762246567	6.635867278	6.28281565	5.485435883	8.514460111	10.66574031	5.876826027	BRCA
Instance20	8.817064493	5.696558124	4.791828801	6.303329264	5.345725686	10.72853303	4.830371028	6.69586688229	8.536442598	6.989880165	6.118887362	5.80517071	5.716038325	8.96173673	9.242996091	6.35303014467	12.34260121	9.30348832867	6.861555705	5.088959125	10.70345182	10.03355416	6.5508704065	8.60043208	8.0635175495	8.717591714	5.461734198	7.02188395767	7.348718546	9.116266707	5.932295714	6.894972708	5.441376616	4.891432858	8.2867215315	10.11653277	5.7072951235	BRCA
