@relation thedata

@attribute 10411 real
@attribute 107 real
@attribute 11261 real
@attribute 114 real
@attribute 1387 real
@attribute 163688 real
@attribute 2033 real
@attribute 23236 real
@attribute 27330 real
@attribute 2776 real
@attribute 2890 real
@attribute 2891 real
@attribute 2902 real
@attribute 2903 real
@attribute 2904 real
@attribute 2905 real
@attribute 2906 real
@attribute 2911 real
@attribute 2915 real
@attribute 3265 real
@attribute 369 real
@attribute 3708 real
@attribute 3709 real
@attribute 3710 real
@attribute 3845 real
@attribute 4659 real
@attribute 468 real
@attribute 4893 real
@attribute 51806 real
@attribute 5330 real
@attribute 5331 real
@attribute 5332 real
@attribute 5499 real
@attribute 5500 real
@attribute 5501 real
@attribute 5502 real
@attribute 5530 real
@attribute 5532 real
@attribute 5533 real
@attribute 5534 real
@attribute 5535 real
@attribute 5566 real
@attribute 5567 real
@attribute 5568 real
@attribute 5578 real
@attribute 5579 real
@attribute 5582 real
@attribute 5594 real
@attribute 5595 real
@attribute 5604 real
@attribute 5605 real
@attribute 5613 real
@attribute 5894 real
@attribute 5906 real
@attribute 5908 real
@attribute 6195 real
@attribute 6196 real
@attribute 6197 real
@attribute 63928 real
@attribute 673 real
@attribute 775 real
@attribute 801 real
@attribute 805 real
@attribute 808 real
@attribute 810 real
@attribute 814 real
@attribute 815 real
@attribute 816 real
@attribute 817 real
@attribute 818 real
@attribute DependentVariable {BRCA,Control}

@data
8.381933448,6.45574924,9.092031069,6.134894093,8.6873024975,5.561334729,8.279449386,6.4844860445,6.920832557,6.808774778,5.272033689,6.385522173,6.37665759367,6.065341406,5.735529792,5.659219053,4.924350826,4.928502089,5.71081418,8.198599078,10.54691402,9.330368553,8.417642766,11.5968724,6.7499434665,7.022426421,10.0119242083,8.359597076,9.955032716,7.616550911,5.199683385,6.8672911265,10.5894170155,8.050520144,12.01384441,11.94385185,7.1793537375,11.41782366,9.789998625,11.54965727,5.880937246,6.5859397695,5.0578073466,6.287994543,8.202296649,6.39932068633,5.996621069,8.06297051567,11.573459625,9.736317839,11.94944384,8.521216589,10.23292486,6.367097734,6.813421843,7.288835508,7.09722914933,5.9896451145,5.357737827,6.461320332,7.242319362,12.72208073,13.38150649,12.59449147,8.258590913,4.650608089,4.893133131,6.6343243228,6.093509969,8.432536035,BRCA
8.292046787,6.928720816,8.590438399,6.137304345,9.023964326,5.302694893,9.378501395,6.6696596965,6.945300803,9.546605663,4.960014967,6.462547771,6.09051144533,6.024591871,4.932877618,6.199285243,4.553801017,5.163711306,5.75402647,7.4409667175,10.41792663,10.4353997,9.772677934,11.78113439,6.5565791765,7.243129047,10.1390444913,8.700336649,8.659524242,7.210454923,5.628781795,6.6906065225,9.753951278,8.6720386075,12.52245777,11.14896605,7.4303730355,11.31639767,9.291228915,11.73142947,5.313437469,6.027160675,5.3421536938,5.822227442,8.474558864,6.68769140167,5.507010655,8.197304519,11.32136754,9.990983614,11.38105635,8.191637632,10.11618835,6.6803573705,6.676402561,7.194930658,7.64534915633,6.67480979075,5.75402647,6.276408844,6.719187291,12.77087865,13.60583775,12.7232493,7.980483962,4.9725463575,5.487045126,7.4279636484,6.32819879025,8.398001158,Control
8.768549192,6.6365159435,9.145690907,6.679413681,8.87704806,5.844744204,9.675384217,6.8308282135,6.861989859,9.998851701,5.550447635,6.943836736,6.40003173433,5.582263377,5.790388412,6.000006339,5.510179653,5.269043668,5.97717186,7.6537280945,10.64948099,10.86238187,9.630713575,11.47029296,7.0758260015,6.552558153,10.0956083517,8.782311189,6.415070431,7.225668073,5.637792259,6.47943359,9.775057581,8.2304741435,11.84964955,12.47620706,7.50153016,11.73097541,9.562295439,11.8233355,4.802724808,6.4244788405,5.4913025734,5.416511492,8.584390499,6.24070564267,5.499695432,8.151507585,11.488573795,10.29596436,11.33166731,8.1047122775,10.13087976,6.6358028665,6.4678002685,6.833435745,7.42531964067,6.649787867,5.655216748,6.674054967,6.816699294,12.97797754,13.47298527,12.52742331,7.190568257,4.8612079925,5.032994809,6.2234283246,6.3057024235,8.5689651635,Control
9.672072194,7.5681815995,8.421119265,5.930152602,8.924929238,5.930152602,9.604664936,6.0566410755,7.369796071,9.061277435,4.961404834,7.505218329,6.431251972,5.715352018,5.818269799,5.932280461,4.877021802,5.078643187,5.779332779,8.1909422715,10.56653005,11.40394419,9.432772131,12.30526243,6.6476128175,5.948373802,9.26197813267,8.647099619,8.179338273,8.314312607,5.427447991,6.1256933725,10.043198149,8.187557992,11.26783731,9.547357825,6.8933171905,11.62683849,10.13925432,10.92879244,4.945808121,6.619283011,5.4387987878,5.237842121,7.646632733,6.35314852433,5.292792099,8.08129530567,11.695521545,10.01433476,11.29445435,9.115932728,10.76657469,6.5600925975,5.7981775515,7.428771926,7.18948982933,6.13687965425,5.810321792,6.855868653,7.919550328,12.99135537,12.16391545,13.2860567,9.583882482,5.0582051015,5.825792781,7.3891393726,5.77084102,8.8803822835,BRCA
8.577656473,8.248473233,8.272374492,5.826428522,8.787588937,5.560417864,9.80990119,6.1713175965,6.866664227,9.803614982,5.332807495,7.44226163,6.06765298567,6.307980018,5.917259434,6.073504957,5.805041697,5.30196368,6.319315918,7.2806843915,10.45621094,10.55627639,10.64514978,12.12065594,7.0204037355,5.853877943,8.49149394467,8.81729638,8.639920497,7.715929611,5.661643617,7.150427771,9.957884427,8.928412814,12.19216651,9.618330953,7.408146448,12.04715639,9.726252704,11.9029781,4.73499642,6.1288615465,5.8117429202,5.913135501,7.883225397,6.73899581333,5.670168482,7.95451796533,11.206231375,9.712540381,11.28106518,9.223319527,10.37973064,6.965484196,5.632718325,7.665607022,7.22974910533,6.3478008495,5.892033495,6.771559209,7.855929176,13.22427159,12.44601199,13.16228672,9.387974825,4.8425685345,6.622202397,7.102716789,6.31097129675,9.045054579,BRCA
8.823320364,7.7603213985,8.506447554,5.809164401,8.856661681,5.561792943,9.987029866,6.211869299,6.69947225,8.90929393,5.542111953,6.957105307,6.69733073267,5.976599205,5.710400941,5.61707161,4.936651187,5.307438771,5.971837379,8.539009948,10.37355608,11.43117909,10.02677279,11.98934847,7.1398498025,6.14553035,8.98498628567,8.541833388,9.341202521,8.095424881,5.276693226,6.6456791705,9.9873893335,8.353445219,11.58443655,9.702986948,7.1208014865,11.78825759,9.678499404,11.4461297,5.2515404,6.5537420015,5.3283454926,5.754627826,8.420129842,6.39469361333,5.558582385,8.00665617633,11.49634678,9.812386363,11.36168902,8.596734373,10.55366796,6.4715114345,5.6294457825,7.3860315285,7.40587247233,6.2124689205,5.593063327,6.67359573,7.990970633,12.53522562,12.2076581,13.15138292,8.224316626,4.860483971,5.504788206,6.7947153724,6.125065043,8.936266678,BRCA
8.913937397,8.9607456695,8.27586973,5.495384375,9.171450661,6.099195905,9.985543523,5.8868527975,6.758893179,8.5896522,5.088323162,9.367917655,6.463463362,5.773740066,5.738640345,6.60526143,5.015929312,5.404129306,5.922204539,8.146852134,10.29305807,11.63501532,10.62223972,11.82192354,6.9933104255,5.972699115,9.07986003567,8.366847964,7.609956448,8.03491053,4.800655715,6.090948927,10.2225047675,8.118317225,11.25022455,9.378376757,6.752537335,11.72922572,10.00443156,10.69211442,5.293527975,6.61609541,5.4065428568,5.634165776,7.621284726,6.135427533,5.391811746,7.86577453733,11.796022585,9.916141133,11.42163372,8.4342113255,10.73881029,6.023625171,5.676905305,7.6297769445,7.49295514767,6.1028603775,5.561487483,6.936287895,7.396478754,12.56790862,12.15610687,13.15138292,8.224798947,5.241351489,5.487527549,7.080579106,5.8364187005,9.0825127945,BRCA
7.53348767,8.247227253,8.447910911,5.626885346,8.4836949415,5.735529792,9.618225404,6.0972822555,7.095505484,8.886520521,5.371568663,7.412868569,6.33787006533,5.872835683,6.20007038,6.015700078,5.255511354,4.931459981,6.303055223,8.041917075,10.26043183,10.51995589,10.68629503,11.43832419,6.9654454415,5.346612346,8.95132230367,8.850844048,11.08324847,7.95691498,5.321757891,6.3105461925,10.030525935,8.5388542275,11.48628211,10.71326216,7.0698721725,11.42322901,9.577046919,10.78663743,4.868157375,6.6313943815,5.5295343186,5.620154746,7.779918143,6.82794277033,5.446761787,8.01917131267,11.46459896,10.0322459,11.31587145,9.083914411,10.51457134,6.459501324,5.8486648255,7.5643569095,6.76555037667,6.0448145055,5.705018031,6.811538864,7.439417699,12.61931219,12.43207997,13.08540943,9.580758442,5.350576023,5.612213331,7.7021154506,5.76965114525,8.845940063,BRCA
8.069988244,9.5775018565,8.586728275,5.584068992,8.813489955,5.742552812,9.505712886,6.0356141115,6.985560555,8.45292188,5.414483349,7.65665926,6.217912006,6.126297286,6.252954533,6.426353347,5.057462456,5.098675623,6.070878328,7.888636145,9.881695635,10.92093732,9.595686927,11.71457622,6.6035671485,5.564234295,9.24075260667,8.687831539,9.460589575,8.341164221,5.532793245,6.1597871345,10.396135035,8.3318037535,11.6005403,9.322345697,6.9466844905,11.4712435,9.812915765,10.70365297,4.465794865,6.8628717035,5.4814391052,5.341284192,7.098719371,6.69079792733,5.836562468,7.890844983,11.5411915,9.833428205,11.57272404,8.888639558,10.54450111,6.2166346505,5.862625222,7.519177108,7.20381425033,6.08165818225,6.303055223,6.9630149,7.662634777,12.52524557,12.39881323,13.04201932,8.416397618,4.804413236,5.718300827,7.6402182504,5.6454289565,9.010547562,BRCA
8.192984556,6.364286878,8.263599169,5.980260273,8.456160299,5.657076342,10.42139193,5.0579964415,7.167521326,9.284894137,5.901899413,6.528966337,7.094015865,5.408721412,5.64689077,5.606894664,4.632300425,4.537176254,5.279110251,8.85628218,11.76503338,10.58930965,10.11297736,8.747421913,7.564460333,5.441376616,9.07764866567,8.961436038,5.953737396,8.136146677,5.255700175,7.305777696,10.5077297325,7.192953444,8.82991386,11.37676723,7.9529606385,12.28769659,10.43684194,9.868745837,4.632300425,6.2169798845,5.1210123436,6.445516183,7.791197286,6.127634878,5.91922759,8.742530249,12.52079595,9.724718956,11.3119244,8.5131320015,5.97155002,5.5290771255,5.6300144245,7.7140739065,7.04919297067,6.424485401,5.567280188,5.771893004,7.26692969,12.50816376,8.929717871,10.82365605,9.284894137,4.9212815895,4.953976689,6.6682021408,6.17753520375,9.6265515845,BRCA
