@relation thedata

@attribute 10605 real
@attribute 1973 real
@attribute 1974 real
@attribute 1975 real
@attribute 1977 real
@attribute 1981 real
@attribute 23019 real
@attribute 246175 real
@attribute 255967 real
@attribute 25904 real
@attribute 26986 real
@attribute 29883 real
@attribute 4848 real
@attribute 4849 real
@attribute 4850 real
@attribute 5073 real
@attribute 55571 real
@attribute 57472 real
@attribute 85456 real
@attribute 9125 real
@attribute 9337 real
@attribute 9924 real
@attribute DependentVariable {BRCA,Control}

@data
6.04631108567,14.29545473,13.91614961,13.591191,5.3832028615,8.34459771725,8.17393936433,6.3052870505,10.44906122,9.395936323,10.9912300055,8.62782940467,11.61281105,8.847324498,8.10850160333,9.333972157,11.77711773,9.721138129,10.21059864,8.673575084,8.2661933585,9.089663079,Control
5.69345466567,14.23655206,13.78053775,13.51771248,5.478418359,8.3610623935,8.08857312267,6.334993928,10.94153205,9.441502737,11.6021332365,8.76065427,11.83004583,8.70989467,7.69941221333,9.39316579,12.01909212,9.660905593,10.13424056,8.032047277,8.159184903,9.730092696,BRCA
6.19618315167,14.42653276,13.86848405,13.78998546,5.231526198,8.390530265,8.41299090967,6.680709448,10.88922276,10.00575124,12.0063066285,8.814665404,11.64198185,9.269828638,8.02464244,9.691861758,11.95277228,9.989394899,9.92487229,8.05224351,8.0483604055,9.546885359,BRCA
6.11967147233,14.24390588,14.02134875,12.77497238,5.0419966805,8.382971217,8.17156181367,6.8978044935,10.83708803,9.90387474,12.00629626,8.25021640633,11.46435444,9.033919273,7.233467416,9.717509837,12.38541089,9.311567328,10.37493653,7.615171883,7.6664230865,9.993795036,Control
6.265154688,14.56668795,13.82037647,13.67421216,5.609549966,8.19236132175,8.09007390567,6.1638040755,10.35054176,9.595864053,12.39124224,9.15648449967,11.86752597,9.461004162,7.821906853,9.729417293,11.78350281,9.844219734,10.03870679,7.864822408,8.4220974925,9.195508242,BRCA
6.35876999667,14.91431039,14.14434519,13.99263349,5.428588795,8.41952105375,8.427219493,6.2947986645,10.74423703,9.435868748,12.125769055,9.18278568,11.68740205,8.626659179,7.72017798967,9.169875611,12.03158587,9.986276218,9.918476104,8.480952861,8.642622326,9.707713345,BRCA
6.55318815333,14.04737959,14.06996075,12.001308,5.593019755,8.41313930575,8.11287023467,6.8866805215,9.880571175,9.226485123,12.074281625,8.360816764,11.46972335,8.470924335,7.47748722267,10.14073429,12.21133327,9.511985405,9.959060514,7.65082042,7.196247524,10.08514084,BRCA
6.154861901,14.1393823,14.02580012,13.63630348,5.2934412195,8.26782455825,7.76922956233,6.5530205095,10.63715491,9.529880045,11.5678588975,8.703420692,11.53683014,8.513886585,7.69969304333,9.106458987,11.89968368,9.457976471,9.868745837,8.712854643,8.498362229,9.397268784,Control
6.23632496733,14.99189227,13.85986526,13.77286407,5.6159439165,8.44736918625,7.972601695,6.1064895355,10.50280226,9.59619028,12.282941865,9.34469247967,11.78917304,8.92251091,7.57687731567,9.755547386,11.84250171,9.715962473,9.668548697,8.619835842,8.831398246,9.204596284,BRCA
6.07284305833,14.08054111,13.85125179,13.33778081,5.59106726,8.355856072,7.99981928367,6.5493841555,10.55708099,9.426946689,11.7534184995,8.70877598767,11.59799678,8.921038401,7.38131578833,9.677755367,12.06237178,9.844918005,9.662477513,7.861042112,8.285916844,9.695411499,BRCA
