@relation thedata

@attribute 10454 real
@attribute 1432 real
@attribute 148022 real
@attribute 23118 real
@attribute 257397 real
@attribute 5600 real
@attribute 5606 real
@attribute 5608 real
@attribute 6885 real
@attribute 7098 real
@attribute 7189 real
@attribute 7867 real
@attribute 9261 real
@attribute DependentVariable {BRCA,Control}

@data
6.76556701167,7.09994864525,8.990502651,6.0750662075,5.7827021795,7.4995792045,5.86129168933,5.85530403967,9.487800372,6.277029476,7.37822060033,10.72737618,7.3429582785,Control
6.67949367567,6.60639379225,8.8269228395,6.2352424805,6.0886892785,7.383968157,5.85702554217,6.054235957,9.4310771815,6.1753908245,7.05787236967,11.28922369,7.508147197,BRCA
7.13302304567,6.58493097,8.854112445,6.077757674,5.6822479045,7.0833900895,5.82716031317,6.35618041933,8.9013859115,5.9744687035,7.01943370733,11.524772,7.067906808,BRCA
7.27747024367,6.0589973865,9.374046924,6.211699109,5.8913697235,7.0038486335,5.05698450317,6.36100294267,8.417672848,5.0089445615,6.46814411567,11.77058762,7.5757878185,Control
6.68095800667,6.730522711,9.049980109,6.0872080685,5.7240857145,6.931778481,6.07725681717,5.979395943,9.2133861525,6.298171367,7.059741909,11.29922535,7.645516256,BRCA
6.273083892,6.87151716925,8.959527725,6.15580083,6.029552273,7.4215310095,7.15443493,5.98125183967,9.9163703245,6.4009452435,7.331943975,11.31140223,7.5964459115,BRCA
6.779059113,6.362735412,8.833378894,6.572961414,6.236986736,6.239058915,5.4415442,6.79660585167,8.575344218,5.345123689,6.42166024533,11.77105209,7.3846532985,BRCA
7.020737198,7.0975611175,8.588742572,6.095394251,5.7126180115,6.487104221,5.8607249385,5.93944441167,8.9471097785,6.1474658955,7.018808194,11.03612228,7.097562405,Control
6.649348596,6.41978303225,9.2449642545,6.3311955985,5.505202515,6.9655385505,6.020187685,6.398579306,9.204869818,6.4335405075,7.05702786333,11.27393851,7.4254276565,BRCA
7.04562845567,6.2012063225,8.4216094845,6.2017657865,6.0411300525,6.9279187635,5.75900304267,5.92169088967,8.9430429875,5.4338499695,6.71155131933,11.09393927,7.581342169,BRCA
6.73906535867,5.5612686795,8.644467415,6.506414513,5.0222848205,7.8209172285,5.63874470533,5.64379041867,8.596587527,5.561571382,6.56440695667,10.84003064,7.82250581,BRCA
6.67560015067,6.791169903,8.9410095965,6.132729324,5.6053692185,7.3186471095,5.63836021117,6.10103173667,9.0816140535,6.2340896,6.78874329567,11.04264453,7.457900782,Control
6.53137599367,6.935865955,9.0956836405,6.0027082745,5.678623081,7.67532014,6.10693756767,5.82446156933,9.1999885685,6.237572491,7.02586490967,11.0724812,7.747843835,Control
7.05252053933,6.23780006725,8.889311524,5.9528423095,5.949517696,8.0652644275,5.68339117333,6.17992307233,8.733092931,6.4373989235,7.215576291,10.76712945,8.0739560435,BRCA
7.01209387333,6.155251749,8.573754578,6.2009150755,5.5721343885,7.6098380195,5.76476224117,6.406842111,9.2660120735,6.249303584,6.78915135733,11.83915468,7.467041959,BRCA
7.22201205233,6.273689165,8.781924287,6.024113024,5.9976789215,7.0284721055,5.51281927767,6.318598458,8.692934023,6.370558042,7.091595276,11.10921707,7.7812287505,BRCA
7.39735229933,6.46315116575,9.2561154625,5.8797644155,5.8526834815,7.455521977,5.7480082465,6.132790906,8.4734774435,6.2183765775,7.36477082733,11.01508764,7.8494133085,BRCA
7.19601476967,6.3805448535,8.9141647275,6.013518634,5.852284372,6.6752901625,5.4970801105,6.31258353867,8.580432115,6.0887305845,7.06833791633,11.49963678,8.0462685015,BRCA
7.43260419933,6.522968526,9.0777368,6.1177243565,5.9427897325,7.151868078,5.73544914683,6.56668181467,8.5357374825,6.184436099,6.99678506233,11.05606207,8.1239601125,BRCA
7.189092449,6.65967948325,9.1051538585,6.0495366965,5.560376996,7.830943777,5.95434088933,5.459774314,7.348718546,6.7063430695,7.079701867,12.34771002,7.935994932,BRCA
