ID	4301	10580	7454	6591	3480	387	1387	51176	81	5777	87	6615	5880	10163	2064	5795	8976	5881	5792	8936	6885	2260	8826	5595	4088	6932	4089	71	3643	10810	1495	5787	5879	6934	4087	5594	1457	25945	1459	2033	1956	7414	1496	1499	1500	9855	1460	7048	5797	81607	60	7046	4233	7082	117178	6714	51701	83439	7525	2241	10458	29119	4008	5770	52	2534	56288	5819	88	998	5818	89	999	DependentVariable
Instance1	5.828587949	8.994564082	9.100426551	10.465535924	7.634903824	12.37603319	9.174412855	7.5908954075	11.86027624	6.80465488733	13.43392773	5.319953181	9.146785748	11.81532136	7.90862600467	5.808521004	11.4461297	8.243782269	11.885711165	5.1241386875	9.487800372	6.63167228267	9.638590278	11.634256725	10.68629503	5.303029586	11.0532575	14.665256985	6.361861002	10.16171172	12.970346955	9.640760601	8.85850435833	9.499816557	6.170533443	8.27215776867	7.90764269433	8.883830184	10.66411416	9.886672502	7.05035509475	9.67691596567	5.603041174	6.94578590514	6.527119521	7.449646227	12.38307791	11.1277065827	11.72040472	7.487359976	14.7883179233	6.451380618	5.899182429	10.712634375	6.461565904	6.75911734333	5.773740066	9.014572276	8.956696408	8.081138701	7.0821243244	5.116659172	5.68566776	11.09785784	10.94240366	9.2289642325	5.994133479	8.70463678933	6.68951277	7.16387589625	5.62181327975	5.69544494	12.00989343	Control
Instance2	6.22776574	8.100563197	9.110745023	9.266731846	7.713354077	12.57624761	9.719195242	7.9480842695	12.21133327	6.92689952033	13.88775422	5.748737112	9.807552605	12.12065594	7.97213650833	6.280033578	11.4951169	8.678284212	12.290645045	5.26166635	9.4310771815	6.761059759	10.06753558	11.27623323	10.45921159	5.5473183655	10.8409276	14.318888115	5.911818141	9.606322445	12.9002596	8.597597398	9.23532012167	10.1669919	6.372627633	7.85669691467	7.803043395	9.2395806605	11.05254447	10.41990782	6.79791370075	9.12675963167	5.545359333	6.96887473943	6.6127320924	7.587498371	12.58150432	10.8486273113	11.03579075	8.722535293	13.8159086333	6.425850025	6.1044474	10.4216436375	6.931656836	6.586005659	6.809868189	9.552203712	9.025562565	7.847622917	6.9701418796	5.037056875	6.59544818	10.92233559	10.46539756	8.8907159655	5.919108385	8.396903982	6.68426165	7.17118701125	5.99887986025	5.483179924	12.20475003	BRCA
Instance3	6.04843851	7.1405365504	9.515168153	10.63348296	7.935549803	12.07257321	9.441990946	8.5167067915	12.03758051	6.94614165833	13.69550076	4.730656095	10.53833958	11.81116605	8.06895283033	6.316874894	11.70577504	9.330839099	12.75184948	5.6771915915	8.9013859115	6.26887747967	9.809000815	11.198356615	10.2807653	5.2594447425	11.02832761	14.52431873	6.617140962	9.137619512	13.044669795	7.156085921	9.280236709	9.596027176	6.60179747	8.11094053067	7.94848537033	8.035975337	11.16113206	9.740911174	6.80402066425	9.01275273233	5.942638389	7.126093946	6.2696480308	7.413926432	12.83066776	10.3325384797	9.834408286	8.874398256	14.49928798	6.18913825	6.482691508	9.7908854805	7.139298411	7.22912163867	6.513574141	9.290572499	8.927023183	7.288038103	7.1161750778	4.8317607205	6.243750589	10.94914844	11.338476545	8.275073194	6.234487549	8.515433634	6.570846646	7.03238297825	5.785037344	5.014814152	12.80365393	BRCA
Instance4	6.252954533	7.201491944	9.057775928	8.074715335	7.68113495	12.17972416	9.0089772035	8.468887702	12.42457843	6.773314497	14.12961268	4.766080198	10.65628209	12.14356347	8.41389790167	6.097511381	11.19831015	9.868360018	12.748840355	5.6326827355	8.417672848	5.89010381667	9.305851495	11.274247985	10.1682337	5.361841212	10.65863127	12.912810505	6.187258653	9.144327561	12.98230153	6.369340517	9.422761191	10.09834176	6.7426452755	7.98209816267	7.444988463	8.460124816	11.18856429	9.510601559	6.3257817405	8.737483073	5.941641146	6.25068708814	6.2848404562	7.925926933	12.80254267	9.576518828	9.905109092	9.521502846	11.1284900313	5.673352364	5.838328613	8.76925178	6.327333135	6.91032494133	5.963942952	9.512108899	8.724992221	6.64393238	7.022262725	5.186514179	6.248929103	10.74552751	10.021899053	8.08464112175	6.708398067	8.52603302833	7.162091995	6.55593589375	6.00254861525	5.346612346	12.55838012	Control
Instance5	5.850631456	7.8104902422	9.305475333	9.664341897	7.919550328	12.74633592	9.6688997565	6.8894093365	12.28676141	6.95957036867	13.52549699	5.305251227	10.3594479	12.43921023	8.097692024	6.200413743	11.62848212	8.752532121	12.62687432	5.473898856	9.2133861525	6.706029596	10.42552569	11.21839075	9.769929197	5.7593689035	11.06244102	14.515533555	6.468750795	9.58528234	12.901448725	7.789437666	9.29741101033	10.14243933	6.7719424625	7.82991936767	8.520100527	8.3454203835	11.26326937	10.27748534	6.78190965925	8.90807702667	5.841099622	7.18244667671	6.5924215122	7.414898982	12.57220763	10.893048167	9.638590278	9.106668358	14.66759481	6.53056679	5.978202066	10.1686366885	6.429955363	6.72839437467	6.850377908	9.488543691	9.180823621	8.178442174	6.9348426826	5.282046476	6.097300677	11.08348284	11.028609505	8.34620788925	6.114372881	8.52308099	6.308617188	6.99171327025	5.721517129	5.468103682	12.44726543	BRCA
Instance6	6.264635533	8.3400575382	9.216237264	9.356738977	9.087722135	13.08540943	9.509274839	8.097828749	11.86752597	7.329467798	13.39262134	6.146803484	10.47450477	11.48919834	8.12132754867	6.841316277	12.05670215	7.941137313	12.43708136	5.2548835515	9.9163703245	7.05955089	10.7254091	11.07534033	10.22471354	5.46848766233	11.60575973	14.9749406	6.511519926	9.685318716	13.345227255	8.91139283	9.14697742367	8.429543916	6.996606232	8.18650002	8.51193804167	8.4466293725	10.60490092	9.934575887	7.10041818325	9.82544504333	5.989145395	7.271366378	6.4886357234	7.670870646	11.95277228	11.242027743	10.80793066	8.262201898	15.0760746733	6.537921615	6.638801971	10.65238272	7.158562039	6.38912935567	6.761887351	8.234483507	9.552621611	8.152134131	7.4484754452	5.136521652	6.973499708	11.71457622	10.98222086	8.716652398	6.246603446	9.44234958633	6.448203566	7.00999639125	5.75476285725	5.694818396	13.02343475	BRCA
Instance7	6.518854253	8.0118703498	9.490330011	9.5314514485	7.203154957	12.27941189	9.006275549	8.8341510175	13.01183005	7.417935019	14.57543497	5.209854193	10.71717755	12.10791023	8.122738224	6.11442494	10.73380366	9.25803663	11.66732817	5.462605335	8.575344218	6.91813654967	9.083067818	11.151396135	10.43082915	5.8858777265	10.12003731	13.05627132	6.512547399	8.268461442	12.567749395	6.156291057	9.62804284167	11.59635064	6.786368352	8.451561107	7.90176327133	9.9586772805	10.46083242	10.17277787	6.9842760015	9.11190392067	5.899484569	6.587592285	6.3745823812	8.583798412	12.14433968	10.2865973123	9.105149732	9.802294663	10.2940315303	7.387675143	6.272028439	8.692626511	7.508450689	7.54701473933	6.28540742	9.001071145	8.18992476	6.769246515	6.713013424	5.162107613	7.688567011	10.92879244	9.645270522	8.39165280725	5.682019293	8.56421940767	6.401567006	7.10702874775	5.33596100175	6.038980014	11.40859261	BRCA
Instance8	6.355928609	7.7903724246	9.600610375	11.12430342	7.320803087	11.89259415	8.7304792815	8.155621054	11.29220962	7.27179105267	12.86342169	5.427112717	10.03012262	10.8300717	7.79389694967	6.037278568	11.5141002	8.339650867	11.79348819	5.438280489	8.9471097785	6.477000624	9.918028798	11.40345044	10.42491714	5.48916194417	10.90767581	14.795549445	5.826809832	9.402511748	12.832913565	8.872275583	8.82865486733	9.218358063	6.47982421	8.171538624	8.330459995	8.4878315945	10.87420354	9.744439113	6.998917209	9.380750741	6.084708086	7.12159637657	6.182989157	8.152476418	12.64414927	10.851322655	10.787358	7.68113495	14.9143649833	6.018039483	5.651777341	10.38864548	6.24289363	7.00963552967	6.051486983	8.191603516	8.84840474	7.946308499	6.7917732254	5.3039740435	6.18448425	10.68230579	11.55447771	8.80415305075	6.007201809	8.80281133533	6.884418198	7.09973287325	5.25640052575	5.853628472	12.40979539	Control
Instance9	5.833276737	7.4007412088	8.933366916	10.0166121225	7.809255459	12.60350703	9.1075112315	7.9414165605	11.8267889	6.87905191167	13.11510467	5.210049084	10.26043183	11.85977947	8.019000875	6.494380106	11.6557522	8.940035402	12.484417515	5.5683801275	9.204869818	5.68970163167	10.28837619	10.99057863	10.30035288	5.40220329333	11.18856429	14.61562869	5.887653968	9.337187648	12.876117185	7.921887229	9.29235500067	9.080831598	6.895004248	7.91861634733	8.343961905	7.714322137	10.86754538	9.125801619	6.85070537275	9.253283331	5.789736585	7.27824373014	6.4813948162	7.165914764	12.53119874	10.487156052	9.941260812	8.47004987	15.0102008533	6.385953509	5.995038554	9.931861128	6.949946687	6.85674479767	6.94204856	9.202332696	9.527448232	7.775645051	7.1341541558	5.084708589	6.385953509	10.78374334	11.549614035	8.0162301535	6.440873838	9.02423309467	6.341457111	7.18183415025	5.7172838405	5.529517425	12.47414328	BRCA
