@relation thedata

@attribute 1361 real
@attribute 2149 real
@attribute 2162 real
@attribute 2243 real
@attribute 2244 real
@attribute 2266 real
@attribute 5054 real
@attribute 5055 real
@attribute 5327 real
@attribute 5328 real
@attribute 5340 real
@attribute DependentVariable {BRCA,Control}

@data
5.234318606,11.7906038575,9.381565189,6.212296819,5.66197871,5.61663289,9.241179451,5.840861888,11.68808867,9.938977155,5.742552812,Control
5.081578289,11.750443977,8.110067113,5.7937330178,5.223664671,5.08042485533,6.935404128,5.0912543165,11.90369558,9.512790391,5.013251478,BRCA
4.70007887067,11.386995669,6.329935892,5.862260741,5.7185873855,5.12813079533,6.442492064,5.2097792355,11.42560159,9.551728025,5.038053386,BRCA
4.92142771167,10.928805556,6.303466265,6.142895466,6.1111201375,5.394216664,5.66903474,5.369953275,10.65984455,9.837833335,5.307438771,Control
5.75373909367,11.7514471335,7.745457735,6.0545063174,5.524787686,5.16471474267,5.826174259,4.688260171,10.46549017,9.778652583,5.073618089,BRCA
5.15242009567,12.191046306,8.459432771,6.1325254104,5.8811445325,4.86237598533,10.25654518,5.459192107,11.43475867,10.75607697,5.460260315,BRCA
4.98954021233,12.426379765,6.78215011,5.8629718688,5.5239862235,5.183358411,6.992431746,5.4718874075,11.09442761,10.29486801,5.572140279,BRCA
4.84122798433,12.080271783,10.05209289,6.2905934128,6.0018505655,5.73127573267,8.527067524,5.3552988675,11.74423796,9.6928862,5.725748823,Control
5.113354706,11.6814712815,6.669774874,5.777716958,5.5854962715,4.90385191767,7.3361743,4.8465587345,10.97842288,10.36619136,5.244897759,BRCA
4.97674014067,11.2871386965,7.817609069,5.834084272,5.882017596,5.373245961,6.246413431,5.1443904415,11.32802988,10.068557,5.336114869,BRCA
4.94944047567,11.75733557,10.23471001,5.8878688452,5.589234893,5.10876104267,8.338492524,5.4659230785,10.14178182,9.999936995,5.545359333,BRCA
5.25765742967,11.9564860075,9.50460109,5.890793344,5.3609119885,5.33171452,7.282372907,5.225666068,10.97779886,10.32012392,5.26866948,Control
5.23753738833,11.749596883,8.530075742,5.9960739032,5.578027233,5.43919162867,7.813622686,4.918350937,11.06141864,9.80655813,5.011016147,Control
5.20716348733,10.9551055265,7.502913581,5.8533394194,5.7407899085,5.244861722,8.129439032,5.542909735,12.41466417,8.766463584,4.911225686,BRCA
4.84179578467,12.47184107,10.17969799,6.6576685756,7.706848707,5.892500193,9.028169309,5.4818577835,12.31595909,10.35914588,5.021047975,BRCA
4.90274517033,11.106139519,6.151580437,5.871486022,5.679065704,5.01693401867,6.464468661,5.4585786575,12.34480084,10.87818911,4.873457956,BRCA
5.05113609967,10.837073227,6.010394529,5.9806233382,5.594069333,5.221348673,7.549401807,4.85010817,12.98742218,10.33465909,5.274831217,BRCA
5.03141554867,11.4335031145,8.348419585,6.2075168774,5.8824568005,6.427978353,8.152362331,4.6445370325,12.02694363,10.7254091,5.119367849,BRCA
5.19897534933,10.9875720195,7.840118766,5.8517522696,5.8434161095,5.34856477533,7.491454547,5.3367983045,13.6548665,10.22091671,5.375657441,BRCA
5.137685633,9.600415897,7.43588092,6.2169609176,5.783726554,5.01021263533,8.04982286,5.321608753,12.1820747,10.7957761,4.817893448,BRCA
