ID	686	338	55788	8884	4363	2346	8029	25974	9227	949	337	2694	335	151056	113235	10560	6948	158835	5948	113278	6573	80704	5406	9963	DependentVariable
Instance1	9.90490971	7.52571875	11.36547782	11.2302278	6.6092351115	6.401309563	7.919550328	8.493075988	5.631985502	11.30621853	5.434637608	5.447588494	5.287261033	6.013356873	7.239553481	5.606154407	9.736123312	4.176945829	5.996451597	7.147538525	6.921011149	11.53140597	5.692518737	6.004972716	Control
Instance2	9.063247518	6.348379055	11.05968771	11.21556957	5.771439849	6.4204138145	7.936109529	8.52722395	6.168126147	10.61404749	4.435394156	5.313618859	4.752897783	6.225646687	6.282676674	5.456322582	8.948652767	4.624139064	5.841225451	7.822477025	5.887288406	10.62285742	5.7109519	5.7989104825	BRCA
Instance3	8.928326737	5.194176951	11.27608385	12.04611629	6.2028306405	6.926426285	7.169627227	8.95654396	5.841225451	10.89094843	4.707652488	5.387682411	5.161092822	6.783656769	6.685173215	6.23055429	8.915133289	5.905393774	5.894703343	8.522033306	7.503172055	8.048106907	5.496822826	6.022446646	BRCA
Instance4	9.012345976	6.832450574	10.67081359	12.46042141	5.299286888	7.0978786885	6.269599511	8.934251932	5.268575917	10.69485433	5.530298057	5.558352786	5.62000808	6.183293584	6.476183696	6.018929689	9.134337192	5.057029153	6.114997467	8.264185854	7.850001018	10.50534045	4.151027186	6.535365077	Control
Instance5	9.018235741	5.764215595	11.28858078	11.39216863	5.803377825	7.192552794	7.722348399	8.047070901	6.251156317	10.71141341	5.297935366	5.645882653	5.368603583	6.391506215	6.820246387	5.749273627	8.753451711	5.346612346	5.671725924	7.887511753	7.332867062	10.64926541	4.980952113	6.1183543025	BRCA
Instance6	9.129592857	5.663352625	11.71748591	11.21374538	6.4424979595	6.493379111	6.579810423	7.858060473	6.108007529	10.14979827	4.846131289	5.751685476	5.202134845	6.20653151	6.824389583	5.79064906	9.01326762	5.057462456	5.535906174	7.376236382	7.069103653	9.822443813	5.057462456	6.107207767	BRCA
Instance7	7.956406833	5.761026747	9.138438926	11.10564356	5.555589806	6.5464307535	7.224969077	9.396541167	5.46859248	10.08948727	4.981180512	5.634383622	5.472984221	5.205168882	6.365014999	6.165867356	9.376641543	5.255511354	6.658144078	7.161134718	6.846872885	8.015862602	5.477281673	6.387237168	BRCA
Instance8	9.414051539	5.862458365	11.4521693	10.86957864	6.153071572	6.560702453	6.252481536	8.424608401	5.692100223	10.51584792	4.756238089	5.81109287	4.29432028	6.389055329	7.602441151	6.288825133	9.416111966	5.334149236	5.528970731	6.930592839	5.72261032	9.940402111	5.277995204	6.168118681	Control
Instance9	8.813541624	5.589022814	11.48011881	12.22921997	6.069391638	7.1604693885	6.000682441	9.045678533	6.169830446	10.43324145	4.839217974	5.570167841	6.078850631	6.383147516	6.569176337	5.889723735	8.908453514	5.092557633	5.733497552	8.282220999	7.762782524	8.424335459	5.835425946	6.239291372	BRCA
Instance10	9.547965054	6.161087152	11.05105615	10.7004573	6.3085827065	6.590951728	7.391761545	8.684530469	5.300134022	10.93507131	5.340750292	5.320314304	5.630093262	6.088741207	6.532710954	5.816350905	8.432939709	5.109790179	5.961861317	9.093642782	7.552325432	11.25929767	5.476390801	6.6129230105	BRCA
Instance11	9.410706331	6.516728771	11.10122084	11.61468237	5.7403315635	6.367067821	8.247501672	7.963634691	5.618834209	10.42312146	5.259471408	5.422074229	6.073719165	6.530878866	6.273707613	6.336020558	10.36757341	4.756771821	5.952514852	7.678848562	7.508391263	10.82151514	5.424427713	5.933177382	BRCA
Instance12	9.051032927	5.970630084	11.80179131	11.35660343	6.468808278	6.470141296	7.059293418	8.309977771	5.529517425	10.47331538	4.983234478	5.574564199	5.563166712	6.162699096	6.548826242	6.008659014	9.084423834	5.83447816	5.938762876	6.901292687	6.844615152	10.77531421	5.261165252	6.161095682	Control
Instance13	9.835624557	8.400389696	11.61281105	11.02231599	5.954452221	6.33327904	7.08220527	8.534916724	5.766072507	10.91242928	5.006310647	5.572140279	5.612950486	6.431669443	7.375172233	6.21014104	9.775997495	5.135259094	5.855996702	7.321975714	7.293612175	12.2658041	5.275762522	6.3493243015	Control
Instance14	9.290572499	5.787779337	11.46239505	12.02771607	6.426289003	6.2224933835	7.184977282	8.425458387	6.531307861	11.22643043	5.163510053	5.827953159	5.363706598	6.397807774	6.566971608	5.852942206	8.733440036	4.933113756	5.787779337	7.850469917	7.769145456	10.1121401	5.196047562	6.2123600925	BRCA
Instance15	8.986710369	5.850631456	11.59410425	11.83178435	6.5496701375	6.3613190145	7.023203016	8.127196202	6.086301455	11.01901053	4.835685705	5.974191571	5.007208117	7.088314217	6.70446091	5.738910511	9.432772131	4.499944863	6.056047647	7.430120327	7.559226264	9.686960543	5.322839634	6.371147387	BRCA
Instance16	9.088152945	5.777361355	11.5141002	11.95147243	6.1912118145	6.089307685	6.864684887	9.0607102	6.11442494	10.38197038	5.335936286	5.555211263	5.264922245	6.357908785	6.445267864	5.799094593	8.712132419	4.847509986	5.949541498	7.807710923	7.715191761	8.750104935	5.332538997	6.159238712	BRCA
Instance17	9.326666054	6.026142315	11.46296756	11.69812525	6.414344893	6.0471942915	7.205698268	8.725946564	6.42631141	10.81469083	4.779011934	6.037388399	5.638733653	6.704530075	6.562170383	5.838328613	8.530563498	4.562658614	5.901959733	8.300777097	7.587498371	9.545148439	4.988243006	6.294819439	BRCA
Instance18	9.384309495	6.553095983	11.31960737	12.06323168	6.313433729	5.9985720985	6.627246137	9.121275211	6.451133307	11.07588374	5.075544663	5.906055544	5.530766234	6.59831728	6.737960907	5.882711056	9.237891778	4.708480413	5.748871259	7.758624856	7.928135074	10.0270701	5.471033986	6.303952209	BRCA
Instance19	9.487448728	5.614423668	11.5412565	11.46565582	6.559060024	6.0454063305	6.108007529	8.808080213	6.353063548	11.44994835	5.483421802	5.485435883	5.622206516	6.993847344	7.311569244	6.117700885	9.186139703	4.596397442	5.759562832	8.364157778	7.671277669	8.261790678	5.115835678	6.3188577235	BRCA
Instance20	8.834092648	5.935702091	11.80723024	12.40526256	5.823221401	6.745040438	6.573348488	9.296716145	5.97155002	10.73844933	4.891432858	5.910259709	5.052688948	5.696558124	6.903553889	6.546204289	9.618973255	5.20184089	6.157049396	9.108531726	6.886279205	6.600325977	4.35206139	6.3349816545	BRCA
