@relation thedata

@attribute 1436 real
@attribute 1950 real
@attribute 1956 real
@attribute 2885 real
@attribute 30011 real
@attribute 4233 real
@attribute 51100 real
@attribute 5156 real
@attribute 5578 real
@attribute 5579 real
@attribute 56904 real
@attribute 6714 real
@attribute 867 real
@attribute DependentVariable {BRCA,Control}

@data
11.73619062,6.141397664,7.05035509475,9.4954151895,9.98829076133,5.899182429,11.36168902,10.73337264,8.688181342,6.21136540967,11.86989657,6.75911734333,7.886226753,Control
12.06323168,6.795134192,6.79791370075,9.5539178325,9.50756223733,6.1044474,10.69211442,10.73397278,9.433471275,6.479820979,12.30980751,6.586005659,7.645116667,BRCA
11.61514235,7.503172055,6.80402066425,9.480270588,9.18683022167,6.482691508,10.81469083,10.053395164,8.48506563,5.889051372,12.56021108,7.22912163867,7.644869593,BRCA
11.64987825,7.0134654,6.3257817405,9.432546201,9.332527148,5.838328613,10.42417183,9.4016975135,9.211511834,6.312672729,12.3749363,6.91032494133,7.1870936865,Control
11.53476504,8.466587485,6.78190965925,9.66718229,9.57719953933,5.978202066,11.12692078,10.594310045,8.977409535,7.50900425433,12.22921997,6.72839437467,7.59092276,BRCA
12.2610269,7.455781587,7.10041818325,9.9164802245,9.284282035,6.638801971,11.49398064,10.813430195,8.467749328,6.98490046733,12.6125864,6.38912935567,7.9410335545,BRCA
12.17054643,6.973327498,6.9842760015,9.167523377,10.131335918,6.272028439,9.711159801,10.86366497,9.024558716,6.81582852467,12.50251243,7.54701473933,7.242328474,BRCA
12.13760287,6.405231362,6.998917209,9.1611827995,9.50148216567,5.651777341,11.45657274,11.03550101,8.419813926,6.87117032933,12.31595909,7.00963552967,7.794277783,Control
11.25779165,7.872399588,6.85070537275,9.3657406255,8.98266926433,5.995038554,11.02545125,10.45062521,8.419971893,6.13414385767,12.11092378,6.85674479767,7.465168109,BRCA
11.92436912,6.79717879,6.30061577025,9.70078824,9.60267537967,5.819036642,10.77123589,10.182966585,8.01888328,6.39658479233,12.57347448,6.973025285,7.356733999,BRCA
12.03158587,6.522938973,6.71360662325,9.153599552,9.49922122467,6.179665925,11.35066867,10.661861475,8.202296649,6.39932068633,12.12389031,6.89592443067,7.2106038955,BRCA
12.11865571,6.776897268,6.904091352,9.5256586835,9.68953142233,6.375000864,11.24631027,10.824399575,8.474558864,6.68769140167,11.87463956,6.98144085767,7.629598074,Control
12.07175489,6.832703733,6.94855824675,9.597360232,10.1002223227,6.090224257,11.38258365,10.677614845,8.584390499,6.24070564267,11.89968368,6.75905554167,7.831098703,Control
11.62774602,6.0664182,6.51319229175,9.06038523,9.12094417633,6.016257423,11.12068843,9.297859121,7.646632733,6.35314852433,13.67421216,6.82951290367,7.6569001255,BRCA
12.5850741,6.807100898,6.77269984975,9.5800955565,9.830081094,5.837193482,11.22269547,10.2596695795,7.883225397,6.73899581333,12.65578567,6.91208436433,7.4253885415,BRCA
11.99675603,6.406592471,6.93725355825,9.0393998015,9.042346426,5.524197895,11.00576508,9.9400371915,8.420129842,6.39469361333,13.2605396,7.22720437133,7.3873031035,BRCA
10.9270559,6.185475721,6.51560473275,8.9731778835,8.902943448,5.720012484,10.9933809,8.6710485955,7.621284726,6.135427533,13.51553049,7.35444662233,7.3616846765,BRCA
11.94147143,6.300403471,6.4814821935,8.9213733295,9.61529776033,6.015700078,11.04525817,9.7923303465,7.779918143,6.82794277033,12.73839215,7.03736704367,7.483879687,BRCA
11.84327345,6.672075676,6.70888373325,9.111304808,9.11262891167,5.878793533,11.19313431,9.3331986965,7.098719371,6.69079792733,13.38448364,7.07743364033,7.1213821535,BRCA
11.79269688,6.877625017,7.023639895,10.2970447,9.41766822633,5.790127717,11.18856429,9.8106380045,7.791197286,6.127634878,13.55580301,6.94510312533,7.328773567,BRCA
