ID	7846	10694	10382	10383	11328	10381	26190	22803	6499	8877	26224	7280	63971	22948	54461	10376	10471	10575	10576	7411	55294	10574	7203	56604	26985	113457	3801	83752	6468	10528	347733	6950	7278	5204	5203	10564	7277	84790	60	84261	26234	81027	26270	8237	10517	26272	5201	5202	908	84617	DependentVariable
Instance1	13.072443805	12.04226139	5.398154738	11.65291678	6.404465174	6.801873633	9.214671934	7.904233081	10.08057144	7.5696123375	6.7396064365	7.899660725	5.461406798	7.254464427	7.08044101967	14.1941174	8.343664452	8.254179615	11.5968724	10.48739785	7.557410212	10.9812337763	10.0866254	7.837046205	8.341409173	7.121780497	5.197719213	10.2794312205	10.37262599	10.39698427	11.80723024	7.67941659933	5.37574431	13.04904063	6.490735075	7.255267326	7.482104333	13.41290062	14.7883179233	8.294162511	8.360575046	4.884855828	8.635846085	9.032948765	5.415835761	6.57599009767	11.26326937	5.676529235	8.9592447695	10.718289445	Control
Instance2	12.79617952	11.86526555	5.696558124	11.40523204	5.726293954	6.528419434	9.016558388	7.6415879	10.53666518	7.745070192	6.74232787	6.301135476	5.641409649	7.113666969	6.91480793867	14.25434036	8.584681754	8.140089864	11.858053	10.3257361685	7.9259525615	10.6481488367	9.8405878055	7.418044703	8.46903646133	5.6994159315	5.533260613	10.8432877705	10.67427198	10.50577161	11.30388933	7.29204066367	5.34066129	12.847790325	6.303603253	7.489569276	8.517473661	13.20290364	13.8159086333	8.680580285	7.707335883	5.576228285	8.607544043	9.538184627	5.368428976	6.71436669267	10.82319627	4.856999696	8.9431584325	9.998851935	BRCA
Instance3	12.980355135	12.70249961	5.088959125	11.56729791	5.557663769	7.261603975	8.49903975	7.695347798	10.70541664	7.550108584	6.6222917205	6.615081971	5.249645622	8.132681099	6.99163146967	14.23655206	8.744817969	9.132371922	12.19991163	10.2392944415	7.9194651015	11.2557058533	10.388260875	7.903823301	8.72206431667	6.1586145725	4.516306872	10.2896782985	10.81594784	10.81637382	11.47795694	8.04052805067	5.122477305	13.2755461	6.259466112	6.935698777	8.770202293	13.54762602	14.49928798	9.539479273	7.81737698667	5.283469238	8.489166708	9.67578115	5.001702332	6.21633692333	10.8129396	5.703911357	9.343737015	8.8367880875	BRCA
Instance4	12.245734715	11.77806492	6.555360353	11.48413324	4.667062321	7.465997159	8.456437714	6.878101604	11.22892405	7.8570677945	6.8363976345	7.56639873	5.916363929	8.613449811	7.38019391	14.29545473	9.13733773	9.301536849	11.82848969	10.289399948	7.82524806925	10.504393796	10.7645152945	7.021399564	8.00359984333	6.995704449	6.022706945	10.715892615	10.97608812	10.67756558	11.48628211	7.230908781	5.545127619	13.03581095	5.673352364	6.882218507	8.99094148	12.27296951	11.1284900313	9.743404359	7.50348760567	4.845002284	8.866792965	9.379005257	5.423251451	6.43171383433	10.45670378	5.332538997	7.859724353	8.260153639	Control
Instance5	12.856054365	12.14532727	6.418532045	11.38910174	5.371568663	7.103002192	8.763694672	7.716501543	9.91920268	7.4928839495	6.6704595835	5.806975681	4.972360944	7.892711475	7.141545553	14.25942553	7.883759979	8.801903231	11.67556248	10.14744157	8.10743541975	11.4055387167	10.5054885265	7.56287418	8.40558015333	6.1552991135	5.617879735	10.3840777915	11.44004913	10.814741825	10.56653005	8.353033346	5.185877691	13.066961605	6.158211409	7.338137177	9.298601687	13.71793344	14.66759481	8.882277076	7.89562523833	5.418368122	9.168052243	9.166829108	5.123305363	6.656603432	10.93590557	5.876646629	9.308188236	9.4396665595	BRCA
Instance6	13.77264423	12.71973005	5.641409649	12.7347446	5.749206573	7.468056067	9.033520136	8.0154542345	10.25166618	8.1841381205	7.1426956	8.22222873	6.472573571	7.900989228	7.28130622533	14.5197155	6.974962666	8.510626838	12.65135565	10.571012835	7.445350942	11.61878886	10.6424486845	8.074062668	8.77058568333	6.307885276	5.915766617	9.7949368965	10.89468537	11.05826118	11.40976762	8.60374328633	5.066316611	12.7573044	5.966713802	7.971372727	9.118098254	14.37348409	15.0760746733	8.540313208	8.347670394	5.144465785	7.97381376	8.899977016	5.360374153	6.82668008467	10.70238075	5.413806667	9.9597487725	11.162534375	BRCA
Instance7	11.906436665	10.94417051	6.292326809	11.04525817	5.646674804	8.628446565	7.953674293	7.3508459365	10.99939073	7.1879549345	5.5375393875	6.365014999	5.516024013	7.720554015	7.24955861367	14.39263877	7.219510091	8.921179767	11.02648906	10.1122009075	8.1363201345	10.186606225	9.9903845185	7.982781325	8.09619035233	8.6539353945	5.646674804	10.87879155	10.56666085	10.721249855	11.53930922	6.74278970067	5.682019293	12.682447725	5.654644083	7.110851603	9.185154884	11.9684077	10.2940315303	9.91920268	8.27285039733	5.315069158	8.796405612	9.940893908	5.821334729	6.41593133067	10.31535936	4.888756945	7.969467267	8.4261246795	BRCA
Instance8	13.058642555	12.28120423	5.655646098	11.34927862	6.309799758	7.60485179	8.926667463	7.474890718	9.969494854	7.1838077395	6.5572461615	5.532793245	5.604820987	7.128564388	7.43730996	14.07409548	8.278427533	9.027201837	11.89780776	10.51490702	7.473068679	11.0599195603	10.177963467	6.853313064	8.63982013333	6.80397072	5.748602952	9.8244784515	10.46950983	10.2923654515	11.6923846	7.93564784333	4.867045482	13.285191385	6.15689776	7.422655866	8.216698727	13.73376056	14.9143649833	8.88539219	8.10998666933	5.826809832	8.594232333	9.271638758	5.07383228	6.801520642	11.14333556	5.069327579	9.243270425	10.304747614	Control
Instance9	13.136039135	12.56790862	5.46083367	12.26341894	5.572973961	7.156085921	8.653437275	7.6152470645	9.94254424	7.626962933	6.789777128	6.943455835	5.579701547	8.290757434	7.02565664967	14.40827668	8.516213288	8.73811855	12.21350534	10.43795475	7.5782527675	11.65663926	11.016366487	7.795310977	8.21259328833	6.4255607725	5.785819429	9.991139496	11.1461265	11.01831775	10.97179879	8.58884873467	5.758164072	13.458167915	6.678428044	7.518242268	9.111501597	13.88031822	15.0102008533	9.654399345	7.937534881	5.139562862	8.655317053	8.962376314	5.197719213	6.88155112467	10.89144978	5.729968205	9.791248384	9.317154837	BRCA
