@relation thedata

@attribute 1432 real
@attribute 2625 real
@attribute 3565 real
@attribute 3567 real
@attribute 3596 real
@attribute 3726 real
@attribute 4094 real
@attribute 4772 real
@attribute 4773 real
@attribute 5567 real
@attribute 5568 real
@attribute 5573 real
@attribute 5575 real
@attribute 5576 real
@attribute 5577 real
@attribute 5606 real
@attribute DependentVariable {BRCA,Control}

@data
7.09994864525,9.579160875,5.0072306655,5.421372531,5.014814152,13.29472201,7.9684800935,6.1646303325,5.358259724,5.4829326402,5.48205062,9.78527191267,7.409181146,8.786482932,4.767140212,5.86129168933,Control
6.60639379225,10.87885198,4.7333277815,5.340579688,5.076613872,11.60772112,8.142405232,6.4733698555,5.287134046,5.5428379012,5.804719114,9.789873514,7.391761545,8.66542575,5.442455259,5.85702554217,BRCA
6.58493097,11.28124924,5.313506773,5.7194123975,5.241660263,12.04226139,7.762047263,6.05907682475,5.0508794315,5.4641368762,5.527329405,9.801472324,7.677704008,8.815320146,5.112503363,5.82716031317,BRCA
6.0589973865,10.79813582,5.4457486575,5.472305765,5.402254249,10.23813036,8.083800019,5.969107067,4.8161306655,5.1156792046,5.655216748,9.34823014567,6.105076296,8.115695415,5.7109519,5.05698450317,Control
6.730522711,10.91276982,4.9685946665,5.0515537875,5.759829109,10.88615784,8.05324548,6.17905477475,5.183721743,5.466218321,6.407145055,7.772929909,7.418993406,9.518791383,5.377654117,6.07725681717,BRCA
6.87151716925,9.092031069,4.916242232,5.1215765945,5.148742216,12.46600514,8.0857937845,7.79825655525,6.0739409315,5.6759717936,5.625863148,9.84054935,7.890402801,9.231287868,5.316879984,7.15443493,BRCA
6.362735412,10.49616,5.173542303,5.2625027255,4.541660082,9.069739167,8.274734344,5.88961529475,5.0860843655,5.5322651396,6.430289978,9.55785931,7.572418149,8.344585666,4.904497645,5.4415442,BRCA
7.0975611175,10.62841618,5.2313828535,5.5434679,5.007208117,11.77234975,7.977103761,5.9603886785,5.2291868665,5.3094441946,5.233822166,7.854087509,7.90344675,8.118825763,5.023045997,5.8607249385,Control
6.41978303225,10.05890196,4.865162184,5.272333773,5.032113243,12.78039731,7.8203496175,6.02825469225,5.2554434645,5.291675395,5.844493149,9.60954968233,7.548207573,9.026662535,5.398154738,6.020187685,BRCA
6.2012063225,12.25537394,5.2729194505,5.5195452685,5.679206489,9.449035705,8.2474451965,6.0078154565,4.4572839285,5.3589494338,5.913135501,9.492243668,7.121070136,8.794173061,5.778347403,5.75900304267,BRCA
5.5612686795,9.79752419,5.4767379555,5.2954882695,4.847259412,12.60023009,8.4160768995,7.27521674725,5.077444067,5.0578073466,6.287994543,9.08887684467,7.988004536,8.176760488,5.492182674,5.63874470533,BRCA
6.791169903,9.357783524,4.9594614325,5.236038782,5.622060057,11.729846,8.123124922,6.19438472475,5.346357517,5.3421536938,5.822227442,7.99293009967,7.5453142,8.94526175,5.564539174,5.63836021117,Control
6.935865955,10.00691549,5.0479553105,5.753817663,4.802724808,12.43390104,7.9588325635,6.7272117865,5.298679987,5.4913025734,5.416511492,9.194411155,7.626842693,9.004516227,5.301049141,6.10693756767,Control
6.23780006725,11.40035929,5.1469376925,5.61349928,4.854508448,10.27097304,7.610846742,6.759633327,4.997642808,5.4387987878,5.237842121,8.633415693,7.240984771,7.750842834,5.268482349,5.68339117333,BRCA
6.155251749,10.38197038,5.1417521165,5.322639635,5.541492575,8.48631327,8.5251210785,6.23406257875,5.0933444835,5.8117429202,5.913135501,8.41487604833,7.292669322,8.335480939,5.287261033,5.76476224117,BRCA
6.273689165,11.86989657,4.942154083,5.594179114,5.740665359,11.16513329,7.669272231,6.007950882,5.159575836,5.3283454926,5.754627826,8.30846996767,7.370450116,7.540595216,5.765409598,5.51281927767,BRCA
6.46315116575,12.47906411,4.8414910265,5.4511408555,5.349799819,13.0689563,7.683707579,6.538599406,4.8457210545,5.4065428568,5.634165776,8.24833877567,7.801516189,7.582482852,5.66903474,5.7480082465,BRCA
6.3805448535,10.45696041,5.141070657,5.254707192,5.838454683,10.23521879,7.7304929525,6.491152042,5.0687373255,5.5295343186,5.620154746,8.653406271,7.587367101,7.646560735,5.325990094,5.4970801105,BRCA
6.522968526,11.49251933,4.993426328,5.518342789,5.467777725,11.18792748,7.9142356015,6.4121055595,4.958492937,5.4814391052,5.341284192,7.64956818833,8.135646608,7.576259705,5.707781006,5.73544914683,BRCA
6.65967948325,11.56304622,4.634263323,5.463931152,5.279110251,10.70937274,8.314381983,5.81851615,5.2986916435,5.1210123436,6.445516183,8.42010759833,7.493457452,7.632470217,5.002940155,5.95434088933,BRCA
