ID	3126	3127	3111	3125	3112	941	942	940	7124	3458	652614	3107	3106	3109	3108	3134	3133	3105	3558	959	3113	958	3593	3115	3135	3117	3118	3119	3592	5551	355	356	3002	3565	3567	3586	3123	3122	DependentVariable
Instance1	10.872628553	4.927435762	8.653437275	8.455307825	6.986698549	4.757305356	6.79245448633	6.411176756	8.519696323	5.676529235	5.619861398	7.1758807525	13.44200721	11.71707458	12.53699151	10.594465176	11.15733448	13.37563667	5.726430204	5.703219255	12.55918115	7.8256296225	4.636656248	7.781935242	7.607850191	11.54630621	5.298302041	9.05221557	6.597386379	7.168850407	6.109057762	5.714184545	7.102871006	5.0072306655	5.421372531	8.621509826	5.209464331	13.17461947	Control
Instance2	11.272491057	4.805564985	9.739840141	10.05747773	7.281144442	5.244897759	6.92323968	5.313618859	7.177920594	5.277995204	6.633253641	7.231893633	13.43914135	12.24572955	12.64414927	10.634747645	11.8267889	13.47671849	5.368428976	5.355449107	13.34981755	7.1910294905	5.272407006	8.649032592	7.383490734	11.98934847	5.536838744	10.20167708	6.147057976	7.806889715	5.4568451785	6.1044474	6.93387098	4.7333277815	5.340579688	9.0225626735	6.166218956	13.80159564	BRCA
Instance3	11.203772912	5.616777635	10.36525103	9.645289663	7.608404767	4.516306872	6.76904778167	6.037388399	8.414834386	5.336114869	5.59156816	5.6473148935	13.62353635	12.12389031	12.41967063	10.52874487	10.78908143	13.104967985	5.465820435	6.511322251	13.42453443	7.2054038215	5.379561399	8.937801287	7.409287238	12.03603115	6.236545833	10.70468636	6.608332915	7.415237106	5.8381822935	6.144867877	5.829159022	5.313506773	5.7194123975	8.5481499285	6.220528877	13.830710045	BRCA
Instance4	10.460565705	5.99820185	9.910005977	9.452334495	7.829676956	5.660003917	6.47797389533	5.706538322	8.370459788	5.464840793	5.520195335	6.083925915	13.074006	12.44264168	12.73729283	10.303546001	10.75721104	13.09890984	4.899672619	6.235732444	12.65253473	6.308850296	5.412113573	8.826152109	7.738820392	10.73799536	6.235732444	10.52975779	5.82808014	7.699192644	5.9473627115	6.331145921	6.431711224	5.4457486575	5.472305765	8.7223001635	5.78869305	13.10958531	Control
Instance5	9.409379341	5.56971228	9.620316579	11.12211636	7.554207264	5.661216049	6.589569865	5.593959684	6.675961001	5.115211455	6.047784427	5.467187666	13.54172225	11.97837451	12.54078076	10.8504276905	11.55095369	13.79174456	5.536217098	6.303968491	13.40746897	7.0635894335	4.805822905	8.252229158	8.192380514	11.62550351	5.561716584	9.840864894	6.568568473	7.469827229	6.4964374115	6.16425895	6.758893179	4.9685946665	5.0515537875	8.63491322	12.58150432	13.67035693	BRCA
Instance6	9.4130184875	13.23175973	9.126537434	10.51325413	7.231847873	5.443615974	7.12296279167	6.062214149	6.320264091	5.298302041	5.541879718	7.3842858505	14.1577113	11.80634431	12.60891324	10.5095484925	11.36882578	13.645184875	5.032554093	5.453691444	12.82188064	7.223262653	4.790265497	7.960568361	7.716066843	11.3294966	5.78110476	6.358348455	6.123713395	7.152236984	6.60785894	5.609260937	6.172733142	4.916242232	5.1215765945	8.5984358945	12.50251243	13.80707185	BRCA
Instance7	8.787562717	11.67464041	9.037218243	9.4537342	8.219678124	4.932168974	7.111896621	6.314112464	6.423120638	5.213941395	5.564234295	6.46426733	12.24154982	12.38541089	13.03029388	9.4125106255	10.42231215	12.91617066	4.759703782	5.665201768	11.51045032	6.3213830765	5.328236218	8.154072682	7.509777231	9.519577839	5.920240442	7.503032882	5.850631456	7.574141491	5.6801733885	5.032113243	6.853313064	5.173542303	5.2625027255	9.1479749325	10.54658128	12.56767587	BRCA
Instance8	10.614422057	5.464350722	9.091403071	9.770623066	7.56483756	5.212093857	6.889955486	5.651777341	6.14308278	5.989996857	5.66903474	6.750056149	12.95796723	12.15504123	12.60023009	10.2140968565	11.15889068	13.284951405	4.823508981	6.597423627	13.04549694	7.3111102725	5.256643908	7.851001152	7.405718266	12.09119909	5.651777341	8.982538116	7.117464214	6.635867278	6.0495207925	5.582112807	6.796724685	5.2313828535	5.5434679	8.2346108605	11.59208337	13.646442645	Control
Instance9	9.5314758395	12.95548196	9.779514641	10.89786457	7.754087662	5.028581582	6.54146572467	5.802975918	8.252974189	5.178725843	5.503993644	7.621467235	13.95556321	11.79378019	12.23971048	11.184447875	11.03869289	14.251632585	5.307438771	5.849756153	13.32090986	7.191795379	4.809043025	7.884523325	8.100269585	12.05538931	5.841225451	9.306774385	7.818711782	6.731764076	6.337979385	6.069858551	6.011904408	4.865162184	5.272333773	8.326192676	12.10466109	13.92629211	BRCA
Instance10	9.642308618	6.698430771	9.513254412	9.397268784	7.082364963	5.287630431	6.567837574	5.909779853	6.105390642	5.114586962	5.689586587	6.198324399	13.03258307	11.68597092	12.08864757	10.267808214	11.09785784	13.036925645	5.044406414	6.052030675	12.38431166	7.028214693	4.314057196	7.134300849	7.731830036	10.29950601	5.241850906	8.930486858	5.69321599	7.678267594	5.7598219305	5.434637608	7.254464427	5.2729194505	5.5195452685	8.946522269	11.29724747	12.911595045	BRCA
Instance11	9.558860226	5.387510099	9.699746436	10.83822324	7.711014946	4.893133131	6.75804793267	6.661853347	6.992205122	5.77657203	5.561334729	5.754910936	13.6548665	12.16828986	12.33906368	11.205721865	11.53735445	13.99568036	4.879474508	6.586994086	12.91282298	7.398515374	5.211023147	7.910644417	8.703506626	10.84714372	5.515077886	9.158313751	6.371476641	7.593430574	6.208641296	6.110410879	6.887163104	5.4767379555	5.2954882695	8.8805531315	12.12065594	13.336444535	BRCA
Instance12	9.3921496365	5.257964097	9.822443813	11.43314739	7.953456048	5.360022921	6.84553593567	6.267072826	7.871691396	4.921497326	6.122160836	6.535043833	13.39262134	12.69228318	12.30321003	10.73582642	11.44807772	13.610250215	5.572595075	5.575699011	13.49077697	7.2307473315	5.622060057	8.695855636	7.538152306	11.67143283	5.447257868	5.420222366	6.861865828	7.310797082	6.375481896	5.613687265	7.184357478	4.9594614325	5.236038782	8.629169544	12.13760287	14.133262905	Control
Instance13	8.7147983615	5.431465218	9.650073918	10.4353997	7.021260744	5.04046645	7.14763895667	5.612950486	6.162699096	5.303243061	5.748871259	6.6861140425	13.283571	12.18670552	12.51214052	10.74351715	11.66558698	13.593208165	5.006310647	5.411605257	13.12486126	7.3267732685	4.997530935	8.086509293	7.447581521	11.58870072	5.279110251	5.457225929	6.342079669	7.902708426	5.903314583	5.647898183	8.137709878	5.0479553105	5.753817663	8.100279525	11.35464901	13.717874695	Control
