ID	3265	7529	5605	5894	673	5604	3845	4893	4803	5595	6016	6014	4914	5594	DependentVariable
Instance1	7.4423513115	11.115513174	11.44994835	10.11570732	6.513534664	10.49127719	6.8286116825	8.74899041	7.388170429	11.634256725	8.013268405	4.747000107	5.19152344233	8.27215776867	Control
Instance2	7.8897640555	10.8888014215	11.52169626	10.34726733	5.99820185	9.559434991	6.4300637355	8.474680533	7.536346549	11.27623323	6.971086891	4.592520086	5.505510586	7.85669691467	BRCA
Instance3	7.856102429	11.252028628	11.72288448	10.45388564	6.84843868	9.65317699	6.720661627	8.690112479	7.765321119	11.198356615	7.223811373	5.10686257	5.26733198233	8.11094053067	BRCA
Instance4	8.398114105	9.6891460585	11.42772678	10.09500831	6.723630657	9.580847928	6.243898751	8.847629866	7.799736743	11.274247985	6.418616371	5.082373945	5.99442656267	7.98209816267	Control
Instance5	7.697637374	11.277560598	11.8471671	10.22872886	6.818713579	9.966174165	6.8833304115	8.770532686	7.144329712	11.21839075	7.219219655	4.403439363	5.547936593	7.82991936767	BRCA
Instance6	7.3388634815	10.678516145	11.5852209	10.624983	6.520033725	10.23164154	7.019536675	9.445243095	7.044998189	11.07534033	7.637749928	5.089382945	5.422961591	8.18650002	BRCA
Instance7	7.9742866725	10.2755669945	11.16076662	9.961088297	6.949071249	8.977681421	6.6232326	9.358008891	8.198753346	11.151396135	5.938762876	5.709711946	6.52639166833	8.451561107	BRCA
Instance8	7.7095138065	11.313560577	11.28922369	10.12277013	6.880413479	10.00443156	7.0670465565	8.993477034	8.277683912	11.40345044	7.843734423	4.475747249	5.618990182	8.171538624	Control
Instance9	7.94496816	10.898757498	11.82274022	9.9831294	6.894518054	9.452231522	6.5497902615	8.769533015	7.431458167	10.99057863	7.418993406	4.431796925	5.580399701	7.91861634733	BRCA
Instance10	8.148239231	10.8706706855	11.64681981	10.28660429	6.877072814	9.69476318	6.1985753455	8.271931157	7.109833592	11.551814785	7.028130191	4.509722249	5.61823474067	7.74245236133	BRCA
Instance11	8.198599078	10.689313351	11.94944384	10.23292486	6.461320332	9.736317839	6.7499434665	8.359597076	7.593430574	11.573459625	7.754922776	4.998433881	5.82521094467	8.06297051567	BRCA
Instance12	7.4409667175	11.1506836145	11.38105635	10.11618835	6.276408844	9.990983614	6.5565791765	8.700336649	7.536560251	11.32136754	7.730641866	4.708756286	5.741424473	8.197304519	Control
Instance13	7.6537280945	10.921528441	11.33166731	10.13087976	6.674054967	10.29596436	7.0758260015	8.782311189	7.908033966	11.488573795	7.629850413	5.151586144	5.65673537333	8.151507585	Control
Instance14	8.1909422715	10.7254236375	11.29445435	10.76657469	6.855868653	10.01433476	6.6476128175	8.647099619	6.930918032	11.695521545	7.887511753	5.211315238	6.076211705	8.08129530567	BRCA
Instance15	7.2806843915	10.2594135915	11.28106518	10.37973064	6.771559209	9.712540381	7.0204037355	8.81729638	7.437400717	11.206231375	7.146036874	5.556131441	6.892202365	7.95451796533	BRCA
Instance16	8.539009948	10.5808051515	11.36168902	10.55366796	6.67359573	9.812386363	7.1398498025	8.541833388	7.62073508	11.49634678	7.655174925	5.205559906	6.22343926267	8.00665617633	BRCA
Instance17	8.146852134	10.4220281465	11.42163372	10.73881029	6.936287895	9.916141133	6.9933104255	8.366847964	7.081033649	11.796022585	7.76833508	5.208879341	5.900651423	7.86577453733	BRCA
Instance18	8.041917075	10.774455608	11.31587145	10.51457134	6.811538864	10.0322459	6.9654454415	8.850844048	7.252857286	11.46459896	7.928727288	5.264359319	6.655477482	8.01917131267	BRCA
Instance19	7.888636145	10.6742105895	11.57272404	10.54450111	6.9630149	9.833428205	6.6035671485	8.687831539	8.260967887	11.5411915	8.18838006	4.96556642	6.36521905133	7.890844983	BRCA
Instance20	8.85628218	9.266249858	11.3119244	5.97155002	5.771893004	9.724718956	7.564460333	8.961436038	8.100019848	12.52079595	7.822477025	5.077041333	5.64712131267	8.742530249	BRCA
