ID	3725	8437	695	6714	5747	5599	7006	5894	1742	7409	23646	5607	5337	5338	50804	9002	2150	2151	5598	5594	2048	DependentVariable
Instance1	14.72492149	6.821490596	7.342077169	6.75911734333	9.55016911	5.939777752	6.104761882	10.11570732	8.85288926	6.878146348	8.151071889	6.92162116733	8.517296488	8.102817052	5.802717488	6.5856284605	7.656660937	5.7820869215	7.03030591433	8.27215776867	6.0460148965	Control
Instance2	14.11502538	6.790124051	7.365668755	6.586005659	9.45642471	5.0886580415	5.355449107	10.34726733	8.71258815	6.418236866	7.84259257667	7.31862520433	8.822380524	8.723286465	5.091500179	5.996252561	7.6259565305	5.9553677195	7.157624222	7.85669691467	6.1752464015	BRCA
Instance3	14.41297137	7.703317251	7.320667722	7.22912163867	8.9981409465	5.6701097255	5.942638389	10.45388564	8.943878208	6.805650779	8.13076223967	7.23629484767	8.8794769	9.112766015	5.316879984	5.7067820295	8.475698669	5.460683325	6.689778979	8.11094053067	5.6572200255	BRCA
Instance4	14.08054111	8.205794624	7.813125618	6.91032494133	9.0133211855	5.7758281875	6.217042247	10.09500831	8.818774784	6.327333135	7.91141483367	7.62681052767	9.316802576	9.088311981	6.078210195	6.1589432285	8.2515712815	5.22672559	7.046663354	7.98209816267	5.8033952395	Control
Instance5	13.43392773	7.727514001	7.547899223	6.72839437467	9.0250253645	5.704258658	5.60541377	10.22872886	8.419687541	6.328276055	8.05132914867	7.30377612233	8.026649483	8.873068105	5.203505846	6.014131866	9.176961807	5.762619543	6.79859870533	7.82991936767	5.974060652	BRCA
Instance6	13.80946823	7.196875333	8.067624097	6.38912935567	9.420287121	6.517858181	5.984481833	10.624983	7.431102924	6.682787905	8.66312416833	7.05307250933	8.511892099	8.949827531	5.828841787	5.793522485	8.0914711865	6.0651547395	6.70524643733	8.18650002	5.8945122075	BRCA
Instance7	13.91249272	8.037328852	6.816347305	7.54701473933	8.8796586	5.6011167705	5.486079796	9.961088297	9.772562477	5.926361974	8.26149413933	7.036661383	8.946870554	8.335882847	5.520352508	6.911174781	7.138591387	7.3808563405	7.32404088833	8.451561107	6.698930436	BRCA
Instance8	13.96294256	7.028903723	7.356058229	7.00963552967	9.585335464	5.401013329	5.844744204	10.12277013	8.983991943	6.739851899	8.73926121467	6.796289882	8.972320105	8.236828767	5.330209918	7.038632647	8.196728483	6.4700891925	7.14839452233	8.171538624	5.924917202	Control
Instance9	14.44356588	7.851844476	7.635901506	6.85674479767	9.2675642675	5.8779809975	6.225020007	9.9831294	8.939638805	6.37387057	8.30760287133	7.59891329933	8.25505351	8.587722324	5.758164072	6.035268306	8.8823081985	6.184315282	6.63685147833	7.91861634733	5.902567425	BRCA
Instance10	13.15952927	6.975593289	7.135404364	6.973025285	8.984597332	5.5839936855	5.977400858	10.28660429	9.017365988	6.73809606	8.31241618833	7.51244247967	8.468869519	8.349370945	5.582714993	5.208642	7.877938346	5.342023225	6.691964128	7.74245236133	6.097307219	BRCA
Instance11	14.17314893	7.266133257	8.067946709	6.89592443067	8.7160245685	5.9065229025	6.426353347	10.23292486	8.91139283	7.487641348	8.09839563133	7.62381642833	9.35965136	8.976865608	5.229406468	6.804593667	7.129007453	6.16998656	6.87186987967	8.06297051567	6.5168853865	BRCA
Instance12	13.87385551	6.668818076	8.017839982	6.98144085767	9.5799510855	5.767601547	5.488652576	10.11618835	8.491693915	7.188443271	8.324634861	7.12510379067	8.862560746	8.287990648	5.190132086	6.1096319405	8.0922726865	6.4406476485	6.80618221367	8.197304519	5.881726985	Control
Instance13	14.67256817	6.581167151	7.572133883	6.75905554167	9.807955308	6.1670985755	5.679206489	10.13087976	8.626522298	6.506450901	8.414281451	7.04601875633	8.559712748	8.529255941	5.530063912	6.1136713175	7.4327022365	6.1576359465	7.13682015067	8.151507585	6.3293752715	Control
Instance14	13.48222565	7.107193859	7.446217194	6.82951290367	9.6749751715	5.967633391	6.33289195	10.76657469	9.406067387	6.342168584	8.35728929233	7.00195296933	9.181625078	9.137978063	5.504788206	6.0368405125	7.398284041	6.49116438	7.63109708367	8.08129530567	6.0211887345	BRCA
Instance15	13.17144427	7.68828725	7.719014193	6.91208436433	9.2641454985	5.329465727	6.525525213	10.37973064	9.826628375	7.404696936	8.11975201167	7.16184858733	9.677900683	8.625965515	5.388199225	6.445534396	7.640807645	7.532768914	7.16731786533	7.95451796533	6.5438936355	BRCA
Instance16	14.09890062	6.934991518	7.671578438	7.22720437133	9.278094081	5.656097949	6.478895483	10.55366796	9.589941868	6.749538038	7.90427082367	7.530035751	9.203752442	9.170414035	6.126297286	5.9744242255	7.6061155495	6.209177438	7.513620188	8.00665617633	6.079201963	BRCA
Instance17	14.01211384	7.005627707	6.933959475	7.35444662233	9.5786882385	6.071716146	6.046584505	10.73881029	9.255879016	6.730643776	8.520181704	7.46005707467	8.916223677	9.258413586	5.86431694	6.085969302	7.3943535655	6.152558154	7.367541703	7.86577453733	5.9287180725	BRCA
Instance18	13.34674991	7.565846802	7.679833912	7.03736704367	9.21652246	6.259376137	6.290853455	10.51457134	9.489206292	6.697180004	8.04074576533	7.485793253	9.373311685	9.003209471	5.745581053	6.109719723	7.5916893165	6.764090003	7.37085903833	8.01917131267	6.655924375	BRCA
Instance19	12.76004735	7.510252113	7.588285745	7.07743364033	9.337026401	6.1648761405	6.08693831	10.54450111	9.71030757	6.941461789	8.51181191767	7.40763134667	8.860614559	9.219919401	6.144052107	5.8103717685	7.294305955	6.5583762725	7.474173093	7.890844983	6.0150183095	BRCA
Instance20	12.03663478	6.709397913	7.960988197	6.94510312533	9.6546657745	5.593235253	5.636777762	5.97155002	10.15138482	7.237164838	8.71587468733	7.46145073167	9.440475292	9.795618068	5.233438728	5.3804824545	7.289896142	6.609358486	7.65359668867	8.742530249	5.9218870965	BRCA
