ID	338398	2914	5330	114	112	353164	80834	80835	29850	40	5136	773	774	3710	54429	196883	346562	51764	50831	50835	50834	83756	50833	3745	50832	6340	2784	5613	2785	6338	6337	259289	259286	259287	259285	50840	5566	5567	5568	2778	5726	2782	259295	259296	259291	50836	259292	50837	50838	50839	259294	259290	DependentVariable
Instance1	5.169936271	5.800130634	7.476788978	5.645450388	10.327292123	5.571078532	5.2366989675	5.0879954165	5.415835761	5.290062762	7.51070125725	5.584807399	6.743323514	11.35799469	5.346435058	10.97207892	5.05290182	5.232287804	5.232287804	5.428620839	5.093191733	5.113299864	4.904256777	9.199452197	5.224784328	6.5387856235	5.893611729	8.2742311235	5.692518737	8.41134269	11.69812525	6.230169982	4.716458988	6.092128797	5.577437325	6.086142197	6.36946717	5.4829326402	5.48205062	8.533866741	6.461565904	13.02719506	5.309623002	5.238988625	5.178526673	5.134695584	5.036735466	5.085564076	4.899189228	6.534968625	5.952107108	5.186273979	Control
Instance2	4.970176368	5.442455259	7.453231788	5.65593226	10.2384186075	5.814301269	4.9243011055	5.394009725	5.007208117	5.219125345	7.302862322	5.792651171	6.698639127	12.08864757	5.124960054	10.9073904	5.4319186925	5.31868854	5.483179924	4.60619529	4.964758163	4.5623941755	4.810457607	8.555107826	5.609778043	6.8027091535	6.113748025	8.137035193	5.195063332	8.827303897	12.29328779	5.929560972	5.013251478	5.501288856	5.287261033	5.915587375	6.0929297895	5.5428379012	5.804719114	8.84345400733	6.202227307	13.00956452	5.571533663	4.720295008	4.911705061	4.459184497	4.720295008	4.845755052	6.1044474	7.367155075	5.633294061	4.868404346	BRCA
Instance3	5.329313116	5.503993644	7.462177348	6.0290173	9.769915947	5.527329405	5.35693299	5.728878907	4.801431976	5.23789001	5.959958017	5.7152048405	6.501722262	12.01135666	6.121642945	9.496554786	4.929278405	5.206732344	6.023760589	5.375570566	5.258529523	4.8441795325	5.093191733	7.158006546	5.668325698	8.4930090675	6.074361597	9.1235010805	5.30807618	9.540516092	12.56435203	5.690704299	5.568952692	5.332718001	5.316879984	5.473633714	5.9034588485	5.4641368762	5.527329405	9.29076107	6.533295173	12.9979954	5.690704299	5.458620899	4.628224624	5.3403322335	4.700735	4.869638567	5.391639926	6.545586666	5.598879718	5.550755441	BRCA
Instance4	4.509722249	5.651059765	7.601141445	5.876032641	10.3820872935	5.307438771	5.1198663105	5.856029676	5.144669712	5.1048967075	6.01900601475	5.8742058665	6.951841648	11.97218475	5.809421679	10.39270411	4.7652595985	4.790526167	5.809421679	5.022602231	5.337364334	5.175474931	4.851263383	8.727955437	5.28559757	7.7665734965	5.455665247	9.2078924525	5.693773551	9.188663714	12.45159499	6.697492797	4.814821191	5.418368122	5.842043069	5.62000808	6.323322532	5.1156792046	5.655216748	8.629147321	6.685243311	13.11510467	5.470383322	4.577813708	5.006535067	4.983699961	5.233822166	4.719747615	4.435394156	7.651125484	4.742830384	5.438135838	Control
Instance5	5.144465785	5.734310791	6.773076963	5.824138541	9.671974648	5.148335483	5.109026043	5.615395846	5.163107462	5.5624550025	6.74562531875	5.812614186	7.678214767	11.58766984	5.848254395	9.358629843	4.8221372515	4.850263431	5.275576309	5.155031965	4.876285177	5.253799858	5.607338636	7.436713884	6.091970181	8.04125952	5.954086504	8.5157239865	5.349976695	9.868360018	11.99572839	6.001245618	4.225601328	5.384232247	5.814557632	5.002265111	6.52394041	5.466218321	6.407145055	9.35589447533	6.686924606	12.87743566	4.980952113	4.772692515	5.577890454	5.3714992915	4.671314921	5.224591417	4.734183662	6.727073388	5.03343539	4.906423146	BRCA
Instance6	4.785303823	5.582714993	7.658927519	6.352798794	9.753034207	5.331285345	5.0452111135	5.542590378	4.785303823	5.176549595	7.72772594175	4.8024680715	6.546435829	12.06588572	5.80774855	10.16002932	5.2181527295	5.178725843	5.548136995	5.249266367	5.925887445	5.013283732	5.334685584	7.746952815	5.21024395	6.124282034	6.143337929	8.0343196725	6.086619917	7.759191003	12.07070303	6.074843234	5.08535162	5.279296008	5.840847932	6.014138364	5.9174340255	5.6759717936	5.625863148	9.078168623	6.668073461	12.98372673	5.492182674	4.989151782	5.984481833	4.857194399	5.638371651	4.1852945	4.596397442	5.899484569	4.972360944	4.867663307	BRCA
Instance7	5.507803557	5.836246857	6.111350232	5.779661087	9.1297731835	5.213941395	5.2451510805	5.3161324345	4.909786602	5.677524485	6.68615010625	5.83224047	7.130238808	12.23463043	5.928850697	9.341019005	4.851344315	4.959319531	5.259377247	5.003839723	5.928850697	5.2881528655	5.418536788	8.795261354	5.626739362	7.4153393055	5.821334729	8.079817226	5.86196234	8.384072613	13.39262134	5.460260315	4.93712219	5.38008113	5.705709271	7.050450341	6.330484187	5.5322651396	6.430289978	8.46320594233	6.200609914	12.64120964	4.993460669	5.564234295	5.388199225	5.1779470575	4.993460669	5.135259094	5.052580276	7.314699074	5.455665247	5.917199751	BRCA
Instance8	5.007208117	5.07383228	6.898937271	5.862458365	9.643814388	5.567584424	5.2570287685	5.695850578	4.275898169	5.7619150635	7.47864321375	5.67851949	7.53871493	11.37383049	6.096721083	9.812386363	4.7814393755	5.229406468	5.229406468	5.198308745	5.585722157	4.8618501755	5.439466268	6.764676316	5.297935366	7.252876527	6.338875075	8.116304847	5.380600673	8.158535374	12.0767489	5.64530627	5.198308745	5.891304496	5.793122872	5.84800395	5.9718598575	5.3094441946	5.233822166	8.875123686	6.462956685	12.98945487	4.96879493	4.55165352	5.641409649	5.2391916055	4.403439363	5.106025018	5.297935366	5.881671501	5.491621645	5.293895772	Control
Instance9	5.503993644	5.65478727	7.321975714	5.813403636	9.557649091	5.197719213	4.8669004955	5.7678311105	4.341093982	5.3860668165	6.33624571475	5.8641492925	7.0425927	11.74966846	5.915706872	9.898586698	4.972818254	5.411944154	5.329851264	5.221694654	5.02526278	5.2390949815	4.912184278	6.949946687	5.606746643	7.1982094725	6.092128797	9.095386554	5.789736585	7.824594641	12.45678569	5.887653968	5.372961888	6.126194019	5.434637608	5.795592449	6.3825279205	5.291675395	5.844493149	9.29028807333	6.647606376	12.96993872	5.332896983	4.988015722	5.440131024	5.197719213	4.974542217	5.00158975	5.791560958	6.821012181	5.596496342	5.30196368	BRCA
