@relation thedata

@attribute 10134 real
@attribute 118 real
@attribute 1499 real
@attribute 1828 real
@attribute 1829 real
@attribute 1830 real
@attribute 1832 real
@attribute 22985 real
@attribute 2339 real
@attribute 2620 real
@attribute 28988 real
@attribute 2934 real
@attribute 324 real
@attribute 329 real
@attribute 4000 real
@attribute 4001 real
@attribute 4137 real
@attribute 4950 real
@attribute 51765 real
@attribute 5317 real
@attribute 5339 real
@attribute 5580 real
@attribute 5588 real
@attribute 5747 real
@attribute 6093 real
@attribute 63967 real
@attribute 660 real
@attribute 6709 real
@attribute 7082 real
@attribute 7431 real
@attribute 836 real
@attribute 839 real
@attribute 840 real
@attribute 841 real
@attribute 8428 real
@attribute 9414 real
@attribute 999 real
@attribute DependentVariable {BRCA,Control}

@data
13.06629278,10.9913271545,6.27534299943,6.361948707,8.550055208,8.50118148,7.95063746733,10.91785336,8.675666831,6.0987386835,11.238190435,11.272471942,5.8736971,9.181680732,12.561351905,6.869597313,6.62258035375,4.9122721115,7.529285911,7.0278269235,5.933320215,8.0707152215,9.252630621,8.7160245685,6.841316277,5.522708043,5.91203517767,11.91473092,9.2557188495,14.166561645,8.021098551,6.832498371,6.53836224367,5.3816807882,7.51672771767,8.348344044,11.4210814,BRCA
12.73257984,10.3962997285,7.131665281,6.244559471,10.2403087,8.938213094,8.24566815867,10.44933468,9.10027785367,5.915801855,10.794454386,11.89450276,5.697670451,9.602668372,11.3968287,7.122157924,6.9537017165,5.535091583,8.240215469,6.856007023,5.95419656487,8.122214867,8.909706455,9.5799510855,8.010333857,5.774267365,6.260726424,11.23612501,10.6342641535,14.133497695,8.158617651,7.565516657,6.42023459533,6.0308489854,8.26813648767,8.62773982533,12.1857598,Control
13.13820464,10.572375693,7.29151062114,5.850881445,10.85631291,9.195631269,8.37605990633,10.44156469,9.38063049533,5.7385896285,10.9329083995,12.438216805,5.394901009,9.748937848,12.16234867,7.016922821,6.631025254,5.31888136775,8.0026302515,6.9173071795,5.92526822312,8.3340579265,9.158168561,9.807955308,8.228615647,5.572140279,6.09873937767,11.30449979,10.5492218925,14.1139443,8.264536249,7.122464248,7.00966433967,5.9638642464,8.417037284,9.08458272667,11.91354778,Control
12.73133712,10.840128142,6.59111954886,6.534112683,9.752473112,9.608310793,8.48104555633,11.34473713,9.14959028833,5.6531788685,10.868987471,10.2853047425,5.915766617,9.3641773755,11.9623243,7.066738055,7.41401540175,5.4594991955,7.8066844515,7.851173625,5.82875544087,8.5136732065,9.028818534,9.6749751715,6.165666403,5.645738579,6.00824002633,12.001308,10.4135940135,13.37797052,7.961727034,6.463330176,6.98279924833,6.0564723368,8.29184828933,8.665172017,13.00161496,BRCA
12.41355925,10.516765501,6.82356085529,6.678216748,9.720120732,7.73974876,8.83875205367,10.93533103,9.450321607,5.9754365375,10.9990769065,10.7323350315,6.201639374,9.745757925,12.40541646,8.403450013,7.24601693375,5.50684670525,7.6734530565,7.2242990715,5.58402716225,8.362647345,8.473788053,9.2641454985,6.754958049,5.574261432,6.01713430333,11.95277228,10.369165622,14.218099685,8.3844099225,6.59203376567,7.15190720767,5.9408978668,8.04786674967,8.551919662,13.08801473,BRCA
12.70456839,10.8115990435,6.36337954043,6.332936692,9.510448266,8.511892099,9.145931248,10.95206435,9.26096036767,5.731922108,10.780220027,9.784584468,5.650485447,9.24265747,11.647604995,7.730879578,6.80509087425,5.48874566,7.871563898,8.1654863975,5.98447418688,8.2700591175,8.879339047,9.278094081,6.390947607,5.610959302,5.613964161,11.49745034,9.915014037,13.36995961,8.1522695415,6.74366960767,6.96118783033,5.9484693628,8.10820204767,8.24024326433,13.41290062,BRCA
12.75717127,10.7367497985,6.422985035,5.998653184,9.862637793,8.977681421,8.71457949067,11.14152621,9.30289667467,5.640590947,10.5917145065,9.7914360375,5.742822246,9.106913703,11.383564795,7.267655467,7.51729349075,5.48847816,7.4570738605,7.600890315,5.930588498,8.312353367,8.897861429,9.5786882385,5.819036642,6.013915124,5.996962239,11.84327345,9.9526370045,13.097206815,8.071465941,6.54477670467,6.80342487867,5.7945629282,8.05918623,8.47483489067,13.38809538,BRCA
12.76637057,10.771099939,6.66300284714,6.239556166,9.247975637,7.966708936,8.72637779833,10.87078104,9.190394998,5.450334332,11.065306095,10.159398584,5.127954352,9.221711435,11.723080655,8.138247638,7.68659393725,5.30500718225,7.697211665,7.2445313065,5.72189030537,8.109774842,9.093306057,9.21652246,6.462793134,5.672857555,5.81335228033,11.67059663,9.9950352,13.337177965,8.4046207015,6.35519581733,6.42300723233,5.8306412028,8.028958001,8.16550841567,13.18229429,BRCA
12.80254267,10.763665864,6.42648938771,6.275477956,9.80023708,8.216698727,8.50697980867,11.16291071,9.477118615,5.6616938525,10.774947716,10.3936664715,5.838328613,9.2950823285,11.326520465,7.343099362,8.07700608525,5.3269974265,7.582207879,7.766570056,5.8127936305,7.834274642,9.245018504,9.337026401,6.132068463,5.97155002,5.90703211133,12.06768485,10.0681032395,13.322963135,8.161427938,6.83335750433,7.21039357867,5.884185454,8.58394857233,8.42667972167,13.54762602,BRCA
13.00770101,10.8474199305,6.69586688229,6.886279205,10.8852123,9.430484502,8.79912135667,11.10294695,9.60553606933,6.9630110765,11.25272043,10.8198359755,5.461734198,9.853083913,13.403975805,6.894972708,6.2389637715,5.0155738455,7.517338857,6.841141762,5.7608065815,8.4859598835,7.719014193,9.6546657745,5.833276737,5.002940155,6.926909311,11.59972937,8.66799885,11.148557675,9.1174736295,6.74561446033,6.53695531667,5.3899325582,8.11104651133,9.51651056133,10.98045221,BRCA
