ID	3725	5577	5567	5568	1385	1390	4986	5573	5576	5575	5595	5430	2353	30818	DependentVariable
Instance1	14.72492149	4.767140212	5.4829326402	5.48205062	10.707890538	4.626619678	5.529517425	9.78527191267	8.786482932	7.409181146	11.634256725	11.4871292	14.72004222	6.80075389833	Control
Instance2	14.11502538	5.442455259	5.5428379012	5.804719114	11.4528809893	4.905220009	5.52873637	9.789873514	8.66542575	7.391761545	11.27623323	11.94573106	13.75148289	6.65794335233	BRCA
Instance3	14.41297137	5.112503363	5.4641368762	5.527329405	10.8440250817	4.521001314	5.565377259	9.801472324	8.815320146	7.677704008	11.198356615	11.65775177	14.33042537	6.955294793	BRCA
Instance4	14.08054111	5.7109519	5.1156792046	5.655216748	11.337274206	4.396877862	5.767662245	9.34823014567	8.115695415	6.105076296	11.274247985	11.94385185	12.01436934	7.30770127867	Control
Instance5	13.43392773	5.377654117	5.466218321	6.407145055	11.0490871027	4.261102729	5.641409649	7.772929909	9.518791383	7.418993406	11.21839075	11.82274022	12.40857396	6.59537429867	BRCA
Instance6	13.80946823	5.316879984	5.6759717936	5.625863148	10.8002004453	5.135566932	5.450725666	9.84054935	9.231287868	7.890402801	11.07534033	11.63953303	13.96600025	6.557557796	BRCA
Instance7	13.91249272	4.904497645	5.5322651396	6.430289978	11.1354255073	4.567828407	5.602595877	9.55785931	8.344585666	7.572418149	11.151396135	11.94707994	10.44201071	7.333385781	BRCA
Instance8	13.96294256	5.023045997	5.3094441946	5.233822166	10.258386433	4.636656248	5.914092825	7.854087509	8.118825763	7.90344675	11.40345044	11.36417449	14.08516788	7.335007163	Control
Instance9	14.44356588	5.398154738	5.291675395	5.844493149	10.6759547673	5.943341911	5.447753778	9.60954968233	9.026662535	7.548207573	10.99057863	11.48468963	14.82357723	6.86493608167	BRCA
Instance10	13.15952927	5.778347403	5.3589494338	5.913135501	11.1110274023	4.211784649	6.336020558	9.492243668	8.794173061	7.121070136	11.551814785	12.0199261	11.55023948	6.90479625	BRCA
Instance11	14.17314893	5.492182674	5.0578073466	6.287994543	11.005151922	5.414990652	6.107798352	9.08887684467	8.176760488	7.988004536	11.573459625	11.4243108	14.20597115	7.21098209367	BRCA
Instance12	13.87385551	5.564539174	5.3421536938	5.822227442	10.78322175	4.968564562	6.007201809	7.99293009967	8.94526175	7.5453142	11.32136754	11.55629063	14.15265365	7.21581545067	Control
Instance13	14.67256817	5.301049141	5.4913025734	5.416511492	10.4041484903	4.508141919	5.978831274	9.194411155	9.004516227	7.626842693	11.488573795	11.66558698	14.61254488	6.99339428467	Control
Instance14	13.48222565	5.268482349	5.4387987878	5.237842121	10.5074705227	4.522255558	5.154627002	8.633415693	7.750842834	7.240984771	11.695521545	12.19128143	13.61588998	7.20975457133	BRCA
Instance15	13.17144427	5.287261033	5.8117429202	5.913135501	9.90083481867	4.517251297	5.348384034	8.41487604833	8.335480939	7.292669322	11.206231375	11.14770754	12.35733627	7.44940976067	BRCA
Instance16	14.09890062	5.765409598	5.3283454926	5.754627826	10.2584479883	4.762629799	5.209854193	8.30846996767	7.540595216	7.370450116	11.49634678	11.96009799	13.96294256	7.44680138	BRCA
Instance17	14.01211384	5.66903474	5.4065428568	5.634165776	10.0323493423	4.341093982	4.96994622	8.24833877567	7.582482852	7.801516189	11.796022585	12.44988381	13.92451704	7.00697253433	BRCA
Instance18	13.34674991	5.325990094	5.5295343186	5.620154746	9.692770319	5.08524538	5.722337084	8.653406271	7.646560735	7.587367101	11.46459896	11.89363345	12.40276968	7.396596913	BRCA
Instance19	12.76004735	5.707781006	5.4814391052	5.341284192	9.570767933	4.971786376	5.221114603	7.64956818833	7.576259705	8.135646608	11.5411915	12.2142175	13.08977243	7.26378780933	BRCA
Instance20	12.03663478	5.002940155	5.1210123436	6.445516183	10.2933462963	4.867663307	5.167730486	8.42010759833	7.632470217	7.493457452	12.52079595	12.06768485	8.405238411	7.93551200833	BRCA
