ID	84735	4129	4128	219	131965	217	218	3034	114049	3176	1644	57571	91703	220	55798	221	222	223	224	51409	9836	131669	60487	26	501	10841	144193	443	51451	3067	DependentVariable
Instance1	5.451055498	9.957331028	13.1577646	6.4032298225	6.719050355	13.0288437	6.49377991	4.680723066	11.19611661	8.6334599522	6.023427942	6.438380709	5.158974417	10.673781165	6.227573227	6.55532521	7.21985370467	13.90556143	10.485252783	7.197317764	8.982338457	4.726575091	6.573667935	5.748871259	11.42353215	5.625152991	6.438380709	8.215073211	10.5796827407	8.306085763	Control
Instance2	5.254944744	9.304694199	11.8442763	6.056583232	6.13986403	11.95442182	8.012835586	5.038091803	11.44285036	8.0571963828	5.887288406	6.715554084	5.229406468	11.969121125	5.563242994	6.70539325	8.221370482	13.59555882	10.019264947	7.186191325	9.153799716	5.013251478	6.464072009	5.679488016	11.38356241	5.455973507	6.026363672	7.109650796	10.5266681937	8.595435709	BRCA
Instance3	5.598879718	9.175325691	10.08093113	6.112002883	6.592573364	10.45871961	7.897121091	5.209603883	11.58622772	8.3182362636	5.312711681	6.452987109	5.595452376	11.543692005	6.127019947	5.9520009225	7.99531562067	13.83149977	9.46395718933	7.290620516	9.180823621	5.539167536	6.52422143533	5.550755441	12.194507085	5.5692021635	6.209848712	5.911578492	10.9718597133	6.878146348	BRCA
Instance4	5.494744603	9.215327395	12.02630394	6.548599416	5.317603678	11.12925744	8.355550554	5.008588866	11.55530105	7.9722043002	5.357737827	6.369340517	5.739855695	10.9735793315	5.888141239	6.112273416	7.63547782267	14.26291555	9.60250727633	8.590101509	8.953848047	5.62000808	5.44103952933	5.427950757	12.319046675	5.11823176	6.424087011	6.16330311	10.2040658717	6.678674516	Control
Instance5	5.44461013	9.091145182	11.21616247	6.81576014	6.853188286	11.84647188	7.237929634	5.292242545	11.37789661	8.4091566016	5.297935366	6.038815446	5.607338636	12.419934235	5.998653184	6.522064276	7.319924328	13.57945564	9.31012465333	6.877072814	8.877100909	5.358792935	6.39639815133	5.905694616	11.80913255	5.1466780905	6.56544914	6.499092958	10.9122309733	6.303968491	BRCA
Instance6	5.206341637	9.616108215	12.05151325	7.224949571	6.288317607	12.28941816	7.322516605	5.2442664585	10.86877648	8.0341587398	6.143337929	6.035630095	5.37052286	13.47778484	5.749206573	6.7644955215	8.604694593	13.83559602	10.2091594633	6.650696805	9.655696684	5.577437325	6.37526883967	5.520745364	11.679923925	5.796046077	6.374174967	6.914268889	10.672486616	7.9096848	BRCA
Instance7	5.507803557	8.706030693	11.45071911	6.265901599	5.917199751	9.234794159	6.944393257	5.412642313	11.40689869	7.946170117	4.720021333	6.146803484	5.587223392	10.5644352525	6.408886435	6.24958932	8.44327070033	13.96600025	8.441678221	7.516785639	8.892012333	5.895672973	5.66010887967	5.907137786	12.374971035	5.4008533845	6.565220631	5.219373048	9.90799548167	6.662423158	BRCA
Instance8	4.96879493	9.515168153	11.60131362	6.2403037255	5.982771878	11.61805062	7.126784799	5.0505685885	11.17829777	8.6422924082	5.665912346	6.222848625	5.770704357	11.82649119	5.447753778	5.893283963	7.26190433267	13.93264756	9.756458509	6.434841384	9.14242692	5.028139516	6.48569998767	5.585722157	11.9777839	5.7752617745	5.719191142	7.953456048	10.9129774567	7.981112176	Control
Instance9	4.968334156	9.690059592	10.5650833	6.926570309	6.906112307	10.9270559	6.989255759	5.112026571	11.56729791	8.407817842	5.620154746	6.469646395	5.784053233	11.30983503	5.66505961	6.10688938	8.58381873133	14.24390588	9.25164354567	7.026581882	8.961291326	5.534039223	6.31314579867	5.89761028	12.239160505	5.4754849895	6.838009842	6.061674282	11.0330845333	6.353328254	BRCA
Instance10	5.255511354	9.835174498	12.30758799	6.43527559	5.380427513	12.50386679	7.191037308	5.0511472	11.64562254	8.517027918	5.154627002	6.390302791	5.871604195	10.2589970025	5.659004925	5.850080124	9.57564639733	13.83559602	10.3875623913	7.541757054	8.69237238	6.049636893	6.31534737	5.546594509	11.5195314	5.314448826	6.95239509	6.875107712	10.6012190927	7.130779359	BRCA
Instance11	5.331106163	9.678182465	11.8471671	6.611018322	6.117908631	12.8865864	7.408968939	5.509763744	11.83723775	8.3454846216	5.47558044	6.353945711	6.036729286	11.329687575	5.567128046	6.2640646265	7.82566560567	13.65917147	10.128269179	7.31134218	8.75759096	4.979352307	5.8669008	5.870741528	11.25552666	5.5506613695	6.365190019	7.519284627	11.1071038767	8.569856676	BRCA
Instance12	5.053123557	9.684643931	12.07353083	6.7433195595	6.252765353	11.97837451	6.901292687	5.3004364845	11.25975373	8.7347732208	7.864930713	6.031555788	5.251351034	11.82766261	5.559806297	6.325598804	10.654760924	13.95556321	9.58347497767	7.140679296	8.904725775	5.644441264	6.55725865633	5.084076226	11.91318746	5.3553248065	6.122989075	7.223738985	10.644686078	8.183860048	Control
Instance13	5.6098519	9.650594552	13.074006	6.7407980685	5.696558124	12.97619003	7.493217251	5.205075665	11.10487081	8.6245576522	5.301049141	6.429202197	5.388974098	11.776292095	5.303243061	6.6684637565	7.723910518	14.15265365	10.3245622923	6.901926181	9.043848309	5.558735431	6.38474601533	5.419042668	11.16129661	5.2783370495	6.499212576	8.139527211	10.507849795	7.915627146	Control
Instance14	5.309259193	8.330638085	12.32769025	5.9521494595	5.38008113	10.97440404	8.381198053	4.784241507	11.38801744	7.9859352784	5.511287161	6.601997758	6.715691352	11.72177862	4.657950015	6.097793866	10.775074747	13.29757193	9.80908143033	8.253104235	9.428140886	5.305068782	6.23042722367	5.349976695	11.56956062	5.9918049805	6.980656926	7.45561722	10.6418369783	10.15541314	BRCA
Instance15	5.493384144	7.922467146	11.71890753	5.5304508875	5.403021612	11.44340995	6.089535888	5.0854606135	11.12745936	8.0737045894	5.287261033	6.26987998	6.26987998	11.66778647	5.71411584	6.2382323125	9.45464799067	14.08516788	9.764585554	7.810348506	9.16185061	5.837193482	6.81504458733	5.65306808	12.000347935	5.655148929	6.42089131	7.755690654	10.5864137943	8.138106815	BRCA
Instance16	5.539477758	8.546181736	11.58069917	5.5671182975	5.083863551	11.22221848	7.522544507	5.3074489585	11.67233485	8.1732804582	8.906275159	6.579282463	7.038867218	11.175740485	5.127644885	6.595907434	10.230830949	13.68697704	9.70899110833	7.870212311	9.271638758	5.628490196	6.74725775167	5.127644885	12.03718381	5.921087355	7.436838787	6.640176686	10.7755573443	9.252807995	BRCA
