ID	8851	4660	5156	4214	4688	23647	7409	8936	5058	10928	1123	1072	5290	4633	3984	1020	6198	4638	5337	5294	5295	5879	7204	DependentVariable
Instance1	6.04568802	7.3213517445	10.73337264	10.46146439	6.062322099	6.556510365	6.878146348	5.1241386875	9.037678125	9.377872676	7.2254349265	12.5506675	6.685313404	5.711516483	5.7690473375	7.99887404	10.80480483	9.50331156833	8.517296488	6.299304767	7.0703331436	8.85850435833	8.413925243	Control
Instance2	5.680653031	8.550400766	10.73397278	11.6627575	6.157756819	4.851263383	6.418236866	5.26166635	9.447476465	9.253115391	7.5310216665	12.5801856	7.098719371	5.8271941275	5.7228877405	7.779327238	10.83272413	9.09094023867	8.822380524	7.09127967	7.6111323212	9.23532012167	7.815256994	BRCA
Instance3	7.4153883445	7.1923046205	10.053395164	11.77105209	5.48205062	5.434470814	6.805650779	5.6771915915	9.822754492	9.361132921	7.177915844	12.67483341	6.212526175	5.407860596	5.848293342	8.635084252	10.9243451	9.01551201767	8.8794769	6.323194968	7.448654099	9.280236709	7.564418422	BRCA
Instance4	6.299205049	7.739516337	9.4016975135	12.00382718	5.402254249	5.677798027	6.327333135	5.6326827355	10.03852848	9.850210723	6.688439761	12.73346456	5.584068992	5.8881516615	6.1942824925	8.620477476	11.19937192	8.53219426233	9.316802576	6.299945779	7.6522265588	9.422761191	7.054634501	Control
Instance5	6.3360334255	7.6832427075	10.594310045	11.72645885	5.513025813	5.572595075	6.328276055	5.473898856	9.507874464	9.356210469	7.5052457945	12.90048482	7.405441727	5.573662743	6.176314587	8.40571707	10.47933595	9.705586173	8.026649483	7.300126299	7.950268865	9.29741101033	7.52505313	BRCA
Instance6	5.9774255455	8.156859977	10.813430195	11.51112271	6.327872022	5.554597484	6.682787905	5.2548835515	9.3312535	9.291666361	8.052910606	12.64577331	7.460253403	5.8595748445	5.789661595	7.79902435	11.22643043	9.68830932967	8.511892099	6.725540512	7.4183463498	9.14697742367	8.372735718	BRCA
Instance7	7.29976454	8.917446952	10.86366497	12.26224618	5.865430938	5.301415026	5.926361974	5.462605335	9.354305108	9.991267129	7.9660706265	13.07861622	6.662423158	6.2923220485	5.703437493	7.838134167	11.68974045	9.12043218767	8.946870554	7.476910459	8.3350079456	9.62804284167	8.480952861	BRCA
Instance8	6.3994026335	7.4539681055	11.03550101	10.99477083	5.688328124	5.716175548	6.739851899	5.438280489	8.901176988	8.685494426	7.474305877	12.73346456	6.020263967	5.3157706865	5.9416429115	8.301794677	10.38915837	9.486682492	8.972320105	6.726903149	7.757716558	8.82865486733	8.831846471	Control
Instance9	6.62911232	7.2074709075	10.45062521	11.9611296	5.612065855	5.945216293	6.37387057	5.5683801275	9.625618044	9.697254787	6.819301685	12.83574159	7.205282841	5.5998750555	5.8969290325	8.878166757	10.83540327	9.58901573033	8.25505351	6.426437217	7.6719006758	9.29235500067	7.998577914	BRCA
Instance10	5.805455255	7.892070953	10.182966585	11.43790563	5.964751666	5.672857555	6.73809606	5.001086456	9.599773923	9.657095607	7.0651632935	12.64987931	7.606018576	5.354306944	5.715837508	8.725767673	10.84783275	9.227921381	8.468869519	6.76752611	7.3060563712	9.23513699733	7.344298405	BRCA
Instance11	5.5856726465	6.2150863915	10.661861475	11.22161448	6.110410879	5.576228285	7.487641348	5.6547341815	9.29724939	9.550160511	7.316933604	12.6255337	6.657000843	5.6062123695	6.0195573385	8.702935506	10.51995589	7.787443455	9.35965136	6.847562044	6.9076540764	8.92818876867	8.178666251	BRCA
Instance12	6.3534427865	6.7934792275	10.824399575	11.05015324	5.689027406	5.75402647	7.188443271	5.5605859125	9.270109064	9.04992417	7.203807541	12.73839215	6.822223857	5.9466090825	5.7070276755	8.212400476	10.94695398	9.08050051933	8.862560746	6.739109305	7.509195938	8.97755484267	8.08060587	Control
Instance13	5.6746545865	7.4553755765	10.677614845	10.77967445	5.943341911	4.678655626	6.506450901	5.2464877075	9.21638279	9.058229305	8.010638233	12.71973005	6.672535396	5.9101431505	5.7043025945	8.520992932	10.51147622	9.62072910933	8.559712748	6.521369295	7.3656981534	8.882604615	7.889977115	Control
Instance14	6.1649079845	6.522482528	9.297859121	9.313711317	6.010114749	5.897973236	6.342168584	5.38100816	10.06933601	8.632523723	7.717358759	12.72471214	4.904979261	5.800664414	5.8907386725	8.562224414	10.31178269	8.49734289867	9.181625078	5.09930704	7.1534205814	8.867882958	8.426978717	BRCA
Instance15	6.510538523	6.606060128	10.2596695795	9.683047729	6.283186189	6.537999244	7.404696936	5.678699208	9.423032438	9.203483287	8.029724227	12.41466417	5.472171943	5.7139169485	6.1120078265	8.209186643	10.97955044	8.274334497	9.677900683	6.107798352	7.0222287176	8.552349278	9.364594933	BRCA
Instance16	6.073563631	6.7413607975	9.9400371915	9.206422917	6.174132356	6.15977612	6.749538038	5.3897905355	9.880142578	8.94638079	7.4302113265	13.01183005	4.944168843	5.5237693225	6.217322425	8.907447372	10.24904266	9.17804262733	9.203752442	6.07692847	6.9209080238	8.787767491	7.943937621	BRCA
Instance17	5.7276772045	6.7795959815	8.6710485955	9.06544382	6.220383769	6.186664587	6.730643776	5.5923392205	10.12536217	8.953397026	7.0722792795	12.62816419	5.538546893	5.190018454	6.3668044235	8.627316027	10.35443153	8.42402514667	8.916223677	5.439300032	6.8965544166	8.934366304	7.842069202	BRCA
Instance18	6.717914903	6.7639472735	9.7923303465	9.805889394	6.059729083	6.152087694	6.697180004	5.7040260045	10.00810682	8.976994451	7.667202703	12.80568549	5.070616072	5.6144802065	6.101992557	9.068960366	10.70897201	7.96689849	9.373311685	6.101508918	6.895239566	9.01840760867	7.939081274	BRCA
Instance19	6.259161734	6.5624381805	9.3331986965	9.17185302	6.138226355	6.153507065	6.941461789	5.4322419585	10.13367562	8.982138771	7.512236507	12.5850741	5.353156751	5.5293512445	6.1958131935	9.209484513	10.08429722	8.16545528467	8.860614559	5.379907907	7.0040046146	9.258466301	8.441119412	BRCA
Instance20	6.0685859445	6.25801717	9.8106380045	6.536717836	6.198696109	5.626739362	7.237164838	5.4397138795	9.841965701	5.781235931	8.4118152435	13.78053775	5.027033758	6.118887362	5.899944074	8.3077144	10.88129775	8.01304877233	9.440475292	5.039808741	7.4112322548	8.91017192567	8.969617568	BRCA
