@relation thedata

@attribute 10952 real
@attribute 11231 real
@attribute 196294 real
@attribute 23478 real
@attribute 23480 real
@attribute 28972 real
@attribute 29927 real
@attribute 3309 real
@attribute 5018 real
@attribute 55176 real
@attribute 58477 real
@attribute 60559 real
@attribute 6726 real
@attribute 6727 real
@attribute 6728 real
@attribute 6729 real
@attribute 6730 real
@attribute 6731 real
@attribute 6734 real
@attribute 7095 real
@attribute 83943 real
@attribute 90701 real
@attribute 9789 real
@attribute DependentVariable {BRCA,Control}

@data
11.88448737,6.8615185385,8.216941185,12.8619748,12.30057257,12.66850837,12.67386451,10.24263856,11.08602027,5.616777635,11.49963678,7.721716347,10.494869992,13.99808661,10.12558819,9.69275165,11.3989816,8.829295511,10.57985358,9.25070175,9.795301489,7.892240927,8.6879543015,Control
11.90579323,6.369379227,8.924189817,12.55838012,12.27508364,12.74633592,12.4899797,10.68983665,11.69812525,5.932044187,11.42560159,7.880870877,10.1905763995,13.589608085,9.851249759,9.30517836767,11.39958517,9.120679254,10.72139426,9.417505048,9.199452197,8.642828918,8.473418259,BRCA
11.92126273,6.4640755435,9.082016694,12.69058957,12.306113825,12.95548196,12.75228661,10.84558436,11.35175104,6.183095044,12.02771607,7.509005213,10.0474181945,13.550064285,9.697411184,9.54016202367,11.4706641,9.263739335,10.62677247,8.573383166,9.689124896,8.536228878,8.453238391,BRCA
11.82899735,6.48419838,8.396884223,12.80365393,11.74128869,11.95778233,12.96206732,10.91800436,11.24231983,5.673352364,11.97488965,7.80883731,9.2626587,13.202283845,9.75996353,8.96066580667,11.17512864,8.978768455,10.46596965,9.0557848,9.044121624,7.915298487,8.3052193245,Control
12.53234503,7.1937681765,9.240362708,12.78522262,12.382043105,12.80254267,12.81400365,10.57466711,11.74533621,5.782022708,11.57740772,7.328901803,10.149341692,13.223448375,10.1964826,9.542285818,11.13074769,9.750987931,11.0054651,8.748143466,9.711994328,9.646010114,8.9411137435,BRCA
11.23083122,7.311313664,7.627499458,12.27401999,11.17193285,12.11775357,13.48222565,10.9484368,11.26574119,5.94146509,11.72569442,7.893606611,10.648525533,12.74530201,9.363494782,10.032209573,11.20928598,9.575728848,10.55062442,9.175325691,8.49777314,8.088219958,8.551465061,BRCA
11.90502978,6.049308085,8.219678124,12.22015014,11.92499412,11.19187368,12.78963253,11.46239505,10.90995328,5.857863615,12.10871075,7.853014942,9.187589817,13.027399435,11.12605123,8.658363177,10.46800313,10.13480527,10.20682241,9.061452962,9.118948289,7.933839821,8.021023662,BRCA
12.20870084,6.321695625,7.863769878,12.92639149,12.700632445,13.32947056,12.66575012,10.37973064,11.46296756,5.982771878,11.77105209,7.829407408,10.7192646515,13.99081714,10.02111918,9.82440952267,11.39624368,8.989523027,10.59454415,8.861816698,9.899274258,9.05331578,8.708962909,Control
12.26420808,7.0305450345,8.835553949,12.56946885,12.550834455,12.74918966,12.93044173,10.57829275,11.55530105,6.024037736,11.75935364,7.497814173,10.52603415,13.5855159,10.0270701,9.59073052733,10.99741964,9.541823166,10.23539234,8.635410801,9.849944984,9.352739287,8.6086345655,BRCA
12.15911615,6.4969014395,9.301393948,12.69058957,12.26983786,12.58150432,12.84430567,10.76460648,11.19524625,5.357033992,11.94479817,6.513653091,10.036712172,13.639183875,10.18842847,9.26385646467,11.12692078,8.875635041,10.33946621,8.76397678,9.268951958,8.364726854,8.5985773555,BRCA
12.09587508,6.8491632505,8.011228828,12.87187546,12.519115185,12.34260121,13.2092074,10.55803347,11.21556957,5.973388132,11.5761703,6.873478334,9.486361397,13.312858925,9.460712428,9.13152075967,11.69069438,8.857670911,10.88991099,8.871921501,9.117591889,9.288653359,8.8239486835,BRCA
12.43809276,6.8673440545,8.773914859,12.95342354,12.729987275,13.05207472,12.83212363,10.81946085,11.30662298,6.390001778,11.71243039,7.673540745,10.753022644,13.90863329,10.27622944,9.89471171967,11.22643043,9.303695785,10.42901989,8.892012333,9.769321787,9.304157994,8.709055156,Control
11.91853169,6.6579392615,8.559712748,13.13233509,12.505654105,12.78312415,12.78963253,10.6537276,11.38561723,6.133764505,11.53391627,7.569098232,10.6202513745,13.796060585,10.0672196,9.63851362033,11.23443143,8.81716045,10.62579584,9.096149247,9.695698581,8.655182865,8.624902003,Control
11.04382723,6.475518216,8.322132227,12.94317143,12.1868358,12.88210333,12.83993603,10.5046306,11.4675955,7.501560808,11.52942337,7.304011572,10.9079574565,14.04766602,9.561431694,9.98580455333,11.71972476,7.862794054,11.15565329,8.99655902,9.606123459,7.985459337,8.4221145205,BRCA
10.72120199,6.757022826,7.213179877,12.70613234,11.5258215,12.11775357,14.00655359,10.86754538,11.63501532,6.710362624,12.35457868,7.782836285,10.489873555,13.280903835,9.170414035,9.66680068733,11.58294888,8.199489696,11.09669228,9.272076349,8.938213094,7.640445824,8.6264996895,BRCA
11.33938254,6.7852282305,8.902715114,13.09426251,12.446553695,13.1007987,12.91499054,10.02737426,11.72313948,7.072966285,11.72497433,7.077406246,10.3729266155,14.07353963,9.561431694,9.72582930567,11.73142947,7.790610985,10.98390052,8.965922146,9.744439113,8.251329878,8.382794493,BRCA
11.10798549,6.2579161825,8.890082693,13.14121392,12.541525235,13.22888561,12.71111204,10.7354251,11.61805062,7.289352945,11.52103369,6.833304808,10.95392642,14.23827527,9.600610375,9.98917655433,11.78244144,7.461993252,11.1471733,9.269501407,9.632550476,8.132681099,8.492945869,BRCA
11.81462063,6.9623527185,8.918543607,13.32947056,12.702861265,13.53124563,13.12486126,10.96317807,11.55141041,7.092205125,12.18335943,7.320442086,10.4168797705,13.891679735,10.10719782,9.680155198,11.69069438,8.114602741,11.3294966,9.327744125,9.804663915,8.652093075,8.6444788165,BRCA
11.66436963,6.7099656265,8.609567645,13.12816518,12.72398072,13.50314811,12.99461955,10.549732,11.5968724,7.445389701,11.61514235,7.597160779,10.95085344,14.47871947,9.790259344,10.092007206,11.683929,7.930679872,11.47762688,9.277171797,9.551857774,8.425930385,8.431620535,BRCA
9.222222012,6.9849263765,9.280017406,13.54172225,12.37052348,13.39714586,13.63630348,11.06573943,12.06834846,5.814429456,12.62645517,5.870494956,10.5886598705,13.75185133,10.27199435,8.78105692567,11.74533621,6.998819226,11.52775569,8.791424313,7.877009719,8.753869513,8.0848987785,BRCA
