@relation thedata

@attribute 10010 real
@attribute 1147 real
@attribute 1432 real
@attribute 1540 real
@attribute 1654 real
@attribute 23586 real
@attribute 26007 real
@attribute 29110 real
@attribute 338376 real
@attribute 340061 real
@attribute 3439 real
@attribute 3440 real
@attribute 3441 real
@attribute 3442 real
@attribute 3443 real
@attribute 3444 real
@attribute 3445 real
@attribute 3446 real
@attribute 3447 real
@attribute 3448 real
@attribute 3449 real
@attribute 3451 real
@attribute 3452 real
@attribute 3456 real
@attribute 3467 real
@attribute 3551 real
@attribute 3576 real
@attribute 3592 real
@attribute 3593 real
@attribute 3627 real
@attribute 3661 real
@attribute 3665 real
@attribute 4214 real
@attribute 4790 real
@attribute 4792 real
@attribute 4793 real
@attribute 5300 real
@attribute 54941 real
@attribute 55593 real
@attribute 5599 real
@attribute 5600 real
@attribute 5601 real
@attribute 5602 real
@attribute 5603 real
@attribute 56832 real
@attribute 57506 real
@attribute 5970 real
@attribute 6300 real
@attribute 64135 real
@attribute 64343 real
@attribute 6885 real
@attribute 7124 real
@attribute 7186 real
@attribute 7187 real
@attribute 7189 real
@attribute 7706 real
@attribute 79132 real
@attribute 79671 real
@attribute 80143 real
@attribute 841 real
@attribute 843 real
@attribute 8517 real
@attribute 8653 real
@attribute 8717 real
@attribute 8737 real
@attribute 8772 real
@attribute 9140 real
@attribute 9474 real
@attribute 9636 real
@attribute 9641 real
@attribute 9755 real
@attribute DependentVariable {BRCA,Control}

@data
6.22848091175,9.004698798,7.09994864525,7.3654834895,8.7415024265,8.060846036,6.921011149,9.933381255,5.098000085,10.85219028,5.354567863,6.044837379,5.0543267795,5.014814152,5.201056716,5.4215640985,6.871070863,6.651271039,5.3506274835,5.658749018,4.703229265,4.835685705,6.078210195,5.011016147,5.2763233895,7.1307406325,9.6189422155,6.597386379,4.636656248,6.82947262,8.946146814,7.73691741833,10.46146439,12.34771002,15.00532806,6.709066159,11.96427598,8.069115572,7.434463778,5.939777752,7.4995792045,7.621649748,6.7523535558,9.595220702,5.606154407,6.8505075995,8.69026092,6.752518218,8.466179598,9.01143772,9.487800372,8.519696323,7.722570406,6.390259793,7.37822060033,9.601752743,8.638129173,8.7276638535,6.586768964,5.6639776582,6.7438981715,10.2072374,5.309623002,8.13891188267,9.943694688,9.964760013,9.671084998,8.752532121,8.362076554,7.228436626,6.461565904,Control
6.88744005475,8.974945912,6.60639379225,8.114840209,9.039387436,8.140089864,7.532124306,9.982976156,5.466675485,10.91242928,5.219566658,5.478414715,5.327514764,5.061464353,5.291687581,4.9587270735,6.6842028225,5.563242994,4.9970528975,5.6106940585,4.964758163,5.488009811,5.862210374,4.332418168,5.5242167635,7.787354885,6.7790147065,6.147057976,5.272407006,7.632470217,9.581525964,7.666754807,11.6627575,12.34109771,13.91249272,6.373840507,11.85473021,7.92222926,7.345363384,5.0886580415,7.383968157,7.563421716,6.347242776,9.166697324,5.002940155,7.2066360335,8.669346719,6.478329262,8.35230956,9.011647369,9.4310771815,7.177920594,8.156008632,6.773076963,7.05787236967,9.970178212,8.553054333,8.716314537,7.086882265,5.8528914586,6.1455111885,10.39985497,5.110416751,7.57672874133,10.07879165,10.15158143,9.841828705,9.134683726,8.420129842,7.843734423,6.833462944,BRCA
6.9167462225,8.986710369,6.58493097,7.260036814,8.777778718,8.093075668,8.062911124,9.744102689,5.6278058185,10.44311479,5.263044971,4.976605648,5.4573624,5.079816751,4.590579306,5.3621290075,6.8233511245,5.403788568,5.222586232,5.517492933,4.883878898,4.77953729,5.887958531,4.538726271,5.4886177305,7.4532495275,7.352992936,6.608332915,5.379561399,8.220428059,9.456519276,7.87360212033,11.77105209,12.51631937,14.51605303,6.74855168667,11.57041325,7.103762836,7.308842122,5.6701097255,7.0833900895,7.8060539105,5.84197348,10.50005538,5.469732364,7.2623905925,9.073024297,6.215392848,8.650083401,8.519362159,8.9013859115,8.414834386,8.551997661,6.939435598,7.01943370733,10.24606989,8.753660627,8.980349785,7.42982751,5.7897319854,5.9215713865,10.04121461,5.332718001,7.91175192233,9.929872764,10.64474883,9.743867778,8.882277076,7.670304162,8.306085763,6.380249461,BRCA
6.565928768,8.742495656,6.0589973865,7.2451150405,8.2622938975,8.253966966,8.46043657,9.64111297,5.4843317215,9.962643412,5.139460541,4.881923051,5.2132995425,4.808914358,5.233822166,5.3158143595,6.9777711105,5.332538997,4.8613276055,5.669162448,5.771893004,4.542431156,5.89251929,5.123512303,5.4293597895,7.4011955135,6.039562885,5.82808014,5.412113573,7.309115066,9.983528472,7.80810919733,12.00382718,12.26985874,14.35403309,6.91424652367,12.04715639,6.496418906,8.571867453,5.7758281875,7.0038486335,6.9189611885,6.4393043462,10.578656,5.093191733,7.397313198,7.67194989,6.355796501,9.007497661,8.812242398,8.417672848,8.370459788,9.141437341,6.907494973,6.46814411567,9.69660295,8.838164803,9.2931180215,9.045262156,5.6257131728,5.9373595855,10.50969117,4.910026549,7.18497456933,10.01119619,10.26616024,10.491083497,9.250008858,8.437794848,8.656300723,6.583162235,Control
6.97249185825,8.684828488,6.730522711,7.722415422,8.8517104375,8.02800428,7.870643868,9.776844695,4.9230883935,10.34647526,5.238033268,5.356153716,5.2436498175,5.301780818,4.656091707,5.2617446345,6.7136501485,4.805822905,5.503545594,6.0893232935,4.590429601,5.256266489,5.429625378,4.173910121,5.748401579,7.5245616955,6.0044384665,6.568568473,4.805822905,7.736623688,9.290572499,7.96197416633,11.72645885,12.37603319,13.73047547,6.52162721267,11.7240492,7.433170463,7.128461284,5.704258658,6.931778481,8.1880407455,6.3743216144,11.00715715,5.696975347,7.473634177,9.268495874,6.095297454,8.829493729,8.773519307,9.2133861525,6.675961001,8.106250323,6.41397111,7.059741909,9.459503918,8.662188695,8.426912504,6.534579623,5.7767472574,6.4972158175,9.78258103,4.889243844,7.786651762,9.484878832,10.77308997,9.682649373,9.133926376,8.442136029,7.862251644,6.352798794,BRCA
6.9208517505,9.33884841,6.87151716925,7.751930378,9.2852797445,7.902316508,8.002535343,10.23622984,5.0794480765,11.1461265,4.795989381,5.30196368,5.401291859,5.582714993,4.426911827,5.1754247695,6.6960949355,5.334685584,5.2199386105,5.0626553085,5.036295892,5.268482349,5.917677146,4.785303823,5.6087648155,7.5689740425,8.452055235,6.123713395,4.790265497,7.593057023,8.952931307,7.74172589367,11.51112271,12.87483063,13.77694807,6.160625593,11.137683,6.987125066,6.775778571,6.517858181,7.4215310095,8.3174977465,6.511764621,10.15284924,5.788432048,6.95764412,9.673230059,5.996451597,8.589277669,8.26615537,9.9163703245,6.320264091,7.922110302,6.536640138,7.331943975,8.855211976,8.942852506,8.486317763,6.747357606,6.1557894346,6.8031073515,10.54285319,4.790265497,8.01981551,10.12499078,10.34100757,8.8741707405,8.66705043,7.058265416,7.763247437,6.095772153,BRCA
6.742919028,8.17437786,6.362735412,7.783134872,8.1598654525,8.234603256,7.803826191,9.349160193,4.9291132355,10.48569377,5.622938584,5.135259094,5.7024927665,5.041123858,4.165745758,5.327936796,6.8321013245,5.495384375,4.994868922,5.2920496255,5.183299167,4.73770262,6.029238215,5.019714421,5.901897331,7.550193916,6.8963072275,5.850631456,5.328236218,6.750811228,9.883896123,7.47824938267,12.26224618,12.52075501,15.02279519,6.344653246,12.10354363,6.276222714,6.913221911,5.6011167705,6.239058915,6.747341416,5.495877927,9.662659976,4.948613986,7.5213110635,7.262755244,6.107065996,7.761021136,8.74951845,8.575344218,6.423120638,8.283761058,7.026996771,6.42166024533,9.08890821,8.048420289,9.3604598275,8.697819964,5.645039366,6.137935364,10.10111594,4.893618555,6.84780819533,9.601752743,9.911339974,11.367458049,9.887083928,9.093193797,9.040817876,5.797798494,BRCA
6.86888345225,8.824657385,7.0975611175,7.2149878085,8.7277131945,8.166842364,8.326430751,9.949994866,5.337288131,10.62715107,5.093191733,5.675118156,5.08118968,4.613868688,4.538416354,5.2025205445,6.7420330795,6.06512595,5.43080309,5.2313520945,5.069327579,5.256643908,6.138635948,4.424648213,5.711883292,7.4520617975,7.9782570685,7.117464214,5.256643908,8.244793279,9.325693977,7.75431426067,10.99477083,12.20475003,14.22362506,6.20271008933,11.85884755,7.809930674,7.283114115,5.401013329,6.487104221,7.762308173,6.3190254744,10.21059864,4.236919275,6.2865110715,9.194320487,6.332712967,8.024697998,8.928748659,8.9471097785,6.14308278,7.748127633,6.309799758,7.018808194,9.366596041,8.411575733,8.247473683,5.93470004,6.1264922834,6.421709888,10.4077487,5.256643908,8.008015864,9.671351374,10.36365325,9.2310553065,8.648007989,8.216698727,7.068028862,6.187357641,Control
7.13853446775,8.659854224,6.41978303225,7.290782642,8.8331931765,7.862360143,8.172253881,9.676706901,5.194983347,10.46181223,4.805564985,4.991194438,5.116365655,5.054860683,5.30196368,5.7092674115,6.707944973,5.474445169,5.2462827195,5.433238186,4.66791382,4.711787202,5.650485447,4.440788181,5.2507039275,7.530604743,8.04737784,7.818711782,4.809043025,8.20808938,9.246806572,7.81817800833,11.9611296,12.42766909,14.37348409,6.496869675,11.66916423,7.537997061,7.22723356,5.8779809975,6.9655385505,8.3694050275,6.1710283688,10.55937736,4.994139844,7.3159539245,9.012625324,6.387246745,9.516488535,9.023512585,9.204869818,8.252974189,8.550151431,7.004223627,7.05702786333,9.681370693,8.575786096,8.674745694,6.207605557,5.8838277246,6.147858132,9.861979055,5.218598349,7.927182045,9.108531726,10.67652155,9.1135333825,8.826040853,7.825469439,8.034195249,6.624105008,BRCA
6.5752016225,8.645245129,6.2012063225,7.423113177,8.882559607,8.169275047,8.134607448,9.482556459,5.3134019915,9.762390812,5.476390801,5.207806241,5.5409467745,4.963487128,4.482788153,5.1042067495,6.8418171705,4.753833848,4.6593034315,6.0474693455,4.667062321,5.122891393,5.86561652,4.131934652,5.510282942,7.6541093245,5.9031564735,5.69321599,4.314057196,7.282164373,9.779978297,7.855507611,11.43790563,12.09766027,13.54172225,6.537366551,12.05450776,6.726528552,7.782574222,5.5839936855,6.9279187635,7.524249938,6.6645194764,10.19143901,5.741744206,7.2279135265,8.33670864,6.271748387,8.319695968,9.108283416,8.9430429875,6.105390642,8.509301078,6.516256016,6.71155131933,9.592625743,8.650083401,8.865281085,6.062537973,5.7581840748,6.0304555315,10.22738163,5.608965365,7.73106613,9.863923404,10.1525514,10.1252825925,8.983464744,9.266400712,8.031881916,6.518578904,BRCA
