# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
3551	1.35
1234	3.25
7042	7.0
50487	8.95
5293	10.25
5163	10.4
5602	11.1
331	11.45
8503	12.25
3127	12.45
3109	12.75
1432	13.45
4790	14.4
8517	16.0
240	16.95
345611	17.3
3593	19.7
2775	19.9
51135	20.2
10319	20.6
2770	21.3
3918	23.95
5606	26.75
3654	26.9
5290	27.85
3119	31.5
3312	31.75
841	32.3
23118	32.85
7124	33.9
23533	35.55
329	37.3
3459	37.3
3310	38.7
3655	40.2
22798	41.1
5320	41.55
123745	44.0
7189	45.65
5322	45.65
4615	46.3
6772	46.7
5294	46.8
4792	46.9
4843	48.4
3460	49.05
10454	49.2
5603	51.45
5594	54.25
2773	54.5
6774	56.65
3910	56.7
10105	57.45
3688	58.15
3458	58.35
5601	58.55
7099	59.55
3587	59.85
284217	60.1
5319	61.85
7132	63.8
5296	64.25
3909	65.1
23643	65.4
3586	67.7
959	68.0
3949	68.05
3305	68.55
5970	71.2
3303	72.5
3112	73.3
958	74.0
81579	74.45
208	77.4
391013	77.9
3915	77.95
5595	78.1
3304	78.95
5321	79.65
842	80.85
3111	81.2
5608	83.9
4261	84.05
1147	85.7
6300	87.1
5295	89.7
10000	89.85
596	90.0
3716	90.05
3115	90.85
3117	92.45
30814	92.6
330	92.85
6885	92.95
3588	93.75
3306	95.2
26279	96.1
3123	97.85
598	98.35
8651	98.45
3908	99.25
572	99.8
7297	100.5
5599	100.65
207	100.95
3912	101.8
3717	102.0
3913	104.1
84647	104.7
3125	105.2
3126	105.55
7043	105.55
3592	106.0
5291	106.8
3113	107.25
3118	107.3
54205	108.3
8681	108.35
7040	108.55
8398	108.65
4793	108.95
2771	109.6
7097	110.7
836	112.05
3914	112.15
5600	112.35
3911	114.55
8399	115.1
3108	115.25
3122	118.65
64600	118.85
