# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
81027	1.0
26234	2.0
10471	3.0
60	4.0
10528	5.0
10376	6.0
55294	7.0
8877	8.0
84261	9.0
10576	10.0
908	11.0
8237	12.0
6499	13.0
7277	14.0
26190	15.0
5204	16.0
10517	17.0
84617	18.0
84790	19.0
7278	20.0
6468	21.0
22803	22.0
10694	23.0
7203	24.0
10574	25.0
347733	26.0
5202	27.0
54461	28.0
63971	29.0
83752	30.0
5201	31.0
6950	32.0
7280	33.0
11328	34.0
26270	35.0
7411	36.0
5203	37.0
56604	38.0
7846	39.0
26224	40.0
26272	41.0
26985	42.0
10381	43.0
10564	44.0
10382	45.0
22948	46.0
3801	47.0
10383	48.0
10575	49.0
