# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
8341	1.2
8337	2.15
8361	4.65
3014	5.8
8363	7.7
8368	8.65
8338	9.25
8360	12.1
121504	12.8
8366	12.8
8335	13.1
8367	14.9
85236	16.2
8365	16.85
8362	17.35
8348	18.55
7013	19.3
8359	20.7
474382	21.35
8342	21.4
8346	22.4
8334	22.55
7014	23.35
3017	25.5
8970	25.75
8340	26.6
8339	26.8
65057	27.75
128312	28.0
8345	28.25
8364	29.45
8290	30.2
3012	30.25
8344	31.15
54386	31.8
255626	33.0
8294	34.2
8349	36.8
3015	37.5
26277	38.35
8343	39.3
8347	40.0
25913	40.4
3013	40.5
3018	40.6
54145	41.4
8370	42.15
8330	45.2
