# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
50628	1.0
348995	2.0
4927	3.0
23225	4.0
118460	5.0
6637	6.0
11097	7.0
5073	8.0
1975	9.0
1981	10.0
23279	11.0
5393	12.0
9337	13.0
1207	14.0
55802	15.0
8086	16.0
129401	17.0
27257	18.0
25929	19.0
55746	20.0
6632	21.0
10419	22.0
4686	23.0
51013	24.0
1973	25.0
246175	26.0
57819	27.0
55571	28.0
255967	29.0
22916	30.0
81929	31.0
9883	32.0
5903	33.0
4848	34.0
6634	35.0
4849	36.0
57472	37.0
9688	38.0
25804	39.0
6628	40.0
79902	41.0
8480	42.0
80153	43.0
54512	44.0
26986	45.0
1656	46.0
11218	47.0
1977	48.0
56915	49.0
11340	50.0
28960	51.0
51808	52.0
6633	53.0
10762	54.0
96764	55.0
9924	56.0
196513	57.0
7175	58.0
85456	59.0
79833	60.0
8021	61.0
9125	62.0
9631	63.0
6636	64.0
10605	65.0
1974	66.0
25904	67.0
23658	68.0
23019	69.0
10073	70.0
57122	71.0
9818	72.0
4850	73.0
79760	74.0
23016	75.0
23404	76.0
54464	77.0
51010	78.0
8487	79.0
79084	80.0
4928	81.0
27258	82.0
23165	83.0
29883	84.0
11157	85.0
167227	86.0
22894	87.0
9972	88.0
23511	89.0
53371	90.0
23644	91.0
79023	92.0
6635	93.0
