# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
10488	1.0
64764	2.0
1499	3.0
3480	4.0
5728	5.0
898	6.0
3551	7.0
1017	8.0
2064	9.0
572	10.0
5604	11.0
3845	12.0
7184	13.0
2263	14.0
1950	15.0
367	16.0
6932	17.0
5894	18.0
369	19.0
5170	20.0
6655	21.0
4824	22.0
5154	23.0
1870	24.0
4790	25.0
4193	26.0
83439	27.0
468	28.0
1956	29.0
207	30.0
1147	31.0
84699	32.0
5155	33.0
5293	34.0
673	35.0
3320	36.0
8517	37.0
5296	38.0
5594	39.0
51176	40.0
2475	41.0
1385	42.0
5595	43.0
354	44.0
56034	45.0
2932	46.0
5159	47.0
3479	48.0
5970	49.0
148327	50.0
5290	51.0
4893	52.0
10000	53.0
3326	54.0
80310	55.0
9134	56.0
3265	57.0
596	58.0
8503	59.0
5294	60.0
1387	61.0
208	62.0
9586	63.0
3645	64.0
7039	65.0
2033	66.0
5291	67.0
1027	68.0
6934	69.0
2308	70.0
595	71.0
1026	72.0
2260	73.0
5156	74.0
1871	75.0
6716	76.0
5605	77.0
90993	78.0
842	79.0
2885	80.0
5925	81.0
7157	82.0
23533	83.0
6654	84.0
5295	85.0
4792	86.0
2950	87.0
1869	88.0
