# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
6443	1.75
3691	3.4
6262	5.4
7042	8.0
3569	8.45
3679	8.65
7124	11.45
776	12.65
7139	12.7
93589	13.65
59285	13.7
778	16.25
10369	16.55
60	17.05
5563	19.3
4633	19.9
6445	20.95
7168	21.8
1674	22.3
6442	22.35
7169	24.6
3680	25.4
7134	25.55
55799	26.1
786	27.15
59283	27.6
4000	28.05
27092	29.1
4607	29.6
8516	33.35
1605	34.35
22801	34.5
783	34.55
7137	34.65
59284	35.5
785	36.2
71	36.45
4634	38.2
3655	40.1
784	40.15
3674	40.4
9254	41.35
3690	41.9
7043	41.95
70	42.85
3673	44.55
7273	47.0
1636	48.0
488	48.25
782	49.0
3672	50.65
3908	50.8
53632	51.3
3688	51.75
7171	53.45
6444	54.8
27091	54.85
781	57.3
3695	58.15
3675	58.65
6546	58.7
779	59.55
3678	59.85
7040	60.75
5564	61.25
4625	61.8
3676	63.4
10368	66.6
51422	66.85
3693	68.75
7170	68.95
775	69.45
5565	69.55
8515	69.75
3685	70.15
1756	72.5
3694	74.7
5571	74.85
3696	75.35
4624	75.7
3479	75.75
5562	77.65
2010	79.8
