# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
34	1.0
364	4.55
4973	5.45
5468	6.85
948	8.5
1376	8.95
2181	11.5
23205	11.75
81616	14.6
2170	14.7
10062	15.1
2710	15.25
79966	15.7
5465	16.35
6258	16.5
1374	16.7
9370	18.25
6342	19.55
1581	19.6
51129	21.55
336	21.6
284541	23.65
8309	23.9
1375	24.6
1593	26.0
335	26.25
116519	26.9
2169	28.9
2167	29.05
33	29.8
1622	31.0
1962	31.3
6257	33.05
5106	35.1
11001	35.7
6319	36.15
376497	36.55
2168	39.25
7350	39.65
1582	41.2
51	41.35
30	42.4
3158	42.55
5360	45.25
1579	45.75
5170	46.75
126129	47.7
51703	48.55
10998	49.2
9415	49.85
6256	50.2
345	50.5
2172	50.75
2182	52.2
23305	52.5
3611	53.65
2173	54.35
10999	55.45
7316	56.55
4023	57.65
2171	57.8
28965	58.0
2180	58.6
5105	60.45
4312	61.3
8310	61.3
5467	62.4
2712	63.9
4199	64.2
10580	65.8
5346	67.1
