# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
9641	1.65
3551	2.1
5518	3.95
5605	4.45
51284	7.1
5602	8.55
466	8.9
59307	12.9
5604	13.35
148022	14.3
8517	14.85
4790	15.2
6196	15.75
5606	18.1
2002	18.6
5519	18.8
4064	18.8
7189	19.05
1432	19.7
7100	21.0
1846	21.4
81793	21.75
54106	22.4
23643	22.95
7098	24.5
51135	25.25
7099	25.5
257397	29.0
29110	32.2
9261	32.35
3661	33.75
10333	34.55
3725	34.75
7096	35.25
23118	35.65
6197	38.15
5601	39.05
4792	40.2
8737	41.2
5608	41.25
8411	43.0
1849	43.45
5594	44.75
9450	45.6
51295	45.95
3654	46.6
6416	48.75
1848	48.8
2353	48.95
3665	52.5
11213	52.6
1386	52.85
5600	53.5
6195	54.2
10454	54.6
5970	56.25
4791	58.55
7097	60.0
6885	61.05
1385	61.25
64145	61.4
3929	61.9
51311	62.15
5595	63.55
5528	63.6
5515	65.55
7867	66.55
353376	66.75
4214	66.9
5289	67.5
929	67.9
5598	68.85
1147	69.05
9252	70.95
114609	72.35
1845	72.75
30849	73.7
4205	73.85
11035	74.2
4615	74.3
5599	74.65
7314	75.2
5516	75.45
5609	76.15
4793	76.25
4208	78.15
